experiment,label,problem,first_method,second_method,contrast,metric,n_pairs,median_difference,ci_low,ci_high,second_win_fraction,two_sided_sign_test_p,differences_by_seed
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m5,vrba,vrba_minus_m5,residual_evaluations,3,-11712.0,-11712.0,-11712.0,1.0,0.25,"{""11"": -11712.0, ""22"": -11712.0, ""33"": -11712.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m5,vrba,vrba_minus_m5,importance_effective_sample_fraction,3,0.0,0.0,0.0,0.0,,"{""11"": 0.0, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m5,vrba,vrba_minus_m5,importance_weight_mean,3,0.0,0.0,0.0,0.0,,"{""11"": 0.0, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m5,vrba,vrba_minus_m5,importance_weight_max,3,0.0,0.0,0.0,0.0,,"{""11"": 0.0, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m5,vrba,vrba_minus_m5,kde_pairwise_distance_evaluations,3,0.0,0.0,0.0,0.0,,"{""11"": 0.0, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m5,vrba,vrba_minus_m5,vrba_attention_effective_sample_fraction,3,-0.02685568148363393,-0.03611121987843091,-0.010090495403507371,1.0,0.25,"{""11"": -0.03611121987843091, ""22"": -0.010090495403507371, ""33"": -0.02685568148363393}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m5,vrba,vrba_minus_m5,vrba_multiplier_mean,0,,,,,,{}
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m5,vrba,vrba_minus_m5,vrba_multiplier_max,0,,,,,,{}
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,relative_l2,3,-0.14883528530190637,-0.1900849386700757,-0.09864783588765369,1.0,0.25,"{""11"": -0.14883528530190637, ""22"": -0.09864783588765369, ""33"": -0.1900849386700757}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,max_abs_error,3,-0.13586207401915995,-0.16587426550740236,-0.027369531857140084,1.0,0.25,"{""11"": -0.027369531857140084, ""22"": -0.16587426550740236, ""33"": -0.13586207401915995}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,controller_weight_tv_per_update,3,-0.09437290849793577,-0.1568995185961905,-0.09165861726916615,1.0,0.25,"{""11"": -0.09437290849793577, ""22"": -0.09165861726916615, ""33"": -0.1568995185961905}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,temporal_mean_gradient_distribution_tv,3,-0.006808886545446577,-0.04626680365781971,-0.003952348141297621,1.0,0.25,"{""11"": -0.003952348141297621, ""22"": -0.04626680365781971, ""33"": -0.006808886545446577}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,temporal_mean_physics_gradient_log_gap,3,0.11149839543421036,-0.00980652323286929,0.1661422000848664,0.3333333333333333,1.0,"{""11"": 0.1661422000848664, ""22"": -0.00980652323286929, ""33"": 0.11149839543421036}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,elapsed_seconds,3,0.24926327400021364,0.003215396000086912,0.30978247699977146,0.0,0.25,"{""11"": 0.30978247699977146, ""22"": 0.24926327400021364, ""33"": 0.003215396000086912}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,residual_evaluations,3,-11712.0,-11712.0,-11712.0,1.0,0.25,"{""11"": -11712.0, ""22"": -11712.0, ""33"": -11712.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,importance_effective_sample_fraction,3,0.0,0.0,0.0,0.0,,"{""11"": 0.0, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,importance_weight_mean,3,0.0,0.0,0.0,0.0,,"{""11"": 0.0, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,importance_weight_max,3,0.0,0.0,0.0,0.0,,"{""11"": 0.0, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,kde_pairwise_distance_evaluations,3,0.0,0.0,0.0,0.0,,"{""11"": 0.0, ""22"": 0.0, ""33"": 0.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,vrba_attention_effective_sample_fraction,3,-0.02685568148363393,-0.03611121987843091,-0.010090495403507371,1.0,0.25,"{""11"": -0.03611121987843091, ""22"": -0.010090495403507371, ""33"": -0.02685568148363393}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,vrba_multiplier_mean,0,,,,,,{}
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m6,vrba,vrba_minus_m6,vrba_multiplier_max,0,,,,,,{}
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,relative_l2,3,-0.14156906536746916,-0.1499646294611594,-0.04525876915708482,1.0,0.25,"{""11"": -0.14156906536746916, ""22"": -0.04525876915708482, ""33"": -0.1499646294611594}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,max_abs_error,3,-0.10663006040991052,-0.14675690998175628,-0.04325144299213912,1.0,0.25,"{""11"": -0.04325144299213912, ""22"": -0.14675690998175628, ""33"": -0.10663006040991052}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,controller_weight_tv_per_update,3,-0.09289043370354072,-0.15801254267353926,-0.08432645946180818,1.0,0.25,"{""11"": -0.08432645946180818, ""22"": -0.09289043370354072, ""33"": -0.15801254267353926}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,temporal_mean_gradient_distribution_tv,3,0.004056225409583985,-0.02326063535330425,0.007155463855295287,0.3333333333333333,1.0,"{""11"": 0.004056225409583985, ""22"": -0.02326063535330425, ""33"": 0.007155463855295287}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,temporal_mean_physics_gradient_log_gap,3,0.2870392096177906,0.21786602890963097,0.31475199484577393,0.0,0.25,"{""11"": 0.2870392096177906, ""22"": 0.21786602890963097, ""33"": 0.31475199484577393}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,elapsed_seconds,3,0.24381680099986625,0.14210924500002875,0.2597535769998558,0.0,0.25,"{""11"": 0.2597535769998558, ""22"": 0.14210924500002875, ""33"": 0.24381680099986625}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,residual_evaluations,3,-11712.0,-11712.0,-11712.0,1.0,0.25,"{""11"": -11712.0, ""22"": -11712.0, ""33"": -11712.0}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,importance_effective_sample_fraction,3,0.3453934947294304,0.18336263154474564,0.3848880655662995,0.0,0.25,"{""11"": 0.18336263154474564, ""22"": 0.3453934947294304, ""33"": 0.3848880655662995}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,importance_weight_mean,3,-0.030341220654417578,-0.05314291813987482,0.014962201043479895,0.6666666666666666,1.0,"{""11"": 0.014962201043479895, ""22"": -0.030341220654417578, ""33"": -0.05314291813987482}"
burgers_quick,Burgers — pilote vRBA sur backbone commun,burgers,m7,vrba,vrba_minus_m7,importance_weight_max,3,-3.493067214832492,-3.9200472285319083,-3.489341084102522,1.0,0.25,"{""11"": -3.493067214832492, ""22"": -3.489341084102522, ""33"": -3.9200472285319083}"
