step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.02270327099995484,0.6787858837282925,0.0011508133839045092,0.6828172110472074,0.02646547609210008,nan,1.0809529072526245,0.9549047870581221,0.9641423056892534,nan,0.161905814505249,0.161905814505249,1,0.030824409694057586,0.0035444983002603046,0.1800269240941865,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.14194713500000944,0.27189361532952383,0.00022093545821250132,0.21656250875131508,0.07726163469273298,nan,1.1285335934070493,0.9120669863393623,0.9593994202535882,nan,0.0951613723088498,0.2570671868140988,2,0.01653117212459467,0.019230253015588207,0.1862507598511595,0.8592680401188135,0.9873371854360418,0.0018558051727902006,6400,512,1024,1024,8960,nan,nan
50,0.27440897500036954,0.24678336720936872,0.0007524624112388314,0.18431019570062904,0.09059929806906901,nan,1.1872317243102177,0.8713446214661434,0.9414236542236386,nan,0.11739626180633689,0.3744634486204357,3,0.010398425318419597,0.003982359306147803,0.5574057894107337,0.8219546889684645,0.9836741196536509,0.00214266925444722,12800,768,2048,1536,17152,nan,nan
75,0.40056896999976743,0.2323767349893327,0.00047453790125011623,0.18711846084233458,0.08205786182366037,nan,1.241397141797436,0.8326666273663329,0.9259362308362307,nan,0.10833083497443685,0.48279428359487253,4,0.017318068346526886,0.01548521004511394,0.3914861934925481,0.7528632812345427,0.9779135708249682,0.002812428269783604,19200,1024,3072,2048,25344,nan,nan
100,0.5253168709996316,0.2196147537481082,0.0010558472232527168,0.18771978279153104,0.07634564994559535,nan,1.3025160662477002,0.7959117554200389,0.9015721783322606,nan,0.12223784890052825,0.6050321324954008,5,0.017561812495176236,0.01606544250414217,0.39502162324058465,0.6585435017424263,0.967057796546168,0.0034698137760760172,25600,1280,4096,2560,33536,nan,nan
125,0.6484663410001303,0.20558144464348485,0.001211194023335886,0.18499748897637447,0.07219006803516137,nan,1.3642684380554033,0.7609914082317467,0.8747401537128496,nan,0.1235047436154062,0.728536876110807,6,0.017433970332046196,0.01649746062260032,0.39580253414967415,0.723464115255387,0.9729623979793318,0.002910646658533309,32000,1536,5120,3072,41728,nan,nan
150,0.821230339000067,0.18904823857556124,0.0019200546668893688,0.17798156382244787,0.06725065262865834,nan,1.4280401063639663,0.7278093703274101,0.8441505233086233,nan,0.1275433366171259,0.8560802127279329,7,0.01684620839022407,0.015701446409300154,0.46795788038888975,0.745941304720394,0.9755861289772151,0.0026213005477457273,38400,1792,6144,3584,49920,nan,nan
175,0.9870638430002145,0.16841991189074107,0.0037045840497724617,0.1616515543480925,0.0621071379814975,nan,1.4932914379758548,0.6962774429573713,0.8104311190667737,nan,0.13050266322377702,0.9865828759517099,8,0.014611082829388231,0.013789520389927834,0.03975286876564413,0.7871436740383437,0.980116952354045,0.0022814757104731454,44800,2048,7168,4096,58112,nan,nan
200,1.1256235060000108,0.1436026130030762,0.0050331397021563026,0.13940239739755547,0.0552179318298939,nan,1.5571422876052077,0.6663186509759034,0.7765390614188887,nan,0.12770169925870567,1.1142845752104156,9,0.010014114804909739,0.008261858594334762,0.2927676205382038,0.7807523259078593,0.9794682893901238,0.0026432944375144474,51200,2304,8192,4608,66304,0.9248031558855231,1.022983561898785
225,1.2624107430001459,0.11646956608215511,0.0037246691230794094,0.1171490239946166,0.04798307684974488,nan,1.6177215139451573,0.6378588844145526,0.7444196016402899,nan,0.12115845267989922,1.2354430278903148,10,0.004073352718859445,0.0042445896914170556,0.0082071500045039,0.7709421242036798,0.9785512057917125,0.0028606265793174783,57600,2560,9216,5120,74496,0.9248031558855231,1.022983561898785
250,1.3990250850001757,0.09170892390300532,0.004423780398229122,0.09067098017344477,0.04054009614033284,nan,1.6760383217736479,0.6108203614926095,0.7131413167337421,nan,0.11663361565698138,1.3520766435472962,11,0.02080367536601454,0.017100661379807883,0.2548762059969824,0.7203152931118744,0.9757319872367582,0.004717243218684254,64000,2816,10240,5632,82688,0.9248031558855231,1.022983561898785
275,1.5336261129996274,0.0703012539360453,0.003640742002056888,0.06910208875884107,0.03446252198433342,nan,1.7310847268334622,0.5851343550607498,0.6837809181057874,nan,0.11009281011962868,1.4621694536669247,12,0.035026452441985004,0.016841391032642705,0.19079462990480295,0.7658272842126516,0.9791011073150891,0.004331111246426888,70400,3072,11264,6144,90880,0.9248031558855231,1.022983561898785
300,1.6670700980002948,0.054751128264296914,0.003719826029661629,0.05084568395632834,0.02990197712446947,nan,1.783604067333867,0.5607311145739201,0.6556648180922124,nan,0.10503868100080949,1.5672081346677342,13,0.044139285645629814,0.02006202062971375,0.04059986937338637,0.7513802551338225,0.9777621322659151,0.00493615701022769,76800,3328,12288,6656,99072,0.9248031558855231,1.022983561898785
325,1.8075953440002195,0.04605860605631614,0.004656043032803356,0.03814369412900146,0.027005586576316576,nan,1.8320483503771494,0.5375500891530568,0.6304015604697932,nan,0.09688856608656504,1.6640967007542993,14,0.05091543523337835,0.012949170844107835,0.03653137556483145,0.6761071824061962,0.9706008004849188,0.00497990736517226,83200,3584,13312,7168,107264,0.9248031558855231,1.022983561898785
