step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.01881799599959777,0.527548129948209,0.0016294861359940616,0.3677964313159071,0.013761905227751343,0.16144725098899612,1.0727042369363515,0.9621320283622034,0.9841114240679866,0.9810523106334587,0.14540847387270295,0.14540847387270295,1,0.012087403551476727,0.02406131702440378,0.019013538523112144,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.1034632729997611,0.4407907751462143,0.005026565264923871,0.26898096654561743,0.06564696358644986,0.12934244973546014,1.146700822868146,0.9207101954625224,0.9826834940489775,0.9499054876203544,0.14799317186358862,0.29340164573629157,2,0.02695328852262883,0.02605133812359944,0.21313563307367828,0.840167934758277,0.985136690380547,0.0016223497764353476,6400,512,1024,1024,8960,nan,nan
50,0.1959225279997554,0.37888077903238965,0.003780921536144915,0.24622666858810144,0.04729800379919176,0.12027054255778823,1.2192408181936438,0.8819265569190865,0.9764843613537255,0.9223482635335445,0.14507999065099575,0.4384816363872873,3,0.02672179850393635,0.02841770018551532,0.22233414778526298,0.8540967126394473,0.9867030610876246,0.0017553548448185252,12800,768,2048,1536,17152,nan,nan
75,0.28839306000008946,0.26449866096880525,0.015155300336753011,0.16993887693850848,0.026522900382538607,0.08571551320561915,1.3209824014228824,0.8428071905116848,0.9484063348275997,0.8878040732378333,0.2034831664584772,0.6419648028457645,4,0.028655879497708973,0.03552073171059902,0.21601290744146226,0.8058434830249839,0.9823624019156141,0.002148916915695319,19200,1024,3072,2048,25344,nan,nan
100,0.3807234449996031,0.2368381272166461,0.05880671743541761,0.12086112047920797,0.006266477599224387,0.0580444502300282,1.435194994657677,0.8056082655837495,0.908481003801154,0.8507157359574197,0.2284251864695892,0.8703899893153537,5,0.08528597812597802,0.08551997184167506,0.3892188410785886,0.7164129733799023,0.9732065601277622,0.0024632037790568283,25600,1280,4096,2560,33536,nan,nan
125,0.4701860779996423,0.21750587597661367,0.035910163499760145,0.13316325747817317,0.008517171775319746,0.06388349212760507,1.5370024675833482,0.7702938957499544,0.8741559389691884,0.8185476976975089,0.20361494585134277,1.0740049351666965,6,0.07337177272710196,0.07280505438037803,0.41511281163447417,0.6894978927116358,0.9692225493156796,0.002442188161462064,32000,1536,5120,3072,41728,nan,nan
150,0.5664639420001549,0.2122068930495215,0.0333834273932271,0.13277102918842063,0.007397852998875513,0.06799252957634384,1.6312897766362044,0.7367554786141163,0.8421806675762255,0.7897740771734537,0.18857461810571252,1.262579553272409,7,0.07582533009583496,0.07426846219236867,0.46675767090949455,0.6628851693222453,0.9668381007579379,0.002758212553053383,38400,1792,6144,3584,49920,nan,nan
175,0.6560784610001065,0.1964821065805764,0.02530197380996533,0.13764104206565908,0.007406236841342161,0.06537666057671855,1.717894693545676,0.704911515971856,0.8128358506644778,0.7643579398179899,0.17320983381894328,1.435789387091352,8,0.08418102368762401,0.06899660890858318,0.46756070379739895,0.7086070190943979,0.9710095415579181,0.002342529002815865,44800,2048,7168,4096,58112,nan,nan
200,0.7560388140000214,0.18163535571409758,0.020393420597785452,0.13596405280144544,0.007832012755659134,0.06349512081707544,1.7977381397612826,0.6747709530201134,0.7861488336689728,0.7413420735496311,0.15968689243121303,1.5954762795225652,9,0.0903109677072374,0.06375270882580518,0.5202524933036363,0.7787827489663781,0.9788941681352551,0.0025217008274673516,51200,2304,8192,4608,66304,0.651812948220236,0.9951564452558993
225,0.8511779359996581,0.16708677458145085,0.016496210091854216,0.138436773760503,0.00758033539718202,0.05685517694340444,1.8725164406302242,0.6465040114221604,0.7611172894607439,0.7198622584868717,0.14955660173788288,1.745032881260448,10,0.09666912893974079,0.060878940860966776,0.41392162252013653,0.7873889272175582,0.9803396463594625,0.0026762736705556924,57600,2560,9216,5120,74496,0.651812948220236,0.9951564452558993
