step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.010055634999844187,0.5192456717628299,0.006616526843585098,0.5073496650270113,0.005279479892233577,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.0035986930802102187,0.0002407534021077808,0.0749790454320951,1.0,1.0,0.0009765625,256,0.9754300936046821,0.9999999999999999,0.7863378937766157,1.4744948072183883,65536,0,0,512,768,nan,nan
25,0.11122046499986027,0.26986307731532677,0.0014454609591977841,0.22443867656952318,0.04397893978660579,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.03232868871205746,0.022835556363907876,0.1366813973103583,0.8062871421292216,0.9813778128054117,0.0017091981084356553,6400,0.9724847637846632,1.0,0.7860936368203754,1.6411097403689086,131072,0,1024,1024,8448,nan,nan
50,0.2145625729999665,0.24666069387714312,0.0005698828458898548,0.1761600972496698,0.06993071378158348,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.03401337750779993,0.026185753130698698,0.6261822730691439,0.7242446715267101,0.9740912942328798,0.002872965515285317,12800,0.9759311647242521,0.9999999999999999,0.7765410662409972,1.5742034627768138,196608,0,2048,1536,16384,nan,nan
75,0.3191391670002304,0.23424361438858565,0.0019677076056469995,0.16045559510502558,0.07182031167791308,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.03701373248845949,0.03224574013538799,0.42926670093983427,0.7243114997530482,0.9731632972897795,0.0031387339320705877,19200,0.9824253808674721,0.9999999999999999,0.7746584837512744,1.4139693715410544,262144,0,3072,2048,24320,nan,nan
100,0.4205028320002384,0.2169795636398466,0.005988349361142715,0.14688931696916252,0.0641018973095414,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.03636433865415701,0.03984117074291194,0.010541443887167334,0.7801948877699265,0.9796223017041207,0.0026199989063201996,25600,0.9821750160498931,1.0,0.7658937069938879,1.3994177560512042,327680,0,4096,2560,32256,nan,nan
125,0.5242495090001285,0.19496178021235383,0.011182522915628261,0.1273219582326987,0.05645729906402684,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.043104436224172836,0.04981850989131896,0.32696750951385223,0.8058587305585355,0.9822829679660386,0.002724965429554772,32000,0.9822617324017922,1.0,0.7685833930745609,1.3985983829946396,393216,0,5120,3072,40192,nan,nan
150,0.6266342859998986,0.1654111400366362,0.010751613674716835,0.10636675538073649,0.04829277098118287,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.04631010482690203,0.052002913390551894,0.2856545762876847,0.8417707593674557,0.9856192922721294,0.0023368815784509146,38400,0.9801976158031028,0.9999999999999999,0.7834664347384109,1.4537730611559492,458752,0,6144,3584,48128,nan,nan
175,0.7276002509997852,0.12919571764126847,0.010008795692952413,0.07966899436563625,0.039517927582679815,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.056196201208095105,0.04984238303646933,0.3708396498307579,0.7133639420598105,0.9725379779237537,0.0031948123867047828,44800,0.9786257086647434,1.0000000000000002,0.8000116714916092,1.5013399572586266,524288,0,7168,4096,56064,nan,nan
200,0.8350374430001466,0.09688741584872831,0.011445053223207862,0.05227030268154985,0.03317205994397059,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.056335295722635396,0.05364530836663822,0.4507616411057875,0.7280427156997911,0.9734630314919951,0.00317138796856323,51200,0.9756519428591169,0.9999999999999999,0.7918694137832809,1.5423183010459938,589824,0,8192,4608,64000,0.603507481538657,0.6708028001430208
225,0.9429748669999753,0.06865443585951025,0.00666786153643046,0.032203390237786796,0.029783184085293,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.04625630703579607,0.043022793680213584,0.22454803481275729,0.780100134961111,0.9791092009013382,0.0026992963249998026,57600,0.9737170287456104,1.0,0.7792538416263558,1.5647844385399876,655360,0,9216,5120,71936,0.603507481538657,0.6708028001430208
250,1.0447318319997976,0.04965173953311523,0.0041605566100524,0.01831419016624528,0.027176992756817557,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.035310073261403924,0.034922018653674336,0.19840430282970617,0.7371093504339259,0.9756290242054609,0.0035835038830502085,64000,0.9773676857694897,1.0,0.7815131323358887,1.5349410836456148,720896,0,10240,5632,79872,0.603507481538657,0.6708028001430208
275,1.1445741309998994,0.03976965123967746,0.0027574685327587845,0.01244709264243593,0.02456509006448275,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.01222476241316426,0.02780094272297541,0.033217690590038554,0.7831594766220111,0.9812337009561418,0.00462909953415905,70400,0.9779981802810308,0.9999999999999999,0.7761890766493279,1.56371078812703,786432,0,11264,6144,87808,0.603507481538657,0.6708028001430208
300,1.250191359999917,0.03511476375392422,0.0028888043635356742,0.009278495047800301,0.022947464342588243,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.09013409808141361,0.03324044121062527,0.3584041939085616,0.7178121556074463,0.9733434809177969,0.0045577479491588435,76800,0.9766360344225309,1.0,0.7659566865554944,1.5503026595278309,851968,0,12288,6656,95744,0.603507481538657,0.6708028001430208
325,1.350853532000201,0.032517747337723425,0.0028648861857568267,0.008758748883601777,0.020894112268364823,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.07504481886461375,0.03747376569911495,0.40289152048154897,0.7117905871595337,0.9734594257210738,0.004865621996161667,83200,0.9767283520151783,1.0,0.7735334576907505,1.4633119327824367,917504,0,13312,7168,103680,0.603507481538657,0.6708028001430208
350,1.4561493539999901,0.031145440159461975,0.0023262483952659605,0.008815800025700864,0.02000339173849515,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.06526562759039416,0.03996799748486241,0.32454758555783714,0.7346040596119183,0.9752932923769284,0.005098859522196656,89600,0.9747374267406185,1.0,0.7791913617574018,1.5308470056452195,983040,0,14336,7680,111616,0.603507481538657,0.6708028001430208
375,1.5685900940002284,0.030011879877345264,0.002120129411460452,0.00849312790416109,0.019398622561723724,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.10762203706535554,0.04500200451064191,0.9581680571869283,0.6920202829854695,0.9725504691416471,0.00545168217277932,96000,0.9725007881432969,1.0000000000000002,0.7813718448423103,1.4941608670479056,1048576,0,15360,8192,119552,0.603507481538657,0.6708028001430208
400,1.6805633610001678,0.02951863674169638,0.0021910507440268934,0.0085434496994556,0.018784136298213884,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.06540043110380701,0.05197527742909695,0.3617885632190503,0.7028052903960349,0.9727862561165553,0.005256065483066187,102400,0.9749286468847115,1.0,0.7849642261385471,1.636835273442346,1114112,0,16384,8704,127488,0.29377917202261394,0.5426743154865843
425,1.7818696879999152,0.0288066943860687,0.001790545722457048,0.00832494340522952,0.01869120525838213,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.11229590394338046,0.04633723212105943,0.45468336789687586,0.6801011441436046,0.9709316665219101,0.00611431412644074,108800,0.973893825565712,0.9999999999999999,0.7763541078477529,1.6022269649964358,1179648,0,17408,9216,135424,0.29377917202261394,0.5426743154865843
450,1.892409391000001,0.028395240966026053,0.0017888442391627043,0.00842438324314792,0.018182013483715426,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.005715206211580698,0.04807874587185172,0.10739232056624921,0.7260812450486762,0.9752792621383691,0.004285356767911607,115200,0.9745758525101555,1.0,0.7718725439416312,1.5124997133166123,1245184,0,18432,9728,143360,0.29377917202261394,0.5426743154865843
475,2.0079893689999153,0.027652307797082287,0.0013949931948178,0.008151324826403206,0.01810598977586128,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.053709384822544864,0.05201994037614888,0.20710587528504434,0.737669166463627,0.9760009413880552,0.004024706362271057,121600,0.9772160091124881,1.0,0.7721763268657568,1.4954846315457808,1310720,0,19456,10240,151296,0.29377917202261394,0.5426743154865843
500,2.116105983000125,0.027055728378566894,0.001279209068580772,0.007806831617230082,0.017969687692756038,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.05191771343854418,0.05423663187130116,0.22119322166493174,0.7276099278203467,0.9744209734135136,0.0038286295294634376,128000,0.976918910231273,1.0,0.7701576484609052,1.4122812100216726,1376256,0,20480,10752,159232,0.29377917202261394,0.5426743154865843
525,2.2210534480000206,0.02653964318398178,0.0011411412232953991,0.0076753409893928915,0.01772316097129349,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.06050134215380456,0.053753695287936505,0.6212088042832876,0.7164092673907261,0.9735272998380815,0.004925227727948151,134400,0.9762161001840516,1.0,0.7743545092286173,1.6104796177631184,1441792,0,21504,11264,167168,0.29377917202261394,0.5426743154865843
550,2.338440003999949,0.02605542088661119,0.0009736262810669278,0.007599928753375905,0.017481865852168356,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.043032626098086287,0.05368924204050913,0.329464080541003,0.74593462185861,0.9765223972283116,0.0045955720155361375,140800,0.9758803440446825,0.9999999999999999,0.7689874284800345,1.511959951311621,1507328,0,22528,11776,175104,0.29377917202261394,0.5426743154865843
575,2.4477559380002276,0.02566615242529819,0.0009433871367284267,0.00751712944718846,0.017205635841381302,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.048531401040901485,0.05481714246124846,0.3674158277861094,0.7118387883380539,0.9732718593027373,0.004595798500397447,147200,0.9729080965433271,1.0,0.7706796457221713,1.625647453895009,1572864,0,23552,12288,183040,0.29377917202261394,0.5426743154865843
600,2.554850161000104,0.025199911899892912,0.0008641022439278258,0.007382090892377796,0.01695371876358729,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.03473765297276031,0.05430394134483937,0.21990112426813435,0.7286648133785012,0.9749897236150528,0.004406592602935669,153600,0.9745650014531873,1.0,0.7664689266346051,1.5982272597909555,1638400,0,24576,12800,190976,0.2735547202759897,0.5226543612330419
