step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.01106552900000679,0.8356561561364133,0.04240740304233414,0.598443616138933,0.017097603824981728,0.17770753313016435,1.0,1.0,1.0,1.0,0.0,0.0,0,0.05362805523730026,0.04896687889583369,0.052191313428262706,1.0,1.0,0.0009765625,256,0.8360782411730183,1.0,0.4892516203358747,2.8820764115768283,0,0,512,768,nan,nan
25,0.09453032900000835,0.5797168469621563,0.00413225254502867,0.3821545469478159,0.07784645680054547,0.11558359066876626,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0792913828536728,0.059451420344306775,0.0004399438147710952,0.8659204073915762,0.9878158572975658,0.0018453654621944972,6400,0.8164147654911279,1.0,0.4867041769732234,3.208883306963734,0,1024,1024,8448,nan,nan
50,0.1747574840001107,0.5388145431391909,0.009035563638330866,0.3401203454152114,0.08262096953189138,0.10703766455375724,1.0,1.0,1.0,1.0,0.0,0.0,0,0.07609576913999494,0.05808619464758244,0.031018427884050022,0.8542489736880954,0.9869105795324576,0.001831899271884304,12800,0.825619497881274,1.0,0.4970345522146214,3.8307296914934956,0,2048,1536,16384,nan,nan
75,0.2544157950001136,0.45294644837596143,0.014180260696229734,0.27626330698693474,0.07174678203355597,0.09075609865924093,1.0,1.0,1.0,1.0,0.0,0.0,0,0.08180510402565296,0.0631608777379957,0.04629473821087702,0.8579960339963786,0.9875620524353076,0.0017846061807686726,19200,0.8049382596163357,0.9999999999999998,0.49662976633795963,3.8541106518841053,0,3072,2048,24320,nan,nan
100,0.33517403099995136,0.3182767843915199,0.03338911808833317,0.17992610690575803,0.044176270940477255,0.06078528845695145,1.0,1.0,1.0,1.0,0.0,0.0,0,0.07984882770990881,0.07107546158378153,0.003838737353352931,0.7115935488640668,0.9709893951104394,0.002515101451174311,25600,0.812347839387699,0.9999999999999999,0.528462789076928,4.097522584341054,0,4096,2560,32256,nan,nan
125,0.4163302320002913,0.25306118445857717,0.08153059455189166,0.11903314672372929,0.01287377363048894,0.03962366955246727,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0729097722636648,0.08495054232671562,0.044360629470037855,0.5884324828404344,0.9545583063269785,0.003417454593735789,32000,0.7622472233720518,1.0,0.521964328768552,3.693308136810406,0,5120,3072,40192,nan,nan
150,0.4989332190002642,0.24712474175031185,0.09446144622226217,0.10553230514832004,0.00822051137369248,0.038910479006037155,1.0,1.0,1.0,1.0,0.0,0.0,0,0.07842498878913425,0.07410666094704699,0.051430213034912436,0.6056570433685059,0.9573752624592682,0.003068503360140075,38400,0.8057256456270316,1.0,0.5179407355560196,3.678890235418364,0,6144,3584,48128,nan,nan
175,0.5820432320001601,0.24856864069062198,0.09349062707154152,0.10713876177580052,0.008813563562065078,0.03912568828121484,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0693736968953029,0.054309773834012955,0.1538256522706985,0.6156846044800162,0.958299099419569,0.003048723583611303,44800,0.7593617059508951,1.0000000000000002,0.5280781527599014,4.538656823292928,0,7168,4096,56064,nan,nan
200,0.6697948139999426,0.24313660424020891,0.08989325265280271,0.10646328971623287,0.0077949496250641235,0.0389851122461092,1.0,1.0,1.0,1.0,0.0,0.0,0,0.07165961428296073,0.05365045511101392,0.17411915820851775,0.631357963840647,0.9610169884657511,0.0031194701042913673,51200,0.7793758330237066,0.9999999999999999,0.5221545278662408,4.257044316025776,0,8192,4608,64000,0.539999820579627,0.9226788200237298
225,0.7491448330001731,0.23907292547496556,0.08575222379998913,0.10571412361804536,0.007042106149067161,0.0405644719078639,1.0,1.0,1.0,1.0,0.0,0.0,0,0.07491548035444354,0.054213264517857906,0.2142334528422999,0.6728414918886007,0.9671366278050597,0.002907749344016241,57600,0.8132024718075882,0.9999999999999999,0.5337941006288178,2.8588030082667215,0,9216,5120,71936,0.539999820579627,0.9226788200237298
250,0.8298946240001897,0.23741236394667783,0.09123273601074065,0.10178953523027506,0.005898082852003812,0.038492009853658304,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0778732765288895,0.05135354174403044,0.23453996401137991,0.6741662208724463,0.9667525857511465,0.0027399369630722956,64000,0.812580702043613,0.9999999999999998,0.5316683254796138,3.4668633856669007,0,10240,5632,79872,0.539999820579627,0.9226788200237298
275,0.9106576120002501,0.23797293368996683,0.09067007109278699,0.10091621380521236,0.006439716522160721,0.03994693226980678,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0872706371718801,0.05165740196712185,0.2583190452243295,0.6564854285361634,0.9640054643007326,0.002925844679857648,70400,0.8084303653811442,1.0,0.5241838240101842,2.986648179208257,0,11264,6144,87808,0.539999820579627,0.9226788200237298
300,0.9964745780002886,0.23112935290270295,0.08491536821127478,0.10079761906981541,0.005813742646238493,0.03960262297537425,1.0,1.0,1.0,1.0,0.0,0.0,0,0.07186969249238613,0.050243135895686394,0.18052505366172591,0.6874669310295684,0.9690922355677454,0.0029930371607399114,76800,0.769511576028946,1.0000000000000002,0.5077797856427336,4.7185002643862095,0,12288,6656,95744,0.539999820579627,0.9226788200237298
325,1.0932474639998873,0.2275894223634194,0.08182769894596939,0.09719742473029454,0.006471809996197829,0.042092488690957615,1.0,1.0,1.0,1.0,0.0,0.0,0,0.07270715606479228,0.04438172795149306,0.21070187306719124,0.6729522832945755,0.9671216606527473,0.003112370150625052,83200,0.758471249029124,1.0,0.5030681016982187,4.175940506072273,0,13312,7168,103680,0.539999820579627,0.9226788200237298
350,1.180724500999986,0.2069445155980251,0.06944789831360829,0.0939154340733678,0.006536473796221185,0.03704470941482783,1.0,1.0,1.0,1.0,0.0,0.0,0,0.10690610804994354,0.056616881550347546,0.06344087463904803,0.6886113834271542,0.9688874058386568,0.002606572118610025,89600,0.7627254407109304,1.0,0.48928245544184884,3.8070788931671395,0,14336,7680,111616,0.539999820579627,0.9226788200237298
375,1.2653901359999509,0.21361675379340972,0.08792851164478792,0.0847749651729339,0.006309267452528418,0.03460400952315952,1.0,1.0,1.0,1.0,0.0,0.0,0,0.1028237453114776,0.04703496492063015,0.007525116181319343,0.7125097714259772,0.9720099851656361,0.002600701101193611,96000,0.8028848527064053,1.0,0.5072253709338338,3.7053560485951347,0,15360,8192,119552,0.539999820579627,0.9226788200237298
400,1.3502994509999553,0.20522182782923165,0.0746723198265718,0.08767726164553298,0.006579370165951408,0.03629287619117548,1.0,1.0,1.0,1.0,0.0,0.0,0,0.11158484528285233,0.04817259518640337,0.0915915854893453,0.7101499273037343,0.971639565763141,0.002481737147234666,102400,0.7885414023025064,1.0,0.505821520655279,3.82268625348351,0,16384,8704,127488,0.5089812261560217,0.8974124285416428
425,1.5208204860000478,0.2035608377149905,0.07983383045736006,0.08126220147284319,0.005971493447969784,0.03649331233681746,1.0,1.0,1.0,1.0,0.0,0.0,0,0.09590116357487072,0.0532324615613884,0.08531664279665609,0.7063890373361903,0.9709343502892039,0.002748066351988267,108800,0.788570955630069,1.0,0.5062196816452736,3.5014365027230223,0,17408,9216,135424,0.5089812261560217,0.8974124285416428
450,1.641731929999878,0.20689464357142262,0.0832546055466765,0.08078984142433694,0.005000355777605564,0.03784984082280359,1.0,1.0,1.0,1.0,0.0,0.0,0,0.08790712918718901,0.06000521737859685,0.12252980828897196,0.7122040573927472,0.9717207882156623,0.0026715580247276124,115200,0.8278615097040375,0.9999999999999999,0.5325600239694256,2.9369116081856808,0,18432,9728,143360,0.5089812261560217,0.8974124285416428
475,1.723472891000256,0.20118451353611982,0.08018348110087752,0.08077893322815523,0.004647113392646172,0.0355749858144409,1.0,1.0,1.0,1.0,0.0,0.0,0,0.09187321010487698,0.05565313845399725,0.17373449145162265,0.6954064743763748,0.9696375759623705,0.0028266413514797953,121600,0.8073024724379638,1.0,0.5190440067027707,3.304454524797191,0,19456,10240,151296,0.5089812261560217,0.8974124285416428
500,1.807737004000046,0.207551497390094,0.08729995137709158,0.08003299576181361,0.00396715417416686,0.03625139607702196,1.0,1.0,1.0,1.0,0.0,0.0,0,0.08491715913325232,0.08863817131495005,0.3494325170256213,0.6414772760082077,0.9628432839580425,0.0032719856080411763,128000,0.8022014310943266,0.9999999999999998,0.5272759316192425,3.9401767663813674,0,20480,10752,159232,0.5089812261560217,0.8974124285416428
525,1.8940691100001459,0.2086947103711536,0.08126860759961951,0.08559030254573793,0.003514858276782166,0.03832094194901402,1.0,1.0,1.0,1.0,0.0,0.0,0,0.09565289402712368,0.0997479956081184,0.38432307870957283,0.6457163054910947,0.9637076517938343,0.0037132339596667088,134400,0.823586460591339,1.0,0.5349420423506851,3.168845034126474,0,21504,11264,167168,0.5089812261560217,0.8974124285416428
550,1.9745750649999536,0.19210353582825007,0.06520821904058509,0.08742364508331577,0.0038587433963472896,0.03561292830800195,1.0,1.0,1.0,1.0,0.0,0.0,0,0.08952090052632161,0.054622729971867276,0.16560996581882095,0.7008420513517257,0.9705317227943221,0.00280871388995752,140800,0.7718770379486891,1.0,0.5085653024565149,3.924442971208625,0,22528,11776,175104,0.5089812261560217,0.8974124285416428
575,2.056646480999916,0.18845567618762044,0.0710852124324502,0.07969143235448822,0.00478838153489482,0.0328906498657872,1.0,1.0,1.0,1.0,0.0,0.0,0,0.1008415890365349,0.05616526634891354,0.21343440934097754,0.6763625311965726,0.9682607682645897,0.0032770158830330125,147200,0.7948453297688505,1.0000000000000002,0.5210380275056942,3.143378000468826,0,23552,12288,183040,0.5089812261560217,0.8974124285416428
600,2.1389344980002534,0.17913935091789654,0.07079565634273095,0.0695692757097855,0.0033082285486335855,0.035466190316746526,1.0,1.0,1.0,1.0,0.0,0.0,0,0.07455994644535369,0.03263026154481858,0.0027193217307210464,0.6600608503886096,0.9660797186068546,0.003206222948694956,153600,0.77701443801178,0.9999999999999999,0.5122418025051201,3.847480000273459,0,24576,12800,190976,0.48416277906893596,0.9814817439849138
