step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.012909306999972614,0.8434348807025841,0.04316107764539587,0.598443616138933,0.017097603824981728,0.19850328753137084,0.9934248443465391,0.972127289306228,1.0200913361650714,1.0143565301821615,0.0688957326944658,0.0688957326944658,1,0.0509936969409632,0.05001182143292766,0.029830000320905752,1.0,1.0,0.0009765625,256,0.9759571526726771,0.9999999999999999,0.77612111017107,1.5336281852187235,65536,256,0,512,1024,nan,nan
25,0.09932386199989196,0.5797365765213461,0.003360476101412004,0.38590649128986443,0.07485969462228005,0.1305361091557697,0.955093361753134,0.9396054624803031,1.0936527381269299,1.011648437639633,0.14712280392371702,0.21601853661818282,2,0.07873587069243737,0.06036051901522301,0.191025746638405,0.8785526630244317,0.988811656230015,0.0016225583100881926,6400,0.9771059035617197,1.0,0.7763681821489867,1.5225781934043843,131072,512,1024,1024,8960,nan,nan
50,0.1944425599999704,0.5349293205669836,0.005106223560807312,0.3596646626847615,0.06718179370355756,0.1241153120407902,0.9226355795393424,0.9090454156457694,1.1566993848362306,1.0116196199786578,0.12609329341860132,0.34211183003678414,3,0.07303281679004756,0.056973573057201944,0.15839584030396764,0.8731565327939909,0.9882065186706694,0.0016628176324437781,12800,0.9794988420852323,0.9999999999999998,0.7814268111823247,1.5543885351822917,196608,768,2048,1536,17152,nan,nan
75,0.27976378999983353,0.44599318722841097,0.009233092093724204,0.30026201971374505,0.05382322765528597,0.10710217020135836,0.8996428346521795,0.879869083611889,1.207299834243628,1.0131882474923033,0.10433815384208622,0.44644998387887036,4,0.07494470819620859,0.05847092812300503,0.09623494380783444,0.8787593620451454,0.9885765900922717,0.0015090788452258432,19200,0.9801916641848475,1.0,0.7956569457277852,1.529252029087741,262144,1024,3072,2048,25344,nan,nan
100,0.3612640920000558,0.30721181176662277,0.028666041369298123,0.2032506112425423,0.027739322260312848,0.0731604056008037,0.9023036833091085,0.8512244311518278,1.2333114729978902,1.0131604125411733,0.05734497482238232,0.5037949587012527,5,0.06754282261055217,0.05689794112256507,0.15895412305154705,0.7066660292506473,0.9693411666065006,0.0022607811698621217,25600,0.9775077973132474,1.0,0.8034080770025057,1.5730674381897134,327680,1280,4096,2560,33536,nan,nan
125,0.44357112099987717,0.2478814725232996,0.08938708794090174,0.13631965540044677,0.006815207309863782,0.04222636877330329,0.9492332229890336,0.8229263621871415,1.2205860612277892,1.0072543535960354,0.09385907935985016,0.5976540380611028,6,0.056260276022336436,0.04983778131068839,0.30440566834912125,0.6195068264639405,0.959727924508817,0.0031017502826652457,32000,0.9735291273178481,0.9999999999999999,0.8143450284714248,1.5609345110004538,393216,1536,5120,3072,41728,nan,nan
150,0.5306578519998766,0.24896732399411323,0.09342400293878109,0.13857361944992913,0.004164781168089697,0.040130543811298984,0.9978793113333829,0.7969981575637811,1.200982219706775,1.0041403113960607,0.09729217668869872,0.6949462147498016,7,0.06352849671764954,0.05640901992957284,0.4190660862765788,0.6299931424455055,0.9608808363758249,0.0028301733940092376,38400,0.9781470754567037,1.0,0.8115611546295526,1.5295059939288556,458752,1792,6144,3584,49920,nan,nan
175,0.6212488119999762,0.24160302469990189,0.07184924734435656,0.1450503134567773,0.005045228359539175,0.049003682093524764,1.0315610878941157,0.7728855398590119,1.1877431509917282,1.007810221255144,0.07470337283963213,0.7696495875894337,8,0.06636900769377088,0.06313327304351603,0.357289911489877,0.644424082847999,0.9630854220531097,0.00295617391227588,44800,0.9785827285318317,0.9999999999999999,0.8264423152887009,1.666097546808822,524288,2048,7168,4096,58112,nan,nan
200,0.7120339929997499,0.230745732502924,0.06816410575975856,0.14397775740937255,0.0046649781998483264,0.04427897097539983,1.0626903391331672,0.7504161052584607,1.175549979562379,1.011343576045993,0.06932521205980091,0.8389747996492346,9,0.06875048716168214,0.05104593178149397,0.3668630424051251,0.659063336729553,0.9646444106875113,0.002774939481660873,51200,0.9758405434128754,0.9999999999999999,0.8199661105784922,1.6411818073379398,589824,2304,8192,4608,66304,0.5965753606171277,1.0722123029655166
225,0.797240619999684,0.22501384869575228,0.06644396870000525,0.13727071514041045,0.004239425162732689,0.046751923126403784,1.0905944708417536,0.7288080244251758,1.1629686370188694,1.0176288677142011,0.06837884675358896,0.9073536464028236,10,0.07483336681045838,0.05909230019269292,0.4012669617447197,0.6675916745731828,0.9663103014859284,0.0028230462919522706,57600,0.976756618515958,1.0,0.8209573836655524,1.6950690952239025,655360,2560,9216,5120,74496,0.5965753606171277,1.0722123029655166
