step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_min,vrba_multiplier_max,vrba_temperature,vrba_local_updates,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.03568487899997308,0.5861995162766922,0.003999936625968563,0.5586624546961901,0.023674673718566713,nan,1.0,0.9997622758432424,0.9997997352303648,nan,0.0004379889263927961,0.0004379889263927961,1,0.03385483663435086,0.010833672296824078,0.011549023747327176,1.0,1.0,0.0009765625,256,1.0,1.0,1.0,1.0,0.9999920022688651,1.0069270620269553,1.0013493838666554,1.009,0.061035318066228195,1,0,0,0,512,768,nan,nan
25,0.36020120300008784,0.4081782668957109,0.002699258427512864,0.2983526145676884,0.10944659563880754,nan,1.0,0.994089298372697,0.994913241013911,nan,0.00044423505180890555,0.010997460613392018,25,0.08395385503682343,0.03844116864351186,0.2671672723019557,1.0,1.0,0.0009765625,6400,1.0,1.0,1.0,1.0,0.9972318991216371,1.1318516610740594,1.0348559036095029,1.1941688128803631,0.03892593547642345,25,0,0,0,1024,7424,nan,nan
50,0.6482412950001617,0.5002478946120676,0.0030029293040107438,0.32884215558679464,0.17408712828651088,nan,1.0,0.9882331009698639,0.9895749551304008,nan,0.000452023020352299,0.022191943899735223,50,0.058198937866722984,0.018350634281693475,0.5921979784178004,1.0,1.0,0.0009765625,12800,1.0,1.0,1.0,1.0,0.9940355877447593,1.2415958521821633,1.0852713969763135,1.3391682668968592,0.03551169171408353,50,0,0,0,1536,14336,nan,nan
75,0.8815653530000418,0.5933173927499817,0.0033605564831584063,0.3867573308656208,0.21342943581279616,nan,1.0,0.9823836062337203,0.983991613124694,nan,0.0004612867245481489,0.033624780641585694,75,0.051140570380847225,0.005190884547922102,0.7082825662755055,1.0,1.0,0.0009765625,19200,1.0,1.0,1.0,1.0,0.9893461590893547,1.3494819382922134,1.1377922660145194,1.5183011263390491,0.03767054520363283,75,0,0,0,2048,21248,nan,nan
100,1.2331443410000702,0.6372009842772478,0.004131689940822078,0.4120043046602478,0.23586510580173697,nan,1.0,0.9765242369391153,0.9782587565385743,nan,0.00046556739166436767,0.04521700652231042,100,0.04077641356342802,0.019946537555880085,0.6734520059092001,1.0,1.0,0.0009765625,25600,1.0,1.0,1.0,1.0,0.9828024403854414,1.4451923113732463,1.2017131268636254,1.6673303381929407,0.03471582452599613,100,0,0,0,2560,28160,nan,nan
125,1.4789646149999953,0.6135382404078937,0.053544365507919627,0.35291828633173744,0.22358133036076355,nan,1.0,0.9706720120409847,0.9724692641798788,nan,0.00046308546944862083,0.05685872377913648,125,0.07484868904647941,0.0292446139842139,0.3008910511210638,1.0,1.0,0.0009765625,32000,1.0,1.0,1.0,1.0,0.9783446515438746,1.5153019750374794,1.3026672370900574,1.8172549262147903,0.12221518857486575,125,0,0,0,3072,35072,nan,nan
150,1.665632948000166,0.4619050346298569,0.044334360864282385,0.24443603525574858,0.18793633213353717,nan,1.0,0.964958761875663,0.9668166754381768,nan,0.0004474419923203854,0.06822456268616017,150,0.12329731160601659,0.02770499030458074,0.3787262943409084,1.0,1.0,0.0009765625,38400,1.0,1.0,1.0,1.0,0.9763095193535141,1.5827782439787972,1.3332465124797759,1.9272433700530758,0.10861632334852608,150,0,0,0,3584,41984,nan,nan
175,1.8537354459999733,0.2230597017752715,0.06403644596447997,0.074759712356445,0.09080709754620858,nan,1.0,0.9594219797926257,0.9613471516212856,nan,0.00042667491552661474,0.07923086858608874,175,0.2712527746823225,0.1014209922671232,0.4719426106720385,1.0,1.0,0.0009765625,44800,1.0,1.0,1.0,1.0,0.9761790567901397,1.6474773757613839,1.3812943830745597,1.9927003036504847,0.12791544424216422,175,0,0,0,4096,48896,nan,nan
200,2.0486065700001745,0.12434843322664825,0.025989621068658802,0.034613724216831614,0.06830424734639495,nan,1.0,0.9543471615772563,0.9563871243430968,nan,0.0003839868491698484,0.0892657140796469,200,0.23829891639405223,0.17035044803287025,0.00037468469880827055,1.0,1.0,0.0009765625,51200,1.0,1.0,1.0,1.0,0.9746011272230827,1.6959467383012679,1.414803656807258,2.0496699088975614,0.06555020398530045,200,0,0,0,4608,55808,0.31406678646326164,0.6078802200904263
225,2.2347096270000293,0.10483701448582655,0.01547345328660404,0.03318593932846112,0.0607809369923103,nan,1.0,0.9496070333077774,0.9517780190408967,nan,0.00036501880586170543,0.09861494765132595,225,0.19634460181457694,0.20320162682491144,1.020356959273548,1.0,1.0,0.0009765625,57600,1.0,1.0,1.0,1.0,0.973338016127218,1.7370856822037826,1.4697569688307814,2.168200326409698,0.05304501812614402,225,0,0,0,5120,62720,0.31406678646326164,0.6078802200904263
