step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.011516970000229776,0.5779124956947437,0.03902115726991348,0.5325896646627348,0.016979025247754055,nan,1.0001176431591787,0.9792868033060327,1.0205955535347886,nan,0.041426393387934635,0.041426393387934635,1,0.014094070474847217,0.0032480173594323647,0.0009828211321896796,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.0857941900003425,0.3855350021003521,0.0017695301969782562,0.3506987506245378,0.03951673625075543,nan,1.0001176431591787,0.9792868033060327,1.0205955535347886,nan,0.0,0.041426393387934635,1,0.015526369568080076,0.006784610511169939,0.10453302312730325,0.8532979979394596,0.9863568849689243,0.001643812591657723,6400,256,1024,1024,8704,nan,nan
50,0.179392686999563,0.3663863888023897,0.0080502596095549,0.3218462290014047,0.047993329729048885,nan,0.97029988527776,0.953662191138952,1.076037923583288,nan,0.11088474009699878,0.15231113348493341,2,0.01828602385069801,0.009930993705103813,0.2682628660204481,0.8341006723900515,0.9843749392720068,0.001716591828281516,12800,512,2048,1536,16896,nan,nan
75,0.3070839040001374,0.34200285116842805,0.013244135015082426,0.30350488535010467,0.036904772246402595,nan,0.97029988527776,0.953662191138952,1.076037923583288,nan,0.0,0.15231113348493341,2,0.01613452611917339,0.011454658388521001,0.2257065016472531,0.8839857844638864,0.9892750234499553,0.001506819880739983,19200,512,3072,2048,24832,nan,nan
100,0.39927182999963406,0.28126436299355245,0.01151134612994631,0.25150942590055264,0.03268673939746732,nan,0.9536549008925169,0.9295113117358628,1.1168337873716203,nan,0.08159172757666466,0.23390286106159808,3,0.020533936930213395,0.0124758933999039,0.023237867951999145,0.8280590580656104,0.9849804275162447,0.0019989383207116773,25600,768,4096,2560,33024,nan,nan
125,0.4907140530003744,0.19859956091560765,0.026421625128525614,0.166334065250946,0.016827081752878278,nan,0.9536549008925169,0.9295113117358628,1.1168337873716203,nan,0.0,0.23390286106159808,3,0.041079144669786474,0.038531509464979845,0.27048951951347705,0.7230057319326819,0.9738707860709492,0.002372920908000754,32000,768,5120,3072,40960,nan,nan
150,0.5764070200002607,0.18379438375584378,0.06287741958006207,0.1273727763453037,0.006181713492494686,nan,0.9829700041589211,0.9036892841074063,1.1133407117336724,nan,0.05863020653280848,0.29253306759440656,4,0.08169021904535133,0.08793847382744027,0.36725777793860787,0.6203251016287393,0.959621233539999,0.003079732025516522,38400,1024,6144,3584,49152,nan,nan
175,0.6648766700000124,0.1812928747509768,0.05528710299140371,0.13269082881828428,0.006319746252889563,nan,0.9829700041589211,0.9036892841074063,1.1133407117336724,nan,0.0,0.29253306759440656,4,0.08910500533501334,0.09125095145276774,0.46407308963657345,0.6525228131209065,0.9643722796079511,0.0028079385429092135,44800,1024,7168,4096,57088,nan,nan
200,1.7717252869997537,0.17019494154938136,0.046621970608363573,0.1316015842359751,0.006633635188780001,nan,1.0048609258762604,0.8811164868160216,1.1140225873077176,nan,0.04514559458276923,0.3376786621771758,5,0.09304440597726948,0.08301478332034126,0.45910021734173084,0.716670864061036,0.9727697081810369,0.0026553051290482558,51200,1280,8192,4608,65280,0.6471973844037903,1.1117834165015297
225,1.9042861730004006,0.16026101713768465,0.04127173126340728,0.1260988106343767,0.006894766872315288,nan,1.0048609258762604,0.8811164868160216,1.1140225873077176,nan,0.0,0.3376786621771758,5,0.07105389048333423,0.06403106984946347,0.3636648878719914,0.7250323758114763,0.9740794187328128,0.002832253036413898,57600,1280,9216,5120,73216,0.6471973844037903,1.1117834165015297
250,2.0345611960001406,0.14983846479995647,0.03987499552583318,0.11756627830366063,0.007327438651919416,nan,1.0231179629130827,0.8577390605368944,1.1191429765500227,nan,0.04675485255825451,0.3844335147354303,6,0.07158334096601099,0.06204678331737092,0.3521058660214491,0.8005325033917056,0.9813163360402063,0.0021360365997886467,64000,1536,10240,5632,81408,0.6471973844037903,1.1117834165015297
275,2.118434160999641,0.14766833491600906,0.042193870784302465,0.11260177450084478,0.007073347804957632,nan,1.0231179629130827,0.8577390605368944,1.1191429765500227,nan,0.0,0.3844335147354303,6,0.0628315377697518,0.05396993174211613,0.32239378991893014,0.754662387053768,0.976677537398786,0.00246858358890434,70400,1536,11264,6144,89344,0.6471973844037903,1.1117834165015297
300,2.2020244980003554,0.14041410290644202,0.04052699110915845,0.10845415621340154,0.006726085245366228,nan,1.0453858224987418,0.8345863495179974,1.1200278279832605,nan,0.046305422037793975,0.4307389367732243,7,0.06609038433065328,0.050101836669344216,0.2660221690641087,0.7648409175608298,0.9777086029231021,0.002652986028047248,76800,1792,12288,6656,97536,0.6471973844037903,1.1117834165015297
325,2.2912889740000537,0.13719779921157094,0.03883934063397805,0.1069725457849439,0.006533656119495255,nan,1.0453858224987418,0.8345863495179974,1.1200278279832605,nan,0.0,0.4307389367732243,7,0.03483208109024119,0.04833255490505949,0.2078988156565182,0.7388581833570798,0.9749614617749982,0.0028656078129880164,83200,1792,13312,7168,105472,0.6471973844037903,1.1117834165015297
350,2.4020736330003274,0.1360548389607355,0.04334763699219614,0.1034063810889709,0.0049811220578670394,nan,1.0699287279312808,0.8134297745966851,1.1166414974720338,nan,0.04908581086507802,0.4798247476383023,8,0.05743476093522233,0.06734516495429768,0.22112569473796964,0.7462611114544959,0.9762236188831674,0.0027548469729825956,89600,2048,14336,7680,113664,0.6471973844037903,1.1117834165015297
375,2.4851322929998787,0.13488721849287372,0.04603857988549126,0.0993304835878828,0.004326228620101188,nan,1.0699287279312808,0.8134297745966851,1.1166414974720338,nan,0.0,0.4798247476383023,8,0.0584007284698696,0.06593960151533387,0.2896970906507552,0.7076717355011035,0.9712771856136944,0.0025383592830295967,96000,2048,15360,8192,121600,0.6471973844037903,1.1117834165015297
400,2.5795731369998975,0.1346843481325237,0.04077534923172624,0.10807469101328213,0.00381579713935394,nan,1.0905857527068719,0.795417951358404,1.1139962959347238,nan,0.04131404955118212,0.5211387971894844,9,0.10640874080724633,0.0893087365911308,0.4934597169021912,0.7010930760263286,0.9716498055394487,0.00334479988433016,102400,2304,16384,8704,129792,0.5640764630248825,0.9450357514015719
425,2.658355690999997,0.13293335288528157,0.03475195220693458,0.11571314797557976,0.0026867717896401824,nan,1.0905857527068719,0.795417951358404,1.1139962959347238,nan,0.0,0.5211387971894844,9,0.12597480365546407,0.08149827323252073,0.5841119330203272,0.6737996791966919,0.9682449221569106,0.0034811748991675938,108800,2304,17408,9216,137728,0.5640764630248825,0.9450357514015719
450,2.741511064000406,0.12794981550111678,0.03767017000476093,0.10615587026419987,0.0032649228082401067,nan,1.110863123549388,0.7768956228476289,1.1122412536029829,nan,0.04055474168503215,0.5616935388745166,10,0.05596080290158762,0.05448449631184818,0.26421957758650805,0.6847525081194621,0.968900214589382,0.0037129064027162286,115200,2560,18432,9728,145920,0.5640764630248825,0.9450357514015719
475,2.8203772010001558,0.12918973284650448,0.03868116886172669,0.10742143252227976,0.002485978690942657,nan,1.110863123549388,0.7768956228476289,1.1122412536029829,nan,0.0,0.5616935388745166,10,0.09257468385378997,0.0842638700451061,0.430818578053652,0.687156186950107,0.9687038767253542,0.0035825941659177046,121600,2560,19456,10240,153856,0.5640764630248825,0.9450357514015719
500,2.9005691399997886,0.12816849856850224,0.03476925122414532,0.11247124649752746,0.0028209803848736077,nan,1.1273310911259269,0.7632382606630145,1.1094306482110583,nan,0.03293593515307791,0.5946294740275945,11,0.1288496609651162,0.08737078705458748,0.6031054577111,0.5854573348554402,0.9576165006204981,0.00498805830164273,128000,2816,20480,10752,162048,0.5640764630248825,0.9450357514015719
525,2.9775474850002865,0.12544616693514388,0.026386021029820093,0.12202365163325957,0.002314038672850946,nan,1.1273310911259269,0.7632382606630145,1.1094306482110583,nan,0.0,0.5946294740275945,11,0.1198624671491478,0.07175329176601616,0.5848141220277341,0.6286471822955569,0.9641936526690715,0.00499683243242108,134400,2816,21504,11264,169984,0.5640764630248825,0.9450357514015719
550,3.059019026999522,0.12450268466145653,0.0324496509678391,0.11257932975084453,0.002888511824590715,nan,1.1402177713198507,0.7487501191878357,1.1110321094923132,nan,0.02897628295035748,0.623605756977952,12,0.10711366563363484,0.08170943349717281,0.5604979767688315,0.6587665548647387,0.9666678787776464,0.003974540792099092,140800,3072,22528,11776,178176,0.5640764630248825,0.9450357514015719
575,3.1361774280003374,0.12293966252334398,0.028907075206620933,0.1167039447780312,0.0023376543949037492,nan,1.1402177713198507,0.7487501191878357,1.1110321094923132,nan,0.0,0.623605756977952,12,0.1374683432635494,0.07682098131877081,0.6534245223203016,0.677884218470632,0.9692426604713302,0.0038107677569570826,147200,3072,23552,12288,186112,0.5640764630248825,0.9450357514015719
600,3.222723908000262,0.1185563154706106,0.026504023597827178,0.11570842855282258,0.00239884390452854,nan,1.1518451443426003,0.737751795960287,1.1104030596971126,nan,0.023254746045499042,0.646860503023451,13,0.13791712599848094,0.07609464626512187,0.6910534194202669,0.678690882140804,0.9690196161511873,0.003265727275072945,153600,3328,24576,12800,194304,0.5751095123140737,1.0316015662310174
