step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.06090151099988361,83.2499066649466,87.17960652911356,nan,0.007501667664778476,nan,0.95483415780668,nan,1.0451658421933199,nan,0.09033168438663985,0.09033168438663985,1,0.0008037573853426697,1.1549377322967163e-06,0.021400489008364453,1.0,1.0,0.00048828125,512,1.0,1.0,1.0,1.0,0,512,0,1024,2048,nan,nan
50,0.786287447000177,29.772280875649432,30.70899423086918,nan,2.6780776836911846,nan,0.8710427098298058,nan,1.128957290170194,nan,0.08164324104128573,0.2579145803403883,3,0.03916739661983161,0.023622864909105187,0.06582655445773557,0.8014980062550333,0.9832047758868171,0.001165289125223892,25600,0.7116514954989385,1.0090367970364793,0.41902154532351316,4.81893250138066,0,1536,4096,3072,34304,nan,nan
100,1.562955014000181,8.989074602316508,8.164809319166348,nan,2.0709650377026287,nan,0.7954165388924221,nan,1.2045834611075779,nan,0.07368495263601016,0.4091669222151557,5,0.05626094214174934,0.10002317188517655,0.07664894998936218,0.7611393586109647,0.9796453458928983,0.001393046272396223,51200,0.697502853871674,0.9946921465474325,0.2685969617270585,4.93205940300782,0,2560,8192,5120,67072,nan,nan
150,2.3786163149998174,5.519702411384555,5.465604508314721,nan,1.2140535166703972,nan,0.7271688341783383,nan,1.2728311658216616,nan,0.06649714758844472,0.5456623316433232,7,0.07456829160296652,0.051843849245138615,0.527202737247834,0.8170786278878582,0.984829419042336,0.0013006078429169737,76800,0.7116778641186552,1.0586147696923542,0.2685969617270585,4.99227946846984,0,3584,12288,7168,99840,nan,nan
200,3.1191578279999703,3.796733337392931,4.5409160648861935,nan,0.5803132147878763,nan,0.6655822377524523,nan,1.3344177622475475,nan,0.06000561502443891,0.6688355244950952,9,0.0712044184880318,0.053892773298766045,0.28863777758020415,0.822327307258508,0.9851193045671713,0.0012032180720107453,102400,0.7417812591203898,0.9626400901653824,0.2685969617270585,4.860623802056346,0,4608,16384,9216,132608,nan,nan
250,3.8616729310001574,0.8938442920547477,1.3807132070804853,nan,0.03710372614728992,nan,0.6100260912053809,nan,1.3899739087946188,nan,0.054119704587716755,0.7799478175892379,11,0.0024948591584818963,0.013242912225961023,0.1543310569718003,0.7862299827289324,0.9823212441237688,0.0014768612104528768,128000,0.709557239157904,1.0537666428445618,0.3650083017321075,4.668682908514259,0,5632,20480,11264,165376,nan,nan
300,4.6064124469999115,0.35605986507541276,0.48267155727652705,nan,0.05959752607362245,nan,0.5598661119773822,nan,1.4401338880226173,nan,0.0488756251715885,0.8802677760452351,13,0.029054016199589194,0.069263326794401,0.012525991502320559,0.7474213134109045,0.9789182480354178,0.0018530767055730244,153600,0.6624955626703117,1.0261877901915526,0.26349759215661256,4.907255231439965,0,6656,24576,13312,198144,nan,nan
350,5.360379842999919,0.1883551430786632,0.2861816482632039,nan,0.02766016948867675,nan,0.5145986504948694,nan,1.4854013495051301,nan,0.044106300380773455,0.9708026990102607,15,0.024698974709903468,0.05576065523458127,0.3581236460192467,0.7301750035917165,0.97709559833583,0.0018818792591775205,179200,0.6644825331313555,0.9722035610873858,0.26524200704658873,4.5318507692303465,0,7680,28672,15360,230912,nan,nan
400,6.116356821999943,0.10519009504434434,0.16651642434450342,nan,0.017234433644662987,nan,0.47374252864310157,nan,1.5262574713568982,nan,0.039807230284768125,1.0525149427137965,17,0.03967770782279791,0.06575609855997616,0.9368174526176339,0.7330401620882929,0.9780287726054244,0.0019822334229046825,204800,0.657939624559203,1.0144044227342601,0.25727729795002174,4.859199844235494,0,8704,32768,17408,263680,nan,nan
450,6.924635122999916,0.06554957075064193,0.09791364830342321,nan,0.01456970309626755,nan,0.4368663430511659,nan,1.5631336569488339,nan,0.03593180414249275,1.126267313897668,19,0.00025628961729803196,0.08685927131896236,0.4746785893646287,0.7728869672385942,0.9816171260066892,0.0018405969731331577,230400,0.693498296762179,1.0247741778723405,0.2652841752579995,4.730249628551081,0,9728,36864,19456,296448,nan,nan
500,7.736778822999895,0.05227611763152722,0.07712435085131186,nan,0.013248427640077342,nan,0.40358340130946985,nan,1.59641659869053,nan,0.032430603346924436,1.1928331973810602,21,0.08658446690830025,0.10411329524484074,0.07604202718228352,0.7774529495970193,0.9813131675941333,0.0016952771534145244,256000,0.7179861736378484,1.010744387172631,0.29577384503400417,4.802672661710196,0,10752,40960,21504,329216,0.1838740109585741,0.2725428794124579
550,8.49403109800005,0.04666174727872481,0.06932053700574924,nan,0.012768533420467479,nan,0.3735443326235706,nan,1.6264556673764294,nan,0.029270003797785937,1.2529113347528589,23,0.043992684196939615,0.11479588705514873,0.221420399184397,0.7462480120729061,0.9783595846679538,0.001636135564530545,281600,0.6894727235456406,0.9568233800883176,0.2707179749871797,3.95265262029314,0,11776,45056,23552,361984,0.1838740109585741,0.2725428794124579
600,9.267189440000038,0.03907315405945126,0.05477850637534766,nan,0.012153213532472451,nan,0.34643109782117565,nan,1.6535689021788245,nan,0.02641840078230162,1.307137804357649,25,0.056937680488246295,0.13137263231516655,0.06453029547118473,0.7666919273918139,0.9805705230780366,0.0018135371057286754,307200,0.7078930100804075,0.9583036592800609,0.27912473820407924,4.9294303197074685,0,12800,49152,25600,394752,0.1838740109585741,0.2725428794124579
650,10.00900557199975,0.0348346585475525,0.04679228399731607,nan,0.01178125863732928,nan,0.32195975859012066,nan,1.6780402414098794,nan,0.02384394988980354,1.3560804828197588,27,0.005843179854718689,0.1489678563408469,0.7720107445157793,0.742480231044864,0.9786548317455588,0.0020854563602148526,332800,0.686236969282981,1.0092898889090924,0.25699419496217024,4.9294303197074685,0,13824,53248,27648,427520,0.1838740109585741,0.2725428794124579
