step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.011807298999883642,1.0548319738581464,0.14680768494202867,0.6038265750505614,0.05981934912060071,0.2443783647449556,1.0,1.0,1.0,1.0,0.0,0.0,0,0.030675178266328082,0.03893964661650889,0.04846987545578769,1.0,1.0,0.0009765625,256,0.5267008798179275,1.0,0.3602088191915393,9.416271013425876,65536,0,0,512,768,nan,nan
25,0.08807386799981032,0.5891539429043224,0.00349517923430281,0.3838611340036638,0.06977269329926321,0.13202493636709256,1.0,1.0,1.0,1.0,0.0,0.0,0,0.018406276526032137,0.029511153351753774,0.041618849188849255,0.8684205728481272,0.9878124087972672,0.001799390448183564,6400,0.7348216948165812,0.9999999999999998,0.3762046916093705,3.7288875562413817,131072,0,1024,1024,8448,nan,nan
50,0.1722719600002165,0.5768981577555128,0.005469520788291991,0.36502665549820523,0.07980950747593647,0.12659247399307916,1.0,1.0,1.0,1.0,0.0,0.0,0,0.041321189598892,0.03741110985312063,0.22329676784562671,0.8559588269239159,0.9866202508441247,0.0018456076767572307,12800,0.7915647760200325,0.9999999999999999,0.47947693447863077,3.0062322086273454,196608,0,2048,1536,16384,nan,nan
75,0.25836732400011897,0.5698143885943523,0.006676473204027179,0.35979089965292477,0.07709539963301457,0.12625161610438568,1.0,1.0,1.0,1.0,0.0,0.0,0,0.04210786288273598,0.03749258292676576,0.22438255449716954,0.8659444533454321,0.9871864808832791,0.0016198241636646937,19200,0.7098915576972373,1.0,0.4538037239135803,4.458944211034214,262144,0,3072,2048,24320,nan,nan
100,0.33972726799993325,0.556128359254094,0.008101009123151799,0.34880336564698333,0.07421732807983057,0.1250066564041283,1.0,1.0,1.0,1.0,0.0,0.0,0,0.042394920579448735,0.037312021327677684,0.20052476288853793,0.896517081781594,0.9904609745895979,0.0014214483492880163,25600,0.7717201466423965,1.0000000000000002,0.51225758097985,3.751905469387073,327680,0,4096,2560,32256,nan,nan
125,0.41859695799985275,0.5201411015111984,0.008982008069625116,0.3213690983853348,0.06991699984573924,0.1198729952104993,1.0,1.0,1.0,1.0,0.0,0.0,0,0.04122730220682325,0.036858154236158805,0.1225316499573107,0.9135036168075594,0.9919762895897708,0.0013919361522071094,32000,0.7025047574997251,1.0,0.4681364238820373,6.230725421908512,393216,0,5120,3072,40192,nan,nan
150,0.4978833109998959,0.4089063916999295,0.009145836129665564,0.24286181496354936,0.055385979757353,0.10151276084936153,1.0,1.0,1.0,1.0,0.0,0.0,0,0.044503542112071456,0.04058209739790426,0.1400330528939977,0.780838883403006,0.9779206864740839,0.0018517982186337812,38400,0.6321326211766789,1.0,0.37555833197576044,5.28460378837482,458752,0,6144,3584,48128,nan,nan
175,0.5806684429999223,0.2644200261127628,0.03428105925578706,0.13740112769262294,0.021215385928423813,0.07152245323592894,1.0,1.0,1.0,1.0,0.0,0.0,0,0.05817022737783228,0.06672100498167768,0.17790830839534835,0.7258551192194713,0.9744970335838187,0.0023583932940299005,44800,0.5606765120304983,1.0,0.2893047886464293,5.840314793254938,524288,0,7168,4096,56064,nan,nan
200,0.6753690239997923,0.23673767894558045,0.08296116559713346,0.08993212996404165,0.008075323291857398,0.05576906009254794,1.0,1.0,1.0,1.0,0.0,0.0,0,0.06334709417441145,0.05947604748593821,0.13616342130162612,0.6311391437451715,0.9621060937002183,0.0030374876620258935,51200,0.546017587569951,0.9999999999999999,0.2874766571939112,5.733034078103767,589824,0,8192,4608,64000,0.492420426532898,0.885619886757855
225,0.761798190999798,0.2342640439029831,0.07993479251186586,0.08501071430139287,0.009203212311091866,0.060115324778632524,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0669917601047313,0.05674963195464765,0.12398803762316615,0.5931016662578962,0.9565630811395219,0.003460058000846005,57600,0.4026959642338003,1.0,0.2799276836323623,8.273224061730305,655360,0,9216,5120,71936,0.492420426532898,0.885619886757855
250,0.8414371240000946,0.23597297303607823,0.07908391971000323,0.08585826541499277,0.00844053493147438,0.06259025297960788,1.0,1.0,1.0,1.0,0.0,0.0,0,0.061003874363457104,0.05567502479124662,0.05059340763265104,0.5971918414432945,0.9566151170989269,0.0035287140937226265,64000,0.4170308843502327,0.9999999999999998,0.2944728596583084,9.478861148061878,720896,0,10240,5632,79872,0.492420426532898,0.885619886757855
275,0.92379261699989,0.23117816674054203,0.0766359204180005,0.08607343558381916,0.007382583664902867,0.06108622707381951,1.0,1.0,1.0,1.0,0.0,0.0,0,0.051863079908313944,0.04477039032501261,0.0002192535383896277,0.6241382222499756,0.9606674431687359,0.0033461168717482687,70400,0.40224296456416414,0.9999999999999999,0.2586397751150963,9.350430201514271,786432,0,11264,6144,87808,0.492420426532898,0.885619886757855
300,1.0034564789998512,0.2206992604775169,0.07333749273083484,0.07973511289951193,0.006064443221594374,0.06156221162557574,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0820114742402925,0.06692259302102042,0.18094417496556972,0.6253950600667639,0.9607795286583114,0.0034173305114880677,76800,0.3578300596948614,1.0,0.21610711989827527,12.005046549750272,851968,0,12288,6656,95744,0.492420426532898,0.885619886757855
325,1.0814128799997889,0.2218048169020899,0.08248987715194842,0.07278712868720774,0.006918704563785146,0.059609106499148586,1.0,1.0,1.0,1.0,0.0,0.0,0,0.06989721717779888,0.0539192682367553,0.10463228487605061,0.591925326880927,0.9558033576764478,0.003157044744729034,83200,0.30170845929424933,1.0,0.20761880376894093,13.689946751771043,917504,0,13312,7168,103680,0.492420426532898,0.885619886757855
350,1.162855104999835,0.22827607170268988,0.08614677455960995,0.07623663797698448,0.006218908653776506,0.05967375051231895,1.0,1.0,1.0,1.0,0.0,0.0,0,0.05380261021299183,0.04161110224984386,0.005230219613211564,0.6099498823397319,0.9589854627846593,0.003203892745545932,89600,0.36057800794743794,0.9999999999999999,0.22634652117230822,10.670786767292123,983040,0,14336,7680,111616,0.492420426532898,0.885619886757855
375,1.2464319430000614,0.2244144891310686,0.0751036751830298,0.08340509191976733,0.006208176799862863,0.0596975452284086,1.0,1.0,1.0,1.0,0.0,0.0,0,0.05190853091444968,0.03980387442228509,0.025088524119236667,0.6313379153537525,0.962153698761512,0.003017488201023692,96000,0.42385209148878544,0.9999999999999998,0.2292169703123126,8.8659556903123,1048576,0,15360,8192,119552,0.492420426532898,0.885619886757855
