experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
burgers_long,Burgers — entraînement long,burgers,m5,77,succeeded,,0.5557838634097461,1.1917803183988962,0.051250396186593106,0.13670276203725593,0.7485662327868815,22.93171829200037,1371136,0.6089399836560191,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m5/seed_00077
burgers_long,Burgers — entraînement long,burgers,m5,88,succeeded,,0.39475841466242884,1.2082496022661746,0.035297939119018525,0.17752536800026966,0.9356311329410129,22.724921643000016,1371136,0.7738100750294667,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m5/seed_00088
burgers_long,Burgers — entraînement long,burgers,m5,99,succeeded,,0.5927865711158301,1.5316709081476656,0.0626664094985055,0.14026296955710194,0.7940646768314746,24.27510195800005,1371136,0.45140196723439135,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m5/seed_00099
burgers_long,Burgers — entraînement long,burgers,m5,111,succeeded,,0.4989766635863794,1.1985131227628836,0.07793116066867242,0.08686877046292275,0.47187272561252064,23.259437339000215,1371136,0.6306920118986914,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m5/seed_00111
burgers_long,Burgers — entraînement long,burgers,m6,11,succeeded,,0.47966026899939124,1.254372479185756,0.048239752265262115,0.16544017469176353,0.6952356978701808,25.240419383999324,1371136,0.34039304103368356,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m6/seed_00011
burgers_long,Burgers — entraînement long,burgers,m6,22,succeeded,,0.5392263227811953,1.4509206834534585,0.04920496115635154,0.12316379574155428,0.6276950617417681,25.66648600500048,1371136,0.6035077503875704,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m6/seed_00022
burgers_long,Burgers — entraînement long,burgers,m6,33,succeeded,,0.3783558201266209,1.0551349565013752,0.052385599235577715,0.15015174532371048,0.5940426603716958,26.338875374000054,1371136,0.6420451793269047,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m6/seed_00033
burgers_long,Burgers — entraînement long,burgers,m6,44,succeeded,,0.4351153928317406,1.3715883964797517,0.0504143480503239,0.11970951113838132,0.5363525139180843,25.24828163700022,1371136,0.5556392929195846,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m6/seed_00044
burgers_long,Burgers — entraînement long,burgers,m6,55,succeeded,,0.44904714169374327,1.1239013860133278,0.03468860658129381,0.13900664242016017,0.6409024789040924,25.607208248999996,1371136,0.5137868077747426,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m6/seed_00055
burgers_long,Burgers — entraînement long,burgers,m6,66,succeeded,,0.921826994636326,1.7398255286604662,0.04462992320199148,0.18014163057625854,0.8111463034156138,25.08628368799964,1371136,0.807775892343361,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m6/seed_00066
burgers_long,Burgers — entraînement long,burgers,m6,77,succeeded,,0.46160605739020977,1.1519754620375395,0.041374148635414325,0.13064298145788356,0.6508710499040622,24.936018537000564,1371136,0.4036114691278245,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m6/seed_00077
burgers_long,Burgers — entraînement long,burgers,m6,88,succeeded,,0.6991558386696086,1.823657557608408,0.0317272511343356,0.1617343910685581,0.8373641674460919,25.767686217999653,1371136,0.3879428243850586,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m6/seed_00088
burgers_long,Burgers — entraînement long,burgers,m6,99,succeeded,,0.42789020030794095,1.080544914986446,0.07625217297654434,0.15506701184448232,0.8806375980113321,24.26001313300003,1371136,0.3027452922356999,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m6/seed_00099
burgers_long,Burgers — entraînement long,burgers,m6,111,succeeded,,0.5302333741317597,1.3443115644079726,0.07198956516027454,0.08556369694530826,0.4367552033624311,24.14070010100022,1371136,0.5075164999265716,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/m6/seed_00111
allen_cahn,Allen–Cahn,allen_cahn,m5,11,succeeded,,0.09258908690685405,0.1745267137643235,0.05884094966836608,0.09327570814079147,0.3090071096994909,2.4727102870001545,197376,0.15378388825630468,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00011
allen_cahn,Allen–Cahn,allen_cahn,m5,22,succeeded,,0.13980169603713385,0.22528390307547108,0.05940782066836109,0.0996181562147788,0.4411196784811712,2.5765116800002943,197376,0.3618464356951442,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00022
allen_cahn,Allen–Cahn,allen_cahn,m5,33,succeeded,,0.1000114101157062,0.1549772778469779,0.08885603344260738,0.07462914429112719,0.3344388554923218,2.486162133000107,197376,0.4366692542734,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00033
allen_cahn,Allen–Cahn,allen_cahn,m5,44,succeeded,,0.13693535044510952,0.2090583714666856,0.06357337338133771,0.07866634476578038,0.3211567453374682,2.6781463530005567,197376,0.3871404994828607,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00044
allen_cahn,Allen–Cahn,allen_cahn,m5,55,succeeded,,0.11630800889799095,0.18556274290750752,0.06744077584693589,0.11441226317613279,0.5230022538788873,2.697941229999742,197376,0.2370398073111111,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00055
allen_cahn,Allen–Cahn,allen_cahn,m5,66,succeeded,,0.06675986533966481,0.12755637341233084,0.07106435628735355,0.12006466416187832,0.31524009536535275,2.6461993449993315,197376,0.27382336540387986,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00066
allen_cahn,Allen–Cahn,allen_cahn,m5,77,succeeded,,0.07601847699226187,0.1343950378985609,0.0773985272538825,0.11996019719174465,0.43581795682662783,2.342052593000517,197376,0.1510375368070615,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00077
allen_cahn,Allen–Cahn,allen_cahn,m5,88,succeeded,,0.06628723175222241,0.11489573465297165,0.06665020167685351,0.08660196440306064,0.32411442639125804,2.6433434370001123,197376,0.2016968523911344,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00088
allen_cahn,Allen–Cahn,allen_cahn,m5,99,succeeded,,0.10067389347152297,0.17967436382239688,0.06930218086585781,0.09520646148847076,0.4691807562995193,2.5476211010000043,197376,0.176174239074581,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00099
allen_cahn,Allen–Cahn,allen_cahn,m5,111,succeeded,,0.0887181120914093,0.17721680661736783,0.0653616832917304,0.09268407653503484,0.37063173521394127,2.485371140999632,197376,0.31486514256605913,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00111
allen_cahn,Allen–Cahn,allen_cahn,m6,11,succeeded,,0.09514643404130702,0.17505758607084831,0.05874867640764786,0.09217092286108333,0.3099965451848601,2.513050003999524,197376,0.3527127303784812,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00011
allen_cahn,Allen–Cahn,allen_cahn,m6,22,succeeded,,0.1453003403079338,0.23415312117738796,0.062454299153847204,0.10432500628029884,0.45489974947104483,2.4465264760001446,197376,0.5797017659634064,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00022
allen_cahn,Allen–Cahn,allen_cahn,m6,33,succeeded,,0.1025133185700315,0.15913120726743823,0.09305895799154436,0.06612069552194899,0.287731009174902,2.5099564180000016,197376,0.4109079932927204,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00033
allen_cahn,Allen–Cahn,allen_cahn,m6,44,succeeded,,0.12899082222442546,0.20696018979758846,0.06257248373344954,0.07975022558428872,0.3238247087913859,2.535442612999759,197376,0.2483034426954507,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00044
allen_cahn,Allen–Cahn,allen_cahn,m6,55,succeeded,,0.11784659220214737,0.18280195421532797,0.0638081038015127,0.1202467811355359,0.5485025270222199,2.2369063220003227,197376,0.14650685046291984,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00055
allen_cahn,Allen–Cahn,allen_cahn,m6,66,succeeded,,0.07030745083361657,0.1286176920601969,0.0707359492887389,0.10987394543943535,0.3285556185458814,2.21195855499991,197376,0.2549370267228931,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00066
allen_cahn,Allen–Cahn,allen_cahn,m6,77,succeeded,,0.07035260672459269,0.12525933784439847,0.07514200308902735,0.10822905383160598,0.37929237039707553,2.2395701529994767,197376,0.03729909819720857,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00077
allen_cahn,Allen–Cahn,allen_cahn,m6,88,succeeded,,0.06864812907735864,0.12027378275144451,0.0662989302462729,0.10482897844551305,0.41164911086663986,2.2911139939997156,197376,0.35215632376669004,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00088
allen_cahn,Allen–Cahn,allen_cahn,m6,99,succeeded,,0.10088286145298914,0.17540515990368433,0.07497078099416495,0.1075042849708606,0.4342808403290057,2.160288586000206,197376,0.3776416963593048,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00099
allen_cahn,Allen–Cahn,allen_cahn,m6,111,succeeded,,0.08770242672750617,0.16839322002631596,0.0654180269521873,0.09543581946685725,0.3771221545755505,2.2728423999997176,197376,0.27913862943193385,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00111
helmholtz,Helmholtz,helmholtz,m5,11,succeeded,,1.1508287340846235,1.142604556370188,0.05230240451878363,0.000362564528886095,0.6201501676985406,2.926932473999841,197376,0.17087284424418128,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m5/seed_00011
helmholtz,Helmholtz,helmholtz,m5,22,succeeded,,1.1585854587782258,1.1254393828231415,0.05230191335430865,0.0002671898316854422,0.6010618193455631,2.7431961829997817,197376,0.22249443976005012,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m5/seed_00022
helmholtz,Helmholtz,helmholtz,m5,33,succeeded,,1.1533015181633448,1.1713829831678544,0.05230281263273028,0.0007511160429575081,0.5438289879805791,2.7874644840003384,197376,0.3449555745370972,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m5/seed_00033
helmholtz,Helmholtz,helmholtz,m5,44,succeeded,,1.0776555157763528,1.1466439519864342,0.05230247535507928,0.0004874957436567289,1.0651351646129816,2.966076470000189,197376,0.35970529590775474,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_screen_v1/m5/seed_00044
