step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.012060431000008975,1.0566727391867803,0.1511316653979888,0.6038265750505614,0.05981934912060071,0.2443783647449556,0.982757301061487,0.9939436411464572,1.0103711679097669,1.0129278898822889,0.04659811558411164,0.04659811558411164,1,0.023220488850097393,0.03743359558915249,0.001971555607867092,1.0,1.0,0.0009765625,256,0.9767781245334727,1.0,0.7950874429682551,1.6214968611412208,65536,256,0,512,1024,nan,nan
25,0.10023074499986251,0.5909195036327347,0.003870139074037218,0.37986510183125144,0.0738074436752799,0.13105080037643113,0.9406682896401651,0.9896389355780749,1.0461511453871133,1.0235416293946467,0.09278743397940825,0.1393855495635199,2,0.016787584452719613,0.029376637940864668,0.05444480921968872,0.8663289485166557,0.9876112597196087,0.0017683107757132867,6400,0.9789852513640755,1.0,0.7800422956401083,1.4994764449857256,131072,512,1024,1024,8960,nan,nan
50,0.18623764599988135,0.5813820709091486,0.0057019358102533835,0.3673781526785552,0.0769717400083636,0.12723321343832134,0.9023574850663127,0.9843416302818231,1.0797690974592726,1.0335317871925915,0.08721621974020843,0.22660176930372833,3,0.04593840190745188,0.03799726499721392,0.3371002128905918,0.8423058752427216,0.9855341205791193,0.0019680481863501706,12800,0.9794684684649355,1.0,0.7762354809805285,1.3968024626410798,196608,768,2048,1536,17152,nan,nan
75,0.2713124729998526,0.5756865665406441,0.006900654005576015,0.3654439765298032,0.07072742111726601,0.1275755149888494,0.8672378691213215,0.9796241562168465,1.107924131793053,1.045213842868779,0.07967418001993565,0.306275949323664,4,0.04236780866946342,0.037350388127783726,0.24587964429772194,0.8632909639232814,0.9869807950950064,0.0016321870903503487,19200,0.9772330048948789,1.0,0.7719437185756448,1.455798639550626,262144,1024,3072,2048,25344,nan,nan
100,0.35937300600016897,0.5636964704571473,0.008387928457343981,0.35756754370227417,0.06493760359925721,0.1271578520126907,0.8353803451957085,0.9750586848293791,1.1311405949108178,1.0584203750640948,0.07284599062616104,0.379121939949825,5,0.042440616698311825,0.037252704732832584,0.2079107898766252,0.8933111767016862,0.9901650332215776,0.001429143080083315,25600,0.982410674029672,0.9999999999999999,0.7783850227170457,1.4058296871400382,327680,1280,4096,2560,33536,nan,nan
125,0.44286255899987736,0.5320324199163051,0.010119541463745756,0.3330183310087873,0.05971602319221195,0.12322718559131451,0.8069328707311887,0.9698235930343213,1.1504505058160288,1.0727930304184614,0.06736513251915521,0.44648707246898023,6,0.04219531036547873,0.03712471634503328,0.14174810968514406,0.9085177194923092,0.9914615570016554,0.0013806249422856282,32000,0.9777863136651269,1.0,0.7758100534320994,1.4800302971262365,393216,1536,5120,3072,41728,nan,nan
150,0.5271419489999971,0.4308716438357389,0.010880007544885672,0.26039641588493617,0.047632095344640635,0.10658643211441512,0.7821810785287234,0.9629538143978704,1.1657537775835427,1.0891113294898636,0.06324314167783218,0.5097302141468124,7,0.03969711483905507,0.03755939178600413,0.06342351565621963,0.834410945534928,0.9843290366196039,0.0016761326644077975,38400,0.9790969132326914,1.0,0.7892602026708112,1.471392136639256,458752,1792,6144,3584,49920,nan,nan
175,0.6100249710002572,0.2817705529706539,0.046040457634906475,0.14821336640493804,0.019473636645988567,0.07434290242504468,0.7814238490272486,0.9513704596813836,1.1620900654096358,1.105115625881732,0.03200859278373713,0.5417388069305495,8,0.04846265635010355,0.048238841064923176,0.22355224995892478,0.7209954482539714,0.9737578865633768,0.0023778681715127597,44800,0.9775103700711361,1.0,0.8072069227553269,1.6398896288874392,524288,2048,7168,4096,58112,nan,nan
200,0.6999840379999114,0.271164826473186,0.12603002901213392,0.10376919438032707,0.005735190945542431,0.05858454605513774,0.8091316301531278,0.9362496338056014,1.1362436049104223,1.1183751311308483,0.08193457274999105,0.6236733796805406,9,0.07986501978406543,0.0821136689054169,0.39281871802171725,0.6780552445622068,0.9686963157708874,0.0027850255034241383,51200,0.980057005151105,1.0,0.81143015208111,1.6270177094422777,589824,2304,8192,4608,66304,0.5140053541510354,0.9082467193779418
225,0.7826853110000229,0.2639575286226561,0.09436966622481184,0.11438186093100297,0.006959886290383733,0.06398709082320922,0.8260591069967648,0.9231426008608593,1.115436000114114,1.1353622920282618,0.06782927548210094,0.6915026551626415,10,0.09983321326225188,0.08677947065238988,0.5008414068681097,0.6280593796187085,0.9615643684845093,0.003240779045680431,57600,0.9804028814767749,0.9999999999999998,0.8194596404676838,1.6146427683128606,655360,2560,9216,5120,74496,0.5140053541510354,0.9082467193779418
250,0.864008087000002,0.26608137916840324,0.10113359926146076,0.10911160453464838,0.005916840446979816,0.06506335926434817,0.8436445105268597,0.9095950490811903,1.0933624660853063,1.1533979743066434,0.07124217161695323,0.7627448267795948,11,0.12302061681068571,0.10556171166781517,0.6183361068766735,0.6193090394054905,0.9595766243272459,0.0030158286341054946,64000,0.9838977146643679,1.0,0.8224194716569165,1.4838028857841785,720896,2816,10240,5632,82688,0.5140053541510354,0.9082467193779418
275,0.9446507050001856,0.27097147658897325,0.10281884594976143,0.1152071636811566,0.00502470917257952,0.06291916512991395,0.8606883699407059,0.8975696912624255,1.0705428847749403,1.1711990540219281,0.06968987825826167,0.8324347050378564,12,0.14000096575814336,0.1214649260730717,0.6703199178489824,0.6513838577136895,0.9644813259381393,0.0028656267804553015,70400,0.979195087805118,1.0,0.8171906110211575,1.4853099001780545,786432,3072,11264,6144,90880,0.5140053541510354,0.9082467193779418
300,1.0283693679998578,0.2627261383155105,0.08549669768969678,0.11728630460998762,0.004723730741266143,0.06643834744217678,0.8721359566513851,0.8865367918168501,1.0488165082543754,1.1925107432773892,0.06551855193228051,0.897953256970137,13,0.11304927419677788,0.09232167442046509,0.5957731700266926,0.674900154477601,0.967418850540334,0.00281382189962989,76800,0.9799485719864081,1.0000000000000002,0.8170046430005208,1.4654128392249546,851968,3328,12288,6656,99072,0.5140053541510354,0.9082467193779418
325,1.1186190920002446,0.26491211984533586,0.09394969047302201,0.11357289592960748,0.0048198225534837194,0.06394116575043197,0.8845772903424911,0.8748851929095656,1.028722711395692,1.2118148053522513,0.06349079153193604,0.961444048502073,14,0.1361822200468149,0.11017653445992326,0.6789672355542252,0.6622743616632321,0.9662676912765416,0.0027601101572923593,83200,0.9797326433893995,1.0,0.8234639697743014,1.485154686613502,917504,3584,13312,7168,107264,0.5140053541510354,0.9082467193779418
350,1.2090878889998748,0.2699975069614461,0.0932306758493038,0.11498267399923331,0.005194336119668012,0.06666082658056605,0.8946823060566848,0.8630672588789459,1.0106706484448784,1.231579786619491,0.05973999396286678,1.0211840424649399,15,0.12490447473257763,0.11200480945337034,0.6479582218171643,0.6536656461884695,0.9650752107121495,0.0030419225207321344,89600,0.9797570644143152,1.0,0.8242230254479362,1.5543627947973262,983040,3840,14336,7680,115456,0.5140053541510354,0.9082467193779418
375,1.300823729000058,0.26415740650687514,0.08059723236313007,0.1200616522730985,0.006130481359856599,0.06649975966601623,0.8999708457947045,0.8521287581218201,0.9967085461706939,1.2511918499127814,0.049801206062620396,1.0709852485275602,16,0.14539275340482444,0.10621381922042954,0.7661722044307573,0.6860658154948507,0.9692999821299451,0.0026009031275798945,96000,0.9805070897656957,1.0,0.8214230370463167,1.4782457705363141,1048576,4096,15360,8192,123648,0.5140053541510354,0.9082467193779418
400,1.3994950599999356,0.2523753123435099,0.07419172508373284,0.11432793931350853,0.005268401223751695,0.06596190748055387,0.9039776771218929,0.8413893697804898,0.9820911279910878,1.2725418251065295,0.05071361304187283,1.121698861569433,17,0.10937768644138253,0.0817665905234764,0.5805311291261708,0.6677740548552218,0.9668594858861839,0.0030622166970289506,102400,0.9803221232349755,0.9999999999999998,0.8135648531230586,1.4939894951945967,1114112,4352,16384,8704,131840,0.5540843250131308,0.9159800204651175
425,1.5955558619998556,0.24577989791563476,0.08007435543889148,0.10788049425121483,0.005453766811574799,0.06051282926499334,0.9094949563166187,0.830175225728211,0.9696131414274469,1.2907166765277234,0.047384261231839364,1.1690831228012724,18,0.1442327346785653,0.09628338783758457,0.7173295481506716,0.685307186895043,0.9683330983787318,0.0024618671584286447,108800,0.9794203884462236,1.0,0.815342392879034,1.4304084873777776,1179648,4608,17408,9216,140032,0.5540843250131308,0.9159800204651175
450,1.6847991109998475,0.23593175623175888,0.06678443837764222,0.10887700374951954,0.006737410071588694,0.0607382757976716,0.9098780506406265,0.8192297218812573,0.9621937277138981,1.3086984997642181,0.03672983512100514,1.2058129579222774,19,0.12347545571939508,0.07098729031813077,0.6460661137474498,0.7336605295629488,0.9744247359282265,0.002306197567640939,115200,0.9794698888351577,1.0,0.8215004717873398,1.633499155897832,1245184,4864,18432,9728,148224,0.5540843250131308,0.9159800204651175
475,1.7671890420001546,0.2280498225845814,0.0655293739023394,0.10258058437732911,0.007440892374613867,0.059225990117783144,0.909443924547188,0.8075573532716694,0.9577665298981387,1.325232192283004,0.03306738503757156,1.238880342959849,20,0.11539830216530485,0.06019284720819767,0.5951933288975146,0.7508745032163371,0.9767447442000317,0.0024680485893678085,121600,0.9771047236554796,1.0,0.8104955476681808,1.6214159221159747,1310720,5120,19456,10240,156416,0.5540843250131308,0.9159800204651175
