step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.011825346000478021,0.4024775126621241,0.005562028617095354,0.40741684951285856,0.004967663270856635,nan,1.0155330327849847,0.9615398376634102,1.0229271295516051,nan,0.07692032467317966,0.07692032467317966,1,0.010724511085862698,0.010047138859656581,0.005342588427472878,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.08901533100015513,0.3083338075250142,0.0039792728200697325,0.26877724726034136,0.05281569715790573,nan,0.9928461320216795,0.9185606000827164,1.0885932678956043,nan,0.13133227668799818,0.20825260136117785,2,0.014006847153455966,0.01982821231852029,0.22420907527251946,0.837818174645036,0.9852658790531202,0.0017555543135199592,6400,512,1024,1024,8960,nan,nan
50,0.1692823989997123,0.24652051688758234,0.006022958651021659,0.22730304767711645,0.035971284893208,nan,0.9837519503134705,0.8784134119286349,1.137834637757895,nan,0.09848273972458121,0.30673534108575906,3,0.013998865671247276,0.024045560779318832,0.3010644107484894,0.7420013251063176,0.97330342116858,0.0021062279677937,12800,768,2048,1536,17152,nan,nan
75,0.2515172180001173,0.1931916230978829,0.01702371761187073,0.18613362184273227,0.017052161979108086,nan,1.0051838887445614,0.840208791045543,1.1546073202098959,nan,0.07640924176618369,0.38314458285194275,4,0.04264325996266996,0.038929359147098316,0.4545777981234605,0.6469392518392538,0.9625938229446604,0.0027074258404806836,19200,1024,3072,2048,25344,nan,nan
100,0.4009988610005166,0.17398273180650314,0.040688186020949785,0.15180909606182103,0.008035784649546168,nan,1.0534449735773168,0.8031940603134171,1.1433609661092663,nan,0.09652216966551086,0.4796667525174536,5,0.0846335955827975,0.08180727800356263,0.5568941209826073,0.6051217199537903,0.9578444835420604,0.0029834446979534685,25600,1280,4096,2560,33536,nan,nan
125,0.49777656700007356,0.16879675692553367,0.04676031724787724,0.14476759801677166,0.005227325041007222,nan,1.105613765904345,0.768203555815148,1.126182678280507,nan,0.10433758465405651,0.5840043371715101,6,0.11427701077729883,0.10764227895657211,0.7148024524327672,0.5926630974576401,0.9546414159085685,0.003161587714124437,32000,1536,5120,3072,41728,nan,nan
150,0.5832878940000228,0.1673698695337681,0.04307324323609742,0.14946431626013817,0.007137585778033433,nan,1.1508292279032246,0.7349378919806014,1.1142328801161743,nan,0.09043092399775898,0.6744352611692691,7,0.1047265448023379,0.08718366180067168,0.6717991651639258,0.647555639312715,0.9648301503858268,0.0033877453057559407,38400,1792,6144,3584,49920,nan,nan
175,0.6778463460004787,0.15427866812607424,0.03672913926440487,0.14818537152229388,0.0055313451599366915,nan,1.1949803498163754,0.7038278855079101,1.1011917646757148,nan,0.08830224382630159,0.7627375049955707,8,0.08968619037797619,0.08013296797775804,0.6390103239279609,0.6752292551588968,0.9670836995471042,0.00254755636989828,44800,2048,7168,4096,58112,nan,nan
200,1.4048520289998123,0.14797215102761535,0.0324344488632166,0.15200208210519067,0.004854620718539132,nan,1.2369718824797402,0.674784437310149,1.088243680210111,nan,0.08398306532672972,0.8467205703223004,9,0.07615610010593031,0.07530937013416894,0.5803365854447351,0.7334042798001035,0.9745169815617715,0.0026501117615912347,51200,2304,8192,4608,66304,0.6587235342282494,0.9807113261596362
225,1.4907352259997424,0.14010069140309303,0.026527116873589572,0.15568363548401007,0.00508493119737914,nan,1.2750834484879887,0.647451266049633,1.0774652854623785,nan,0.076223132016497,0.9229437023387974,10,0.061499080410840894,0.06044448446567526,0.4834003467642698,0.7315270278268587,0.9740944008496951,0.002465923814565853,57600,2560,9216,5120,74496,0.6587235342282494,0.9807113261596362
250,1.5751107830001274,0.1327334819691385,0.025753464723588863,0.1518548957971176,0.004243674517118737,nan,1.3127140905997774,0.6216753234080725,1.06561058599215,nan,0.07526128422357758,0.998204986562375,11,0.0686060142711713,0.0615075740903649,0.559923068000482,0.7153105162363129,0.9719775425411261,0.002382825455624401,64000,2816,10240,5632,82688,0.6587235342282494,0.9807113261596362
