step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.010767149000002973,0.691396123273607,0.02006977433455203,0.6326874154429738,0.03863893349608111,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.023740504909921085,0.00723450223518915,0.017316624398203743,1.0,1.0,0.0009765625,256,0.9798854897148623,0.9999999999999999,0.7929129757242996,1.5009393662913642,65536,0,0,512,768,nan,nan
25,0.13410495900006936,0.28003591534911865,0.0014139580462687027,0.22663385180816964,0.0519881054946803,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.009434636499190269,0.0026296939221086167,0.41403356722854845,0.8216005880297134,0.9832435180414317,0.0020194815128337902,6400,0.9799702385124682,0.9999999999999999,0.7758773686862829,1.5750773050621933,131072,0,1024,1024,8448,nan,nan
50,0.2445475939998687,0.2661489201554963,0.0020870197109980606,0.18179892718079607,0.08226297326370219,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.011166785067684076,0.003393060369186076,0.016492696215115173,0.7821869525167748,0.9791103901293361,0.00201650915484506,12800,0.979963477868373,1.0000000000000002,0.7869518662932516,1.422669903140653,196608,0,2048,1536,16384,nan,nan
75,0.3487799439999435,0.26356836147783547,0.0013764470821661574,0.18128744370428684,0.08090447069138244,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.011395021067217431,0.0032515657120479055,0.01184497735206496,0.8464429569197225,0.9853277114100933,0.0016754181416866448,19200,0.9768716542905247,0.9999999999999999,0.7734509388980106,1.6173719451986974,262144,0,3072,2048,24320,nan,nan
100,0.4545440850001796,0.2608135363183229,0.001170753108613538,0.18043456746873598,0.07920821574097336,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.010196296592472034,0.0021079339592914113,0.06577650070362198,0.7863316238875788,0.9805764694644998,0.002266929857136106,25600,0.9762884637466045,1.0000000000000002,0.7798147051410794,1.4667521217196438,327680,0,4096,2560,32256,nan,nan
125,0.5754852810000557,0.2575416687587388,0.0017274323799855674,0.17620001846638902,0.07961421791236421,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.010622691966876572,0.0013837795594757586,0.2453468430814553,0.7332709686215982,0.9739448609738072,0.002386646512322595,32000,0.9758685957029251,0.9999999999999999,0.7725652198758105,1.471347326685478,393216,0,5120,3072,40192,nan,nan
150,0.6782055650000984,0.25266547152680596,0.002179510477369545,0.17225936323782717,0.07822659781160925,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.009592841235314528,0.0020950785023327533,0.2900983488976257,0.7281138817655807,0.9737906006221383,0.0026770448059764244,38400,0.9774278357997862,0.9999999999999999,0.7748407697603921,1.4740656600908137,458752,0,6144,3584,48128,nan,nan
175,0.7821366230000422,0.24698852330907875,0.0036969748317785063,0.1671542341833734,0.07613731429392684,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.00974854882568182,0.007504856329047442,0.4832417659597572,0.730069810113412,0.9747629717408763,0.0028002775324547854,44800,0.9785131018251996,0.9999999999999998,0.7570061707129068,1.520365672575313,524288,0,7168,4096,56064,nan,nan
200,0.8902116389999719,0.24022570994194642,0.004778269022635011,0.16201909947605134,0.07342834144326009,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.00600622982732793,0.012945652381119065,0.2553236800568241,0.7452421425117695,0.9756485301105818,0.0025549377441080835,51200,0.9790140138465047,1.0,0.7689364919542151,1.4224163713040552,589824,0,8192,4608,64000,1.0203842485346282,1.1335991836682187
225,0.9926780010000584,0.23353468181384762,0.0057276575672070805,0.15675183835000162,0.07105518589663894,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.0034953898658878794,0.017310288584944683,0.20418234675333208,0.7345985241276379,0.9742179879291505,0.0026702908186454584,57600,0.9803718928913795,1.0,0.7777267498151857,1.4473312018096205,655360,0,9216,5120,71936,1.0203842485346282,1.1335991836682187
250,1.0929540739998629,0.22715920181114105,0.008241086048991531,0.15014048436797206,0.06877763139417745,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.005842463280219142,0.02432231526505732,0.3922747150656243,0.7424628551923849,0.9749036218058387,0.00253247853766524,64000,0.9799722481001412,1.0,0.7708502511904424,1.4958346107028124,720896,0,10240,5632,79872,1.0203842485346282,1.1335991836682187
275,1.1930138220000117,0.2159668751729606,0.009271464362672246,0.14045065800606749,0.06624475280422087,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.005907878122324524,0.028246631308887833,0.3933521399021295,0.7405082888005178,0.9743783705778868,0.002544681267683999,70400,0.9806496329378428,1.0,0.7693771312273366,1.4845837494304708,786432,0,11264,6144,87808,1.0203842485346282,1.1335991836682187
300,1.296796021999853,0.19742914884097185,0.010501279227325714,0.1247756126090564,0.06215225700458975,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.01608571412385633,0.03504661965395989,0.7595939091696974,0.752519705466967,0.9764587767568128,0.0027531688756344923,76800,0.9799907968499025,1.0000000000000002,0.7680576617169754,1.5540998745002557,851968,0,12288,6656,95744,1.0203842485346282,1.1335991836682187
325,1.395825005000006,0.17188358838883575,0.011365003244844888,0.10348303776505177,0.057035547378939074,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.0190248314113928,0.047965407779113886,0.5008524513504395,0.7421643597667509,0.9754436101359507,0.002913249786837227,83200,0.9836395650203569,0.9999999999999999,0.7637027993820146,1.4346714546009063,917504,0,13312,7168,103680,1.0203842485346282,1.1335991836682187
350,1.5086731850001343,0.1414142867956926,0.007528349527213017,0.08073049056266762,0.05315544670581196,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.03273763873372586,0.04567313128363854,0.03421018743874941,0.8171938927871232,0.983416145016258,0.00271230524225466,89600,0.9809332826750004,1.0,0.7664965796247962,1.4859646515179987,983040,0,14336,7680,111616,1.0203842485346282,1.1335991836682187
375,1.618035786999826,0.11437209227305112,0.005264605629371193,0.058093459993061425,0.0510140266506185,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.0759093366907225,0.041445425517229365,0.5132627004701962,0.7506997948373695,0.9763135040056786,0.0026024828477023134,96000,0.9776457764495493,1.0,0.778973295542101,1.4637591078707486,1048576,0,15360,8192,119552,1.0203842485346282,1.1335991836682187
400,1.7345176919998266,0.09552054754572667,0.004817065417797802,0.04117112055150653,0.04953236157642233,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.06823613832861818,0.045455181630672005,0.07321831231558619,0.7637196974519938,0.9774592268659533,0.002855119454680786,102400,0.9762832149848707,0.9999999999999999,0.7828412973842082,1.5006102225123243,1114112,0,16384,8704,127488,0.5802288190124056,0.6413204023633775
