step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.011046031000205403,0.7874430128716865,0.007838971831717162,0.7454296056235987,0.03417443541637061,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.029091682573344643,0.0031398531832722096,0.015443822645903401,1.0,1.0,0.0009765625,256,0.690601625303121,1.0,0.41721572496250103,4.731500264155825,65536,0,0,512,768,nan,nan
25,0.1096448190000956,0.28128222375263534,0.0016529637343916366,0.18382759076444052,0.09580166925380318,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.04095931617033275,0.04190070220205112,0.14049050303877555,0.9152940076491533,0.9931426997072231,0.0015886675796690445,6400,0.5838276492579999,1.0,0.4047095419159562,6.400375452449908,131072,0,1024,1024,8448,nan,nan
50,0.2211702099998547,0.26455677913979014,0.0004683540658469489,0.1844405309362041,0.0796478941377391,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.021166209021507475,0.01778193763935174,0.02739401917143106,0.7161421543179076,0.9735562216652278,0.0029390802719762906,12800,0.636479756474308,1.0,0.34389102761865203,5.9041719956031695,196608,0,2048,1536,16384,nan,nan
75,0.32872258199995485,0.2594133424890778,0.0006754255497683534,0.18433827621711552,0.07439964072219396,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.01366033225588526,0.00668430113726005,0.1553436626117379,0.7328354479928576,0.9754886085125541,0.0028463363609891462,19200,0.49027610245587316,1.0,0.24358643085816398,7.538375471119997,262144,0,3072,2048,24320,nan,nan
100,0.44142574800025614,0.25125613651252016,0.0009803148713922777,0.17673841600993775,0.07353740563119011,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.010576094923023905,0.005428611036461441,0.08876110303081919,0.746309109864192,0.9778069552743832,0.0029761340078502474,25600,0.5463498071461805,1.0,0.2765466351538658,5.63451425864338,327680,0,4096,2560,32256,nan,nan
125,0.5433420220001608,0.23672098808841846,0.002679118808290107,0.16439042825442127,0.06965144102570708,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.0064254606865246765,0.004583601974322989,0.31137308583626433,0.7438924663580307,0.9761943427140433,0.003042291686032447,32000,0.6630202079469043,1.0,0.30463058961944767,4.855246405394729,393216,0,5120,3072,40192,nan,nan
150,0.6468600839998544,0.22017944161753952,0.006913908152279855,0.15051343551026564,0.06275209795499403,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.0015821495254575765,0.010799517893650799,0.05961278701073773,0.7689588508952666,0.9785752475930873,0.0027857068742644835,38400,0.7120165834790927,1.0,0.34929471270406426,4.224165850547804,458752,0,6144,3584,48128,nan,nan
175,0.747958300999926,0.20376126516181556,0.010668320481971853,0.13749192460370793,0.05560102007613576,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.014833211799175,0.02026228132243975,0.3581487847805628,0.7828620523305682,0.9805630469234038,0.0027439641784653248,44800,0.7035462152905189,1.0,0.4047516958443143,4.509041592202837,524288,0,7168,4096,56064,nan,nan
200,0.8493387240000629,0.18538189100717845,0.013239119176998581,0.12122474545336684,0.050918026376813016,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.03572568433669827,0.024363350672423036,0.573352678590292,0.7992084187949015,0.9815159395404897,0.002285743783323247,51200,0.6136723357396523,1.0,0.4228840130729586,5.913696361160951,589824,0,8192,4608,64000,0.916172748931536,1.0116758323502275
225,0.9509193799999593,0.15811409138523985,0.011536885187214537,0.10059041698619181,0.04598678921183352,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.06005716849927063,0.02699753993288074,0.876852531040703,0.7930298951083203,0.9797944887614559,0.0022684806067666038,57600,0.5258184893344005,0.9999999999999999,0.36272665102367513,9.712360621322693,655360,0,9216,5120,71936,0.916172748931536,1.0116758323502275
