step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.012355286000001797,0.528390213401838,0.0017672255660491345,0.36779643131590717,0.013761905227751342,0.16174617321629411,1.0728704938147644,0.9625942985027531,0.9818651166407192,0.9826700910417633,0.1457409876295288,0.1457409876295288,1,0.012395362855778556,0.0240987799381785,0.10530151517055876,1.0,1.0,0.0009765625,256,0.9797282116026362,1.0,0.7926754095382532,1.5515614895399343,65536,256,0,512,1024,nan,nan
25,0.09822625399965546,0.44108294360593825,0.004881595086052166,0.26902248196651135,0.06583585167613731,0.12942697770143755,1.1500352173216084,0.9215146488160019,0.9754929186466403,0.9529572152157494,0.154329447013688,0.3000704346432168,2,0.02569125401045697,0.025963758086973394,0.1668134966794533,0.8397069614589283,0.9850923583370127,0.0016193559129738697,6400,0.9780914745748965,1.0000000000000002,0.7770183972014927,1.4806646823533152,131072,512,1024,1024,8960,nan,nan
50,0.18241894799984948,0.37887170334473874,0.003520055981551523,0.24553476936947116,0.04793235147944676,0.12005904737461075,1.2222851587896963,0.8832753330420051,0.9670513229765297,0.9273881851917688,0.14449988293617588,0.4445703175793927,3,0.026048175711008308,0.028084348918466825,0.18634080500077368,0.8464501652078512,0.9858359018386188,0.0017739379314970927,12800,0.9798353393357738,1.0,0.7868049989499432,1.5348864252329653,196608,768,2048,1536,17152,nan,nan
75,0.27401455899962457,0.2639442524056682,0.015219542988235388,0.16865509012262297,0.026797125137272424,0.08541562943264301,1.325281717178421,0.8440913991625897,0.9374239217212291,0.8932029619377602,0.20599311677744936,0.650563434356842,4,0.027595739417012856,0.03545626636722091,0.20024162620580652,0.7976089628318226,0.9816702882976329,0.0022212531867245163,19200,0.9790722486286028,0.9999999999999999,0.7951125240556026,1.5022576015647806,262144,1024,3072,2048,25344,nan,nan
100,0.35832473599975856,0.22787264870506216,0.05445837597867783,0.11759653215849562,0.006511291135407835,0.05693091594319387,1.4401990906105764,0.8068255572278072,0.8972029252350264,0.85577242692659,0.2298347468643107,0.8803981812211528,5,0.055832904165297494,0.07076821253056709,0.22987071367665812,0.7064462619037722,0.9721365289506569,0.0025750202530019422,25600,0.9805345280727961,0.9999999999999998,0.8034818296445768,1.5670635543873386,327680,1280,4096,2560,33536,nan,nan
125,0.44618894099994577,0.21197472298469996,0.0379728180251168,0.12461519387124291,0.008191778497735822,0.06096070869529358,1.543589771810471,0.7714435219620808,0.8620618031292764,0.822904903098172,0.20678136239978906,1.087179543620942,6,0.0637911870258602,0.06815939270636753,0.30205990265852256,0.6688339612548647,0.966246180766808,0.0025949634200141828,32000,0.9739198408267203,0.9999999999999999,0.8124278347498962,1.6357719446076149,393216,1536,5120,3072,41728,nan,nan
150,0.5333674839998821,0.20852421770418944,0.036416358864332636,0.12253036168098597,0.007967395683144715,0.06531263342627357,1.6393357027930278,0.7378384353702401,0.829590431515857,0.7932354303208752,0.1914918619651137,1.2786714055860555,7,0.07031700709624492,0.07496535665506032,0.3982415384690592,0.6389178412426293,0.9636764649163678,0.0030869443140275074,38400,0.9733929809218619,1.0,0.8115828569952546,1.5224323656020016,458752,1792,6144,3584,49920,nan,nan
175,0.6199524469998323,0.19579670009987377,0.027281842054460687,0.13219490221154787,0.007792168426471416,0.06404581319758992,1.7258837919788603,0.7059355351979809,0.8007494372210124,0.7674312356021462,0.17309617837166524,1.4517675839577207,8,0.07797044442380593,0.06942336549182683,0.4131954765704642,0.6920748738922821,0.9690241196593219,0.002632698329452997,44800,0.9735480431842191,1.0000000000000002,0.8027695285061972,1.5927717869154554,524288,2048,7168,4096,58112,nan,nan
200,0.7048464320000676,0.18250969953631307,0.021913408192684856,0.13339775501040102,0.007568567525210418,0.06302658686814015,1.804296839806651,0.6758486613264177,0.7749380499309092,0.7449164489360219,0.15682609565558137,1.608593679613302,9,0.07731244349484312,0.06384606340880672,0.4059570679177492,0.7676838511907973,0.9778927631703709,0.002143352856537003,51200,0.9742242683720916,1.0000000000000002,0.8041556863126743,1.6119996903618827,589824,2304,8192,4608,66304,0.649512912121537,1.01276787527897
225,0.7894131429998197,0.16898814700314563,0.01784374116693091,0.13613471660435694,0.007624984617453284,0.05737647748333018,1.8750266258338741,0.6479386019112341,0.7522052291136984,0.7248295431411935,0.14145957205444604,1.750053251667748,10,0.10057039905392298,0.06087282634206968,0.4866203594640498,0.792133727096039,0.980807483765923,0.0026504798926277858,57600,0.9779938854513793,1.0,0.8052095541742897,1.5197047902539516,655360,2560,9216,5120,74496,0.649512912121537,1.01276787527897
