step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.014507987999877514,1.0281810072470925,0.04240740304233414,0.598443616138933,0.017097603824981728,0.38823178962590654,1.0024031427598377,0.9761179159872331,1.032732213786213,0.9887467274667163,0.0702707130921012,0.0702707130921012,1,0.05177640349953046,0.058403772790765036,0.052117531212861244,1.0,1.0,0.0009765625,256,0.8360782411730183,1.0,0.4892516203358747,2.8820764115768283,256,0,512,1024,nan,nan
25,0.09371462899980543,0.6931566482723113,0.005957396422261381,0.3788735802454809,0.08637700003165702,0.24121399390458734,0.9687511513552762,0.9442579418351903,1.1223440923030432,0.9646468145064905,0.17922375703366034,0.24949447012576154,2,0.07862489202483615,0.06517680699158898,0.1946758796389999,0.7915225455718501,0.9799042095291433,0.0017604213214017367,6400,0.83402706372813,1.0,0.4979626125155792,2.7609106435534607,512,1024,1024,8960,nan,nan
50,0.1770315670000855,0.639091533650039,0.005757836693536293,0.3483263737170429,0.08042927921060787,0.2313667302054562,0.9383139249831758,0.9145452740564256,1.2034674550357334,0.9436733459246656,0.16224672546538021,0.41174119559114175,3,0.07653715226569188,0.06091121161322946,0.2674654433338971,0.8617102400373383,0.987139207120809,0.0015259768132350848,12800,0.8434323566034239,1.0,0.5013549564472229,3.235689604570215,768,2048,1536,17152,nan,nan
75,0.263422078000076,0.5310597081536956,0.00918550047304292,0.29448259400540255,0.0639733476578877,0.19485694548229654,0.9174453602252697,0.8866602142601592,1.271043657540023,0.9248507679745485,0.13515240500857928,0.546893600599721,4,0.0764955725626226,0.06079079122611264,0.20889983707577475,0.8461222801683356,0.9856490193594677,0.0017002058974711343,19200,0.8007445109735839,1.0,0.5041161685133803,4.297872908649598,1024,3072,2048,25344,nan,nan
100,0.34461954400012473,0.3557840092886162,0.025255179621507425,0.19910790056544309,0.034867720110462234,0.12765299990359727,0.9225679102367513,0.8593147319682795,1.3122910911822216,0.905826266612748,0.09273996730736045,0.6396335679070815,5,0.0681582399833737,0.06464374571279388,0.07953944376701243,0.6978471341473996,0.9687798763389983,0.002260047705357271,25600,0.7667674284632716,0.9999999999999999,0.5092988042855563,3.815966600562657,1280,4096,2560,33536,nan,nan
125,0.42955229400013195,0.2581920644331757,0.0832764257651089,0.12896069293369583,0.007961957763057725,0.06666670841944031,0.9796651991903358,0.8320927968302668,1.3045129438492413,0.8837290601301566,0.1141945779071688,0.7538281458142503,6,0.05695992904683757,0.07142338265926011,0.07226010137718078,0.627572105926517,0.9611629643251701,0.003011177479435965,32000,0.7272253874491038,1.0,0.5169287686112459,4.4730539803794045,1536,5120,3072,41728,nan,nan
150,0.5109802590000072,0.2637474133093323,0.11240208684425736,0.11685233380669577,0.004073026222169638,0.053849608736673965,1.0492750604911119,0.806013353255116,1.2831277503812195,0.8615838358725529,0.13921972260155235,0.8930478684158026,7,0.05116586730374356,0.05160518444157571,0.16102887270874705,0.6166215943904655,0.9597508413973699,0.0030221374811017715,38400,0.7864085039671426,1.0,0.5163202841096738,3.6377481297683736,1792,6144,3584,49920,nan,nan
175,0.5923406259998956,0.25025354540119904,0.07856737772551299,0.12650450172314937,0.005314807159157872,0.06872449340485329,1.0993728475042457,0.7827616537517206,1.272572182959953,0.8452933157840811,0.10019557402626766,0.9932434424420703,8,0.05979654539107631,0.059929367636290976,0.11259468768191815,0.6402050952230505,0.9625655026209996,0.0027870912918074872,44800,0.7663446240059608,1.0,0.5228000797102863,4.153774505092818,2048,7168,4096,58112,nan,nan
200,0.6762938789997861,0.24650031477185788,0.07762620287648711,0.1246390773859158,0.004580414995280895,0.06838960236362436,1.14699929069803,0.7610284979311877,1.2609457309105878,0.8310264804601949,0.09525288638756857,1.0884963288296388,9,0.056604748475135684,0.05770145658120677,0.14351546953166072,0.6476263204442884,0.9638796872302284,0.0027679808924135465,51200,0.7407134148629125,1.0,0.509188246216512,4.547229162457115,2304,8192,4608,66304,0.5536928532559249,0.987342352068197
225,0.7592881059999854,0.2411318609720397,0.07404853029937081,0.12345291985023701,0.004716114765551748,0.0681449898322888,1.1890481989041735,0.7405326119441066,1.2521902415974249,0.8182289475542954,0.08409781641228697,1.1725941452419257,10,0.06768080271956535,0.05399185965038995,0.20846848961746672,0.6645112502431929,0.9659304521775581,0.0027302467708517518,57600,0.7754359225788758,0.9999999999999999,0.5201647482913081,4.300065551622976,2560,9216,5120,74496,0.5536928532559249,0.987342352068197
250,0.8425630239999009,0.24245917783152102,0.07378429397845435,0.11895038779876838,0.004350868530592362,0.07511376428960323,1.2278757825146425,0.7208736880161196,1.2430825850747458,0.8081679443944926,0.0776551672209379,1.2502493124628637,11,0.07434881986652042,0.062177354908959495,0.1916210727204932,0.6673148480159884,0.9657188188400052,0.002784358219342269,64000,0.7608729067549437,1.0,0.5213051051083141,4.60920141242352,2816,10240,5632,82688,0.5536928532559249,0.987342352068197
