id,problem,variant,seed,relative_l2,max_abs_error,q95_abs_error,q99_abs_error,dense_relative_l2,dense_max_abs_error,dense_q95_abs_error,dense_q99_abs_error,steps,elapsed_seconds,model_sha256
burgers__full_quad__55,burgers,full_quad,55,0.1882310035057045,1.5778738971565107,0.027298303137081148,0.5334176690636103,0.18892598884150275,1.5809802003266253,0.027125176776249038,0.509989482658934,5000,68.97942810400127,0945c9df10ba48e6c860cb6078c95df611d7fa7fe8697b9ceff5c927b56360a9
burgers__full_exp__55,burgers,full_exp,55,0.19778280152809022,1.6296791879731498,0.037645734961710864,0.5555891681093039,0.1984335481732983,1.6298378602823855,0.03683841339715521,0.5335125167843294,5000,68.41774130599879,b04d11e7a7abc55b24efe422de76b5c1cfa260573fb6c7173c9d7121686652e9
allen_cahn__local_only__55,allen_cahn,local_only,55,0.019962437731031128,0.03878250869035471,0.022586749738228662,0.03300480019986818,0.019725850745535643,0.03881168237888172,0.022277652898326394,0.03253402868019728,1200,5.097587850999844,6f08b36a8d3700a7bea6c65344a32227028ab95ddcad0e3d2755cb8eca153b63
wave__global_only__55,wave,global_only,55,0.18670965503117798,0.3962150698757938,0.1869670290627104,0.23268616065448505,0.18598951725494114,0.3962150698757938,0.1854697954677872,0.23152805956958278,1200,10.529496611001377,fd4d3696c4a4a392bcf448b0ca892a4dd812feb564b7ce682a2a38a25eb3650d
helmholtz__full_exp__55,helmholtz,full_exp,55,0.002870215262676861,0.005805324875696748,0.0030748648598639787,0.004166191746438935,0.0027989462778305048,0.005805324875696748,0.0030011995773054773,0.004057089290599725,3000,57.98719535800046,bfb3491e4d3ec37e11367b0dcae8548ac48085777783456bf13018ad032dd721
allen_cahn__global_only__55,allen_cahn,global_only,55,0.017352183141568882,0.03600684770596124,0.01658062351626366,0.027898890838287477,0.017119064014359867,0.03600684770596124,0.01620470843164712,0.027647878211095822,1200,7.067509018997953,602e495c4d3ce4a7079f32daf9272a25c3e86a6889f0ad5b0e874c8d20950aeb
allen_cahn__full_quad__55,allen_cahn,full_quad,55,0.021274909187219446,0.043464981455827334,0.022913062695480574,0.034504015892882156,0.02107049148935327,0.043497813900036986,0.022717035457395673,0.03412018988875504,1200,7.266497730000992,c745201a3ebdcf6e5fa0fee37427113b5be38dce5663375233f0761975ca1e7f
wave__full_exp__55,wave,full_exp,55,0.026707065084414977,0.04241717192660216,0.027872256277668282,0.032081666151424076,0.026638473161662984,0.04241717192660216,0.027757554636032578,0.03191382850802796,1200,9.69435081499978,5273f0fb2d44b181aa5374e5dec673178e73fe8350627ec5c3472209fd75c0bf
helmholtz__neither__55,helmholtz,neither,55,0.10917668901578015,0.21996398171909418,0.08846891568212101,0.11606513010304229,0.10789331425217616,0.21996398171909418,0.08742693991513273,0.11429906556555448,3000,36.47044056800223,f1f7b4d2edbe897a312acc636bfa8b1c631a94027c77c06007c9019edcdd7d08
helmholtz__global_only__55,helmholtz,global_only,55,0.027849720075687714,0.05768418012005003,0.022832552268259757,0.030412359516867528,0.02753296222626493,0.05768418012005003,0.022622450660090332,0.029926615389195176,3000,56.13813122599822,58e031acfd50bf0363c1f86152b9eb925111f80135cd8c7afb18820a7754110c
wave__full_quad__55,wave,full_quad,55,0.026201719300966993,0.062198661396534204,0.02691716653729283,0.035325587172972996,0.02603437971145695,0.062198661396534204,0.026782293015988556,0.033657159169967726,1200,9.28932683399762,35550eac96578a20c764e38ae03bd796b4a4b7f0b674ceb7ca481891d6b53022
wave__neither__55,wave,neither,55,0.19355781910444442,0.35518129832867834,0.1927878100587,0.23851344556544551,0.19317269501159812,0.35518129832867834,0.1924375780314611,0.23693075871503522,1200,6.124166213998251,f108a485b4ecd6ca0592fdcdebd4bb0cea0ab5de8aa3545369668b96a7f67993
helmholtz__global_only__66,helmholtz,global_only,66,0.05293532348011844,0.0469023022865037,0.0441229814466185,0.045907235486859654,0.05271903959879819,0.0469023022865037,0.04412716124518584,0.04590718473969299,3000,56.47150515799876,34698fecdcf6960612068875df491a8e5e0159baf88bb2f0431d0376442bcf9b
wave__global_only__66,wave,global_only,66,0.14065959460149552,0.1841248557232218,0.1479487138222581,0.17817591498201646,0.14084319802962525,0.18426114009074523,0.14681415971158995,0.17782900454062145,1200,9.288567859999603,6b829d4e8f3367836ccddedefbc3690472fd49972ad2c946d7f4d4bcfa500b25
helmholtz__neither__66,helmholtz,neither,66,0.07294041846299948,0.20339504490360313,0.063211693899262,0.11063898139278215,0.07166733504288293,0.20339504490360313,0.062096829784116105,0.10884568692116525,3000,36.3604971800014,10664d8cabd7535edf4c5ef8001714f1190d56e08954f2917f69239c77192a82
wave__local_only__66,wave,local_only,66,0.031686166784214174,0.03822058915355997,0.030249261982470688,0.03593239445496907,0.03176661391610185,0.03823005531930823,0.0302496893310773,0.03600449810323281,1200,6.7793223680018855,2c375423d16e2976f52521961400d2e5944c8a6ba9d65f2686e19b0c5b8fc8d5
allen_cahn__neither__66,allen_cahn,neither,66,0.030103192158452773,0.05540234951061895,0.03200999934092871,0.04660816351419504,0.029719585482188823,0.05540234951061895,0.031759416927898104,0.046152594458303914,1200,4.866896289000579,2783434cada99457554a6aa6103e7a01f0f7cb53a31010a48e93f82fda1d1ca4
burgers__global_only__66,burgers,global_only,66,0.34568860010157,1.7097208662916499,0.21038790806741325,1.5077323770450228,0.3458083434697382,1.7142276633241742,0.21152739366594164,1.502943170172003,5000,69.26546405699992,c6b99bbdaf394d723965d9a0848644ef1ba7c845ecbb83834e87aeb862499eb1
allen_cahn__local_only__66,allen_cahn,local_only,66,0.0257984484554027,0.02553388649407795,0.02132517330945341,0.023848644639861638,0.025748465456600245,0.02553388649407795,0.02133863857481344,0.023847294940240626,1200,4.776946719997795,7c64f0e4b9d82a8dcc1f630b0b2e4785c9f245f0415eb53947830d41999f62dc
allen_cahn__full_quad__66,allen_cahn,full_quad,66,0.014942465802211653,0.02495776505670838,0.01289892271431528,0.019697441546946,0.014771636891621576,0.024964721683672808,0.012865704914685028,0.019377500976948403,1200,7.533182814000611,74bc8e10230b32e4e83f813399c40266e8e8b5d7f82577e70823d2a3a56fbabe
allen_cahn__global_only__66,allen_cahn,global_only,66,0.029386495085163764,0.05563213049579191,0.03057637593980439,0.04434602592384823,0.029023549621222864,0.05564091506517438,0.030283553973117883,0.04342604259810823,1200,7.1718461780001235,fe53371dad9b619a02fdf0b72b54d99061227117ceac014eade87622438dd5ba
helmholtz__full_quad__66,helmholtz,full_quad,66,0.016299418471712134,0.021451853794727367,0.012158304203449044,0.01565349457322862,0.016195788708416967,0.021451853794727367,0.012126083728079162,0.01552436090219212,3000,56.47817214599854,88f9efce105f68437ed36ec79e4c6af131679520e670a02c9825f63fec211c14
burgers__neither__66,burgers,neither,66,0.35352781999791544,1.717422637664928,0.2386408221251768,1.5056516643261302,0.3536566552496474,1.7234940932206921,0.2402444063797965,1.4999996007327723,5000,41.25418086799982,7f7b4c6f8a34f9640cf58584d9418c3ac20c1d1eda96dd1980b4382d13bc6ebf
allen_cahn__full_exp__66,allen_cahn,full_exp,66,0.02726017278187793,0.02559699483734143,0.021385015526788904,0.024750855976820918,0.027207325372339036,0.025632087341517062,0.021382974139524002,0.02468912991856098,1200,7.185701310001605,610be960e0d02eaf0062628b8013341c302ccb0507740badd238c40d58f1c3a6
helmholtz__full_exp__66,helmholtz,full_exp,66,0.001905141234134948,0.004022288964421199,0.001772797877122076,0.0026077585231018066,0.0018792749017048315,0.004022288964421199,0.0017489342457065113,0.0025688912037780814,3000,57.39995624800213,1feca9697af25d4cbe3f61fca24443f64dc5415e75f351e60bfbf2a3427439e8
burgers__local_only__66,burgers,local_only,66,0.5396012737872562,1.9404837065401392,0.4577830406386197,1.781209251048247,0.5403837178325003,1.9408218162538535,0.437496015897031,1.779878191574005,5000,43.83660962800059,073e08528f874d9a9133466921f905dbb52167e40b46a16cad468da30b8a7cf0
wave__full_exp__66,wave,full_exp,66,0.04478140987172759,0.054972463619704315,0.04433549872306444,0.052640276108548545,0.04496322988122057,0.054987863218942,0.044425201989032104,0.05266183164896088,1200,10.53269987100066,9b792c250d0a8f0d1a40836c02221db28fc1d93d70e354b09ba20069ecb33ce2
wave__full_quad__66,wave,full_quad,66,0.026906864458576624,0.03169917414551282,0.025544745438213168,0.030102014894585333,0.02692904693007994,0.0317006566621697,0.02555196323448483,0.030000196234475585,1200,9.830109706999792,318308beaa43057450887ceec815fa2023cbaa5534890cd840805ab8ad0979c6
burgers__full_exp__66,burgers,full_exp,66,0.5461562031222679,1.9397482137172761,0.6388106417526835,1.776997480363374,0.5469983658545714,1.940153599856979,0.6207521947500887,1.7749251410302505,5000,68.42023075500038,d2bda1d2381c9c4bccfd8e1494cb0a1c564781f52fe1bdcaeafccfd73e0ae30c
burgers__full_quad__66,burgers,full_quad,66,0.4124763388708744,1.8165417002017694,0.3588100077866512,1.5450340477463136,0.4131387021160737,1.8165417002017694,0.3411717926301018,1.5468153589533709,5000,70.16477220999877,72a3c2015d4ca8c15cce761b5298c9b1d64af8724ee2af67971b08d512ebae31
wave__neither__66,wave,neither,66,0.14160094614533872,0.17723458404879278,0.1454640136760617,0.17197173078297995,0.14192816712063908,0.1773953820957611,0.14482315116405386,0.17169179284962388,1200,6.652511420001247,61d66ae8f1be8330773708dc3d5d1cd7f322400e667b5b66e6c501d40450c1a4
helmholtz__local_only__66,helmholtz,local_only,66,0.028385907817169764,0.044883877569949784,0.022001093154180015,0.026709373000674018,0.028096341697269926,0.044883877569949784,0.02179035071545854,0.026223269097151045,3000,36.043435572002636,d0661c66582db4d851abdd55a8523d1d6084038539b44f0f9fae18b63e5dbf9a
helmholtz__full_quad__77,helmholtz,full_quad,77,0.0328725963171557,0.027853673226077652,0.024187107143289976,0.02481856996884113,0.03271472504613238,0.027853673226077652,0.024184072322806505,0.02481298017610767,3000,56.832443539999076,b188c79d7261afbd407ee054bb38bd42e4312aad641ad93897cfd3a84bad3dac
burgers__full_exp__77,burgers,full_exp,77,0.22249197728621134,1.8228054097382451,0.03346805314237555,0.693557791287922,0.22450832916426913,1.8228054097382451,0.033398615613388916,0.6045941853981738,5000,68.8580627759984,0733cf4acf42e16888845bb60695eceae633786644f1240b3ec9b79d18badd7d
allen_cahn__local_only__77,allen_cahn,local_only,77,0.033418596607578184,0.0475497702633596,0.02726357569401377,0.03556416907143785,0.033073154152189345,0.0475497702633596,0.027079803126342672,0.03456596922196986,1200,5.206140481997863,9de8b00a737fb6b45eb3f3c2f9178fe3fd97a351c3822f65204cd1ec1c947550
allen_cahn__global_only__77,allen_cahn,global_only,77,0.023682337966322076,0.048484411808925036,0.021941110346245643,0.030182853964291267,0.023309044836524923,0.048484411808925036,0.021661105560303318,0.02929549821009314,1200,6.772869141001138,6d04ca3b4a5f31aa3977315ae2426b932f84c59aafd5eb165b195e7547eeb454
wave__global_only__77,wave,global_only,77,0.11543311157887816,0.21706794387302153,0.11703245308245318,0.14597178759629104,0.11504251827670114,0.21706794387302153,0.11629602080198492,0.14484802576809697,1200,9.614482392000355,d429ef5ce7c6f4a1e245fa8c3fe92190e8d47d34f69ffbf46bd52ec9ab0e7224
wave__full_exp__77,wave,full_exp,77,0.02703557895416571,0.03471301086476468,0.027237997911575412,0.030607409998804472,0.027069309094680888,0.03471301086476468,0.027166950690079017,0.03061055687157857,1200,9.647045473000617,46578ba3f69dd4f46e3c29502ee46a2aa06a2a53508ee8ecd21da40424025530
burgers__neither__77,burgers,neither,77,0.5503407668806863,1.82487872428006,0.848550912738851,1.6451218973894919,0.5509712334435991,1.8270824461591721,0.8517040576790958,1.6423351591507558,5000,41.882456074999936,9ddea478bfaa42f7d117ad32d3cf1c81e97cfdeb83bc90dc3310057d7b6026df
wave__full_quad__77,wave,full_quad,77,0.025911554767606315,0.03294330494450958,0.024597830935345844,0.02948142753958305,0.025933596920973866,0.03294330494450958,0.024527420077887094,0.02942392440664232,1200,10.37839107200125,26a5d3045616c35bc51681fdedf363f23fad9068d37d65789ff2d614246b76ee
helmholtz__full_exp__77,helmholtz,full_exp,77,0.007206878410753759,0.00903432706080562,0.005600864035384678,0.0063675287609368265,0.007158427373490596,0.00903432706080562,0.005587487188840279,0.00632035514289884,3000,58.95549775299878,39728dcd560a12820c5af0d6ddac6d371f600f1c8f54bef0420f6499b59ad621
allen_cahn__full_quad__77,allen_cahn,full_quad,77,0.020755093253149785,0.030360854807484877,0.021553751999265347,0.02672174224063073,0.020564830491827446,0.030388801004843702,0.02135753328116216,0.026594501419027305,1200,7.327307199000643,64281df61d793528ea0b67b439f3f05af1d4c0a7916544bb6db467fb33cb7975
burgers__local_only__77,burgers,local_only,77,0.20822878993639204,1.7599832776672337,0.024218964079631422,0.4678577134234468,0.20974186621529178,1.7599832776672337,0.024580032320819067,0.38244523650616674,5000,42.737892918998114,0861fbf2716c8bb37e48a31ca2a8f7510a2c0faa67456970b39821b25695a992
wave__neither__77,wave,neither,77,0.11072833557564599,0.17814318012440425,0.11248544419256162,0.14061158739818574,0.11049448216568342,0.17814318012440425,0.11200782190101174,0.13951129557862563,1200,5.883727380001801,84faff7e24fd455b605007b79c18f3aee25b130eb913df5f85e89f481f79c7fa
wave__local_only__77,wave,local_only,77,0.02438473144802966,0.032122517170746934,0.023544395451823727,0.02983444397077252,0.024426158056545175,0.03216061798708453,0.0235764517987717,0.029829173518231805,1200,6.2303891369992925,760b11b0d187aeaf775e6728282343a08a16ac7814ee616b3d55d2a2654f16a9
allen_cahn__full_exp__77,allen_cahn,full_exp,77,0.028448958239201984,0.040510739369065185,0.02626241429599302,0.035047610972514215,0.028140594941801884,0.04051935454940819,0.025871798107573007,0.0346961506520127,1200,7.1861387609969825,06eae959a76315e853307c97f7a3b3f9231dc2e643ac0165ecd05f585ca1e7b7
helmholtz__global_only__77,helmholtz,global_only,77,0.027754886853216563,0.07866772235417739,0.024468461048425552,0.03835653890266959,0.02735127141970462,0.07866772235417739,0.02413729901074485,0.037487176749905385,3000,59.272447850999015,e920bb2cec9ef0955481823dc9091ff69e5402c3e722b516f3be6334fa44ab49
allen_cahn__neither__77,allen_cahn,neither,77,0.025150932844433645,0.058227651031669755,0.022657478443573936,0.037465502415494456,0.024699214906040715,0.058227651031669755,0.022331725402907843,0.036555207362446454,1200,4.569866211000772,50a1fbb5d24cebdbf4f7ff7141597889138e9e2f6aa0275c48ac6235838975f0
helmholtz__neither__77,helmholtz,neither,77,0.10400103652220227,0.29345199365045943,0.0898901691258003,0.16478546458136392,0.10238591776465149,0.29345199365045943,0.08876979401103072,0.1614356562364319,3000,39.57248731800064,1738bd99bd6fa705fd449db1eb1ee53191cad12f6cbd071c441aa7021458771e
burgers__global_only__77,burgers,global_only,77,0.4370037584672843,1.860170607613815,0.5312830010291604,1.5757970357147946,0.43746938860350965,1.8690536091281698,0.5300392668678361,1.5801138474575311,5000,74.20133132200135,e570d07782ca9fa66016243eb839d0b484fc5c1d44b231f2540fb0fa26597338
helmholtz__local_only__77,helmholtz,local_only,77,0.050765531998566295,0.06794492808355768,0.037917006779060194,0.044438875484769824,0.050325410690722265,0.06794492808355768,0.03761610919680983,0.04380689827312846,3000,38.866046898001514,69c7fc2973b7b5eb4ec4fb9bcb69dafdc4d94161353e70259e6be5303180105e
burgers__full_quad__77,burgers,full_quad,77,0.20322845481534998,1.7044038853700245,0.09825055043230313,0.5679436319989549,0.20514302965782652,1.7160686085044947,0.09896901955019644,0.552929136188881,5000,72.44156698900042,47be581c39897d42507d97df7247a961b2ee99a1549852bfae939eca742945af
helmholtz__full_exp__88,helmholtz,full_exp,88,0.0871686756079581,0.06831084061216318,0.05155352138931246,0.05744143072174509,0.08682125282313177,0.06831084061216318,0.05154530506411659,0.057217810651209525,3000,61.397312827997666,05fe139a1000d3f0b5dab56faa72e2d9fb2b38e20d0a0a4ee98b43cb49a27bc9
allen_cahn__neither__88,allen_cahn,neither,88,0.03301028515594464,0.05445793660316245,0.03311373599040354,0.04431383430170269,0.03251478998513494,0.05445793660316245,0.03273634907409895,0.043765116193677844,1200,5.051003735999984,2ba9408112a7dab09a9c7b930c735245446c5785f8d4ac82d1733a6576f821bb
helmholtz__global_only__88,helmholtz,global_only,88,0.019381253369563048,0.0441067153066667,0.018182392411702462,0.02423902268054074,0.019106416306577948,0.0441067153066667,0.01798152072474558,0.02386881186004537,3000,60.49841166400074,2f944a9ec72ac8237ef0d970c99f5f83780aba8f8d982c95994c58c396c29efd
burgers__full_exp__88,burgers,full_exp,88,0.18348383581839647,1.7947143225052038,0.07581301064678792,0.529661179897266,0.1859716441334584,1.7947143225052038,0.07761060123939567,0.5184015537989873,5000,75.26153139700182,fa3336af8782e29e674ee1c1f3d71ec5802a00522ff52b120bb7e7928be5bc3a
helmholtz__neither__88,helmholtz,neither,88,0.08675196211201384,0.1461068219848498,0.0746115883159138,0.10057356449275597,0.08558378610950626,0.1461068219848498,0.07367814085392606,0.09860665641298531,3000,38.45073488200069,91d0332e57168f5c8df62d1a07203f5713f189c63f8dd5e5c03ed73bc20f99e1
burgers__local_only__88,burgers,local_only,88,0.18710535551032437,1.8246083475630273,0.07262955211815317,0.4560408017269326,0.19082120005481545,1.8252431207267956,0.07549354602269853,0.4228352041481653,5000,46.635277492998284,0f64d4ecc5eab4adce23d7da1f2b2dac624ef23d7ef3ff37fdea41e613c29764
wave__full_exp__88,wave,full_exp,88,0.027614922405225926,0.03599524469721038,0.02515063313239206,0.033275077344930085,0.02764234441810196,0.036034349011629885,0.025201613536269707,0.033306095348410114,1200,10.368297955999878,333e0a20d7b90f52f2559612192293f567e14453b51668786e6d0ab56eec3183
wave__neither__88,wave,neither,88,0.13170275377256582,0.1852575509412887,0.1296088423230991,0.17085754519164031,0.13159222741633708,0.18527447764231852,0.12906831851937595,0.16964488329185234,1200,6.882709999001236,12b390ade0cb05a3a954d913e1fe26a7c23ec67b4194017aad5c32b4625c37a1
burgers__neither__88,burgers,neither,88,0.25328097116482695,1.0366061880282564,0.3871018162547656,0.7057194414929777,0.2548761647258628,1.0407130520071013,0.3892726843817049,0.7207230054412481,5000,44.9267788640027,6bbad22c845bfda2097763b909929cb98cd3b674fb3ff5437b2027cb20f66b4c
wave__local_only__88,wave,local_only,88,0.026145674150996046,0.03329474766623858,0.025128288148159456,0.030492292509118085,0.02620180504153823,0.03329474766623858,0.025128582610422723,0.03061291590277232,1200,7.246896361000836,769a30ae18fc9218c2193d720e7c2e6ac0276b4c06126508afba1f627ab41066
wave__full_quad__88,wave,full_quad,88,0.026829799212477856,0.032098323497243564,0.026100107737151185,0.030187388267257476,0.026874894014365457,0.03211142444226556,0.026069091279656453,0.030152112368186712,1200,10.978365495000617,862618c3eabe3a33e2e31974c4e9d86d531e367a842e377bde53fd0fcb042afd
allen_cahn__full_quad__88,allen_cahn,full_quad,88,0.034836999491308716,0.046949213786173505,0.03258600415630114,0.0411955618358463,0.034516249214989254,0.046949213786173505,0.0322083266429371,0.04093827775477335,1200,7.412706821000029,d258ca5dbd6215a2b06c68d48dbf169178efb8e8cf090921ade93ce9c9c3bd33
wave__global_only__88,wave,global_only,88,0.16321079404643976,0.2226632004362945,0.16142635610843237,0.20755990518402784,0.16315302763518005,0.2226632004362945,0.16037661473105636,0.20644398647914897,1200,9.764466131997324,81ee30303ca0cf1db8ab156515d2ed14e842bde1ee4deb68784a8cb4685cb6a5
allen_cahn__local_only__88,allen_cahn,local_only,88,0.03640322346028363,0.06293159414651867,0.03730811175853055,0.05188946976834333,0.03593753929760501,0.06293159414651867,0.037030244256675005,0.05104895668656739,1200,4.669806679998146,1d7ff506001ab8bf7cc60afa677996f77190930af93fee44007380f9318f46f6
burgers__full_quad__88,burgers,full_quad,88,0.143720849734981,1.4243593722051315,0.11880746197528902,0.36497971856423655,0.14575546791696997,1.4243593722051315,0.11969495381272699,0.34739428532160915,5000,73.36687154399988,5be640e39418cfc5d6776222e86f01e59c2690786f76d71f9a1cf78328b642f1
helmholtz__full_quad__88,helmholtz,full_quad,88,0.05734546583594273,0.05542492203307885,0.038826661765162286,0.04450422877878155,0.05706786642855727,0.05542492203307885,0.03881162551899042,0.044372553352166416,3000,59.23115919200063,8b7c1a5a6bff45dc0c014ac6abf49b8d44a429ce5a972fec988b6033d355fb8c
helmholtz__local_only__88,helmholtz,local_only,88,0.0505843418738,0.10050471829473076,0.04390684340733171,0.06049039770464595,0.04986970867654788,0.10050471829473076,0.04332682002344334,0.05957370588490653,3000,41.711819773998286,d89fb649ade67a0a1a7d4a8bef79cc81509db5d8142e569377095ce6b7d2b5fb
allen_cahn__global_only__88,allen_cahn,global_only,88,0.038404393857236346,0.06779658974065206,0.040472486692679735,0.05545435083008533,0.03794110587353301,0.06779658974065206,0.04010286984565581,0.05511688313962956,1200,7.040520927999751,363b5fa6552848fe9df0513ffcbb4aeaf0aa6b1f7bb7813539cf21bbffd5a210
allen_cahn__full_exp__88,allen_cahn,full_exp,88,0.0323594633117252,0.054883009220447254,0.032750859314388134,0.043501342104727225,0.03189374691936143,0.054883009220447254,0.03230395108844075,0.04296870005165565,1200,8.545238492999488,f7063c4b11241b6bd6e458f27e3ccf0aa5c077dab7c5097b976ab7124f06fd6a
burgers__global_only__88,burgers,global_only,88,0.25487546188807403,1.0659930423461899,0.3809085284183703,0.7313316994061237,0.25655675550960083,1.0659930423461899,0.3831700257569525,0.7448687586622442,5000,73.25533759699829,43586be4a7f4862f53b60af888cae5f43b1ceb1e5a4c2b1e1dba850ab05ca736
wave__full_exp__99,wave,full_exp,99,0.02375627805822179,0.029200423077458626,0.02283916979407321,0.027521561471748446,0.02385141175520526,0.029231121152812567,0.02283631952039611,0.027551786700851677,1200,10.345572758000344,e2967d582138904f9e5d07e29d9412e0ff846b36863a7ebe409d91f4c995fc46
wave__full_quad__99,wave,full_quad,99,0.020956167070980577,0.027216570024651277,0.02056320031418718,0.025331852607763272,0.021034908965143123,0.027254358061056694,0.020629653548450255,0.025310126666992283,1200,10.645780531001947,759930de163184f64223df3a88aa559a4fdacb78ac42e49ef3ae05895745388c
helmholtz__full_quad__99,helmholtz,full_quad,99,0.02004960487041812,0.019691999701180705,0.01638090278125856,0.01824571430079866,0.019955917971866004,0.019694598697652017,0.016372684443546837,0.018207596646464527,3000,63.53053406699837,986b5b6350ae0ffc76f6682017f13f2797335a5551ff2902a034ee07956bca29
wave__global_only__99,wave,global_only,99,0.09805019524718821,0.1780103453254681,0.10349639289991691,0.1315598206137873,0.09772288899155186,0.1780103453254681,0.10261993868478392,0.13079047354205864,1200,10.48846281599981,42d814983c493f165ffbc4e0bbcae2dc94362e69bb195500f647d73bdca9ca49
burgers__global_only__99,burgers,global_only,99,0.23610339577885214,1.7815307326516436,0.031077259848090066,0.8463080244796688,0.2372514326599562,1.7817276340166093,0.03119618829704196,0.8190358300837057,5000,71.36875689299995,0764acce1c63029db318a42fec6850bdd68d1d8ea951854773932d2312d4c0ac
helmholtz__full_exp__99,helmholtz,full_exp,99,0.0030896380728753395,0.005178599985830283,0.00263259651743434,0.0031457365592578545,0.0030607751521105416,0.005178599985830283,0.0026089156890154452,0.003123387645524684,3000,60.04225633399983,ec900de3af855d13bb8f95af86b1c934c62d43e61097033eba65ba31cc04ae9e
helmholtz__neither__99,helmholtz,neither,99,0.0820563188052016,0.16929479521635285,0.07359522965832671,0.11185706800382275,0.08072903524269276,0.16929479521635285,0.0724230227460175,0.10856036605544225,3000,38.51118451000002,1aad3c43861abebc7092929f0534ef44a85155a3dce0db2a4cb151abb09eb60e
wave__neither__99,wave,neither,99,0.08086378238384993,0.15253855891596646,0.08683188400655584,0.11131048903868246,0.0805246364268276,0.15253855891596646,0.0858445632338024,0.11037723156028223,1200,7.082919160999154,20316724035f67fb2bafafb0422101f58c184fd80a59007081c334444fd7cf46
burgers__full_exp__99,burgers,full_exp,99,0.1624623760469708,1.504520477066539,0.03570095244748722,0.42689829185668426,0.1637925671044062,1.504520477066539,0.035594500371834925,0.3578931135188335,5000,72.36577541400038,3cc3b55647e0d78a562969d6f3bd9f14ea9410c1f38565a257a69fc8dcf695e8
allen_cahn__full_quad__99,allen_cahn,full_quad,99,0.022935922065093258,0.05120951635998422,0.020893232034469834,0.03951044573187572,0.022673213250537862,0.05120951635998422,0.0205951215567029,0.03908722662599878,1200,8.21154700000261,1e9b8599ed0203aad97fb123470c88844f12eac69f19cdbbc470884db6360164
helmholtz__local_only__99,helmholtz,local_only,99,0.02802129552522635,0.04126698246493424,0.020615061629129794,0.024606661394413774,0.027793624054926313,0.04126698246493424,0.02047638997296048,0.02422035001968953,3000,39.30659411099987,4f9e83bd200eb0600b4669045441cb53926ae4de94d9b7a7f4a39ab75ec97489
burgers__neither__99,burgers,neither,99,0.23319912322851916,1.7693835366883524,0.039108760646778484,0.8289758600205324,0.23413660632554695,1.7695903982937864,0.039385818934406625,0.7892852513642485,5000,44.53029032999984,59d6e8c8aa6262c79350af289732d0a863e194decb6ae715bbf6dbe77894d0ec
wave__local_only__99,wave,local_only,99,0.02206577095603663,0.027124248281904517,0.02143943929874363,0.025391587120039583,0.0221626604593075,0.027125127361671164,0.021528800568039866,0.025412856324380617,1200,6.751530743997137,1cf5e484b0041dd3600cecb249d17b76d227992bcfeb69323d9208abab91a256
allen_cahn__local_only__99,allen_cahn,local_only,99,0.021849709312450765,0.050481053027991274,0.020249177354884018,0.038580713440014985,0.021577924480817568,0.05050781853153863,0.01993226157392894,0.03810247519031368,1200,5.775761452001461,9f513766135415c7e28091089dc40d48cc50d22dee52824f9b235777b3dfc666
burgers__local_only__99,burgers,local_only,99,0.21434691597541716,1.761280074830355,0.032969035605467045,0.7252191970863547,0.21587058035096832,1.761280074830355,0.03292469076954482,0.5911728544962783,5000,47.000776576001954,e133c018f323b1ef9d319475dbd49780ed38a2f59db2eadb8d175d0676ea9219
allen_cahn__global_only__99,allen_cahn,global_only,99,0.0266792666759181,0.062305755131011886,0.026956450331368842,0.04664709253699961,0.026251764066622312,0.06232553794098361,0.026376909235667878,0.04616608459412952,1200,8.028137370998593,bfd8f65ed3e0bee08edb8c3cfbfa8d68d0284e3e05b623d078ee447af3a0b75a
allen_cahn__full_exp__99,allen_cahn,full_exp,99,0.026948276774601782,0.05881152612871088,0.024632845293751204,0.04564906979692061,0.026675328836265777,0.05881152612871088,0.024403232567350552,0.04542345024484662,1200,7.835483596001723,1297e57a9f746ea34cd5bad0bb0875fe5b37b980c35136d3f01f660d97b0ec58
helmholtz__global_only__99,helmholtz,global_only,99,0.018956079821282727,0.021862104208877294,0.013084091877827997,0.015211797888405522,0.01884994998125222,0.021862104208877294,0.013051366888392788,0.015113789501863916,3000,59.99380805000328,c00165d36c7936448d1d16c7788603ae3cdea14c073d09b5e84d15634ff74399
burgers__full_quad__99,burgers,full_quad,99,0.14872050103956058,1.429574450380977,0.036034111831584004,0.37466790065319816,0.15042125605438755,1.429574450380977,0.035562851443670884,0.33415864306162457,5000,72.67217431999961,e3b08adb5f535b01eb6862b30b85956bc36929ca6f696f157f0b65dfee95d05e
allen_cahn__neither__99,allen_cahn,neither,99,0.025841596837640236,0.06217701052675634,0.027359005919504374,0.04395263593065431,0.025386808836489017,0.06217701052675634,0.026801216809733908,0.043078303995871536,1200,5.181110524001269,8c033a0e203c2ccf8833ca690c50d580d351ee1df1e0a1ff7dd7e51d7b5e50e8
allen_cahn__full_exp__111,allen_cahn,full_exp,111,0.0196004517796145,0.04575259257461717,0.020366519809469096,0.03494815776853488,0.019321026295182033,0.04577041048433328,0.020123465452321604,0.03442487555296658,1200,7.813885867002682,5017ed6f2718fa90b3f3fb9a385b85ce89f56da01732faefdf752496820de035
