step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_min,vrba_multiplier_max,vrba_temperature,vrba_local_updates,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.06640610200020092,0.6786200121528285,0.00935989425186324,0.6307053727201917,0.038554745180773564,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.007169086463733158,0.0018564649949922686,0.03125855575760404,1.0,1.0,0.0009765625,256,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,512,768,nan,nan
25,0.2987821310000527,0.27931583238760876,0.002219485642559609,0.20512908256605344,0.07196726417899571,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.00803495282272202,0.021636857194613328,0.026837222343792003,1.0,1.0,0.0009765625,6400,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,1024,7424,nan,nan
50,0.5083577530001548,0.2650953774695466,0.0025622381318510376,0.1667527569537852,0.0957803823839104,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.006362870897456344,0.02391149958983517,0.007690712657853675,1.0,1.0,0.0009765625,12800,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,1536,14336,nan,nan
75,0.6316771060000974,0.25821785734444774,0.0019081094821331687,0.1653460373188454,0.09096371054346919,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.006570159215567887,0.02180434790821295,0.0751256437554769,1.0,1.0,0.0009765625,19200,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,2048,21248,nan,nan
100,1.520336966000059,0.24649712112641625,0.0018108465216672075,0.16137849247330677,0.08330778213144226,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.006676095438974047,0.020995058376355034,0.10108560334561313,1.0,1.0,0.0009765625,25600,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,2560,28160,nan,nan
125,1.7684591910001473,0.22840107672545026,0.0036743498506116336,0.14655639279335966,0.07817033408147897,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.0067705598113099,0.02060009090275226,0.12029094064554556,1.0,1.0,0.0009765625,32000,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,3072,35072,nan,nan
150,2.0712577730000703,0.20654428787317136,0.008637528264750543,0.12783556975232918,0.07007118985609165,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.012469744062495685,0.020055984779701837,0.3591222986203185,1.0,1.0,0.0009765625,38400,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,3584,41984,nan,nan
175,2.3857113230001232,0.17894176033204914,0.011324982703864696,0.10756884574385908,0.060047931884325355,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.0180797673129621,0.021953808237618187,0.4372889200601044,1.0,1.0,0.0009765625,44800,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,4096,48896,nan,nan
200,2.5884349460000067,0.14677969596534166,0.012893269584407556,0.08430152902488301,0.049584897356051094,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.023664779829223288,0.024315202801986686,0.43873419876171804,1.0,1.0,0.0009765625,51200,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,4608,55808,0.8193467090129954,0.8950305324693116
225,2.7107080470000255,0.1133037319800172,0.010170447547432206,0.0636110597194507,0.03952222471313429,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.026390431979386984,0.015897673457906172,0.42463103534718705,1.0,1.0,0.0009765625,57600,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,5120,62720,0.8193467090129954,0.8950305324693116
