step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.01919401800023479,0.8144454848711784,0.1519275171884818,0.6038265750505614,0.059819349120600725,nan,0.9842235148290385,1.0005977616540405,1.015178723516921,nan,0.03155297034192295,0.03155297034192295,1,0.020594867106149106,0.022850149103666232,0.012866663713831593,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.11619684800007235,0.4606454766165707,0.0023779080851867008,0.3995137271761213,0.05282719810441727,nan,0.9409039608558735,1.0084955421860835,1.050600496958043,nan,0.08663910794633001,0.11819207828825296,2,0.021480687819926916,0.012254708358123798,0.1447036566265144,0.8414403884971895,0.9856372765704241,0.0021879306247200034,6400,512,1024,1024,8960,nan,nan
50,0.23130271599984553,0.45513498561314036,0.005085224414604837,0.3815204040065514,0.05932048409019834,nan,0.9022224979545275,1.012122550771995,1.0856549512734774,nan,0.0773629258026921,0.19555500409094506,3,0.030653704448371948,0.017682677106017328,0.09706770265201793,0.8487040120880219,0.9858252499606766,0.0017855986969889334,12800,768,2048,1536,17152,nan,nan
75,0.33520649799993407,0.4491093526629926,0.008135453665528921,0.37882225279878856,0.05096119744149982,nan,0.8680337753856164,1.0168940377158289,1.1150721868985547,nan,0.06837744513782207,0.26393244922876713,4,0.041107513647656385,0.018654845800211824,0.2658506816871209,0.8556212345433908,0.9862688071596546,0.0017118968866599099,19200,1024,3072,2048,25344,nan,nan
100,0.4200711670000601,0.43731597557527646,0.014581060332943548,0.3663667204215869,0.044753486102503875,nan,0.8400273918631731,1.0211059320629083,1.1388666760739186,nan,0.05601276704488667,0.3199452162736538,5,0.045111363131728116,0.01909248826416891,0.2727437581663456,0.875798278031543,0.9884282227040996,0.0015904931858000395,25600,1280,4096,2560,33536,nan,nan
125,0.5019620950006356,0.4142736097891662,0.02367895529610023,0.34002780281061595,0.040530697242213615,nan,0.8187148863046657,1.0233096893284546,1.1579754243668798,nan,0.04262501111701489,0.3625702273906687,6,0.04254003255709771,0.019101032955810095,0.18334105820353594,0.8935805736754666,0.9901266228832446,0.0014519446548578994,32000,1536,5120,3072,41728,nan,nan
150,0.5863635480000084,0.35036487787454645,0.022076773781275046,0.28317773610902613,0.036345596729427665,nan,0.8001994438107513,1.0239590051298628,1.175841551059386,nan,0.037030884987828916,0.3996011123784976,7,0.04024895200548742,0.0174208632019286,0.1994674414149011,0.9156700869283532,0.9928117961508546,0.001625231600813885,38400,1792,6144,3584,49920,nan,nan
175,0.6699151040002107,0.21842364998405145,0.039065871246381764,0.16225974016713451,0.018411864851741885,nan,0.7960648776929,1.020148028135009,1.1837870941720912,nan,0.015891086225410134,0.41549219860390774,8,0.04208701415776289,0.01762178055157037,0.22282274479058187,0.6627377338918495,0.9646405091868208,0.00277461433024664,44800,2048,7168,4096,58112,nan,nan
200,1.4921701390003363,0.20806748502473923,0.1252902079768818,0.0996904346872908,0.003447066016472413,nan,0.8238529948917861,1.0114509800375415,1.1646960250706726,nan,0.05557623439777215,0.4710684330016799,9,0.0822990821148597,0.0656093306080495,0.4039861778248906,0.6584602074412876,0.9660718529392391,0.0028665083070195775,51200,2304,8192,4608,66304,0.5293305444121209,0.9162823866057659
225,1.5872448760001134,0.19710882198451865,0.0843061193409814,0.1195950563636411,0.005351003856601564,nan,0.8352927425893937,1.0075375735923884,1.1571696838182182,nan,0.022879495395215166,0.49394792839689505,10,0.12280270477120594,0.09684416956756095,0.6118808501654995,0.6342848113994991,0.9624077179925676,0.003361357206208915,57600,2560,9216,5120,74496,0.5293305444121209,0.9162823866057659
250,1.6736044760000368,0.19727921251767097,0.08537237259037775,0.11911064190283795,0.00470899066627171,nan,0.8475063461910161,1.003390346137382,1.149103307671602,nan,0.02442720720324487,0.5183751356001399,11,0.13349313793872936,0.0980113655026582,0.6715018032388966,0.6597657436317161,0.96534283822203,0.0031358983034873514,64000,2816,10240,5632,82688,0.5293305444121209,0.9162823866057659
275,1.760000752000451,0.1970636381580916,0.08450610320417476,0.11921725785476092,0.0047111329974738134,nan,0.8576795379425164,0.9998742524152746,1.1424462096422092,nan,0.020346383503000554,0.5387215191031405,12,0.13914769502676,0.1191201619482913,0.6722837700673722,0.7118825702856155,0.9726776029014829,0.0029394354582649267,70400,3072,11264,6144,90880,0.5293305444121209,0.9162823866057659
300,1.8448946340004113,0.19269585228459016,0.08072707931662935,0.11802358189303738,0.004401763258892298,nan,0.8697844393298114,0.9954425270920133,1.1347730335781754,nan,0.024209802774590172,0.5629313218777307,13,0.1171930034162908,0.09231102153987257,0.6074668348026935,0.719025613170613,0.9724689248570907,0.002748530171514986,76800,3328,12288,6656,99072,0.5293305444121209,0.9162823866057659
325,1.958704183000009,0.1852303360612888,0.07403595146714158,0.1163620737136475,0.003955357155781642,nan,0.8822162898069644,0.992271868698257,1.1255118414947787,nan,0.02486370095430601,0.5877950228320367,14,0.10738329317392811,0.08117695348515327,0.5321266730727737,0.7225683190740532,0.9733124416490326,0.0025092210154617177,83200,3584,13312,7168,107264,0.5293305444121209,0.9162823866057659
350,2.0482910299997457,0.1881156360183916,0.07637700249481352,0.1161051900329356,0.004785113048056365,nan,0.891277083167596,0.9877111968274576,1.1210117200049463,nan,0.018121586721263405,0.6059166095533001,15,0.14284976371031516,0.10166834469962086,0.6879318648620071,0.7048598448677144,0.97104745942856,0.0025304007719807254,89600,3840,14336,7680,115456,0.5293305444121209,0.9162823866057659
375,2.133768866000537,0.1885418779510309,0.07757672409052968,0.11342769645525355,0.007058345717455724,nan,0.8975778729394815,0.9783937197469168,1.1240284073136015,nan,0.01863495416108152,0.6245515637143816,16,0.16778994686434112,0.08999914859591375,0.8327677942505997,0.6967438741541672,0.969364716791092,0.0027407603596129957,96000,4096,15360,8192,123648,0.5293305444121209,0.9162823866057659
400,2.227417754000271,0.17710886061418749,0.06318985297102707,0.11570204341269547,0.00679269731126411,nan,0.9025377074560532,0.9717275228668335,1.1257347696771132,nan,0.013332393760166594,0.6378839574745482,17,0.13903042479510544,0.07858788134604729,0.6567491706977585,0.7235850696011321,0.9731011157324286,0.002577539361854981,102400,4352,16384,8704,131840,0.5668797603143713,1.017778020725804
425,2.32708260399977,0.17131518776447713,0.06726037388508596,0.10593213087200351,0.007441089725326647,nan,0.9086000535824489,0.9609007346641228,1.130499211753428,nan,0.021653576405421204,0.6595375338799694,18,0.16298707782907126,0.06443282299669573,0.8073681621520395,0.7161856527449971,0.971669023878419,0.0024246574619015346,108800,4608,17408,9216,140032,0.5668797603143713,1.017778020725804
450,2.427868151000439,0.16324440049659864,0.0576286844709381,0.10753597294923674,0.007277608631698273,nan,0.912349493405541,0.9522776151101429,1.135372891484316,nan,0.01724623910795997,0.6767837729879294,19,0.12753471424918647,0.07280448426931413,0.6489022623689357,0.7345609133903722,0.974350828715217,0.0026802326648025943,115200,4864,18432,9728,148224,0.5668797603143713,1.017778020725804
475,2.517383592000442,0.16398264356546075,0.0656662821902311,0.10205797006166181,0.00644933190928514,nan,0.9185455162356262,0.9438601512979625,1.1375943324664108,nan,0.016834927624360452,0.6936187006122898,20,0.1571155544096229,0.09003009679235746,0.7601341239871755,0.7270853559844732,0.97346833153403,0.0024724444624148996,121600,5120,19456,10240,156416,0.5668797603143713,1.017778020725804
500,2.606250892999924,0.15728381575724884,0.05624151284713863,0.10504717681023693,0.006019332248783956,nan,0.9243981466976066,0.9371155027521264,1.1384863505502667,nan,0.013489297091672348,0.7071079977039622,21,0.12341217157391762,0.07587717107699651,0.5929949768953905,0.7284050221630965,0.9735829160546816,0.0027998386566737326,128000,5376,20480,10752,164608,0.5668797603143713,1.017778020725804
525,2.698391900000388,0.15729094536970029,0.06162441184677926,0.09958040083849211,0.006621630593299626,nan,0.9293210830080794,0.9284848446166373,1.142194072375283,nan,0.017261316270978266,0.7243693139749404,22,0.17266608952747164,0.09226775745605212,0.8478131758048623,0.7286214190720309,0.9732614077367786,0.0027354472556780406,134400,5632,21504,11264,172800,0.5668797603143713,1.017778020725804
550,2.784387732000141,0.1554251129497086,0.05563901454189639,0.10490644875084361,0.005867224565706947,nan,0.9335883914719517,0.9224332546997848,1.1439783538282633,nan,0.012103179833705124,0.7364724938086455,23,0.17119557888695613,0.09407662981255394,0.8601899713036213,0.7281016584841197,0.9734914599488429,0.0026912246677655,140800,5888,22528,11776,180992,0.5668797603143713,1.017778020725804
575,2.8772476620006273,0.15730698880053007,0.06382007014500503,0.09894165102915538,0.00597665977134829,nan,0.938956709180638,0.9150170411822384,1.1460262496371234,nan,0.014832427035092799,0.7513049208437383,24,0.21330320299808253,0.11871604963201907,1.069698970865859,0.7265446796546728,0.973671397901894,0.002969859251217833,147200,6144,23552,12288,189184,0.5668797603143713,1.017778020725804
600,2.992228836000322,0.15313239759808384,0.056311534650949124,0.10312563371909352,0.005295802146616311,nan,0.9445799176751274,0.9103210474524672,1.145099034872405,nan,0.01124641698897888,0.7625513378327172,25,0.16834358725810122,0.10985441864262338,0.7848260614798663,0.7163731360860378,0.9726644171673207,0.002912498660654516,153600,6400,24576,12800,197376,0.5683482239306775,1.0839119173807679
