step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_min,vrba_multiplier_max,vrba_temperature,vrba_local_updates,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.014390236000053847,0.851684230978051,0.10249693368530549,0.29638465988670204,0.09862061871323399,0.35412490795408363,1.0,1.0000657914952369,0.9999759390100718,1.0001129094779895,0.00020276196315460737,0.00020276196315460737,1,0.12631695961815873,0.17732037229806116,0.02457938104957859,1.0,1.0,0.0009765625,256,1.0,1.0,1.0,1.0,0.9999956187583151,1.0068801167505885,1.005024098747117,1.009,0.3995178450592795,1,0,0,0,512,768,nan,nan
25,0.16637287000003198,0.8667767636730325,0.009755222786708609,0.339776558452327,0.09287772337187089,0.4231195394767593,1.0,1.001025079563996,0.9989655271648048,1.002352765514035,0.00014848829719082968,0.004412317913226049,25,0.09021229617781663,0.1890878519559734,0.07565087767605658,1.0,1.0,0.0009765625,6400,1.0,1.0,1.0,1.0,0.9967900078160764,1.1055005215533256,1.0553777863175564,1.1643793283813553,0.04425653212947273,25,0,0,0,1024,7424,nan,nan
50,0.3042352759998721,0.9541188305251684,0.006841824438311524,0.35172274439652235,0.10097761474882304,0.4928790051880523,1.0,1.0005520171527866,0.9969298683641664,1.0036794006561236,0.00018081158176241896,0.00830691325164501,50,0.07692537825810644,0.19793360515902264,0.19948513186235725,1.0,1.0,0.0009765625,12800,1.0,1.0,1.0,1.0,0.9837084802552366,1.1762987721765095,1.0854152236378694,1.3464898451729754,0.0385713834495563,50,0,0,0,1536,14336,nan,nan
75,0.44241413899999316,0.8650990328582367,0.038431604162945325,0.2747501591513222,0.060008819691129325,0.49071251154839257,1.0,0.9986288465716079,0.9939650183033611,1.0039428688082288,0.00023518654932441763,0.013489841845839345,75,0.08452765799443965,0.2112169379507532,0.38174037358955704,1.0,1.0,0.0009765625,19200,1.0,1.0,1.0,1.0,0.9753046330922667,1.219988086817887,1.1135887850017312,1.4858513102711635,0.09076667104223667,75,0,0,0,2048,21248,nan,nan
100,0.5798604980000164,0.8976202887951443,0.15778137771759848,0.2162541526283015,0.016289720708297425,0.5062070923390847,1.0,0.9959784338004911,0.9907853882688887,1.0041637686946887,0.0002546241252023851,0.019621643597840133,100,0.08486362322404783,0.24341708073943102,0.4362394204731329,1.0,1.0,0.0009765625,25600,1.0,1.0,1.0,1.0,0.9724499635012368,1.2560710596558389,1.1401968712690422,1.632648544402413,0.17020560526498157,100,0,0,0,2560,28160,nan,nan
125,0.7311974849999388,0.9969273047677072,0.15026238728921376,0.2160241853780912,0.019812434189770318,0.6086808414305457,1.0,0.9935814793172757,0.9885363727177373,1.006179157100083,0.0002760226222652262,0.026283002037601366,125,0.08910098526953805,0.25395323114355545,0.5482388971730551,1.0,1.0,0.0009765625,32000,1.0,1.0,1.0,1.0,0.9676492613100609,1.2884930371586107,1.1645508011244166,1.8393508761101345,0.16997568267440158,125,0,0,0,3072,35072,nan,nan
150,0.8668186620002416,1.101115895288618,0.2033702048469676,0.17684145319182357,0.01863719000753784,0.6972594160161554,1.0,0.9914181675933686,0.987240106676516,1.009699493963033,0.00027720843399903217,0.03326291666567971,150,0.11455263494170533,0.2755007476780235,0.64588631776878,1.0,1.0,0.0009765625,38400,1.0,1.0,1.0,1.0,0.9610252641912534,1.3170022714663274,1.1876741084013722,2.0409507084088396,0.19132894293247932,150,0,0,0,3584,41984,nan,nan
175,1.004899617999854,1.230975929057833,0.22485541248177188,0.17941194236582028,0.019521714378286117,0.7977639036103222,1.0,0.9896096341353483,0.9871946540561236,1.0144617902578958,0.00029821610639657603,0.0401730200475473,175,0.13153518965446154,0.29185482466837254,0.7381269506036163,1.0,1.0,0.0009765625,44800,1.0,1.0,1.0,1.0,0.953283989164989,1.3440448362961201,1.209702626320252,2.2375745483547034,0.1849139708086637,175,0,0,0,4096,48896,nan,nan
200,1.1503241800000978,1.3709919444765848,0.2525682061654422,0.1840020723713383,0.026137568604059944,0.8928400764348707,1.0,0.9881510770009702,0.988515463579477,1.0200757398998188,0.0003699775712318054,0.048566336347201755,200,0.1445427323884358,0.30016099386137546,0.8174510022769949,1.0,1.0,0.0009765625,51200,1.0,1.0,1.0,1.0,0.9435031556774661,1.3710169570804083,1.2309457032700004,2.429345760402424,0.17555799489780413,200,0,0,0,4608,55808,0.4542128352473478,0.9194744723556662
225,1.2847261400002026,1.509144244744146,0.2660195478906772,0.19742135137190692,0.029882065244789903,0.9924779733473857,1.0,0.9869782110384095,0.9911833571608755,1.0263759461297983,0.00043746217136697574,0.05870730212114039,225,0.15696628790572387,0.31058171402919643,0.8880242283312235,1.0,1.0,0.0009765625,57600,1.0,1.0,1.0,1.0,0.9304653943768013,1.398884714281124,1.2517729469586305,2.6163846446228827,0.15808179041163634,225,0,0,0,5120,62720,0.4542128352473478,0.9194744723556662
