experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_max,kde_pairwise_distance_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
sparse_noisy_h10,Burgers bruité — KDE 1×Scott,burgers,vwca,66,succeeded,,0.563522495867322,0.9750188066017128,0.06075197341148666,0.07554017134868116,0.1205701076980027,2.555804106999858,197376,0.7986515868871369,1.0000000000000002,3.3417247257764617,1638400,0.16403199701020427,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h10_v1/vwca/seed_00066
sparse_noisy_h10,Burgers bruité — KDE 1×Scott,burgers,vwca,77,succeeded,,0.5979923061498791,1.0708296230454635,0.11667108323530463,0.05093077772497485,0.18908883740005816,3.0002786720001495,197376,0.7910990705681268,0.9999999999999999,3.9420232780728695,1638400,0.1742582244138834,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h10_v1/vwca/seed_00077
sparse_noisy_h10,Burgers bruité — KDE 1×Scott,burgers,vwca,88,succeeded,,0.500802945952383,0.952588404563956,0.06211414678849767,0.08882683065768487,0.3447641882938061,2.1551269480000883,197376,0.754119638193734,0.9999999999999999,5.042219841839119,1638400,0.7887715493877555,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h10_v1/vwca/seed_00088
sparse_noisy_h10,Burgers bruité — KDE 1×Scott,burgers,vwca,99,succeeded,,0.5352081836172805,0.9389544052358526,0.04631012425043169,0.06955616427986144,0.21514294427831868,2.318227115999889,197376,0.8202254752257699,1.0,3.3728169885012123,1638400,0.5573013471385665,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h10_v1/vwca/seed_00099
sparse_noisy_h10,Burgers bruité — KDE 1×Scott,burgers,vwca,111,succeeded,,0.6053565262303838,1.0261207909218935,0.10533931397346119,0.04207753102930428,0.2619853579636903,2.298670375999791,197376,0.8210410356164708,0.9999999999999998,3.2878745323116734,1638400,0.30616151197677977,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h10_v1/vwca/seed_00111
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vw,11,succeeded,,0.525661911717099,0.9760036084835592,0.0,0.08603590134678546,0.43449990518058224,2.2467547840001316,190976,0.972444145824074,0.9999999999999998,1.5275208611358102,1638400,0.8157040762816048,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vw/seed_00011
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vw,22,succeeded,,0.5342992301200733,0.9409932391852213,0.0,0.13082790324020033,0.5099409344009141,2.0352387799998723,190976,0.9804069103982351,1.0,1.4434745465458774,1638400,0.6830712867034183,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vw/seed_00022
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vw,33,succeeded,,0.5837456020405865,1.2266638907147203,0.0,0.07636765821796195,0.3982308894882457,2.0769321089996993,190976,0.9756041108692861,0.9999999999999999,1.5259558262157369,1638400,0.7806848656328372,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vw/seed_00033
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vw,44,succeeded,,0.5307762589645107,1.0565793290938474,0.0,0.11229583309285551,0.34143498648344056,2.1704158459997416,190976,0.9797570380183767,1.0,1.4704403450314312,1638400,0.5033570092521193,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vw/seed_00044
sparse_noisy_h20,Burgers bruité — KDE 2×Scott,burgers,vw,55,succeeded,,0.5559006033181769,1.1641237369319581,0.0,0.05401935524134692,0.3251117254459988,2.0169839300001513,190976,0.9808458725464577,0.9999999999999999,1.4915445044278333,1638400,0.5933158804034682,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/vw_bandwidth_sparse_noisy_h20_v1/vw/seed_00055
