step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_min,vrba_multiplier_max,vrba_temperature,vrba_local_updates,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.03634876300020551,0.5233318290308588,0.024423923627148847,0.47893634838512045,0.02004411854674648,nan,1.0,0.999848326054345,1.0000040230015645,nan,0.000155696947219508,0.000155696947219508,1,0.008627769124385447,0.008639729958445813,0.007338727188846744,1.0,1.0,0.00048828125,512,1.0,1.0,1.0,1.0,0.9999988120429604,1.0077375406960767,1.0068970421463483,1.009,0.1672598896501804,1,0,0,0,1024,1536,nan,nan
50,0.671245337000073,0.34159750106460285,0.09179237465135764,0.22954561395861256,0.022245735101515,nan,1.0,0.9917288305378636,0.9960616282563497,nan,0.0002990487179275192,0.012218966936263675,50,0.008627769124385447,0.008639729958445813,0.007338727188846744,1.0,1.0,0.00048828125,25600,1.0,1.0,1.0,1.0,0.9961995948128815,1.1679844397855765,1.0878424587882327,1.2680264836006219,0.14676628385770865,50,0,0,0,1024,26624,nan,nan
100,1.3241456169998855,0.3333546230053719,0.13113834559214232,0.1933015074727257,0.012046959058819248,nan,1.0,0.9842407771833223,0.9928689397188439,nan,0.00013567874377684586,0.022899708828310827,100,0.08584995742751966,0.11152534835031461,0.48948761539546326,1.0,1.0,0.00048828125,51200,1.0,1.0,1.0,1.0,0.9852960855075017,1.243098458489039,1.144062495980487,1.6068374862682422,0.16126106975105814,100,0,0,0,2048,53248,nan,nan
150,1.9465810470001088,0.3714105586400768,0.1615396917636453,0.1997163880826505,0.014478307041849015,nan,1.0,0.9786283363221955,0.9961627577824483,nan,0.00024077663241006686,0.031816931580387564,150,0.08584995742751966,0.11152534835031461,0.48948761539546326,1.0,1.0,0.00048828125,76800,1.0,1.0,1.0,1.0,0.968065234509096,1.3050782799638923,1.1894088589365093,1.9679261611025212,0.16283606785749397,150,0,0,0,2048,78848,nan,nan
200,3.4108316580000064,0.38051963682827117,0.19148576877120857,0.1740859091905152,0.019221224142442036,nan,1.0,0.9745254146386365,1.0084022264551342,nan,0.00042413297324972454,0.048159321936632415,200,0.15434893644408476,0.16619550475740041,0.7790398489682049,1.0,1.0,0.00048828125,102400,1.0,1.0,1.0,1.0,0.9579146466336338,1.3579781872075065,1.231421797197399,2.1080693676804017,0.16884175145282515,200,0,0,0,3072,105472,0.4772220175182853,0.8968422590049826
