step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.020172247999653337,0.4024790550496709,0.005562028617095354,0.40741684951285856,0.004967663270856635,nan,1.0155046738456273,0.9615437120484779,1.0229516141058947,nan,0.07691257590304412,0.07691257590304412,1,0.010789343598164074,0.010014945440433059,0.008725170303170734,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.1366105269999025,0.30833811097078423,0.003979094812586016,0.2687792751866706,0.05281359741727901,nan,0.9927712710926028,0.9185663758794694,1.0886623530279278,nan,0.131421477844066,0.20833405374711012,2,0.014088133286834028,0.019843292332642586,0.22587022217164235,0.8378181680989847,0.9852658755036937,0.001755556861113721,6400,512,1024,1024,8960,nan,nan
50,0.2520506700002443,0.2465361595358327,0.006022820815719164,0.2273048423956599,0.035969302639106984,nan,0.9833499111265374,0.8784364999411267,1.138213588932336,nan,0.09910247180881626,0.3074365255559264,3,0.014084042257608929,0.024282445042471724,0.30334142909378664,0.7420055216235584,0.9733039281117343,0.002106184602875754,12800,768,2048,1536,17152,nan,nan
75,0.33718310499989457,0.1932029830341659,0.0170227836846302,0.1861427729012754,0.017044191589195103,nan,1.0039905963166837,0.8402903235433569,1.1557190801399595,nan,0.07629235279553981,0.3837288783514662,4,0.04613199331312166,0.040656116745059645,0.5011715008407955,0.6468982912676658,0.962586613894217,0.002707577114559224,19200,1024,3072,2048,25344,nan,nan
100,0.4239800830000604,0.1739535946272127,0.040718814799461274,0.1517797864564189,0.00802785389529712,nan,1.052222030075485,0.8032718700635625,1.1445060998609526,nan,0.09646286751760247,0.48019174586906865,5,0.08529195716372774,0.08263743303446086,0.5616310314768224,0.605119073544752,0.9578454813521707,0.002983779270847731,25600,1280,4096,2560,33536,nan,nan
125,0.5107044939995831,0.16877957527410184,0.04683019607033421,0.14469172086239512,0.005225571642311998,nan,1.1046072974509684,0.7682587437556974,1.1271339587933342,nan,0.10477053475096698,0.5849622806200356,6,0.11124493762355835,0.10628959208415241,0.6909252628506114,0.5926577635397523,0.9546425245905016,0.0031619010429532112,32000,1536,5120,3072,41728,nan,nan
150,0.5957118240003183,0.166520437326741,0.04239827548484268,0.14940524278466785,0.007133666538483006,nan,1.149941868911121,0.7349829822096976,1.1150751488791812,nan,0.09066914292030526,0.6756314235403409,7,0.09888300957138656,0.08469159852142366,0.6291686325091392,0.6475874041048182,0.9648375706346786,0.0033879953670037603,38400,1792,6144,3584,49920,nan,nan
175,0.6816291200002524,0.15520006810283696,0.037909776541205996,0.14761024124905114,0.005466640009360296,nan,1.1944476868137979,0.7038552408884104,1.1016970722977917,nan,0.08901163580535365,0.7646430593456945,8,0.09502411353970876,0.0832544478340796,0.6714853170000955,0.6753403455092616,0.9671074803657062,0.002576336233875172,44800,2048,7168,4096,58112,nan,nan
200,1.4183839699999226,0.14857728358309533,0.03198179745056329,0.15371204667917343,0.004876830821622215,nan,1.236425251922335,0.6747967901751002,1.0887779579025647,nan,0.08395513021707446,0.848598189562769,9,0.07206702929277682,0.07264995300925516,0.5567744742644193,0.7332016404957566,0.974374159541237,0.0026214961728985376,51200,2304,8192,4608,66304,0.6629883902723988,1.00632843312486
225,1.5011311660000501,0.13800607430565945,0.024582513371210687,0.15627956533509882,0.005091836039045526,nan,1.2739656288306371,0.6475400724685114,1.0784942987008517,nan,0.07508075381660384,0.9236789433793728,10,0.047571099781241064,0.053596069514816276,0.37567037151228777,0.7333422665597719,0.974245375523894,0.002552353569675225,57600,2560,9216,5120,74496,0.6629883902723988,1.00632843312486
250,1.581375396999647,0.13517869006781802,0.029256772921803547,0.14820437292271316,0.00437797836734252,nan,1.3123013547485554,0.6215568390198662,1.0661418062315788,nan,0.07667145183583624,1.000350395215209,11,0.08193235979297037,0.07082363079163617,0.6172783018778983,0.709743771605892,0.9712797479501379,0.0025272373436959544,64000,2816,10240,5632,82688,0.6629883902723988,1.00632843312486
275,1.6619854399996257,0.1275697464848531,0.021472976460979298,0.15757348145651923,0.004281971452781973,nan,1.3453994617213874,0.5975220887301309,1.057078449548482,nan,0.06619621394566422,1.0665466091608733,12,0.0618473378508736,0.051113413041275466,0.5518007349627442,0.7172906962935485,0.9719652417162753,0.0026182322373891325,70400,3072,11264,6144,90880,0.6629883902723988,1.00632843312486
