step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.011887378999745124,0.38944486047927884,0.0075178379286582,0.3081420738667267,0.08312697999477028,nan,1.052856637450114,0.9762434323458516,0.9708999302040342,nan,0.1057132749002282,0.1057132749002282,1,0.014818477151777778,0.011133013994218326,0.05688027927919406,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.09538314400015224,0.3466213829689418,0.008242229144304173,0.30208304033870154,0.05177952125285398,nan,1.1045334495519827,0.9563238084762627,0.9391427419717542,nan,0.10335362420373762,0.2090668991039658,2,0.06305659708087796,0.03232727585285947,0.30670812781016166,0.7457115642498836,0.9748941610079263,0.0019987103203587147,6400,512,1024,1024,8960,nan,nan
50,0.18030638500022178,0.2843698738057008,0.01664173864925391,0.24972397443471323,0.03656545677111963,nan,1.1683376924702078,0.9286569287401194,0.9030053787896727,nan,0.1276084858364499,0.3366753849404157,3,0.07585375036657621,0.0376897544528592,0.050831140197787374,0.8503659608081485,0.986455385473353,0.0018644655531964503,12800,768,2048,1536,17152,nan,nan
75,0.280492564999804,0.18968291911661944,0.0233719316913453,0.15743316153845305,0.022576317583831277,nan,1.2366849740149968,0.8970256073466624,0.8662894186383409,nan,0.13669456308957784,0.47336994802999355,4,0.06841020547129202,0.05088128740417395,0.1908402264325527,0.7923348887689827,0.9801496312788391,0.0020550689657408924,19200,1024,3072,2048,25344,nan,nan
100,0.36470684799951414,0.1717964921935212,0.05009068185298364,0.11704554275542245,0.006275072369247276,nan,1.3109768585774708,0.862414185613643,0.826608955808886,nan,0.1485837691249482,0.6219537171549417,5,0.07694264283563595,0.08112286943282487,0.29372760281784244,0.7113104023674995,0.9719542350547532,0.0024459654072663626,25600,1280,4096,2560,33536,nan,nan
125,0.44742009000037797,0.17257617714052972,0.043308945971582566,0.1301496068664558,0.00578468919639233,nan,1.3780942975324049,0.8323098443640737,0.7895958581035213,nan,0.1342348779098681,0.7561885950648098,6,0.12952826594458872,0.11005762240079504,0.579674388691144,0.618413330564322,0.9583730139971612,0.002672340850415937,32000,1536,5120,3072,41728,nan,nan
150,0.5306196519995865,0.16652455444461584,0.034848724667353205,0.13777482555858503,0.007148681681043474,nan,1.4385011220997268,0.8055965165910454,0.7559023613092278,nan,0.12081364913464376,0.8770022441994536,7,0.11662506294439323,0.09903833934661971,0.660033750963446,0.6466783466887571,0.9637382538480068,0.0030868635765143983,38400,1792,6144,3584,49920,nan,nan
175,0.6149615639997137,0.15517380423904203,0.0278054874959992,0.1402357378002086,0.0056843032520921015,nan,1.4958726077050482,0.7805968124758195,0.7235305798191324,nan,0.1147429712106427,0.9917452154100963,8,0.10930300955254077,0.08257019328931496,0.44514074669604137,0.7474902774587426,0.9761892814480732,0.002581442725349609,44800,2048,7168,4096,58112,nan,nan
200,1.3137080260003131,0.15423296554412552,0.028887049361688018,0.13845498565393927,0.006721264022785289,nan,1.5493334496227602,0.7570345662311059,0.6936319841461339,nan,0.10692168383542411,1.0986668992455204,9,0.10334125233687627,0.08411660594910587,0.4504537669934218,0.728366123072877,0.9739443215451768,0.002789188091438798,51200,2304,8192,4608,66304,0.6733180524078001,1.0382494508572693
225,1.4232615099999748,0.14590810905141335,0.02307289924478184,0.14304251672116558,0.005754033054273572,nan,1.5995147901678084,0.7352709023494064,0.6652143074827851,nan,0.1003626810900965,1.1990295803356168,10,0.09657450093563408,0.07024067994699863,0.43321567960535895,0.793223570787816,0.9805537011277561,0.002066334374949342,57600,2560,9216,5120,74496,0.6733180524078001,1.0382494508572693
250,1.507013489000201,0.13368941838328566,0.017265928174496844,0.14038969362637066,0.0077667594488784655,nan,1.6458904163376482,0.714465788708675,0.6396437949536766,nan,0.09275125233967962,1.2917808326752964,11,0.07423029774784487,0.059991790618546786,0.022475817883046704,0.8207820199791616,0.9837814097106877,0.0020406044346138446,64000,2816,10240,5632,82688,0.6733180524078001,1.0382494508572693
275,1.59277431099963,0.13023395041536803,0.020907797993992183,0.13014131250391958,0.007578336935743914,nan,1.6920173135841219,0.6930743996957227,0.6149082867201554,nan,0.09225379449294724,1.3840346271682438,12,0.06366463057629793,0.052263736273180345,0.21719817263660535,0.7759077850814269,0.9797380534064295,0.0023798380110085643,70400,3072,11264,6144,90880,0.6733180524078001,1.0382494508572693
