step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_min,vrba_multiplier_max,vrba_temperature,vrba_local_updates,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.012547556000299664,6.744590251605352,6.051712373490119,0.6460389228143124,0.04683895530092047,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.003792930046883707,0.0006130095230914539,0.06596198106699208,1.0,1.0,0.0009765625,256,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,512,768,nan,nan
25,0.0964240130001599,1.346932450559005,0.4238879279278519,0.1713021802781228,0.7517423423530303,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.04534400274025058,0.015558903631346266,0.155416667903627,1.0,1.0,0.0009765625,6400,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,1024,7424,nan,nan
50,0.18190500600030646,1.3247459833202366,0.523510216576104,0.17256132256561416,0.6286744441785185,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.008671356650605625,0.013732491405851116,0.018336982469639825,1.0,1.0,0.0009765625,12800,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,1536,14336,nan,nan
75,0.2693797300003098,1.2974086072090083,0.4708526867619436,0.16782319335077941,0.6587327270962853,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.009070424385069583,0.014450021995904977,0.003895811740757494,1.0,1.0,0.0009765625,19200,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,2048,21248,nan,nan
100,0.358704377000322,1.259452549799215,0.4796348544074589,0.16399469195198052,0.6158230034397756,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.029939182864425515,0.01738605494342478,0.08125736280907461,1.0,1.0,0.0009765625,25600,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,2560,28160,nan,nan
125,0.4707700960002512,1.1983449241707684,0.4825238294430299,0.15746618548974645,0.5583549092379919,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.05858864966523863,0.022809911801811827,0.18945209416130418,1.0,1.0,0.0009765625,32000,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,3072,35072,nan,nan
150,0.591906531999939,1.0895681763263891,0.4832833337509554,0.14680671294807218,0.4594781296273616,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.09181739853241652,0.036260586030528744,0.3203213583689859,1.0,1.0,0.0009765625,38400,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,3584,41984,nan,nan
175,0.7067702459999055,0.9085954201586405,0.4421779454704329,0.12873702164158768,0.33768045304661987,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.1102460343986626,0.05585342944432552,0.37736510124389716,1.0,1.0,0.0009765625,44800,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,4096,48896,nan,nan
200,0.8156322960003308,0.6781342674670511,0.3801821502861644,0.11303296861206667,0.18491914856881994,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.10900323484730692,0.057015756255404726,0.4285119174956275,1.0,1.0,0.0009765625,51200,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,4608,55808,0.47158362859010783,0.6517315408488118
225,0.9091387440003018,0.4275247367339415,0.25933806548414384,0.10149435911093964,0.06669231213885803,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.1113909434119607,0.014795851891879874,0.7373126497024385,1.0,1.0,0.0009765625,57600,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,5120,62720,0.47158362859010783,0.6517315408488118
250,1.0015003050002633,0.30779223153167823,0.19226031980692715,0.07764339120148528,0.03788852052326583,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.06878097563647727,0.009329847502540789,0.6296108150900535,1.0,1.0,0.0009765625,64000,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,5632,69632,0.47158362859010783,0.6517315408488118
275,1.0970119600001453,0.25112117198629386,0.1616913557389758,0.0640959573704647,0.025333858876853355,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.017274508476165948,0.008679942849348213,0.010143772385431578,1.0,1.0,0.0009765625,70400,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,6144,76544,0.47158362859010783,0.6517315408488118
300,1.1868048400001499,0.20004316622086601,0.1264257763846066,0.05427737797281541,0.019340011863444004,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.0236194774177884,0.011659294588170672,0.12513385998215543,1.0,1.0,0.0009765625,76800,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,6656,83456,0.47158362859010783,0.6517315408488118
325,1.285272678000183,0.14615165486487466,0.08680299464186228,0.04331979455097004,0.01602886567204233,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.03784631039830383,0.01844095549714577,0.2705806602918898,1.0,1.0,0.0009765625,83200,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,7168,90368,0.47158362859010783,0.6517315408488118
350,1.375594480000018,0.10556202973060466,0.06265823600008393,0.031018194708167062,0.011885599022353666,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.11389537456351952,0.016803142768679433,0.7226276288589554,1.0,1.0,0.0009765625,89600,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,7680,97280,0.47158362859010783,0.6517315408488118
375,1.4655663680000544,0.08100296198724158,0.049305386062899734,0.022256205004950035,0.009441370919391812,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.18849521006434355,0.0050744690945120074,1.0611981127943482,1.0,1.0,0.0009765625,96000,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,8192,104192,0.47158362859010783,0.6517315408488118
400,1.611653755000134,0.06749475131251118,0.04198594998503836,0.01759512418266798,0.007913677144804832,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.22882133307600666,0.007893801729549697,1.1958522670974334,1.0,1.0,0.0009765625,102400,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,8704,111104,0.1540144265361872,0.2486698896315659
425,1.7149071900003037,0.05738479273262361,0.03570301401864851,0.01496010701422171,0.006721671699753393,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.23590861862803797,0.01255135872481615,1.2041635904235266,1.0,1.0,0.0009765625,108800,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,9216,118016,0.1540144265361872,0.2486698896315659
450,1.8056754220001494,0.04860164905138836,0.03017502455997433,0.01278199273979629,0.005644631751617744,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.23858028266217352,0.01830474010002102,1.2133838787907687,1.0,1.0,0.0009765625,115200,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,9728,124928,0.1540144265361872,0.2486698896315659
475,1.9065628180001113,0.04082315541460921,0.025391156796939474,0.010748143650052278,0.00468385496761746,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.2431533153208305,0.024357843027135097,1.2334508465417082,1.0,1.0,0.0009765625,121600,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,10240,131840,0.1540144265361872,0.2486698896315659
500,2.0137774970003193,0.0339871149186028,0.021216949837847998,0.008936496688554743,0.0038336683922000534,nan,1.0,1.0,1.0,nan,0.0,0.0,0,0.2453935344492369,0.030646734217670404,1.2377858729117068,1.0,1.0,0.0009765625,128000,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,10752,138752,0.1540144265361872,0.2486698896315659
