step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.03854376700019202,84.77845199269106,88.77511529939335,nan,0.013066394857223055,nan,0.9548260799401782,nan,1.0451739200598218,nan,0.09034784011964359,0.09034784011964359,1,0.008726345617516309,0.0001114641425913942,0.06033706491945177,1.0,1.0,0.00048828125,512,1.0,1.0,1.0,1.0,0,512,0,1024,2048,nan,nan
50,0.4557796439999038,27.9310336780628,28.90211341378506,nan,2.441454185039346,nan,0.87103367715592,nan,1.12896632284408,nan,0.0816449495756909,0.2579326456881601,3,0.034517218965925675,0.0290526252390819,0.21028600219281246,0.731409169373232,0.9780195474799497,0.0017620828702494692,25600,1.0,1.0,1.0,1.0,0,1536,4096,3072,34304,nan,nan
100,0.8888953519999632,10.228238136283913,9.364856746104305,nan,2.3072806793418486,nan,0.7954114450197342,nan,1.2045885549802657,nan,0.07367962879132117,0.4091771099605316,5,0.10865834539507799,0.1028641947834683,0.14280611924827336,0.7497942409462035,0.9790404908513838,0.0016356535164374093,51200,1.0,1.0,1.0,1.0,0,2560,8192,5120,67072,nan,nan
150,1.3683401850003065,5.7673956430347815,6.041662767474909,nan,1.0795302579457449,nan,0.7271742784405553,nan,1.2728257215594447,nan,0.06648819664009531,0.5456514431188895,7,0.04135736287606312,0.07526934767573297,0.12392385285322498,0.7527189467156066,0.9792765214488582,0.0016370752004045744,76800,1.0,1.0,1.0,1.0,0,3584,12288,7168,99840,nan,nan
200,1.8004165960001046,2.6295990861774525,3.7503630799114602,nan,0.09989261824555253,nan,0.6656166308431083,nan,1.3343833691568916,nan,0.059961933448192895,0.6687667383137833,9,0.04426323132644004,0.02480260032712749,0.11579810698318216,0.7565121394226715,0.9788652141509149,0.001466672054552134,102400,1.0,1.0,1.0,1.0,0,4608,16384,9216,132608,nan,nan
250,2.2357935670002007,0.5587336518231971,0.6537273477513134,nan,0.11506110282791661,nan,0.61004647917765,nan,1.3899535208223501,nan,0.05415510194513029,0.7799070416447001,11,0.020250593151415586,0.06980175101975884,0.10792299603354302,0.7402709141629764,0.9785282381838585,0.001876150382160839,128000,1.0,1.0,1.0,1.0,0,5632,20480,11264,165376,nan,nan
300,2.667100383000161,0.24785935919419586,0.35261249946795803,nan,0.035020412513240805,nan,0.5598959844143342,nan,1.440104015585666,nan,0.048863983791149646,0.8802080311713317,13,0.12140039252077468,0.04469351434782626,0.8763916848748873,0.7509722341390608,0.9796144545426527,0.002245238187693572,153600,1.0,1.0,1.0,1.0,0,6656,24576,13312,198144,nan,nan
350,3.1071195630001966,0.15088731877843486,0.23728493743189535,nan,0.019369920168725213,nan,0.5146385955840158,nan,1.4853614044159842,nan,0.04409726939422165,0.9707228088319684,15,0.07360593847856454,0.04840454914260901,0.6521137103836805,0.7455848810073727,0.9791302771777719,0.0020997583391975513,179200,1.0,1.0,1.0,1.0,0,7680,28672,15360,230912,nan,nan
400,3.5494450629998937,0.10086634964480902,0.15947179577216342,nan,0.01658379356571371,nan,0.47378899185368967,nan,1.5262110081463105,nan,0.039802652400923344,1.052422016292621,17,0.04360632235750916,0.05289644117455272,0.811054296289514,0.7239285136542787,0.976906063599315,0.0019136453351751965,204800,1.0,1.0,1.0,1.0,0,8704,32768,17408,263680,nan,nan
450,4.034329855000124,0.0745391783426834,0.11695832686425361,nan,0.014994746836378345,nan,0.43691761958286973,nan,1.5630823804171305,nan,0.03592681180206536,1.126164760834261,19,0.03862772155911791,0.07213723851552345,0.9581368803753648,0.7561478850632672,0.979635489769174,0.0017363554185052094,230400,1.0,1.0,1.0,1.0,0,9728,36864,19456,296448,nan,nan
