id,problem,variant,seed,status,relative_l2,max_abs_error,q95_abs_error,q99_abs_error,dense_relative_l2,dense_max_abs_error,dense_q95_abs_error,dense_q99_abs_error,refined_relative_l2,refined_max_abs_error,refined_q95_abs_error,refined_q99_abs_error,physics_rms_independent,physics_max_independent,peak_coord_0,peak_coord_1,elapsed_seconds,process_cpu_seconds,process_peak_rss_bytes,controller_weight_tv,controller_updates
burgers__neither__55,burgers,neither,55,succeeded,0.3140382861963965,1.6074609456865607,0.38765621752860835,0.8085701573333863,0.3140908710158032,1.607679351859832,0.3889141862209762,0.8206970444298108,0.3208925932604983,1.6392442861244159,0.3934851839090764,0.8284620795032095,0.7024456120834243,18.130469891895398,0.725,-0.018749999999999947,23.17152988199996,24.342045463,890368000,0.0,0
burgers__global_only__55,burgers,global_only,55,succeeded,0.21218306662210645,1.1917448657887908,0.1805649902704476,0.6985582690551321,0.21226268030970474,1.1917965711835046,0.1798253607260143,0.697196796557226,0.2196799441453901,1.2875412227884921,0.18734771171028108,0.7184830209489649,1.0284044286020373,20.833494805389847,0.8625,-0.012499999999999945,38.307848825000065,39.52902796,881807360,3.559194440293552,2500
burgers__neither__66,burgers,neither,66,succeeded,0.3403480415648197,1.6122880567987914,0.2657211292501177,1.4235444481485522,0.3396133689817816,1.6161977031768804,0.2696004479983847,1.4298690522860313,0.34462950362971545,1.632304059530152,0.2743366459738801,1.4669825935191605,1.26561668886338,17.353886551708595,0.7625,-0.024999999999999946,25.77827311100009,26.99121134,888451072,0.0,0
burgers__local_only__66,burgers,local_only,66,succeeded,0.5151446991636593,1.9304032491284233,0.37830310567324577,1.7409016751488127,0.5156043245661097,1.9304032491284233,0.4038834490999493,1.7479621261479588,0.5191539773879621,1.947823076935343,0.38214836623352944,1.7695582673550765,0.9591640487380384,24.064402409649542,0.525,-0.031249999999999944,27.760856170000125,28.961365075,889507840,0.0,0
burgers__full_quad__66,burgers,full_quad,66,succeeded,0.4009329366948852,1.6782169928542778,0.36413496403675305,1.4842827719340193,0.400903819902796,1.678633032661881,0.37250182257970804,1.4895942748409465,0.4059848583280433,1.7314558772663524,0.35058647509145124,1.5112970732412445,1.2804516021084464,20.325968430052885,0.575,-0.018749999999999947,40.107807789999924,41.279487307000004,881184768,5.835569718726033,2500
burgers__full_exp__66,burgers,full_exp,66,succeeded,0.5442507320240216,1.8734098425503638,0.578895489366109,1.7416921679933082,0.5445178067829893,1.8746777953771467,0.543642728489806,1.7469709955517196,0.5477079177908745,1.8905550626863148,0.5421680984560038,1.765216754792944,1.1929486479800324,25.083645224769214,0.56875,-0.024999999999999946,39.50736826799994,40.88095856,884531200,6.774044174559184,2500
burgers__global_only__66,burgers,global_only,66,succeeded,0.3493585837111159,1.648891994481419,0.30139091545482377,1.4470924979123976,0.34870421951819824,1.6546218664149324,0.30457524214368525,1.4488588223489387,0.35383564827662467,1.6704097859986602,0.3080079701135132,1.4771479086602128,1.095894570720137,12.836037307942757,0.75625,-0.024999999999999946,40.912024572000064,42.267622018000004,883654656,5.434377959820063,2500
burgers__full_exp__77,burgers,full_exp,77,succeeded,0.21073978542674973,1.7510801234369375,0.06391599417323124,0.6917843900951501,0.21184111150519475,1.7513221219273758,0.06446846466635447,0.5837147238528355,0.21958600923918353,1.7811840746405312,0.06802620922614303,0.5967353788215877,1.0425900061727724,29.69917305906658,0.68125,0.024999999999999946,37.98758709200001,39.041482851,882995200,3.7652132825869384,2500
burgers__global_only__77,burgers,global_only,77,succeeded,0.5198334100127141,1.6554758704635595,0.871241987550227,1.4906077419476023,0.5198135833292682,1.663600809139584,0.873573729785479,1.497975426700429,0.523863018027189,1.6841804243492133,0.8797811729131615,1.513395419443463,0.7796167078668725,22.350568779287368,0.6749999999999999,0.024999999999999946,38.00176330299996,39.290472553,885350400,6.1511822903150035,2500
burgers__neither__77,burgers,neither,77,succeeded,0.5571607891389923,1.7806382914173495,0.8956171007706676,1.5674604088916637,0.5572020773041703,1.785712331049996,0.898774785737743,1.572908851945286,0.56085040427515,1.8030732748951648,0.906529606612114,1.5877245372740254,0.7616954753342172,18.30595340336045,0.63125,0.024999999999999946,22.88641689799988,23.901907736,885407744,0.0,0
burgers__local_only__77,burgers,local_only,77,succeeded,0.19338719809250304,1.5798446046974632,0.07013014331614287,0.39595505202567594,0.1932100180016237,1.6467191864451864,0.07089452997403067,0.47026739482677526,0.2012469706241001,1.710841399840719,0.07471430632086151,0.38648356781094734,0.9331668623733008,21.79448938436405,0.7,0.018749999999999947,22.82906591599999,24.167282744999998,884047872,0.0,0
burgers__full_quad__77,burgers,full_quad,77,succeeded,0.21152015431856167,1.719503307971992,0.15684478364828525,0.6224113462919348,0.21221870919942318,1.719503307971992,0.15690474857315584,0.6093273970666316,0.21951218486639168,1.7484487752831144,0.1590594787740789,0.6368723777147728,1.409464300583939,34.21033290921016,0.75,0.024999999999999946,45.377553656000146,46.543526598,884641792,4.988028223255896,2500
burgers__local_only__88,burgers,local_only,88,succeeded,0.1785689743884326,1.433114985376362,0.1615398448916786,0.4669941560042331,0.1790441542848132,1.4331293952406943,0.16272330710958272,0.43639704657568285,0.18800226838405854,1.5556143441262473,0.16685150193309534,0.4324162575455717,0.5691300223587269,11.857157122889518,0.6124999999999999,0.012499999999999945,24.899291223999853,26.284424157,887480320,0.0,0
burgers__global_only__88,burgers,global_only,88,succeeded,0.2654370717561533,0.9231042199606171,0.39306474817445597,0.7151550221131909,0.26597686895345923,0.9247612009428967,0.3974312930168717,0.7281206909115009,0.2733268508467175,0.9420285158081589,0.4061287256753926,0.7687604950346757,0.6623782612918768,12.664714531544247,0.43125,0.03749999999999995,37.572617993999984,38.758710013000005,885243904,6.6149304671044975,2500
burgers__full_quad__88,burgers,full_quad,88,succeeded,0.216865945634366,0.8442270937305056,0.2968663129548108,0.6163207529755076,0.21738883127318084,0.8442270937305056,0.2985391348667683,0.6232685799510265,0.22533658749092542,0.9562964315327077,0.30504891930914735,0.6629500060892441,0.7989931968835214,16.174044215000066,0.7062499999999999,0.012499999999999945,36.629551581999976,38.040591812,884183040,11.76646047956928,2500
burgers__neither__88,burgers,neither,88,succeeded,0.26930998511581444,0.9557603299358082,0.40219838659316987,0.7396944013024623,0.2698199301602301,0.956280680591634,0.4054184923115962,0.7359139141122747,0.27714809873896423,0.9785776266369899,0.41384375288763464,0.7655650079123123,0.6705580561496739,13.172747451496415,0.44375000000000003,0.031249999999999944,22.101855591000003,23.27783857,887709696,0.0,0
burgers__full_exp__88,burgers,full_exp,88,succeeded,0.16800331061444107,1.2347984122738858,0.1721440937945632,0.4197571977611585,0.16811822622006437,1.2347984122738858,0.17347808510688356,0.4165453403680108,0.17671195316330066,1.3566189197655465,0.18077279671129254,0.426418581398314,0.5962704341702852,14.132206128751125,0.61875,0.012499999999999945,37.10152168600007,38.411981025,889061376,16.281821460978406,2500
burgers__local_only__99,burgers,local_only,99,succeeded,0.21027966196490905,1.5649616783745102,0.045537390543620604,0.7553440656853625,0.2104538984365967,1.5871314702919377,0.046149164942742626,0.6725756364918001,0.21867649695821795,1.6865286773196426,0.04759668111239046,0.713514380808953,0.6916363708703626,13.613348390645005,0.61875,-0.012499999999999945,22.843334100999982,24.146403588000002,885100544,0.0,0
burgers__neither__99,burgers,neither,99,succeeded,0.21061615576720158,1.4815914827248047,0.11089116276792663,0.7572040473007409,0.21061254868284263,1.5294874823588152,0.1113483615162183,0.7088108607185734,0.21981952799042973,1.5936179261336534,0.11375293344702186,0.7232550324405445,0.5495321466254942,14.708229680002136,0.7062499999999999,0.012499999999999945,25.867562374999807,26.939302749,881803264,0.0,0
burgers__full_quad__99,burgers,full_quad,99,succeeded,0.13289417045598745,1.2346777429129279,0.04772603843224871,0.32744475709980014,0.132875711385587,1.2485386047694602,0.04817537857008536,0.34999249737074134,0.14010855254109253,1.326690172988672,0.05147048991918535,0.34976848920504405,0.72728857904176,10.771781613595962,0.9,-0.012499999999999945,44.01777488499988,45.268164376,886857728,4.572558950246209,2500
burgers__global_only__99,burgers,global_only,99,succeeded,0.21115932385597516,1.4804561791727495,0.09433487418773856,0.7743474250760826,0.21122366453606747,1.5234044320601896,0.09495896961010553,0.7193139598363172,0.22039360162769125,1.593316367167203,0.09723134336850642,0.7370434488889328,0.5604329058420957,14.8702072169897,0.7,0.012499999999999945,42.084047789000124,43.243021221,883355648,7.0354920034704564,2500
burgers__full_exp__99,burgers,full_exp,99,succeeded,0.15278539237261843,1.36037983777943,0.040709552912292946,0.4123768583862638,0.15264930696402115,1.3621770663755735,0.04052662055786671,0.424304816050933,0.1591813567940176,1.4175769493069788,0.039931976306534,0.3862349328263568,0.8116408126570732,14.880675453063633,0.9375,-0.018749999999999947,46.4450075860002,47.764146245,881664000,5.16289401388037,2500
burgers__neither__111,burgers,neither,111,succeeded,0.2753338527097539,1.4684234511218137,0.36290951445329145,0.6694219916500023,0.27473603070976466,1.4719136463402147,0.36510841696960744,0.6655736023279575,0.2815563497952325,1.4960559743060042,0.3688208270223933,0.7108039691488347,0.9674545369544054,23.19465045974772,0.9125,0.024999999999999946,27.199259569999867,28.574370784,883130368,0.0,0
burgers__global_only__111,burgers,global_only,111,succeeded,0.30923907656208266,1.45858265559589,0.4441183928155734,0.7170284649083414,0.3087765657507258,1.4667638950876976,0.44027099475747977,0.7200205001184448,0.31543977564854647,1.4855181691871262,0.4524923339692947,0.7516897236598417,0.940085131175766,22.004694631879367,0.93125,0.024999999999999946,42.29984636800009,43.490707836,882929664,2.8283309743473755,2500
burgers__full_exp__111,burgers,full_exp,111,succeeded,0.26573959579473494,1.7908561434793056,0.12613904529549502,0.9215546998260881,0.2660591287782557,1.7913352474392255,0.12577841794077127,0.9729795914607019,0.2736507440240806,1.8428159311611565,0.13036536460451342,0.9862531981725877,0.6284969467062228,10.88187199050988,0.60625,0.018749999999999947,43.68642179900007,44.876078897,884121600,3.5281510168636583,2500
burgers__full_quad__111,burgers,full_quad,111,succeeded,0.3837485162969112,1.8821609399041193,0.1915464835470409,1.574711962214268,0.3843771830088058,1.8821609399041193,0.1866948108949812,1.5733261492226889,0.3900636481584552,1.898324354212749,0.1782373400482301,1.613749309759398,1.1175086336803415,19.116268605396208,0.55625,0.031249999999999944,42.71269113800008,44.050692048,882298880,4.247776702892199,2500
burgers__local_only__111,burgers,local_only,111,succeeded,0.24925152455194358,1.5366221770782285,0.2356333620426001,0.7454316937044799,0.24908328860861662,1.5541706355414107,0.23672010482900696,0.7087570294274466,0.2562164430390119,1.620056855942957,0.23877557706506958,0.7441694921057257,0.4486834309490692,11.873714236131285,0.7062499999999999,0.012499999999999945,26.12094416800028,27.59747153,882835456,0.0,0
allen_cahn__global_only__11,allen_cahn,global_only,11,succeeded,0.07372735836994848,0.1523508269669931,0.07376263574501075,0.11377539792914432,0.07241770942726915,0.1523508269669931,0.0718236467276665,0.11184049239627283,0.07241770942726915,0.1523508269669931,0.0718236467276665,0.11184049239627283,0.12608267594171332,0.8418598251978561,0.0,0.64,4.084142707999945,7.695602792000001,839917568,0.7689280457661447,600
allen_cahn__full_exp__11,allen_cahn,full_exp,11,succeeded,0.04904336860304681,0.0850407027555562,0.05129003525631484,0.07226027789991699,0.04831560399613269,0.0850407027555562,0.05062043559319704,0.07118688111508836,0.04831560399613269,0.0850407027555562,0.05062043559319704,0.07118688111508836,0.06482226004210222,0.4393361313396547,1.0,0.45999999999999996,4.636470872000018,7.819408061000001,840544256,0.556733575008723,600
allen_cahn__local_only__11,allen_cahn,local_only,11,succeeded,0.06543458448409538,0.09051414659784546,0.062305025621202076,0.07963365439546813,0.06489492010212522,0.09051414659784546,0.06164752577641325,0.0791688217038913,0.06489492010212522,0.09051414659784546,0.06164752577641325,0.0791688217038913,0.09780823300362512,0.5773002782165533,1.0,-0.74,2.5389234360000046,3.8992822350000003,842031104,0.0,0
allen_cahn__full_quad__11,allen_cahn,full_quad,11,succeeded,0.04165868707917634,0.06954300096839583,0.04274629709380001,0.05861389013587273,0.04100271453547191,0.06954422902037333,0.04220530031597708,0.057605319771515506,0.04100271453547191,0.06954422902037333,0.04220530031597708,0.057605319771515506,0.05823336008363594,0.4068826259235791,1.0,0.39,5.686995987000046,7.015499871,840478720,0.5759132546597319,600
allen_cahn__neither__11,allen_cahn,neither,11,succeeded,0.08482535880434204,0.16792692080791338,0.08374122694469459,0.12753826671981483,0.08340757538554106,0.16792692080791338,0.08207762005085106,0.12460682251200061,0.08340757538554106,0.16792692080791338,0.08207762005085106,0.12460682251200061,0.13845370477843735,0.9193812139496952,0.0,0.64,2.2918243179999536,3.391480489,841531392,0.0,0
allen_cahn__full_quad__22,allen_cahn,full_quad,22,succeeded,0.05084755025644639,0.11452142305162222,0.05199117347664453,0.09230097922207135,0.05030769384373575,0.11457492133395564,0.0514605472020892,0.09085054533162656,0.05030769384373575,0.11457492133395564,0.0514605472020892,0.09085054533162656,0.06664160195691544,0.34703725786156947,1.0,0.24999999999999997,4.0328790569999455,5.106518422000001,840785920,0.6524368269602738,600
allen_cahn__full_exp__22,allen_cahn,full_exp,22,succeeded,0.04623218689037636,0.09575952230428925,0.04803572450217394,0.07505754507561531,0.045710183456739405,0.09575952230428925,0.047221642781844375,0.07465203755711344,0.045710183456739405,0.09575952230428925,0.047221642781844375,0.07465203755711344,0.07299948239516693,0.4168936910047458,1.0,0.24,3.8856334269999024,5.059574173,841158656,0.6594031614386453,600
allen_cahn__neither__22,allen_cahn,neither,22,succeeded,0.13686546671663732,0.21642085937177102,0.13484124386128443,0.1795640756673063,0.13536414242574948,0.2166456883254949,0.1331743623866909,0.17694173764200227,0.13536414242574948,0.2166456883254949,0.1331743623866909,0.17694173764200227,0.17509081069233354,0.6786622201454092,0.0,-0.63,2.6474184240000795,3.9096071070000002,841379840,0.0,0
allen_cahn__global_only__22,allen_cahn,global_only,22,succeeded,0.11970822505563236,0.18892926741784677,0.11670322895157637,0.154809920172929,0.1183430503775144,0.18892926741784677,0.1153247231685669,0.15302794574682022,0.1183430503775144,0.18892926741784677,0.1153247231685669,0.15302794574682022,0.1602111678691534,0.6578824648506754,0.0,-0.64,3.7245597700000417,4.966826664000001,841121792,0.9430736820268204,600
allen_cahn__local_only__22,allen_cahn,local_only,22,succeeded,0.04220228154073351,0.08037622938047034,0.04469758628745679,0.06304685723755762,0.04167300739009974,0.08037622938047034,0.04420061376456075,0.06216255318556968,0.04167300739009974,0.08037622938047034,0.04420061376456075,0.06216255318556968,0.07443607320278589,0.41422822346540666,1.0,0.19999999999999998,3.1445760229998996,4.0784019780000005,840384512,0.0,0
allen_cahn__local_only__33,allen_cahn,local_only,33,succeeded,0.024146806300804177,0.04622444851391705,0.023099420632415713,0.03461458006711676,0.02369362198457432,0.04622444851391705,0.022657572400521603,0.03388634077109565,0.02369362198457432,0.04622444851391705,0.022657572400521603,0.03388634077109565,0.04992075055286205,0.3392634865589986,0.0,-0.7,3.1765617969999767,4.544563357,839876608,0.0,0
allen_cahn__neither__33,allen_cahn,neither,33,succeeded,0.06432047104463623,0.1230191450382998,0.06632745734085377,0.10164238644977253,0.06344663954880342,0.12302117603668805,0.06491172825665537,0.09972966022256324,0.06344663954880342,0.12302117603668805,0.06491172825665537,0.09972966022256324,0.10723355491238759,0.7429303078647416,0.0,-0.65,3.0619171250000363,4.469267143,840671232,0.0,0
allen_cahn__full_exp__33,allen_cahn,full_exp,33,succeeded,0.0223574214492471,0.038811571068889106,0.02128562767599184,0.03120144868294801,0.021948305619329006,0.038825358989077574,0.020702894865833432,0.030470272713872315,0.021948305619329006,0.038825358989077574,0.020702894865833432,0.030470272713872315,0.04528911068174923,0.29461071426610136,0.0,-0.71,4.287995681999973,5.755626381,840916992,0.9853096703669129,600
allen_cahn__global_only__33,allen_cahn,global_only,33,succeeded,0.05735610418397149,0.10489551916053708,0.05425426931010893,0.08351426684445995,0.056698077555926166,0.10490870238689931,0.05346080438255285,0.08222033062931178,0.056698077555926166,0.10490870238689931,0.05346080438255285,0.08222033062931178,0.09521254513279981,0.6973767592576523,0.0,-0.65,3.594531638000035,4.760683921,841187328,1.2550412736808745,600
allen_cahn__full_quad__33,allen_cahn,full_quad,33,succeeded,0.022435389929109165,0.04490737950883017,0.02011614684212089,0.03499481788510389,0.022139517459723198,0.04490737950883017,0.019850973345379774,0.034599151004021084,0.022139517459723198,0.04490737950883017,0.019850973345379774,0.034599151004021084,0.04097004296237876,0.29830378887223735,1.0,-0.07999999999999999,3.9276511430000483,5.210350554,841170944,1.0250861348349871,600
allen_cahn__global_only__44,allen_cahn,global_only,44,succeeded,0.08912637494198099,0.16372858229135656,0.08711961573498214,0.12882107536766674,0.08783407961301132,0.16372858229135656,0.08621319117816675,0.12630655256211165,0.08783407961301132,0.16372858229135656,0.08621319117816675,0.12630655256211165,0.1302687178154793,0.8441191308298843,0.0,-0.64,4.448779275999868,5.874620929000001,840482816,0.9608080331127877,600
allen_cahn__neither__44,allen_cahn,neither,44,succeeded,0.11026611083646189,0.18726055923457718,0.10940377722003813,0.1556429102493448,0.10878397740892004,0.18726055923457718,0.10790280779309303,0.15303827487912636,0.10878397740892004,0.18726055923457718,0.10790280779309303,0.15303827487912636,0.1518828441057471,0.88811734460116,0.0,-0.64,2.200529299999971,3.5224245659999998,840638464,0.0,0
allen_cahn__full_quad__44,allen_cahn,full_quad,44,succeeded,0.0701497296303169,0.08411210016156219,0.060253047447674374,0.07163136151614355,0.06978344910874264,0.08411210016156219,0.059901162180485384,0.07055207951919057,0.06978344910874264,0.08411210016156219,0.059901162180485384,0.07055207951919057,0.10997534990928363,0.653259526498442,0.0,1.0,6.493120962000148,7.661894347,841007104,0.7639226385463447,600
