step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.01507574500010378,0.3887498255756159,0.0075178379286582,0.3081420738667267,0.08312697999477028,nan,1.0539776548899935,0.9735312776797304,0.9724910674302762,nan,0.10795530977998691,0.10795530977998691,1,0.014955531120241273,0.011025800416998003,0.055932409903881146,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.09811138800068875,0.3444820733515995,0.008242324180616836,0.3023632800876377,0.05165936911621481,nan,1.1101824010550052,0.9481495692477079,0.9416680296972871,nan,0.11240949233002329,0.2203648021100102,2,0.06281273628087289,0.03214039478877803,0.30445803159296897,0.7445700595895881,0.9747375487769986,0.00200124226838028,6400,512,1024,1024,8960,nan,nan
50,0.18271776600067824,0.28244281219413214,0.01648372847042119,0.25102701521602594,0.03614340300240902,nan,1.1762083899211646,0.9174104776243904,0.9063811324544452,nan,0.1320519777323188,0.352416779842329,3,0.07566642729235629,0.03701406890333421,0.06392341899842963,0.8522754387056213,0.9866017355095921,0.001854211760928183,12800,768,2048,1536,17152,nan,nan
75,0.28250236000076256,0.18978843377425128,0.02272539065090385,0.1606251915908827,0.022419905699897047,nan,1.246411740933821,0.8838153754936351,0.8697728835725442,nan,0.14040670202531258,0.4928234818676416,4,0.07037731228597575,0.051424310011097304,0.227570930590435,0.7902297624499232,0.9799542328371508,0.0020646757105418495,19200,1024,3072,2048,25344,nan,nan
100,0.38216227000066283,0.17016872889755869,0.047462982072579915,0.12046192764814342,0.00639572277563867,nan,1.3205620384386019,0.848188970857121,0.8312489907042773,nan,0.14830059500956205,0.6411240768772036,5,0.07806108776060833,0.07921303254862694,0.3076533237488044,0.7170253732927682,0.9726821891459408,0.0024174274637458904,25600,1280,4096,2560,33536,nan,nan
125,0.4956966520003334,0.16989751545726955,0.04180678151873919,0.1315593364675378,0.005635857431335767,nan,1.3895279851795237,0.8158083995160039,0.7946636153044724,nan,0.13793189348184376,0.7790559703590474,6,0.12557624991015018,0.1073375161416909,0.5758514476691748,0.6227494049367867,0.9590665617476046,0.0027558205917069473,32000,1536,5120,3072,41728,nan,nan
150,0.57622349400026,0.16543426778858425,0.03450482019132314,0.14007359691089283,0.0067201915751168816,nan,1.4529348510796924,0.7866648591260063,0.7604002897943014,nan,0.1268137318003374,0.9058697021593848,7,0.12148888694606208,0.09746530124478277,0.6639561212483683,0.6446320011310404,0.9634615453608604,0.0031056675855360852,38400,1792,6144,3584,49920,nan,nan
175,0.7078342760005398,0.15086173336516054,0.025425644474681142,0.1421655156401151,0.005876654883306754,nan,1.5106054715283692,0.7608909304825823,0.7285035979890485,nan,0.11534124089735365,1.0212109430567384,8,0.10100908366399339,0.07679299049071496,0.33676834706209763,0.7589027175928329,0.9774060697626382,0.002541575629679416,44800,2048,7168,4096,58112,nan,nan
200,1.3875545220007552,0.14451759309483547,0.02382783341129316,0.13949995702245538,0.006395415767486254,nan,1.564393027679629,0.7367156090261872,0.6988913632941838,nan,0.1075751123025196,1.128786055359258,9,0.09300694035944052,0.07333332579216778,0.30521073967990686,0.7685512866531766,0.9781878808268334,0.0024124926142366533,51200,2304,8192,4608,66304,0.6811232545670258,1.081724331781982
225,1.469173891000537,0.13892144262263723,0.022186137471358523,0.13890042845794648,0.005785169876242919,nan,1.614791455495064,0.7142816809472298,0.6709268635577061,nan,0.10079685563087004,1.229582910990128,10,0.08665368113391807,0.06580263835130387,0.3071898473836679,0.792695644951182,0.9806356016826133,0.0021073048756431734,57600,2560,9216,5120,74496,0.6811232545670258,1.081724331781982
250,1.5500423880002927,0.13185791140240438,0.019174822117034914,0.13779943579428694,0.006857241682526292,nan,1.660702402120208,0.6936675496777106,0.6456300482020814,nan,0.09182189325028789,1.3214048042404158,11,0.08405712227215376,0.065678394292954,0.13193107444826183,0.8225807375081542,0.9839197398092715,0.002185087907274998,64000,2816,10240,5632,82688,0.6811232545670258,1.081724331781982
275,1.630754684000749,0.1320979032672325,0.02433491587303154,0.12802198435571063,0.007229017658007354,nan,1.7061851531913708,0.6724317064751568,0.6213831403334722,nan,0.0909655021423258,1.4123703063827415,12,0.06154641756416247,0.05301949148252988,0.27547914009905117,0.7385214556524946,0.9757316738600131,0.002546740803454705,70400,3072,11264,6144,90880,0.6811232545670258,1.081724331781982
300,1.7151944950001052,0.12482642529340049,0.019733741181742454,0.13227980491635338,0.006423822538139542,nan,1.747131338842096,0.6539282451586594,0.5989404159992442,nan,0.08189237130145055,1.494262677684192,13,0.09023122941648573,0.04845324872927705,0.46206076210623004,0.7933830233178357,0.9807252415065095,0.0025388114833458627,76800,3328,12288,6656,99072,0.6811232545670258,1.081724331781982
325,1.79864127700057,0.11928583595577627,0.018066332004250785,0.1316581646480677,0.005481425068414688,nan,1.7854331261224543,0.6369799321640011,0.5775869417135443,nan,0.07660357456071665,1.5708662522449086,14,0.1197006245563903,0.05339074509401916,0.5402667119734681,0.7564606613336883,0.977556909016508,0.002697694963401603,83200,3584,13312,7168,107264,0.6811232545670258,1.081724331781982
350,1.9101356020000821,0.11662398518309672,0.01574923732943514,0.13620086015065863,0.0058287092976771785,nan,1.8197739857958513,0.6219483066130547,0.5582777075910936,nan,0.06868171934679401,1.6395479715917025,15,0.1072262943933701,0.0535873481379371,0.5531669177588969,0.7369266087219385,0.9748764971508143,0.00260978241881885,89600,3840,14336,7680,115456,0.6811232545670258,1.081724331781982
375,1.9922534180004732,0.11136416816739685,0.012689806309975774,0.14010450664840202,0.0046282251396021976,nan,1.8506467083873317,0.6094081795851359,0.5399451120275319,nan,0.06174544518296088,1.7012934167746634,16,0.1002695951980219,0.042470811474739134,0.4037875546271241,0.719941406773978,0.9732254341192628,0.0029874512966378258,96000,4096,15360,8192,123648,0.6811232545670258,1.081724331781982
400,2.0809346240002924,0.11028457407437216,0.012938397075502928,0.13980863387366113,0.004736324936408383,nan,1.8801336016347907,0.5971217081279817,0.5227446902372272,nan,0.05897378649491791,1.7602672032695814,17,0.11372478197130129,0.04862743498665366,0.45698677331879606,0.7151016110311992,0.9726568159942326,0.0031229129603231685,102400,4352,16384,8704,131840,0.6547882228618638,1.090202320781103
425,2.161605889999919,0.10969222925350734,0.01245780039573901,0.14162944914787173,0.0059284425551949065,nan,1.9066686441767182,0.5855341955218462,0.5077971603014354,nan,0.05307008508385491,1.8133372883534364,18,0.10403530704543645,0.044886335116868056,0.4904310658111423,0.7109216537014703,0.9721614535121565,0.0031139181807698438,108800,4608,17408,9216,140032,0.6547882228618638,1.090202320781103
450,2.2413478100006614,0.1043533012434153,0.009191866095272026,0.14408690876317215,0.007180424613231182,nan,1.9272343033321395,0.5765651559201291,0.4962005407477311,nan,0.0411313183108426,1.854468606664279,19,0.08567858020942866,0.035295622320786584,0.12125926243572181,0.7584897853656396,0.9784817400230217,0.0041618903751335,115200,4864,18432,9728,148224,0.6547882228618638,1.090202320781103
475,2.3213212930004374,0.09993182686455931,0.009820996664580393,0.1377129823104611,0.005543341194012109,nan,1.9492980833826208,0.5671754651003859,0.48352645151699325,nan,0.044127560100962415,1.8985961667652416,20,0.13412762953759136,0.04158944105548732,0.45924461477405965,0.7238081661761708,0.9734986005778368,0.0038269512531384905,121600,5120,19456,10240,156416,0.6547882228618638,1.090202320781103
500,2.4014288950002083,0.09641168285043476,0.010099506581669282,0.13260578092809555,0.005464226185735353,nan,1.9710780936755647,0.557508556430633,0.47141334989380207,nan,0.04356002058588798,1.9421561873511295,21,0.08354497590678014,0.039918330013138936,0.1409452197044891,0.7109374381360967,0.9727936738918146,0.003950474611340979,128000,5376,20480,10752,164608,0.6547882228618638,1.090202320781103
525,2.4826493630007462,0.09231586526887994,0.008957942757936758,0.1312718665125709,0.005243611812477927,nan,1.990570447825342,0.5490149219524311,0.46041463022222695,nan,0.038984708299554416,1.981140895650684,22,0.10468882456751705,0.030214951723678166,0.3552352977045959,0.7703188448071324,0.9796126200510569,0.003931374907146678,134400,5632,21504,11264,172800,0.6547882228618638,1.090202320781103
550,2.563377312000739,0.08888364722421627,0.009213000990037865,0.12626910617695303,0.004771753910389731,nan,2.010310670047656,0.5402595025815796,0.4494298273707645,nan,0.039480444444627893,2.0206213400953117,23,0.0699799788152673,0.03705605889916683,0.01153983371200172,0.7610394477994751,0.9784439041523164,0.003959849630567894,140800,5888,22528,11776,180992,0.6547882228618638,1.090202320781103
575,2.643508519000534,0.08522258442420683,0.008477619501615921,0.12411383082380065,0.004468150766224234,nan,2.028591867447866,0.53227627128272,0.43913186126941434,nan,0.03656239480041967,2.057183734895731,24,0.10089487189614402,0.03396857659376231,0.3983867703323802,0.7240468977925296,0.9730210361202045,0.003557942864285647,147200,6144,23552,12288,189184,0.6547882228618638,1.090202320781103
600,2.727902401999927,0.08365085172402839,0.008161259582004731,0.12349389994050838,0.005033648165713999,nan,2.045032420108733,0.5246809757017126,0.43028660418955444,nan,0.03288110532173444,2.0900648402174657,25,0.11708577027561017,0.03522924638726346,0.4750491271900779,0.7196952777253782,0.9718514840425846,0.0033036500920415332,153600,6400,24576,12800,197376,0.6386209379832284,1.1215305667816304
