step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.017146962999504467,0.6552607878682939,0.005562028617095354,0.40741684951285856,0.004967663270856635,0.2575280961978226,1.0250170589141718,0.963168368994095,1.0332187921205043,0.978595779971229,0.11647170206935209,0.11647170206935209,1,0.00854447028517398,0.03712739820705479,0.010981709475917652,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.10520646999975725,0.49058403578355736,0.004155474383626425,0.25840197659676223,0.06926075527652736,0.18059508862904264,1.0066100994905478,0.9206946167677177,1.1301707226636626,0.9425245610780721,0.19390386108631652,0.3103755631556686,2,0.01720054112337374,0.03668830973791754,0.28177553211839484,0.8228510947201136,0.9843530705189993,0.00184405880776498,6400,512,1024,1024,8960,nan,nan
50,0.19623558999956003,0.38823252144881815,0.010443792691356016,0.22379173094702437,0.04410858587433337,0.14047324263720998,1.013015381085041,0.8809128393953254,1.1968593703993822,0.9092124091202516,0.14618785866042572,0.45656342181609433,3,0.030127089976885596,0.03200628715804012,0.39831593079404354,0.7395252556977386,0.976407949060849,0.002523306062857479,12800,768,2048,1536,17152,nan,nan
75,0.28529387500020675,0.2948458941966786,0.02598028598177637,0.17721643684876648,0.022187618543528256,0.10365208196534113,1.0594459012679047,0.8427547812758366,1.221024179097784,0.8767751383584749,0.14119065776253104,0.5977540795786254,4,0.039538300599495986,0.03185470328103436,0.3870828658671165,0.7928629055824096,0.9813391780157215,0.002248506481457916,19200,1024,3072,2048,25344,nan,nan
100,0.37464516299951356,0.26501345558579126,0.05895707195592077,0.1538555068373887,0.008879325275845246,0.0746111762004905,1.1419665405813806,0.8058696524655659,1.2081720812542494,0.8439917256988044,0.16504127862695173,0.7627953582055771,5,0.04873937046992924,0.050777228441939985,0.31469362466379014,0.7651656384115272,0.9786161506773703,0.0024060647929331326,25600,1280,4096,2560,33536,nan,nan
125,0.46449087299970415,0.2581559498642474,0.05856771887873836,0.1517341206434783,0.006236026438058346,0.07619762727896211,1.2221911458202663,0.7715190568697864,1.1915863047880306,0.814703492521917,0.1604492104777714,0.9232445686833485,6,0.06610045328056346,0.06524803043844907,0.4221413979840571,0.711620901023787,0.9729663787723859,0.002696624366235611,32000,1536,5120,3072,41728,nan,nan
150,0.5568670949996886,0.24970213347505882,0.049752045813425544,0.14334228510206212,0.006464700343872929,0.09105683438961794,1.2893930830729876,0.7394708451857154,1.1813233340429246,0.7898127376983729,0.13440387450544244,1.057648443188791,7,0.07770679556906175,0.07259758251953286,0.5374348587092949,0.6650827199217393,0.966771638833294,0.0027437271620950176,38400,1792,6144,3584,49920,nan,nan
175,0.6590591269996366,0.25034570208441437,0.05404400400722117,0.14947228626728482,0.005597538084706845,0.08423442890687007,1.3541693929773364,0.7094604556398545,1.1698420833919942,0.7665280679908152,0.1295526198086977,1.1872010629974885,8,0.0865575742861373,0.08433610418004674,0.5925050281255361,0.6569141755186229,0.9648811680004987,0.0027558939852887314,44800,2048,7168,4096,58112,nan,nan
200,0.7545949240002301,0.23739718205018123,0.03910715961472091,0.16508523774408645,0.006195686683900775,0.08397953924553092,1.4096740447767224,0.6814317607229283,1.1639118144710503,0.7449823800292995,0.11100930359877181,1.2982103665962603,9,0.048652690762069836,0.04886666612271094,0.37246973547637097,0.6880226808058201,0.969425613402984,0.002967014316760991,51200,2304,8192,4608,66304,0.7313668761901676,1.2852112644102114
225,0.8405125029994451,0.22475281718942625,0.037613160752780775,0.14775873213827775,0.004471302658682471,0.09316456094116622,1.4629039251777372,0.6552079843635098,1.154649226352882,0.7272388641058717,0.10645976080202935,1.4046701273982896,10,0.05676895992395271,0.05548972352106413,0.43583353321887525,0.690994312870421,0.9696905146986592,0.0026338028876965814,57600,2560,9216,5120,74496,0.7313668761901676,1.2852112644102114
250,0.9300401319997036,0.21502367268185424,0.034931564455125644,0.1479196309660558,0.004477691023539936,0.0898521339134472,1.512071946671984,0.6303875624655104,1.1472524470880325,0.7102880437744737,0.09833604298849374,1.5030061703867834,11,0.07220445305255568,0.04996252143827054,0.574543735010477,0.7263003805190232,0.9745326168048637,0.002558680267914978,64000,2816,10240,5632,82688,0.7313668761901676,1.2852112644102114
275,1.0174789100001362,0.2055559207021012,0.03114183800878069,0.15133357487006036,0.005590390886799752,0.08505367123539097,1.5515240102508023,0.6067856184446361,1.1480894379006221,0.6936009334039401,0.0805781087828158,1.583584279169599,12,0.056906670038621515,0.04582524370515438,0.5167585231674128,0.7672970425079082,0.9785742524857478,0.00233200517595115,70400,3072,11264,6144,90880,0.7313668761901676,1.2852112644102114
300,1.1480728699998508,0.19174822064498542,0.026508638602782426,0.15244217833720045,0.005670811491111542,0.07983908562378507,1.5892121404501545,0.5841962125576533,1.1496718882707466,0.6769197587214464,0.07854116113895315,1.6621254403085524,13,0.023444229542397915,0.03744258461860144,0.15578697065164404,0.807133204867841,0.9825658133176484,0.002512193111776766,76800,3328,12288,6656,99072,0.7313668761901676,1.2852112644102114
325,1.2416978900000686,0.19179290529490317,0.031601104633471225,0.14928649587309506,0.005065229326338664,0.07650583065345008,1.6266286517721764,0.562651787412135,1.1497282109036047,0.6609913499120847,0.07494566790975998,1.7370711082183123,14,0.027669953918324178,0.043539240114430965,0.21128646310639415,0.798586100943045,0.9815307747544137,0.002713804762890809,83200,3584,13312,7168,107264,0.7313668761901676,1.2852112644102114
350,1.3373917399994752,0.1868169606667697,0.026584791428627044,0.15228474943932635,0.005487912035292839,0.0831040264910911,1.654237264649439,0.542748378729108,1.1550519674403845,0.6479623891810692,0.06586473882808497,1.8029358470463972,15,0.05050722889306311,0.04411211066376837,0.5267946406862303,0.8061140476904172,0.9823429211172777,0.0025015750658356345,89600,3840,14336,7680,115456,0.7313668761901676,1.2852112644102114
375,1.4594849149998481,0.1797558543715681,0.022463056081016237,0.15906178293404105,0.00374642531356222,0.08490099428350956,1.6845758722037187,0.5246903915731463,1.1530851926214667,0.637648543601669,0.06067721510855939,1.8636130621549567,16,0.05658132205795797,0.03661410967533052,0.5539610144367287,0.8140076382841889,0.9831466236813943,0.0024539695358737363,96000,4096,15360,8192,123648,0.7313668761901676,1.2852112644102114
400,1.5841044419994432,0.1731146568340271,0.020912621062598925,0.15589190504350012,0.0040901976115245205,0.08525539594158163,1.7119068127761448,0.5072904175152181,1.1530966274189238,0.6277061422897141,0.05468475073976631,1.918297812894723,17,0.030696084174068446,0.039816524619668184,0.27825462251761746,0.80623090942746,0.982343888693432,0.0024652555736839974,102400,4352,16384,8704,131840,0.6911104398359815,1.1907404295240624
425,1.6738664570002584,0.1684790368936705,0.02102600131928187,0.15205220713591627,0.0038506001957522035,0.08543837287974135,1.7368649122979247,0.49086632068686764,1.1533266711014813,0.6189420959137272,0.050376286408674864,1.968674099303398,18,0.059343272806751154,0.035990172221734985,0.5723180189140986,0.7690278181782246,0.9784615308489397,0.002842860387133595,108800,4608,17408,9216,140032,0.6911104398359815,1.1907404295240624
450,1.778918569999405,0.164878081310106,0.02003780015175325,0.1460319027009592,0.0035593229702355162,0.09175866066471271,1.7596195640371493,0.4751958202271513,1.1535863246366973,0.611598291099003,0.04602861054888102,2.014702709852279,19,0.05214092626633725,0.04268615172418544,0.5469061006828452,0.7489226618157149,0.9765578122179759,0.0028727988788326006,115200,4864,18432,9728,148224,0.6911104398359815,1.1907404295240624
475,1.8741037769996183,0.15629130254425616,0.0181691856686294,0.15878000529522973,0.0031148752183445946,0.07797332362162718,1.7848774394375062,0.46091931923839463,1.150228168876572,0.6039750724475277,0.05051575080071413,2.065218460652993,20,0.02273093434830495,0.031921409767169596,0.19094385312901388,0.7177238475356096,0.9734600738173996,0.003695119462708874,121600,5120,19456,10240,156416,0.6911104398359815,1.1907404295240624
500,1.9638153890000467,0.15953368263101667,0.02210405755649362,0.16087441454791615,0.0027983182147406083,0.07431313026957967,1.80893969158229,0.44747788982910813,1.146755938095389,0.5968264804932136,0.048124504289567493,2.1133429649425604,21,0.0649616060722918,0.03489355157315129,0.62742189873132,0.675171273732964,0.9684999350682953,0.004093649097473458,128000,5376,20480,10752,164608,0.6911104398359815,1.1907404295240624
525,2.054922194000028,0.1510109393859539,0.014477748867946828,0.1614720702622755,0.00250200731739907,0.08647575176253222,1.8238354552043732,0.43574388573313727,1.1462957279792958,0.5941249310831946,0.02979152724416617,2.1431344921867264,22,0.03867152997209145,0.03925406951832093,0.4383415075360184,0.7110090230174042,0.9727960124724192,0.0033864310924645244,134400,5632,21504,11264,172800,0.6911104398359815,1.1907404295240624
550,2.1459749489995374,0.14758440374488913,0.01484679161814623,0.15796007707601015,0.0028300207973785867,0.08480261363006764,1.8366197364153214,0.4241358242845641,1.1488292025183788,0.5904152367817366,0.030635511500062496,2.173770003686789,23,0.04287196406494554,0.0386789099371502,0.5040089742529864,0.7318954042561687,0.9756736017677982,0.0033026642344767152,140800,5888,22528,11776,180992,0.6911104398359815,1.1907404295240624
575,2.239776678999988,0.1466692449684397,0.018434717084925167,0.16568248115156053,0.0025358778112653155,0.07034760820210681,1.858354948028685,0.4128726115915515,1.1444888264755189,0.5842836139042458,0.04347042322672695,2.217240426913516,24,0.05179852527370544,0.030576406074179822,0.5588986193202368,0.7317074356155185,0.9761515298965412,0.003795998594050225,147200,6144,23552,12288,189184,0.6911104398359815,1.1907404295240624
600,2.368018774999655,0.1350067616297099,0.011824206543927986,0.15274457625475307,0.002477779091235737,0.08367671588742966,1.87121804880337,0.4021684831501471,1.1456468507275912,0.5809666173188924,0.028042250053515183,2.2452826769670313,25,0.01760701397256309,0.03958315852701899,0.18421733058198347,0.7727389976009597,0.9791698107764455,0.0029281659111805615,153600,6400,24576,12800,197376,0.6869315766340625,1.1978707746298223
