step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.010465728999861312,0.7775450226239911,0.0877239222380991,0.43790938922625694,0.03244624171480427,0.21946546944483075,1.0,1.0,1.0,1.0,0.0,0.0,0,0.017404418877817754,0.03678114341895272,0.0038301737171706133,1.0,1.0,0.0009765625,256,0.624213689552448,0.9999999999999998,0.4176428641273108,6.903853830882968,65536,0,0,512,768,nan,nan
25,0.09154560000024503,0.5468502240644115,0.003436784253275956,0.3119904082186141,0.0624396308217188,0.16898340077080262,1.0,1.0,1.0,1.0,0.0,0.0,0,0.01978851919397103,0.04294799389908241,0.09337348091291435,0.7698846000759763,0.9772299584164367,0.001956534046423369,6400,0.6878621105550948,1.0,0.3924480627812465,5.348161026240417,131072,0,1024,1024,8448,nan,nan
50,0.171530477000033,0.5284319473614416,0.003624812163211724,0.29551503079766306,0.06651954392999045,0.16277256047057637,1.0,1.0,1.0,1.0,0.0,0.0,0,0.019756510407733286,0.04328213675541286,0.02129449202258725,0.8681820338447975,0.9881656762163167,0.0017007259992378374,12800,0.7404330523311309,0.9999999999999999,0.44851586854194314,3.7804438661005495,196608,0,2048,1536,16384,nan,nan
75,0.25112382099996466,0.49265947471076005,0.003886230785494573,0.2728795295366948,0.060421559618486734,0.15547215477008397,1.0,1.0,1.0,1.0,0.0,0.0,0,0.030641329545054573,0.04385171513064971,0.3288181132398143,0.7774803414994775,0.9795283898991558,0.0018986139487316967,19200,0.6500211763660513,1.0,0.2959645497625453,4.477057090299377,262144,0,3072,2048,24320,nan,nan
100,0.32911529000011797,0.4164462223491098,0.005821073304102381,0.22081622803469775,0.051819726891569724,0.1379891941187399,1.0,1.0,1.0,1.0,0.0,0.0,0,0.0328057103133951,0.04600777136725382,0.296491437673418,0.6759585812594793,0.9673389199838411,0.002487165362067548,25600,0.469907640660244,1.0,0.22868567119070773,6.38765661884693,327680,0,4096,2560,32256,nan,nan
125,0.41063389999999345,0.3154459662314515,0.01678005683084606,0.1532612739967785,0.033861042758650844,0.11154359264517608,1.0,1.0,1.0,1.0,0.0,0.0,0,0.029157028876973218,0.044022206095232136,0.047997868163729834,0.6629189385987413,0.9651474880429858,0.0027135402777387265,32000,0.4617565244006372,1.0,0.25227100023792576,6.836925244376642,393216,0,5120,3072,40192,nan,nan
150,0.4883501899998919,0.24459272890075673,0.050329318577314305,0.09712852603254736,0.012497439477674052,0.08463744481322098,1.0,1.0,1.0,1.0,0.0,0.0,0,0.030633197147331565,0.03830471102550131,0.0660666689333824,0.6315785536770016,0.9613029729804166,0.0028297992717735776,38400,0.31775394923435124,1.0,0.21654019677295921,10.021426616310945,458752,0,6144,3584,48128,nan,nan
175,0.5657973870002024,0.2325255333623476,0.07693780550083747,0.07388224029802526,0.008210367436740942,0.07349512012674396,1.0,1.0,1.0,1.0,0.0,0.0,0,0.04679760000588888,0.03569248072871327,0.1529071598176353,0.5929661983803375,0.9566799075769779,0.0034160118616493153,44800,0.30890920725065724,0.9999999999999999,0.24407038508241766,14.6611352938495,524288,0,7168,4096,56064,nan,nan
200,0.6552216939999198,0.2387291010664094,0.08465482857338916,0.07052662340519732,0.008938373849411475,0.07460927523841146,1.0,1.0,1.0,1.0,0.0,0.0,0,0.04217225151288576,0.04285542655474794,0.03013121391063802,0.5742528582419026,0.9534972558701381,0.0035292079350926044,51200,0.41292235053949683,1.0,0.2926859017012763,11.119897756493039,589824,0,8192,4608,64000,0.5008077442642778,0.9317668942360524
225,0.7399888879999708,0.23351645285046452,0.07363782144380684,0.07586581768287166,0.008955521685323944,0.07505729203846208,1.0,1.0,1.0,1.0,0.0,0.0,0,0.045648392585063584,0.0480696683073573,0.03922167402097118,0.5925780127108429,0.95619705497079,0.003530854793087201,57600,0.2995697351663941,1.0,0.24526606516482918,13.652712617460844,655360,0,9216,5120,71936,0.5008077442642778,0.9317668942360524
