step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_min,vrba_multiplier_max,vrba_temperature,vrba_local_updates,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.056151527999873,87.37196063465609,87.3665052003732,nan,0.005355247099232685,nan,1.0,nan,1.0187082279883881,nan,0.018708227988388115,0.018708227988388115,1,0.0008469663822628665,7.431155512255001e-06,0.01177905345513892,1.0,1.0,0.00048828125,512,1.0,1.0,1.0,1.0,0.9999917179193195,1.0053697024390051,1.0036672211259998,1.009,17.034208083420218,1,0,0,0,1024,1536,nan,nan
50,1.2407569350000358,32.453441450358966,28.255726576256407,nan,2.931472258249915,nan,1.0,nan,1.4319476714436274,nan,0.0022600327340680515,0.43194767144362745,50,0.12831951139000042,0.01292167911443072,0.7061416090929041,1.0,1.0,0.00048828125,25600,1.0,1.0,1.0,1.0,0.9838145831426494,1.1377015561631507,1.0735827724610643,1.416836539392609,2.565251404505608,50,0,0,0,3072,28672,nan,nan
100,2.363933594999935,12.687536539913463,10.38973483701098,nan,1.543574064285425,nan,1.0,nan,1.4886241976125818,nan,0.0006114504249925545,0.4886241976125818,100,0.1277241361251179,0.01863690370696825,0.023295103321070102,1.0,1.0,0.00048828125,51200,1.0,1.0,1.0,1.0,0.9804891196173362,1.2146363450664435,1.1309497098892325,1.5322250766717496,1.4777076645964864,100,0,0,0,5120,56320,nan,nan
150,3.706705241999998,3.6407044582698536,3.3999149687409416,nan,0.15897103643931634,nan,1.0,nan,1.5146752196009488,nan,0.00047881060411758547,0.5146752196009488,150,0.1209453143659839,0.00807792452727188,0.03331903340585063,1.0,1.0,0.00048828125,76800,1.0,1.0,1.0,1.0,0.9778483723217909,1.2721746538135663,1.178713906737114,1.6758134732474474,0.9524569787332015,150,0,0,0,7168,83968,nan,nan
200,4.937441472000046,1.0438638538132898,0.7616259782910049,nan,0.184053284125757,nan,1.0,nan,1.533457427086397,nan,0.0003080388625591457,0.533457427086397,200,0.05768609007106634,0.017226535779817337,0.28725982094424163,1.0,1.0,0.00048828125,102400,1.0,1.0,1.0,1.0,0.9709229168536171,1.3205409537372865,1.227361171046255,2.080881365379128,0.4220586830410637,200,0,0,0,9216,111616,nan,nan
250,6.055498755999906,0.2923788577254123,0.22233203340406182,nan,0.04526606216835715,nan,1.0,nan,1.5474468280635219,nan,0.00026636309308236683,0.5474468280635219,250,0.12724896998924293,0.0011506298280470478,0.4734491648159027,1.0,1.0,0.00048828125,128000,1.0,1.0,1.0,1.0,0.9639571727383387,1.365210197879755,1.2687279236912812,2.2051267561186565,0.21400668109696303,250,0,0,0,11264,139264,nan,nan
300,7.437988274999952,0.16678560671600304,0.10753281165224841,nan,0.03797656700910974,nan,1.0,nan,1.5602462183993933,nan,0.0002463386334032869,0.5602462183993933,300,0.19497264234453482,0.050583307120693505,1.0879380464793587,1.0,1.0,0.00048828125,153600,1.0,1.0,1.0,1.0,0.9610832217796014,1.405078770564625,1.3067731555992315,2.254053285433036,0.15272221455642668,300,0,0,0,13312,166912,nan,nan
350,8.789637160999973,0.1260255053204124,0.06671268341936462,nan,0.03772991424084261,nan,1.0,nan,1.572037018754781,nan,0.00022579379978093783,0.572037018754781,350,0.16348458683765882,0.07721109048199296,1.0860503094514067,1.0,1.0,0.00048828125,179200,1.0,1.0,1.0,1.0,0.9581584153694116,1.4410637938465753,1.3421824218224727,2.610928651213291,0.11502658510489164,350,0,0,0,15360,194560,nan,nan
400,10.145401014000072,0.10535230290467118,0.04439448867070085,nan,0.038513423222570856,nan,1.0,nan,1.5827680100439865,nan,0.0002031699947806498,0.5827680100439865,400,0.13343260078113808,0.10391589657537598,0.9465014340603903,1.0,1.0,0.00048828125,204800,1.0,1.0,1.0,1.0,0.952692201567187,1.4751754180888323,1.3754768665243848,2.97157586232912,0.08271039913637539,400,0,0,0,17408,222208,nan,nan
450,11.556125092999991,0.11699163514399305,0.05403811749317198,nan,0.03914974809212447,nan,1.0,nan,1.6080184603661618,nan,0.0013323695467633012,0.6080184603661618,450,0.0389327939593223,0.07047381562730101,0.9724672040507313,1.0,1.0,0.00048828125,230400,1.0,1.0,1.0,1.0,0.9480103148167242,1.5105505220939381,1.4076830829862745,3.214633299034109,0.0739618339440708,450,0,0,0,19456,249856,nan,nan
