step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.018459717000041564,0.3898298448278208,0.0075178379286582,0.3081420738667267,0.08312697999477028,nan,1.0509400428024172,0.9773103486464875,0.9717496085510953,nan,0.10188008560483441,0.10188008560483441,1,0.016824917020596578,0.01080730937828541,0.11884619186769006,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.0992833359996439,0.3473681940804708,0.008258545534858386,0.30204200563590794,0.051778670688804894,nan,1.1005513573680001,0.9587034188438738,0.9407452237881261,nan,0.09922262913116586,0.20110271473600028,2,0.06039367170698584,0.031896627812584503,0.23166397151654736,0.7457677525601658,0.9749016567512764,0.0019985840005904533,6400,512,1024,1024,8960,nan,nan
50,0.18423436200009746,0.2853274028341354,0.016804310097165945,0.24949425590634017,0.036557073402023826,nan,1.161819157728505,0.9326944177525154,0.9054864245189796,nan,0.12253560072100977,0.32363831545701005,3,0.08072723775027824,0.03995999238095664,0.15569545351854672,0.850124872367146,0.9864359597117375,0.0018654825902581888,12800,768,2048,1536,17152,nan,nan
75,0.2682909949999157,0.1895916302137232,0.023353697037463407,0.1566750333560049,0.022648937811572796,nan,1.230001765941569,0.9011525792494314,0.868845654809,nan,0.13636521642612753,0.4600035318831376,4,0.0578620845531618,0.04229989765636728,0.04211703810073354,0.7925627710094925,0.9801675859380822,0.0020550161660015287,19200,1024,3072,2048,25344,nan,nan
100,0.34769502299968735,0.17133204967681095,0.050030504347377276,0.11639962419400623,0.0063361769038228506,nan,1.3029263831106905,0.8667094234778343,0.8303641934114756,nan,0.14584923433824304,0.6058527662213806,5,0.06814983259948655,0.07207649453774675,0.23234663374895337,0.7107532790080535,0.9719203483152541,0.0024634987879713554,25600,1280,4096,2560,33536,nan,nan
125,0.4271618249995299,0.17240561904881022,0.04382257020101773,0.12878247266615186,0.00582042630194678,nan,1.3692437294059885,0.8369260755499318,0.79383019504408,nan,0.13263469259059602,0.7384874588119766,6,0.1280232904874258,0.10499998886168778,0.5496547653155289,0.6174970525160144,0.9581169244926451,0.0027218218397535177,32000,1536,5120,3072,41728,nan,nan
150,0.5066902270000355,0.16588880891055863,0.03464322516981998,0.136807879885487,0.0071824888395299715,nan,1.4288780261773932,0.8108233951610844,0.7602985786615226,nan,0.11926859354280961,0.8577560523547862,7,0.11306499805824943,0.09786896424117503,0.6033944304165755,0.64917567487948,0.964015838491474,0.0031010606141564766,38400,1792,6144,3584,49920,nan,nan
175,0.5859202880001249,0.15231262264649142,0.02611309218102005,0.1392654268751471,0.005500234370856111,nan,1.4857316514074772,0.786353626755529,0.7279147218369941,nan,0.11370725046016783,0.9714633028149541,8,0.09292442371899272,0.07219236346693036,0.2824510584614145,0.7501763345385596,0.9765289475460042,0.0025316820079844373,44800,2048,7168,4096,58112,nan,nan
200,1.2547146480001174,0.1500266244733499,0.028496384506602877,0.13359952093677646,0.006110820615957721,nan,1.539706336687344,0.7626320435306372,0.697661619782019,nan,0.10794937055973375,1.0794126733746878,9,0.10159567313660386,0.08191733722299518,0.37605294386201926,0.740158202000211,0.975158904281584,0.0025733740598756303,51200,2304,8192,4608,66304,0.6714586834443352,1.0647284167111537
225,1.3387392139993608,0.1456209804055932,0.02501489596063587,0.13777249927608842,0.005689421746526429,nan,1.5903244351593424,0.740586478842308,0.6690890859983497,nan,0.10123619694399688,1.1806488703186848,10,0.0919869991537351,0.07413034985581389,0.26862246492071373,0.7891488528231398,0.9800893503232356,0.0021024430827887193,57600,2560,9216,5120,74496,0.6714586834443352,1.0647284167111537
250,1.4231670859999213,0.13436853411662739,0.018652611998700917,0.13779382629353232,0.0070675364580582946,nan,1.6357683726787378,0.7207075539017469,0.6435240734195152,nan,0.09088787503879092,1.2715367453574757,11,0.07787438503192043,0.06351676415763108,0.08244554660488951,0.8199857482059733,0.9837265061976583,0.0020930085852153284,64000,2816,10240,5632,82688,0.6714586834443352,1.0647284167111537
275,1.5066186039994136,0.13522816536916402,0.024702306384006292,0.12728729518702184,0.007393758135901993,nan,1.6804548895051303,0.7002934310954294,0.61925167939944,nan,0.08937303365278526,1.3609097790102611,12,0.08079639603426186,0.06368560376183989,0.4469160454940417,0.7471875647881372,0.9767891766102448,0.0024303392089233293,70400,3072,11264,6144,90880,0.6714586834443352,1.0647284167111537
300,1.5872264139998151,0.1311129822268649,0.02319926579776188,0.12730588377902216,0.007587283430709127,nan,1.7235882161585716,0.6802827869609119,0.5961289968805162,nan,0.08626665330688255,1.4471764323171437,13,0.11928461744347621,0.057855151174935004,0.7051958844364341,0.7856387535641726,0.9799700184999252,0.0024580303159533155,76800,3328,12288,6656,99072,0.6714586834443352,1.0647284167111537
325,1.6673197720001554,0.12322587621730882,0.0198100768705833,0.1291207487939748,0.004733615837230749,nan,1.76372168365798,0.6627240736944618,0.5735542426475579,nan,0.08026693499881687,1.5274433673159606,14,0.11720509142909552,0.0656360463181055,0.5766163673337678,0.7742230774258916,0.9793530254736019,0.0025998825378290803,83200,3584,13312,7168,107264,0.6714586834443352,1.0647284167111537
350,1.7560675469994749,0.11885292567662167,0.016016545004545944,0.13406141637657037,0.005868952335270907,nan,1.7989351469602142,0.6473953689998282,0.5536694840399573,nan,0.07042692660446837,1.597870293920429,15,0.11512899381480243,0.06214194652833257,0.4753135738021171,0.7674639119887043,0.9782896248161471,0.0029291541309126303,89600,3840,14336,7680,115456,0.6714586834443352,1.0647284167111537
375,1.8387943119996635,0.11611196748454454,0.015250284444426668,0.13488043667733507,0.0052372752889699265,nan,1.832444855388308,0.6329053813950405,0.5346497632166511,nan,0.06701941685618762,1.6648897107766167,16,0.11012357483535996,0.04900219271432792,0.6393548940372917,0.7221219164494164,0.9735033654477361,0.003050246214148097,96000,4096,15360,8192,123648,0.6714586834443352,1.0647284167111537
400,1.9315980689998469,0.11538183724275616,0.014259448194038633,0.1390325849497362,0.005054351149677731,nan,1.86277347520321,0.6200393215123856,0.517187203284404,nan,0.06065723962980396,1.7255469504064207,17,0.12463484728108129,0.0538456319861542,0.6275965396860278,0.7102898192537604,0.9724260249448524,0.0035483301957807594,102400,4352,16384,8704,131840,0.6491468269857477,1.074378350199382
