step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.03255046599997513,48.541395757540684,50.78772147399867,nan,0.03842115309139413,nan,0.9549797365657842,nan,1.0450202634342158,nan,0.09004052686843167,0.09004052686843167,1,0.027792197996267014,0.0007311755179422582,0.3151555478489725,1.0,1.0,0.00048828125,512,0.8055140920429905,0.9999999999999999,0.45881921606361226,3.5247505669199852,262144,512,0,1024,2048,nan,nan
50,0.45880060299987235,22.191008953972037,22.1008503999764,nan,2.6009683996067485,nan,0.8712397415756917,nan,1.1287602584243084,nan,0.08160428364419825,0.25752051684861665,3,0.34023807085136637,0.04827293715459158,0.9494754208291251,0.7628372762958143,0.9797700299634992,0.0011825914975128007,25600,0.70213435863415,0.9999999999999999,0.44610384538050996,5.456838247743665,786432,1536,4096,3072,34304,nan,nan
100,0.8895821129999604,9.044328253759675,10.085047837056624,nan,0.8469097180053062,nan,0.7956699416076601,nan,1.20433005839234,nan,0.07360718235961128,0.40866011678467984,5,0.053996771571928615,0.02474891792566568,0.1514433187162579,0.7884971056179244,0.9825756109579563,0.0015821631292279514,51200,0.6970586486276716,1.0,0.4395691636434935,5.87611800683096,1310720,2560,8192,5120,67072,nan,nan
150,1.3344848900001125,2.253340291635817,3.0165977618924313,nan,0.04598653919598384,nan,0.7275833325917213,nan,1.2724166674082786,nan,0.06626605826316656,0.5448333348165574,7,0.09191984674959597,0.0005957288835676949,0.5796107039322951,0.7754296618133715,0.9804391286988081,0.0013085146551100315,76800,0.7013007289752655,1.0,0.44320154810711726,6.124357410366516,1835008,3584,12288,7168,99840,nan,nan
200,1.7709111449999,0.3565877376149522,0.3930165153170076,nan,0.07109166690975008,nan,0.6660076252461737,nan,1.3339923747538263,nan,0.059991027881217796,0.6679847495076525,9,0.029658103391625154,0.03716777911366394,0.31428751891428297,0.7531237369503503,0.9799714113466714,0.0021691914066643263,102400,0.7375467221431594,1.0,0.44629710156144825,5.575381535571962,2359296,4608,16384,9216,132608,nan,nan
250,2.2531485039999097,0.13943488591504719,0.17907405356804096,nan,0.0216747751245129,nan,0.6104560110832721,nan,1.3895439889167278,nan,0.054123299028491,0.7790879778334557,11,0.04240460864754294,0.01965855060407508,0.3212203235270869,0.7671249939123268,0.9807150773415364,0.002084360956875108,128000,0.7608788510683953,0.9999999999999999,0.44555451143797975,3.861601157882184,2883584,5632,20480,11264,165376,nan,nan
300,2.6989439580002,0.08479507306432381,0.1072341339016966,nan,0.01716366522673457,nan,0.5603139780806292,nan,1.4396860219193706,nan,0.04885968478912783,0.8793720438387413,13,0.09490225725642092,0.04138763208319615,0.6496392330634815,0.7795123269863731,0.9816189543650761,0.0015514609461340428,153600,0.7716261483948339,1.0,0.45623933647468046,5.123545616288715,3407872,6656,24576,13312,198144,nan,nan
350,3.135442398000123,0.05911212021747808,0.07350415964725183,nan,0.01431265550253313,nan,0.5150538012663761,nan,1.4849461987336237,nan,0.04410458618855262,0.9698923974672475,15,0.03250439654348381,0.05137115272400722,0.6322684114396898,0.788646191641247,0.9821758997348475,0.0015613949247230497,179200,0.8004914344662002,0.9999999999999999,0.4546299050053659,3.4209439627160245,3932160,7680,28672,15360,230912,nan,nan
400,3.591162119999808,0.048118390892928874,0.05943157611900589,nan,0.013065979434672336,nan,0.47419711156253025,nan,1.5258028884374697,nan,0.03980956224341714,1.0516057768749394,17,0.07838652100453855,0.07228457952852353,1.193794924064785,0.8054482840085977,0.9837436120988644,0.0014520833887322585,204800,0.8076412644924111,1.0,0.45787616290609046,3.458636236843281,4456448,8704,32768,17408,263680,nan,nan
450,4.033044117999907,0.04045544327630535,0.04731180899004793,nan,0.012648229270279929,nan,0.43731734743773737,nan,1.5626826525622626,nan,0.03593546975480383,1.1253653051245252,19,0.03554772144805153,0.08956497311090506,0.4848302591376213,0.8082748116749207,0.9842304456381609,0.001402844514818783,230400,0.7993477656168172,1.0,0.451496289295953,3.6654779552099845,4980736,9728,36864,19456,296448,nan,nan
