step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.02591046199995617,81.96968517464457,81.93126402155318,nan,0.03842115309139413,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.008952818827549312,0.0001786766538910419,0.03199313433018057,1.0,1.0,0.00048828125,512,1.0,1.0,1.0,1.0,0,0,0,1024,1536,nan,nan
50,0.4183681239996986,34.49675809181943,31.52462577969218,nan,2.972132312127253,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.29482831996186876,0.07498325072391678,0.8698625192762411,0.7613964126815103,0.9794760110464399,0.0011448122190954,25600,1.0,1.0,1.0,1.0,0,0,4096,3072,32768,nan,nan
100,0.8167385759998069,13.48141320105628,10.817382842493883,nan,2.664030358562399,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.07928188191296848,0.04744280979313481,0.09309792681720495,0.7330813816074686,0.977431131890139,0.001556512195816065,51200,1.0,1.0,1.0,1.0,0,0,8192,5120,64512,nan,nan
150,1.2131439329996283,7.282984223644763,6.428716842798293,nan,0.85426738084647,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.09885441217912141,0.05373586617809642,0.2824263014863344,0.7535811690814315,0.9789467193085254,0.0015080226317915257,76800,1.0,1.0,1.0,1.0,0,0,12288,7168,96256,nan,nan
200,1.6238246749999234,2.5828960064119135,2.535357780092941,nan,0.04753822631897213,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.08112471228832935,0.0024615180783017655,0.3609225659668734,0.7711076140943024,0.9803838431585575,0.0016023368109570556,102400,1.0,1.0,1.0,1.0,0,0,16384,9216,128000,nan,nan
250,2.0296499900000526,0.6144859239099701,0.47365915304926043,nan,0.14082677086070974,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.045630149190988706,0.06519464094586949,0.36268942783451086,0.7247108037467389,0.9763329038088921,0.0017001150514385915,128000,1.0,1.0,1.0,1.0,0,0,20480,11264,159744,nan,nan
300,2.4421409929996116,0.2583702413072299,0.21528441937003384,nan,0.04308582193719607,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.09840627445619199,0.04552205743112504,0.43384647784076186,0.7769590699449486,0.9814755453349583,0.0017761225687671057,153600,1.0,1.0,1.0,1.0,0,0,24576,13312,191488,nan,nan
350,2.8540632569997797,0.12217400184785962,0.0998215269980908,nan,0.022352474849768822,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.07378322375092115,0.028825327420815616,0.34451990929289683,0.7487117278227186,0.9790025648905396,0.001855798922098037,179200,1.0,1.0,1.0,1.0,0,0,28672,15360,223232,nan,nan
400,3.2499548880000475,0.0919775041980599,0.07518953716647173,nan,0.016787967031588174,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.05697176703222616,0.06081654418911078,0.22818424468592163,0.7630926189404118,0.9805887119612873,0.001810286215490401,204800,1.0,1.0,1.0,1.0,0,0,32768,17408,254976,nan,nan
450,3.65748742400001,0.07293001296482644,0.0571720639825297,nan,0.015757948982296748,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.057838560138553194,0.0745979048095133,0.18175981628875332,0.762185838363972,0.9807533652294641,0.0021805222988148815,230400,1.0,1.0,1.0,1.0,0,0,36864,19456,286720,nan,nan
