step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.025563309000062873,57.47068816475671,57.465672464220425,nan,0.005015700536286345,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.011062354959361972,0.00020751593660648946,0.2807684004898469,1.0,1.0,0.00048828125,512,0.7722394427290478,1.0,0.45538094855718975,3.8846697646722355,262144,0,0,1024,1536,nan,nan
50,0.4169359349998558,23.306455768647023,21.251172687352078,nan,2.055283081294946,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.2692445216120364,0.002703376777018915,1.0765236410198378,0.7692067088415396,0.9805168438579294,0.0011482655543144818,25600,0.730198160676859,1.0,0.44579824625428704,4.269447600709017,786432,0,4096,3072,32768,nan,nan
100,0.82629937899992,8.681366060128381,7.903790918272814,nan,0.7775751418555665,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.08157326835962542,0.02237414584927476,0.5876972103945749,0.769150719106589,0.9808164087665266,0.0013295375566906914,51200,0.7549957065395948,1.0,0.44120392273035697,4.4732162478532596,1310720,0,8192,5120,64512,nan,nan
150,1.2466084009997758,3.0910514896948706,2.9031999817579917,nan,0.18785150793687908,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.14727830758905786,0.012760517340269818,0.7241146321138745,0.7987693779726553,0.9831023569804311,0.0014376226479795432,76800,0.7214187818956478,1.0,0.4431093866661602,4.424670985073958,1835008,0,12288,7168,96256,nan,nan
200,1.6560831279998638,1.3620619563666025,1.0856125011909563,nan,0.2764494551756461,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.15782966166495807,0.030302777690087254,0.6277669288345096,0.7903637753923343,0.9824700675322862,0.0013507639930847564,102400,0.7522432017321288,0.9999999999999998,0.44270492662365096,4.296378632150346,2359296,0,16384,9216,128000,nan,nan
250,2.0654753439998785,0.5776268463314844,0.5297037971809577,nan,0.0479230491505267,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.21876822077608898,0.014533759897270015,1.2031648213443993,0.7802224085095826,0.9812526992095983,0.0014636879012536485,128000,0.7687120599090149,1.0000000000000002,0.44572988358841753,4.15185797740477,2883584,0,20480,11264,159744,nan,nan
300,2.513038907000009,0.16006098590748347,0.14212418129442866,nan,0.017936804613054795,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.14019265329015762,0.021002978193164414,0.7368483123162338,0.7510317334467685,0.9792167560931724,0.0018649468501557428,153600,0.7915003034115239,1.0,0.44792217546944313,3.2228711891980315,3407872,0,24576,13312,191488,nan,nan
350,2.916440567999871,0.06501761315509705,0.05117306392891115,nan,0.013844549226185901,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.20404345422245704,0.06993615372993642,0.16153996283304287,0.727115838959301,0.976875697588065,0.0016070975761153647,179200,0.7793016089282123,1.0,0.4507090291747756,3.897488921375733,3932160,0,28672,15360,223232,nan,nan
400,3.380454374999772,0.05593458460995417,0.04254262563758744,nan,0.013391958972366733,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.10528192383642006,0.09098482951632866,0.9755395676164255,0.7639108118789221,0.9803134277692196,0.0015585737354644885,204800,0.7964921422054788,1.0,0.45130454750552557,3.515161630427281,4456448,0,32768,17408,254976,nan,nan
450,3.7876345810000203,0.044322041273374774,0.03140617183281057,nan,0.012915869440564208,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.13217962583230014,0.08197108719462101,0.5738479505413373,0.7746415272168777,0.9813226674957508,0.0016100835588682251,230400,0.7877673019330451,1.0,0.454163228277507,3.898451760482517,4980736,0,36864,19456,286720,nan,nan
500,4.195748834999904,0.04454413311145545,0.032088427266167126,nan,0.012455705845288325,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.09128628897924088,0.10767362006477488,0.9346783438915401,0.7795441513126039,0.9815813091503723,0.0013385469010756238,256000,0.7882214133133798,1.0,0.44866114080887526,3.368828684054261,5505024,0,40960,21504,318464,0.17442578150060883,0.23489492641597115
550,4.593181188000017,0.04029594962696271,0.02829238001916499,nan,0.012003569607797717,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.14561383564880326,0.12161376425846104,0.378300703210527,0.7867459233798626,0.9823508011091316,0.0016103239574443672,281600,0.7715007040695517,0.9999999999999997,0.4482784814336994,4.110680022193927,6029312,0,45056,23552,350208,0.17442578150060883,0.23489492641597115
600,5.020167692000086,0.03325915615538601,0.021841303625198042,nan,0.011417852530187964,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.13150418525429503,0.11058740434629313,0.5503565374951906,0.7903944177231697,0.9826091919367117,0.0016888402649409512,307200,0.7822827533366271,1.0,0.4463390050682938,3.5759290072319363,6553600,0,49152,25600,381952,0.17442578150060883,0.23489492641597115
650,5.4200543689998995,0.028843093683455407,0.017454938111794494,nan,0.011388155571660914,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.1675593411673979,0.12756594399662127,0.1523374812215228,0.7746928083637613,0.9809098378964346,0.0015395387517250629,332800,0.7684537067342573,1.0000000000000002,0.44398851676112205,4.144575399343131,7077888,0,53248,27648,413696,0.17442578150060883,0.23489492641597115
700,5.8347272860000885,0.02628441619070199,0.015224948114863586,nan,0.011059468075838404,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.18974642534440067,0.15457359627157097,0.4940563317320595,0.7549848088337453,0.979216045676548,0.0017608916448832268,358400,0.7926639678563665,0.9999999999999999,0.4540510823523855,3.145590806072569,7602176,0,57344,29696,445440,0.17442578150060883,0.23489492641597115
750,6.234588309999708,0.022004252973546627,0.011626987951105802,nan,0.010377265022440827,nan,1.0,nan,1.0,nan,0.0,0.0,0,0.1649411947781984,0.13562605689479176,0.1071202202111925,0.7662489023564678,0.9803211514260859,0.0017147532204642817,384000,0.7917238042029653,1.0,0.4534574421790652,3.2262208419483827,8126464,0,61440,31744,477184,0.17442578150060883,0.23489492641597115
