step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.016088491000118665,6.4734622889574975,6.051712373490119,0.6460389228143124,0.04683895530092047,nan,0.9549484958466093,0.9989996946925649,1.0460518094608258,nan,0.09210361892165153,0.09210361892165153,1,0.0037929299943490827,0.0006130094558081079,0.0659619802874135,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.10399869899993064,1.3915423720079407,0.4393877001968416,0.17169613586570448,0.7322735373110771,nan,0.9120525699330516,0.9599940313339598,1.1279533987329886,nan,0.1638031785443257,0.2559067974659772,2,0.0348374907603573,0.01529163474443837,0.11667128015455855,1.0,1.0,0.0009765625,6400,512,0,1024,7936,nan,nan
50,0.19268589400053315,1.3593652032770747,0.5980807704734752,0.17664219760308023,0.5610597879298203,nan,0.8713078268907337,0.9262605076401719,1.2024316654690943,nan,0.1489565334722115,0.4048633309381887,3,0.022616365257503143,0.014520112578536568,0.0782452779186283,1.0,1.0,0.0009765625,12800,768,0,1536,15104,nan,nan
75,0.2819939130004059,1.3256536929819944,0.7032891842759981,0.18285169979708366,0.4535714969068461,nan,0.8326064168747362,0.8975233774673111,1.2698702056579525,nan,0.1348770803777164,0.5397404113159051,4,0.049687761708718664,0.019510857665583817,0.1856053359036618,1.0,1.0,0.0009765625,19200,1024,0,2048,22272,nan,nan
100,0.3767765379998309,1.266558551587507,0.7389224849357281,0.18331132184139262,0.3894873951217782,nan,0.795845009180896,0.8730392580236511,1.3311157327954528,nan,0.12249105427500062,0.6622314655909057,5,0.07090283357147392,0.0272558957801778,0.26502749968128814,1.0,1.0,0.0009765625,25600,1280,0,2560,29440,nan,nan
125,0.4716073340005096,1.1618420839337342,0.7617093079786135,0.18231011404687766,0.30790048263479425,nan,0.7609280053582378,0.8533712374485166,1.3857007571932454,nan,0.10917004879558523,0.771401514386491,6,0.08779497343216476,0.03369419169169488,0.3295038434334841,1.0,1.0,0.0009765625,32000,1536,0,3072,36608,nan,nan
150,0.5590143260005789,0.97675689403153,0.7185670668902984,0.17728278776528383,0.21286926299286454,nan,0.7277644911336559,0.8396392077833268,1.432596301083017,nan,0.09379108777954326,0.8651926021660342,7,0.11186379953277367,0.029151726226851624,0.4415553146613103,1.0,1.0,0.0009765625,38400,1792,0,3584,43776,nan,nan
175,0.683286808000048,0.7013789585706678,0.5528417016955942,0.16154398037459633,0.12366774404805356,nan,0.6962661282332717,0.8331460476866315,1.4705878240800965,nan,0.07598304599415906,0.9411756481601933,8,0.11684709155719246,0.018409713591107796,0.486905100539259,1.0,1.0,0.0009765625,44800,2048,0,4096,50944,nan,nan
200,0.772607347000303,0.43480513429077994,0.34151321041319715,0.13084982357857786,0.06544561519547752,nan,0.666346232965614,0.8334583956409313,1.5001953713934544,nan,0.05983979053531541,1.0010154386955086,9,0.09737389138016772,0.01426035758778222,0.4216768069100551,1.0,1.0,0.0009765625,51200,2304,0,4608,58112,0.404276996051405,0.5563134627589562
225,0.8882784329998685,0.2818512484368462,0.21894621198520897,0.1008838135019804,0.03780740425957459,nan,0.6379250606912767,0.8382856821002018,1.523789257208521,nan,0.05684234454867443,1.0578577832441831,10,0.061883920565077855,0.012011295715385374,0.2808683681166436,1.0,1.0,0.0009765625,57600,2560,0,5120,65280,0.404276996051405,0.5563134627589562
