step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.018017125999904238,0.38944486047927884,0.0075178379286582,0.3081420738667267,0.08312697999477028,nan,1.052856637450114,0.9762434323458516,0.9708999302040342,nan,0.1057132749002282,0.1057132749002282,1,0.014818477151777778,0.011133013994218326,0.05688027927919406,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.0982949480003299,0.3466213829689418,0.008242229144304173,0.30208304033870154,0.05177952125285398,nan,1.1045334495519827,0.9563238084762627,0.9391427419717542,nan,0.10335362420373762,0.2090668991039658,2,0.06305659708087796,0.03232727585285947,0.30670812781016166,0.7457115642498836,0.9748941610079263,0.0019987103203587147,6400,512,1024,1024,8960,nan,nan
50,0.1829354550000062,0.2843698738057008,0.01664173864925391,0.24972397443471323,0.03656545677111963,nan,1.1683376924702078,0.9286569287401194,0.9030053787896727,nan,0.1276084858364499,0.3366753849404157,3,0.07585375036657621,0.0376897544528592,0.050831140197787374,0.8503659608081485,0.986455385473353,0.0018644655531964503,12800,768,2048,1536,17152,nan,nan
75,0.2673201980005615,0.18968291911661944,0.0233719316913453,0.15743316153845305,0.022576317583831277,nan,1.2366849740149968,0.8970256073466624,0.8662894186383409,nan,0.13669456308957784,0.47336994802999355,4,0.06841020547129202,0.05088128740417395,0.1908402264325527,0.7923348887689827,0.9801496312788391,0.0020550689657408924,19200,1024,3072,2048,25344,nan,nan
100,0.35782679400017514,0.17173243025597248,0.05009068185298364,0.11704554275542245,0.006275072369247276,nan,1.3097483977273838,0.8623217767194716,0.8279298255531444,nan,0.14612684742477422,0.6194967954547678,5,0.07694739122452895,0.08113043607502919,0.2937428833868413,0.7113104023674995,0.9719542350547532,0.0024459654072663626,25600,1280,4096,2560,33536,nan,nan
125,0.4772721150002326,0.17250625273571374,0.0433482663030373,0.13011794921098915,0.005768839015705013,nan,1.3763329842141847,0.832156580957095,0.7915104348287203,nan,0.13316917297360165,0.7526659684283694,6,0.12958444912728823,0.1101917133091021,0.5796105347007328,0.6184695201318805,0.9583828985781278,0.0026724179603943854,32000,1536,5120,3072,41728,nan,nan
150,0.5763365220000196,0.16647414416361123,0.03488248314221143,0.1377711049397936,0.007108081834346118,nan,1.436847702301995,0.8054483315728932,0.7577039661251117,nan,0.12102943617562067,0.8736954046039901,7,0.11679828373211054,0.09907898570005011,0.6599489763602452,0.6466528105320768,0.9637370514799839,0.0030875057198075035,38400,1792,6144,3584,49920,nan,nan
175,0.6598802959997556,0.1548008239279919,0.027639763467278755,0.1401484888787137,0.005683168630606017,nan,1.494331982713498,0.7804307902336518,0.7252372270528502,nan,0.11496856082300588,0.988663965426996,8,0.10679817236137873,0.08156644310873686,0.41918418909151844,0.7472706842945898,0.9761597782112285,0.002569575692129165,44800,2048,7168,4096,58112,nan,nan
200,1.4152560970005652,0.15222080177531103,0.02780095129879563,0.1381617380719464,0.006647929445266072,nan,1.5479824170985406,0.7568217252705706,0.6951958576308889,nan,0.10730086877008516,1.0959648341970811,9,0.10718834817644379,0.08299507277296903,0.47633112873886624,0.7325285002318171,0.9743367692915513,0.00273021449456258,51200,2304,8192,4608,66304,0.6746537352005367,1.046720177058794
225,1.5335448910000196,0.1451794906495409,0.0235866269585666,0.14131051298394642,0.005459963933340091,nan,1.5987085877503358,0.7347805930960938,0.6665108191535704,nan,0.10145234130359049,1.1974171755006715,10,0.09702319905354934,0.07142844137015776,0.4083007936305646,0.7876960419633516,0.9801180143325795,0.0021657005391090643,57600,2560,9216,5120,74496,0.6746537352005367,1.046720177058794
250,1.644212064000385,0.13464301054178757,0.0182185024481685,0.13974939726632926,0.007615373670998855,nan,1.6451025124113303,0.714075399891045,0.6408220876976246,nan,0.09278784932198914,1.2902050248226606,11,0.08517102843287275,0.06634800540788302,0.06865048694466885,0.8129850833056573,0.9832356932871863,0.0021313768192498935,64000,2816,10240,5632,82688,0.6746537352005367,1.046720177058794
275,1.75215032000051,0.13518835141240265,0.024119516377858537,0.12963294261360886,0.007485316522792615,nan,1.6915004532013787,0.6925688853555124,0.6159306614431089,nan,0.09279588158009655,1.3830009064027573,12,0.06618142020273703,0.056445151743137814,0.2718579526872193,0.7588338929558102,0.9780798567558661,0.002414530955434686,70400,3072,11264,6144,90880,0.6746537352005367,1.046720177058794
300,1.8345328160003191,0.13120198606992517,0.022691435341585943,0.13000418941490988,0.0075192307964898186,nan,1.7355896660296608,0.672013716537437,0.5923966174329021,nan,0.08817842565656442,1.4711793320593216,13,0.09282445559283306,0.058813129030292496,0.38079867972395026,0.7943364947694515,0.9807644599445514,0.0023465675575091065,76800,3328,12288,6656,99072,0.6746537352005367,1.046720177058794
325,1.9172553569997035,0.12352931642987075,0.018817748087930436,0.13369965095024672,0.004789613201704327,nan,1.777361782297401,0.6533812841274959,0.5692569335751029,nan,0.0835442325354806,1.554723564594802,14,0.10604436710897665,0.05952076240328494,0.44400675090121566,0.7736375115986492,0.9793240458631134,0.002601984680736244,83200,3584,13312,7168,107264,0.6746537352005367,1.046720177058794
350,2.0005987149997964,0.11949983875532166,0.015770311484309903,0.1372803280035943,0.006242814160593429,nan,1.8136749478092338,0.6371580978118263,0.5491669543789397,nan,0.07262633102366545,1.6273498956184675,15,0.09891295847575804,0.05097764080002959,0.42664413914085025,0.7545576572425363,0.9771791859181692,0.0028488092055402913,89600,3840,14336,7680,115456,0.6746537352005367,1.046720177058794
375,2.103372182000385,0.11617798389088847,0.015558600740773303,0.13600494667680274,0.005429543569503104,nan,1.84884497899107,0.6215741614266209,0.5295808595823088,nan,0.0703400623636724,1.6976899579821398,16,0.10207179446069814,0.045998666575668215,0.43009863937555054,0.7169397860378403,0.9724107037885733,0.003172017763773437,96000,4096,15360,8192,123648,0.6746537352005367,1.046720177058794
400,2.2390930350002236,0.11509268233953888,0.015486109208754158,0.1379568392155203,0.004350375859931796,nan,1.8825149297499006,0.6068446723350842,0.5106403979150148,nan,0.06733990151766145,1.7650298594998013,17,0.10643167420121849,0.050355271437178745,0.47868802895473733,0.7037881826008133,0.9712581465623799,0.0031847232215123696,102400,4352,16384,8704,131840,0.6386077878770152,1.0313796054394837
425,2.3523189059997094,0.11217627238862382,0.012309550478560378,0.14457798303357428,0.005345299945721306,nan,1.9102751654273296,0.5949518164531462,0.4947730181195238,nan,0.055520471354857936,1.8205503308546591,18,0.1022672798186072,0.04666498719495925,0.5089237259337955,0.7209163056320023,0.9731643310383823,0.0029087389216750628,108800,4608,17408,9216,140032,0.6386077878770152,1.0313796054394837
450,2.433908830999826,0.10598783349758974,0.010187562096252063,0.14239392366971243,0.006830091099987794,nan,1.9366449235089198,0.5827168614184244,0.48063821507265553,nan,0.052739516163180344,1.8732898470178394,19,0.08251781668487246,0.037203824250365045,0.10643873983256215,0.7065637745648936,0.9721159015412494,0.0040838773644776205,115200,4864,18432,9728,148224,0.6386077878770152,1.0313796054394837
475,2.53020111800015,0.10236640384361807,0.011214020627644067,0.13599027759428073,0.006041605995558315,nan,1.9633340729713438,0.5701205488195388,0.46654537820911735,nan,0.053378298924847745,1.926668145942687,20,0.11178459137508365,0.038473937981230055,0.37343696446870694,0.6949921290225317,0.9706607209704265,0.0043543687814149995,121600,5120,19456,10240,156416,0.6386077878770152,1.0313796054394837
500,2.6102579440002955,0.0970718777366454,0.009082190016469751,0.13623916604587127,0.006099858958722338,nan,1.985830802842331,0.5597839546889982,0.4543852424686707,nan,0.044993459741974495,1.9716616056846616,21,0.07770129634835882,0.03658981267292519,0.0326697167962161,0.7235248142834549,0.9739254751539053,0.0038541867504211834,128000,5376,20480,10752,164608,0.6386077878770152,1.0313796054394837
