step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.012152727000284358,0.5779124956947437,0.03902115726991348,0.5325896646627348,0.016979025247754055,nan,1.0001176431591787,0.9792868033060327,1.0205955535347886,nan,0.041426393387934635,0.041426393387934635,1,0.014094070474847217,0.0032480173594323647,0.0009828211321896796,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.09070927200082224,0.380394085398589,0.0017695301969782562,0.3506987506245378,0.03951673625075543,nan,0.9619506410788442,0.9581364344230845,1.0799129244980714,nan,0.11863474192656553,0.16006113531450017,2,0.015224806724676462,0.0066865063475472185,0.10074566058909602,0.8532979979394596,0.9863568849689243,0.001643812591657723,6400,512,1024,1024,8960,nan,nan
50,0.17437511000025552,0.3619960589819717,0.007659321928301701,0.3266915263160057,0.043751000216897054,nan,0.935152647702421,0.9348052415447804,1.1300421107527987,nan,0.10025837250945457,0.26031950782395474,3,0.01838265348582454,0.009513236811578698,0.26682846409087396,0.8301213656171557,0.9839865522030221,0.0017391483991680296,12800,768,2048,1536,17152,nan,nan
75,0.2645134370004598,0.332425866210654,0.01338695594844361,0.30785782037347986,0.03342314338339113,nan,0.9199408039590047,0.9131081581454431,1.1669510378955523,nan,0.07381785428550725,0.334137362109462,4,0.015866809683074433,0.010782472959408287,0.21977838750302106,0.8817620542453397,0.9890524761484117,0.001513955103808619,19200,1024,3072,2048,25344,nan,nan
100,0.3465190970000549,0.2777136743042969,0.012326934278880942,0.26111379040913496,0.027808653539840796,nan,0.9076625764255665,0.892993157683425,1.1993442658910087,nan,0.0647864559909127,0.3989238181003747,5,0.057884397593253145,0.01782124920624848,0.19075726172479318,0.8295820966348179,0.9848353871950798,0.0019450276044491635,25600,1280,4096,2560,33536,nan,nan
125,0.43135634800000844,0.1928155673672362,0.02289508015981993,0.17570003932051942,0.015284264060389418,nan,0.9099043566211874,0.8729668901494793,1.2171287532293333,nan,0.040052535067891304,0.438976353168266,6,0.0875701980080184,0.054263395044129956,0.5043272173195388,0.7084818359903869,0.9718507425615678,0.002435643188979133,32000,1536,5120,3072,41728,nan,nan
150,0.5165686540003662,0.17568652237711438,0.061746338318807575,0.13067767812804795,0.005030464099171064,nan,0.943938913249842,0.8520587601735283,1.2040023265766298,nan,0.06806911325730913,0.5070454664255751,7,0.15333520329099193,0.1434701701536589,0.6265939649317122,0.6308776843767724,0.9613747249758708,0.0029679420816442767,38400,1792,6144,3584,49920,nan,nan
175,0.6368258840002454,0.16988977033188166,0.05362844770344563,0.13370236615899406,0.005369721417006035,nan,0.9729966050443807,0.8324072916533659,1.1945961033022536,nan,0.058115383589077196,0.5651608500146523,8,0.15525440513401104,0.1332900990961629,0.7423892809208671,0.6399729065017359,0.9627080006015755,0.003090298790408056,44800,2048,7168,4096,58112,nan,nan
200,1.3195539680000365,0.15998460364072395,0.04128415869862943,0.13776653804728362,0.006013401407602148,nan,0.997139432386853,0.8104136207769773,1.1924469468361698,nan,0.04828565468494472,0.613446504699597,9,0.09556580311866827,0.05586505319018589,0.6335268386129201,0.7146745774907927,0.9723066053096537,0.0025283072815019333,51200,2304,8192,4608,66304,0.6437412998891408,1.0589600188749104
225,1.4012105520005207,0.15131368104983645,0.03783531588700763,0.1334833603482286,0.0061978104095371245,nan,1.0187907426758527,0.7894710135425649,1.1917382437815829,nan,0.04330262057799905,0.6567491252775961,10,0.08353596357123869,0.05228856835151845,0.5801637757419231,0.7516070767215324,0.9770728022635508,0.0027091107613562435,57600,2560,9216,5120,74496,0.6437412998891408,1.0589600188749104
250,1.4814630070004569,0.1389961923814063,0.031091742574891057,0.12942564679683272,0.005924342298563273,nan,1.0400830943200745,0.7696030282146005,1.1903138774653252,nan,0.04258470328844388,0.69933382856604,11,0.04469424979234993,0.02769007200436067,0.39433601497333953,0.7880949204028608,0.9808159854532513,0.0025564421708089693,64000,2816,10240,5632,82688,0.6437412998891408,1.0589600188749104
275,1.560862721000376,0.13485903611536268,0.03668511758851763,0.11737802865896656,0.006720435122367727,nan,1.0642972342213517,0.7483119723530568,1.1873907934255916,nan,0.048428279802554486,0.7477621083685945,12,0.02075903182240485,0.011886103920455988,0.30500792190982096,0.7329074285360915,0.9751526468258528,0.0027333773158158096,70400,3072,11264,6144,90880,0.6437412998891408,1.0589600188749104
300,1.6403704540007311,0.12932958344438047,0.03248087786992998,0.11800040689987298,0.006617247121501247,nan,1.0821284043711419,0.7316193288912136,1.1862522667376447,nan,0.035662340299580264,0.7834244486681747,13,0.09980269747809489,0.0711503608999062,0.38888547907092047,0.79561653252438,0.9810188350597938,0.002219920538518853,76800,3328,12288,6656,99072,0.6437412998891408,1.0589600188749104
325,1.7194224930008204,0.12588371007803012,0.03149390163650137,0.11867225178830246,0.005234377757038914,nan,1.1004912560042082,0.716534941128479,1.1829738028673131,nan,0.03672570326613245,0.8201501519343072,14,0.09604347201209608,0.07130358757050585,0.41905855161788236,0.7606472820432606,0.977554398712931,0.002442992732963347,83200,3584,13312,7168,107264,0.6437412998891408,1.0589600188749104
