experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_max,kde_pairwise_distance_evaluations,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_max,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,m7,33,succeeded,,0.6898063271794144,1.3193471353077268,0.10401201382731809,0.015480077183464842,0.07458252329006805,1.972513039999967,197376,0.6195537942716903,1.0354967101259318,3.949848043633741,,,,,0.17777775903502058,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/m7/seed_00033
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,m7,44,succeeded,,0.5247249195219335,1.148798672494837,0.09843286666574329,0.05489218278555919,0.24742217370598113,3.13766909200001,197376,0.5893590090831239,1.0173310490932614,4.8503320557135625,,,,,0.6221216218986645,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/m7/seed_00044
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,m7,55,succeeded,,0.5361244824825482,1.0401144708413612,0.07468449494853653,0.03641230763491456,0.09272071662016003,1.9798717590000479,197376,0.5921544247232995,0.9887751830185254,4.682809386312895,,,,,0.4573868167387529,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/m7/seed_00055
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,m7,66,succeeded,,0.53148466350464,1.0239482142538865,0.0708904049334707,0.10287672250746521,0.20423431669818343,1.9360256850000042,197376,0.570932802083149,1.078851945975044,4.494824946912387,,,,,0.4580496429219311,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/m7/seed_00066
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,m7,77,succeeded,,0.5852450013613424,1.0714796316650557,0.13265624203150644,0.042574368110250164,0.11015244873693314,3.109242591000111,197376,0.595844090864278,0.9940822182304929,4.799961938276682,,,,,0.2915710524077177,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/m7/seed_00077
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,m7,88,succeeded,,0.5001703604740527,1.1171905490615321,0.04977504696106065,0.04484520262065541,0.08078731140376824,1.9182783460000792,197376,0.5947831790048363,0.9881993352646561,4.466726663249945,,,,,0.18246690935661394,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/m7/seed_00088
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,m7,99,succeeded,,0.5012179757800337,0.9717032258843732,0.06013387432104152,0.037892263542863985,0.12807665869782875,1.9436183299999357,197376,0.61910069094187,0.9650213349354455,4.848336930387243,,,,,0.49479650367953665,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/m7/seed_00099
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,m7,111,succeeded,,0.5852746341696181,0.9858688403915122,0.12365753475200376,0.01848410311807317,0.0957604623608658,3.116328014999908,197376,0.5974451025402786,1.0042400171056047,4.7576080112833035,,,,,-0.5190964481418099,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/m7/seed_00111
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vrba,11,succeeded,,0.3457309706264247,1.266150350052532,0.0007175497902224747,0.16648148463313162,0.8205506594827461,3.4726144100000056,166400,1.0,1.0,1.0,0,0.949581789238015,1.7438621101849814,3.054625682257584,0.39632099247298896,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn-v06/outputs/burgers_data_sparse_clean_v1/vrba/seed_00011
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vrba,22,succeeded,,0.18391431561845983,0.5438094439785714,0.000590784367434611,0.2202621803781194,0.8714843184515864,3.29359371999999,166400,1.0,1.0,1.0,0,0.9036224969391962,1.6709538289245598,3.1510891243325654,0.6557863829351978,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn-v06/outputs/burgers_data_sparse_clean_v1/vrba/seed_00022
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vrba,33,succeeded,,0.40306763609832225,1.2819048351085993,0.0014941216168921463,0.11578138021524717,0.8943676356700692,3.4080195850001473,166400,1.0,1.0,1.0,0,0.8641019367878505,1.6669862160461109,3.403831392776371,0.8473712055934556,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn-v06/outputs/burgers_data_sparse_clean_v1/vrba/seed_00033
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vrba,44,succeeded,,0.5061137187019809,1.7181807324790952,0.0013718918623203669,0.25930213565590315,0.8729360036873044,3.318298853000215,166400,1.0,1.0,1.0,0,0.9312350222804103,1.6575559102833362,2.9883189811854827,0.3862981452535221,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn-v06/outputs/burgers_data_sparse_clean_v1/vrba/seed_00044
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vrba,55,succeeded,,0.4262453852173063,1.2906704470425094,0.0011524745151020358,0.22909789718800272,0.620316802444962,3.3193167639997228,166400,1.0,1.0,1.0,0,0.8650521149305987,1.7219785449022538,3.698749320611271,0.26916336212473096,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn-v06/outputs/burgers_data_sparse_clean_v1/vrba/seed_00055
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vrba,66,succeeded,,0.40976725870610503,1.34054033974357,0.0011370927411168445,0.24049721173868277,0.5136470412481164,3.295343998000135,166400,1.0,1.0,1.0,0,0.9130306633515872,1.6926225894340376,3.0142092084508496,0.38106836631040003,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn-v06/outputs/burgers_data_sparse_clean_v1/vrba/seed_00066
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vrba,77,succeeded,,0.2836729485807845,0.6424401200266519,0.0006695201077939213,0.10964929409337026,0.9015871060281406,3.3838853749998634,166400,1.0,1.0,1.0,0,0.9534000281732432,1.6590642747756303,2.524339340973947,0.8567877291178303,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn-v06/outputs/burgers_data_sparse_clean_v1/vrba/seed_00077
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vrba,88,succeeded,,0.2570804778259998,0.9858001585474199,0.0005259945385887717,0.26002483343631005,0.4871764187380802,3.485805468000308,166400,1.0,1.0,1.0,0,0.8857188794703938,1.6583635571750523,3.914047899694557,0.17620708271128363,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn-v06/outputs/burgers_data_sparse_clean_v1/vrba/seed_00088
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vrba,99,succeeded,,0.3810814919869,0.9828533367628582,0.0012413392140372828,0.16794357766922155,0.6693950687464577,3.5906619639999917,166400,1.0,1.0,1.0,0,0.8895953680706566,1.7017521845268477,3.444900383301274,0.6072813113982515,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn-v06/outputs/burgers_data_sparse_clean_v1/vrba/seed_00099
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vrba,111,succeeded,,0.35758021330747,1.5408844099945194,0.0009683478173645671,0.21702196776799576,0.7494276752221404,3.546918135999931,166400,1.0,1.0,1.0,0,0.9365238137293027,1.6690365082896943,2.686963664358266,0.5097615542818432,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn-v06/outputs/burgers_data_sparse_clean_v1/vrba/seed_00111
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vw,11,succeeded,,0.5153346951292868,0.9979851482038621,0.0,0.07370088277340213,0.3484120233564471,2.074130182999852,190976,0.7614570169591012,0.9999999999999999,3.4343665597296478,,,,,0.8003775043503222,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/vw/seed_00011
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vw,22,succeeded,,0.5075111900733773,0.9007633076987825,0.0,0.10511909227125443,0.36606364713273964,2.3310383890002413,190976,0.8474900883244012,1.0,2.9363141569327227,,,,,0.4694046333219952,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/vw/seed_00022
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vw,33,succeeded,,0.590482153157213,1.312761360656601,0.0,0.052354098858146535,0.26700506537768226,2.1718445350002185,190976,0.773285444463865,1.0,3.5721454123627208,,,,,0.7453460842015616,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/vw/seed_00033
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vw,44,succeeded,,0.48544237482029357,1.1616070018975635,0.0,0.08047529686786845,0.22162396363423864,2.26622066300024,190976,0.8036737977337521,1.0,2.919913783231605,,,,,0.3692880921277135,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/vw/seed_00044
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vw,55,succeeded,,0.5352481450749901,1.2010380722817797,0.0,0.03840545115896525,0.17616223176912751,2.177794929999891,190976,0.7874114588789575,1.0,3.903557097445417,,,,,0.20328309902623293,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/vw/seed_00055
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vw,66,succeeded,,0.5057156467949928,1.004591106852754,0.0,0.08023328006910926,0.13423529811295784,1.9907650580003065,190976,0.7859134618988898,1.0000000000000002,3.002924548689254,,,,,0.10901030924882646,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/vw/seed_00066
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vw,77,succeeded,,0.5383707250372175,1.1626237383674956,0.0,0.1101329207830233,0.3810676544674145,2.1836819200002537,190976,0.7372095250008387,0.9999999999999999,4.550993233967408,,,,,0.7365205185101847,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/vw/seed_00077
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vw,88,succeeded,,0.5012730598363692,1.0342824426424384,0.0,0.09335567659117582,0.3908370236244854,1.9936664020001444,190976,0.7687757327350728,1.0000000000000002,4.765649163212595,,,,,0.8010115034517514,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/vw/seed_00088
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vw,99,succeeded,,0.48122757183754644,0.9659001881436625,0.0,0.08232504117288399,0.25416333223277815,2.018071903999953,190976,0.7717239484816076,0.9999999999999999,3.3419271615383446,,,,,0.5518346114458259,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/vw/seed_00099
sparse_clean,"Burgers — vRBA, 13 observations propres",burgers,vw,111,succeeded,,0.4577046062518739,0.9485615608440522,0.0,0.07969515863352676,0.3743607706116343,2.1542496329998357,190976,0.7674717242473622,1.0,4.231907652040619,,,,,0.680654823705499,13,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_clean_v1/vw/seed_00111
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m5,11,succeeded,,0.5421215153825912,0.9823737979212203,0.0551821621234662,0.10301468069318404,0.5109916288611517,2.1449329409997517,197376,,,,,,,,0.8589443537184972,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m5/seed_00011
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m5,22,succeeded,,0.4992031594400612,0.8959385134628356,0.08619793494057851,0.16729425857727453,0.6644768279598838,2.674025898999389,197376,,,,,,,,0.6788294324825535,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m5/seed_00022
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m5,33,succeeded,,0.7080306865922619,1.259391271297775,0.08851649474716221,0.04667653092280467,0.42294678615513037,2.437497336999513,197376,,,,,,,,0.7090568187777142,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m5/seed_00033
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m5,44,succeeded,,0.5994099054956695,1.0791416117682848,0.08972312171693451,0.08665138586887705,0.3803602399486352,2.5689051199997266,197376,,,,,,,,0.5376969752211419,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m5/seed_00044
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m5,55,succeeded,,0.6180790017533925,1.168480272634603,0.05321318127510675,0.0617273895537157,0.41651129242858415,2.8188515300007566,197376,,,,,,,,0.6322652428981583,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m5/seed_00055
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m5,66,succeeded,,0.5785781753726706,1.0508593224452112,0.05887851262248649,0.0781193489656015,0.33880855942925264,2.4693207089994758,197376,,,,,,,,0.7693258394790123,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m5/seed_00066
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m5,77,succeeded,,0.6144696805104212,1.0844005537864208,0.11977088121263217,0.06669139650929747,0.3784826579818452,2.3689775160000863,197376,,,,,,,,0.587514005922038,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m5/seed_00077
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m5,88,succeeded,,0.5814355320092637,1.1875304955816137,0.0610589782259288,0.12895418758963217,0.6179786347027817,2.496651127000405,197376,,,,,,,,0.844024819430924,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m5/seed_00088
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m5,99,succeeded,,0.5290165246445601,0.9290055921169023,0.0450575196084494,0.09914639707197749,0.41668541940557924,2.2667416249996677,197376,,,,,,,,0.7202903614816838,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m5/seed_00099
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m5,111,succeeded,,0.6133567281511098,1.0588615975849727,0.10280729419298726,0.06260248548041665,0.506766391172807,2.325265870000294,197376,,,,,,,,0.6107489362244205,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m5/seed_00111
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m6,11,succeeded,,0.5331482831834425,0.9922327691033446,0.04853627943470702,0.10304951159077666,0.4962352949413622,2.369212196999797,197376,,,,,,,,0.8294425757997574,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m6/seed_00011
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m6,22,succeeded,,0.4993749448649104,0.9086668243984568,0.08860699543104011,0.165031938924311,0.6543827495084271,2.3575860299997657,197376,,,,,,,,0.7211802537574327,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m6/seed_00022
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m6,33,succeeded,,0.6869315766340625,1.1978707746298223,0.08981130707868125,0.04592287842922493,0.40774705956633617,2.3697612830001162,197376,,,,,,,,0.6180014340966667,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m6/seed_00033
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m6,44,succeeded,,0.6008911032135313,1.0811274123233152,0.09142945910642336,0.08498558834957609,0.3496997067851542,2.3756693830000586,197376,,,,,,,,0.46155226900349283,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m6/seed_00044
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m6,55,succeeded,,0.6445028039969589,1.2436574877216924,0.05203356276924575,0.06497769298761152,0.43218970895925013,2.3319761010006914,197376,,,,,,,,0.5352003417632583,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m6/seed_00055
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m6,66,succeeded,,0.581658477951327,1.068771965314676,0.051299568304486766,0.07977908075969065,0.34052584442103573,2.331682873000318,197376,,,,,,,,0.8057411289580602,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m6/seed_00066
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m6,77,succeeded,,0.6028605527419088,1.0449067560648135,0.12150711224634687,0.06442011252918282,0.3366473297958047,2.3191107249995184,197376,,,,,,,,0.42096408036074906,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m6/seed_00077
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m6,88,succeeded,,0.5115990628760629,0.9593487625043827,0.06337525385302227,0.128607457977792,0.6201109939222766,2.264587616999961,197376,,,,,,,,0.795441740582194,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m6/seed_00088
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m6,99,succeeded,,0.5430897449081856,0.9203897698113008,0.046973213887330736,0.098509975137338,0.41003237802074766,2.281407487999786,197376,,,,,,,,0.7618681191985605,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m6/seed_00099
sparse_noisy,"Burgers — vRBA, 13 observations bruitées",burgers,m6,111,succeeded,,0.592568021877859,0.888905778642856,0.10884576704527385,0.058148502181083035,0.4653471450731192,2.252997026999765,197376,,,,,,,,0.5119155819301447,13,gaussian,0.1,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_data_sparse_noisy_v1/m6/seed_00111
