id,problem,variant,seed,relative_l2,max_abs_error,q95_abs_error,q99_abs_error,dense_relative_l2,dense_max_abs_error,dense_q95_abs_error,dense_q99_abs_error,steps,elapsed_seconds,model_sha256
block_missing__local_only__22,block_missing,local_only,22,0.44031345673704336,0.967270830842305,0.6878358893084492,0.868723429186361,0.4448399390208794,0.9672892364538995,0.696753099613075,0.8665695337800332,600,3.7243036319996463,fb178d296cd01d71fd447ee91c2c0889f96f2bc07e494a63a91a94ea1d0ee7bf
sparse_clean__full_quad__22,sparse_clean,full_quad,22,0.3240214717094254,1.652459887835082,0.40707490423119086,0.8419976280884344,0.32959647006921416,1.7245922603567938,0.40558026135421077,0.8903564597595481,600,4.3703989429996,de214d179bc4c2112b76926ddf5ab75c7ac05b76ac886abe4abb7090d6f9fcd9
block_missing__full_quad__22,block_missing,full_quad,22,0.43039170961512163,0.9532226839630323,0.6843308759105785,0.8819109319463603,0.43491017580106933,0.9532226839630323,0.6961139999895348,0.8723404341850731,600,6.111615745998279,2d6f894e772c029fdc499c84a798e5f9df0ce2a410acdcbfe0451c9ed14d05ae
sparse_clean__neither__22,sparse_clean,neither,22,0.4582074188801762,1.0034157943459554,0.6009406214366491,0.8224906774176705,0.4619304687923619,1.0034157943459554,0.6107839859145027,0.8265748508652998,600,3.74620479800069,00b5b1db13336af0e0d2dbff79bae2c9ab08f254d7cdc3b255b84a771103852e
sparse_clean__full_exp__22,sparse_clean,full_exp,22,0.16606058390488337,0.5421809273573853,0.22407440050820193,0.42601667062469295,0.16957965579234516,0.7621550334785809,0.22704204942459438,0.4501739014709753,600,5.9009179979984765,6033a043f0d1e843d96ceb674cf805a667d09c18432bba214a2c2bf72e5cb90e
sparse_noisy__full_quad__22,sparse_noisy,full_quad,22,0.19593159702287952,0.549142537631713,0.2763412489526198,0.3838754908881485,0.20200032051591416,0.6500961351995078,0.2798854244380059,0.4117842066528811,600,8.319238282998413,727efcbf7f92a400cc57031646f8f1f2db1ec9388ab92c15c0bb065c3b22aa4b
extreme__local_only__22,extreme,local_only,22,0.4925252092033962,1.0249661096053508,0.6839542875710005,0.8821921752866912,0.49622504483874114,1.0249661096053508,0.6923676774094852,0.8851875308883823,600,3.381632435000938,2472d5fcda0df31b627988a498c6d030dce0b4903ee982a5adfd60f10cf3a13f
block_missing__global_only__22,block_missing,global_only,22,0.4613329458529453,1.0027444428298224,0.674816380260848,0.8682871626484221,0.46528744502622194,1.0027444428298224,0.6821799346794587,0.8716835312536821,600,4.983056812998257,e338f2b7dc28ea25acf26744b353b577ea51953f95270dcb9cca1e5af118faaf
extreme__full_exp__22,extreme,full_exp,22,0.4888300527699282,1.0319226605914253,0.6841682868914637,0.8866025914796605,0.49259268263319617,1.0319226605914253,0.6931215397719771,0.8905994861034041,600,4.962356302999979,8a9b6d26420864f82b5cfa6b66c5a41d961ac8a30557db373e98ec8346470db6
extreme__neither__22,extreme,neither,22,0.5391940992526842,0.9696997250021877,0.7185359825159499,0.8691213988620479,0.5424343257765835,0.9698887877531213,0.7227925310583015,0.8664532854707134,600,2.9049498149979627,898b7ce0ac333b01974bcbd3babd9f14008518618f039f6c1fbda7cb4e8e8295
extreme__global_only__33,extreme,global_only,33,1.2505608606357967,2.5572351661965365,1.8017884200017373,2.283758633488998,1.250282509567871,2.5572351661965365,1.8210671853605727,2.297073784903537,600,6.031070077999175,5ee47b397f6c055ebff781704b809b02d172a9ba8d686123e6124818f2d974a9
sparse_noisy__full_quad__33,sparse_noisy,full_quad,33,0.5451800147920811,1.8113874382060708,0.6618493453746592,1.6766887674620858,0.5479418838177433,1.811868963631622,0.6410215574621579,1.6810191373760195,600,5.925128519000282,8dde758e499087e28a6a6846a04d45754cd4e2ba40db9fbbe441cab4c198bb18
sparse_clean__global_only__33,sparse_clean,global_only,33,0.5694957720871664,1.5267241028310532,0.8186797846165129,1.395735533225736,0.5717400670947218,1.5267241028310532,0.8360728740413723,1.4003362425865535,600,5.844416476000333,1e3587b8de8b437b79045e4653bea3020e4f8e7d4752c8a52b64568e1a6b968c
sparse_clean__full_quad__33,sparse_clean,full_quad,33,0.5371755691934662,1.8210158901799047,0.6724656014254561,1.6799987268885674,0.5400798397465272,1.8210158901799047,0.646125360402366,1.6810451863141973,600,6.015372996000224,1fabdf62180f3fccccab1d3b2d80007f50c1ff90c5ee30d66a87fddd76dfd1af
block_missing__full_quad__33,block_missing,full_quad,33,0.4136446635421299,1.2531546968643203,0.5477046888230319,1.1128173176922607,0.41788239133911603,1.2531546968643203,0.5526372844324186,1.1147313846860607,600,4.014979252999183,607d433d68d74148b3f890059c619300725bd5ec630c6b74a3eab9531fb2aa21
sparse_noisy__neither__33,sparse_noisy,neither,33,0.583171494033958,1.5443268030158446,0.8514688456890127,1.4224996266114305,0.5852706621154766,1.5444286253823738,0.8671046719974499,1.426281819267554,600,3.2858801879992825,a2d5c2fe47f6a0c738aca7140ccc49e6220a1237d611d5b2993a78d6a5d7fda0
sparse_clean__neither__33,sparse_clean,neither,33,0.5682204082087936,1.521766037605412,0.817255980736801,1.390620798918614,0.5704872371483782,1.521766037605412,0.8352335621881634,1.396049704877977,600,5.208255506000569,ee04ef9abfc736d9a596534886dae456e6aed9b270f3fbc4d65f4fb1bff53578
extreme__full_quad__33,extreme,full_quad,33,1.1161931528708688,2.994909319746984,1.8608136222814484,2.3036482416899746,1.1150384916517222,2.994909319746984,1.8644547729051433,2.3146457397503646,600,4.7033630829973845,3f6adea806d74dc4c44c558a7d43564ac7e09356c1fffe801896acc677416f59
