experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_max,kde_pairwise_distance_evaluations,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m1,55,succeeded,,0.11562240612664258,0.22746589800540348,0.028359718611719327,0.044744246676432474,0.5495737304587236,22.052232194000226,861696,1.0,1.0,1.0,0,,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m1/seed_00055
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m1,66,succeeded,,0.08256257204817283,0.20722188093020227,0.028362498047125154,0.06081286769680092,0.522664019549311,12.759357171999909,861696,1.0,1.0,1.0,0,,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m1/seed_00066
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m1,77,succeeded,,0.10377333040509759,0.30168864741331386,0.02835969058262308,0.11134104344396155,0.658167081395818,12.748513582999749,861696,1.0,1.0,1.0,0,,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m1/seed_00077
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m1,88,succeeded,,0.09984934538604301,0.17514651608549386,0.028314993535630387,0.08277452858828331,0.998768718461392,12.860792098000275,861696,1.0,1.0,1.0,0,,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m1/seed_00088
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m1,99,succeeded,,0.07485529374581319,0.16862182260794034,0.02835261119178772,0.046323924804018694,0.7813572727942041,12.330747447000249,861696,1.0,1.0,1.0,0,,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m1/seed_00099
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m1,111,succeeded,,0.09019943177833468,0.18395604504187416,0.02835573017816998,0.06806071220553776,0.591995930327358,12.384055717000138,861696,1.0,1.0,1.0,0,,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m1/seed_00111
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m3,11,succeeded,,0.15048549189651433,0.22635019542012974,0.0,0.1615655393067791,0.38311120565034573,12.619960465000077,953344,1.0,1.0,1.0,0,0.12260700989886132,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m3/seed_00011
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m3,22,succeeded,,0.1200639521034965,0.21446115508250585,0.0,0.056947987777835135,0.4741789282553174,12.22453808499995,953344,1.0,1.0,1.0,0,-0.013526816618461727,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m3/seed_00022
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m3,33,succeeded,,0.12192353365796606,0.30852486608785445,0.0,0.0574689962630832,0.4189328132104897,12.43629153699976,953344,1.0,1.0,1.0,0,0.3102437986545745,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m3/seed_00033
helmholtz_calibrated,"Helmholtz calibrée — mode (1,1), k=1",helmholtz,m3,44,succeeded,,0.11574569180752667,0.24619814130914908,0.0,0.04225549924459581,0.3570916384074682,12.461413236000226,953344,1.0,1.0,1.0,0,0.17315513512812206,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/helmholtz_calibrated_v1/m3/seed_00044
