step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.022988871000052313,0.6517350941396894,0.00935989425186324,0.6307053727201916,0.038554745180773564,nan,1.0599212275677046,0.9575521403882168,0.9825266320440786,nan,0.11984245513540914,0.11984245513540914,1,0.007177046153223385,0.0018536187352211145,0.03130944128565772,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.13292894900041574,0.26208119535077823,0.0021617902692155485,0.20850846911365944,0.0689691168481174,nan,1.0878207982529886,0.9162164081953107,0.9959627935517007,nan,0.08267146438581219,0.20251391952122133,2,0.007910005705529338,0.020290716742696814,0.02706561135092751,1.0,1.0,0.0009765625,6400,512,0,1024,7936,nan,nan
50,0.24822564600071928,0.24442587615314051,0.0023464031962648468,0.17390661044046127,0.08861876775107393,nan,1.114481183129596,0.8760744493499503,1.0094443675204536,nan,0.08028391769072074,0.28279783721194207,3,0.006291334439918978,0.021297948224362165,0.007422910559163504,1.0,1.0,0.0009765625,12800,768,0,1536,15104,nan,nan
75,0.3625816040002974,0.2324877492413135,0.0016500087850684598,0.17709247189577482,0.08015798235689298,nan,1.137375888713008,0.8387817253665163,1.0238423859204755,nan,0.07458544796686795,0.35738328517881,4,0.006333785528511561,0.01796687034306313,0.09001662257929545,1.0,1.0,0.0009765625,19200,1024,0,2048,22272,nan,nan
100,0.47794040300050256,0.2172628685085104,0.0014920988872016057,0.17935885805441698,0.0689924056600816,nan,1.1619671147960793,0.8038564827653442,1.0341764024385764,nan,0.06985048520234427,0.4272337703811543,5,0.006142610904644135,0.014881555659867207,0.11722352547593987,1.0,1.0,0.0009765625,25600,1280,0,2560,29440,nan,nan
125,0.5927429900002608,0.1981611646952106,0.0025928940865991507,0.17196526822387714,0.06081444129686978,nan,1.1993977104383688,0.7696625710482474,1.0309397185133835,nan,0.07486119128457924,0.5020949616657335,6,0.006242000816691798,0.012100734956760097,0.2244083298277769,1.0,1.0,0.0009765625,32000,1536,0,3072,36608,nan,nan
150,0.7149795530003757,0.17769751623911512,0.0053929324448230165,0.15606096418081042,0.05527165699910249,nan,1.2493273628352144,0.7361634157978978,1.0145092213668876,nan,0.0998593047936911,0.6019542664594246,7,0.008391644727022663,0.010814417796897216,0.36944688956932287,1.0,1.0,0.0009765625,38400,1792,0,3584,43776,nan,nan
175,0.8295533420005086,0.1552674177820873,0.00659410118334595,0.13912103182877267,0.049001726808509935,nan,1.3019075023870255,0.704322379118517,0.9937701184944573,nan,0.10516027910362213,0.7071145455630468,8,0.011065664209665513,0.012659907640791786,0.4393892828140814,1.0,1.0,0.0009765625,44800,2048,0,4096,50944,nan,nan
200,0.9534537870003987,0.13054857195089123,0.007168848065188423,0.11788534568933953,0.042618979509495065,nan,1.355212718224781,0.6740607391254221,0.9707265426497965,nan,0.10661043167551132,0.8137249772385581,9,0.014253585898011338,0.01472268479775921,0.4802674724667582,1.0,1.0,0.0009765625,51200,2304,0,4608,58112,0.8426867240906248,0.9321399297903795
225,1.06837540000015,0.10438119663815235,0.005640813781956093,0.09596814519006941,0.036375425945900666,nan,1.4056155074808252,0.6453131651357331,0.9490713273834415,nan,0.10080557851208816,0.9145305557506462,10,0.01914628506840029,0.018397433176991707,0.587280532806612,1.0,1.0,0.0009765625,57600,2560,0,5120,65280,0.8426867240906248,0.9321399297903795
250,1.180327889000182,0.08107663973375935,0.004461999465714007,0.07527851249895526,0.03023085737651502,nan,1.4535166367749952,0.6180017852779733,0.9284815779470312,nan,0.09580225858834002,1.0103328143389863,11,0.024459216221608557,0.01848260708755807,0.7379955682738156,1.0,1.0,0.0009765625,64000,2816,0,5632,72448,0.8426867240906248,0.9321399297903795
275,1.2964114080004947,0.06287042965957583,0.004366461504686534,0.05568120170833447,0.02574322663842091,nan,1.5008726058403652,0.5920424108052293,0.9070849833544053,nan,0.09471193813073986,1.105044752469726,12,0.035690545845430965,0.02176788695994155,0.791372500273364,1.0,1.0,0.0009765625,70400,3072,0,6144,79616,0.8426867240906248,0.9321399297903795
