experiment,label,problem,first_method,second_method,contrast,metric,n_pairs,median_difference,ci_low,ci_high,second_win_fraction,two_sided_sign_test_p,differences_by_seed
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,m7,m7_minus_vw,controller_weight_tv_per_update,3,0.0930368488454535,0.08450616394871517,0.15834673746432504,0.0,0.25,"{""11"": 0.08450616394871517, ""22"": 0.0930368488454535, ""33"": 0.15834673746432504}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,m7,m7_minus_vw,temporal_mean_gradient_distribution_tv,3,-0.008531150772652138,-0.03520164077106919,-0.0038043782531923045,1.0,0.25,"{""11"": -0.0038043782531923045, ""22"": -0.008531150772652138, ""33"": -0.03520164077106919}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,m7,m7_minus_vw,temporal_mean_physics_gradient_log_gap,3,-0.07080727681036332,-0.0946350708077375,-0.06985220356711387,1.0,0.25,"{""11"": -0.0946350708077375, ""22"": -0.06985220356711387, ""33"": -0.07080727681036332}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,m7,m7_minus_vw,elapsed_seconds,3,0.5254035729999487,-0.27788804799979516,0.622509128000047,0.3333333333333333,1.0,"{""11"": 0.5254035729999487, ""22"": -0.27788804799979516, ""33"": 0.622509128000047}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,m7,m7_minus_vw,residual_evaluations,3,2496.0,2496.0,2496.0,0.0,0.25,"{""11"": 2496.0, ""22"": 2496.0, ""33"": 2496.0}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,m7,m7_minus_vw,importance_effective_sample_fraction,3,-0.12869995641900567,-0.18670656084542558,-0.04568250037868282,1.0,0.25,"{""11"": -0.04568250037868282, ""22"": -0.12869995641900567, ""33"": -0.18670656084542558}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,m7,m7_minus_vw,importance_weight_mean,3,0.030341220654417356,-0.01496220104348045,0.053142918139874595,0.3333333333333333,1.0,"{""11"": -0.01496220104348045, ""22"": 0.030341220654417356, ""33"": 0.053142918139874595}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vw,m7,m7_minus_vw,importance_weight_max,3,1.328375755801642,0.7375537835468413,1.7022501527717306,0.0,0.25,"{""11"": 1.7022501527717306, ""22"": 0.7375537835468413, ""33"": 1.328375755801642}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vwca,m7,m7_minus_vwca,relative_l2,3,-0.01704416578253609,-0.03320727685786029,0.0076912543426690405,0.6666666666666666,1.0,"{""11"": 0.0076912543426690405, ""22"": -0.03320727685786029, ""33"": -0.01704416578253609}"
burgers_quick,Burgers — pilote M7 contre VW,burgers,vwca,m7,m7_minus_vwca,max_abs_error,3,0.0037864981509998508,0.0017186992763351672,0.009868880870550711,0.0,0.25,"{""11"": 0.0037864981509998508, ""22"": 0.0017186992763351672, ""33"": 0.009868880870550711}"
