step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.014292245999968145,0.40235258078653285,0.005562028617095354,0.40741684951285856,0.004967663270856635,nan,1.0191568869939582,0.9612240567566587,1.019619056249383,nan,0.07755188648668254,0.07755188648668254,1,0.029583068081946502,0.012138396344540373,0.032620200427709946,1.0,1.0,0.0009765625,256,512,0,768,1536,nan,nan
25,0.0976742530001502,0.3080639323866208,0.004005679134592084,0.26846950338468445,0.05313173975921007,nan,1.000163703586818,0.9185700293143522,1.0812662670988296,nan,0.12329442169889326,0.2008463081855758,2,0.04681172336986686,0.03517774753176442,0.22975768234878918,0.8379759623736519,0.9852826362993115,0.00175471175693055,6400,1024,1024,1536,9984,nan,nan
50,0.1821452619997217,0.24630005409014694,0.006034980151951204,0.22706304510496883,0.03621939825718583,nan,0.9950128597502144,0.8786027005190977,1.1263844397306877,nan,0.09023634526371627,0.2910826534492921,3,0.049045723502008615,0.037399331725398846,0.32270144708180537,0.7416164864536714,0.9732586269860996,0.002110739672413411,12800,1536,2048,2304,18688,nan,nan
75,0.2918786580003143,0.19311242011054852,0.01685403418709105,0.18585071994824054,0.017318816163326346,nan,1.020694313679685,0.8403772149964368,1.1389284713238776,nan,0.07645097104532161,0.3675336244946137,4,0.06091936845918948,0.05127267453933003,0.4524509630281614,0.6480523679444037,0.9627801772706592,0.0027062332188277976,19200,2048,3072,3072,27392,nan,nan
100,0.40229279100003623,0.17468970149738058,0.040872861944607014,0.15158426216933327,0.00807062187893308,nan,1.0726671713491054,0.8033518595314498,1.1239809691194442,nan,0.10394571533884067,0.47147933983345436,5,0.10282531443158287,0.10274271246647658,0.6020953886236516,0.6081742219618459,0.9582144614124073,0.002904307801649397,25600,2560,4096,3840,36096,nan,nan
125,0.48628663399995276,0.17236522930448261,0.04806225462860077,0.14626725081933295,0.0051986880386335225,nan,1.1289309598744597,0.7682729282711287,1.1027961118544112,nan,0.11252757705070848,0.5840069168841628,6,0.13874588357538095,0.13239464190571404,0.7972554335062088,0.5955809633653014,0.9552172301780822,0.0031769925392793677,32000,3072,5120,4608,44800,nan,nan
150,0.5953432790001898,0.16497037710001294,0.03548157400086868,0.15677377492795302,0.007353283383082321,nan,1.175684536383183,0.7351102215023665,1.08920524211445,nan,0.09350715301744661,0.6775140699016095,7,0.10824000232421938,0.08790589896023834,0.6558399117924701,0.6721513403269932,0.9671116180612817,0.0030608477831412777,38400,3584,6144,5376,53504,nan,nan
175,0.6793661550000252,0.15621215279548445,0.0369034583729366,0.14985398711422396,0.0051811120784684694,nan,1.2235435472618765,0.7040376049919701,1.0724188477461527,nan,0.0957180217573873,0.7732320916589968,8,0.12080545138800546,0.1059788329398543,0.7162195152263806,0.6859408121494023,0.9685920837164699,0.002645794542792874,44800,4096,7168,6144,62208,nan,nan
200,1.439115631000277,0.14909581737430783,0.030294056003627584,0.15576250900628585,0.005291094467301732,nan,1.266327713117985,0.6749493993931843,1.05872288748883,nan,0.08556833171221712,0.8588004233712139,9,0.10636057359667156,0.0892080322366512,0.6236068984933414,0.7344627671124629,0.9746180338029505,0.0025053991728442287,51200,4608,8192,6912,70912,0.6648818753586052,0.9870339117628132
225,1.5220901650000087,0.13904143267071684,0.02371533678916969,0.15837775390124817,0.00528021804240978,nan,1.3075381680356493,0.6472746709731482,1.0451871609912018,nan,0.08242090983532846,0.9412213332065423,10,0.07277614305258956,0.05952154749325357,0.34389685127756087,0.7355727065842734,0.9744045187995505,0.002469815937782005,57600,5120,9216,7680,79616,0.6648818753586052,0.9870339117628132
