step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.05824038099990503,82.27903625523324,86.16638805832525,nan,0.005273615540733724,nan,0.9548215521142354,nan,1.0451784478857646,nan,0.09035689577152928,0.09035689577152928,1,0.0008240808486058952,7.3764394243570685e-06,0.0010781484708912042,1.0,1.0,0.00048828125,512,1.0,1.0,1.0,1.0,0,512,0,1024,2048,nan,nan
50,0.8122151090001353,24.652478486298932,25.439274033340702,nan,2.209337639389233,nan,0.8710227554815377,nan,1.1289772445184623,nan,0.08165206454359397,0.25795448903692453,3,0.059013982881565175,0.04428852100916698,0.6193509687036961,0.8004437441102051,0.9832333879941912,0.0012636425611702216,25600,0.7388970428289852,1.0235138049219454,0.39457032999699954,4.52327997633258,0,1536,4096,3072,34304,nan,nan
100,1.5737110169998232,10.040053732638212,9.83557689465628,nan,1.8403452362936448,nan,0.795394496593395,nan,1.204605503406605,nan,0.07368848871811962,0.40921100681321,5,0.03517994300241481,0.033749522325215595,0.11241695198119381,0.7400682988982173,0.9782046436218883,0.0016154132238013095,51200,0.7045638536922879,1.0151981149148541,0.3267013520007184,4.873606298052158,0,2560,8192,5120,67072,nan,nan
150,2.401129695000236,5.316312373842732,6.111621122700822,nan,0.6852917713433473,nan,0.7271451059580369,nan,1.272854894041963,nan,0.06649789671483497,0.5457097880839261,7,0.02616342891898854,0.056376677763693525,0.2687591412363488,0.7274804938471833,0.9759324072772387,0.0016340635055735087,76800,0.6736895857352023,1.0523118649180878,0.2988141209534127,4.973045871117591,0,3584,12288,7168,99840,nan,nan
200,3.180889567000122,1.6300913334312352,2.318099263608789,nan,0.06537950296455727,nan,0.6655653995210404,nan,1.3344346004789593,nan,0.05999453714703784,0.6688692009579189,9,0.012141050302133985,0.028028331317614463,0.35096164396398144,0.7643886730188891,0.9804665741460394,0.001795907464380935,102400,0.6743049793332706,0.9920842537187838,0.271885528449716,4.987094435018326,0,4608,16384,9216,132608,nan,nan
250,4.010739598999862,0.560083940091135,0.7413967579403365,nan,0.07758831386948857,nan,0.6099761399072265,nan,1.3900238600927732,nan,0.054160906314298596,0.7800477201855467,11,0.035730025231964654,0.052303156538408745,0.0350095330638815,0.7357914396906687,0.9782531378498329,0.0018434758311185076,128000,0.7078152840706817,0.948192556196978,0.26680255582382867,4.987094435018326,0,5632,20480,11264,165376,nan,nan
300,4.796817889000067,0.24957268440943428,0.33862718380489343,nan,0.04166543017681607,nan,0.5598088710912171,nan,1.4401911289087828,nan,0.048881122041441794,0.8803822578175656,13,0.0670443545795439,0.07299875910520906,0.13125177274378586,0.7641378591790261,0.9803859264740917,0.0018418024730514713,153600,0.7079872774970909,0.9962696813204232,0.26680255582382867,4.622146431827088,0,6656,24576,13312,198144,nan,nan
350,5.626645597999868,0.12294529568036336,0.16971304293247164,nan,0.023980563968010737,nan,0.5145329872733994,nan,1.4854670127266003,nan,0.04411634620388116,0.970934025453201,15,0.07780918983732217,0.06274837254345833,0.21186171310553376,0.770086810786757,0.9809334468644079,0.0016066960591767632,179200,0.6846349589276253,0.9993876705736252,0.2617486123992966,4.980104715380488,0,7680,28672,15360,230912,nan,nan
400,6.477014584000244,0.07361853233103405,0.09628538154584072,nan,0.018351968680707424,nan,0.4736683998877517,nan,1.526331600112248,nan,0.0398174242166478,1.0526632002244962,17,0.06304098960826644,0.05682171047720927,0.4810086780537044,0.7529244986158306,0.9796714292109905,0.0018627335303716235,204800,0.7207378932889418,1.0014700957179268,0.2714560630585348,4.1743341387278505,0,8704,32768,17408,263680,nan,nan
450,7.313151267000194,0.0572078849786859,0.07260999185481659,nan,0.016307955091747088,nan,0.43678659261795083,nan,1.563213407382049,nan,0.03593652306127293,1.1264268147640981,19,0.10313268151007203,0.07428488879202078,0.46257985108988353,0.7617429736300598,0.980198850287938,0.001707153505001962,230400,0.6826735645857388,0.992146338447116,0.22737599902873015,4.744824744496515,0,9728,36864,19456,296448,nan,nan
500,8.165449264000017,0.04375430628347314,0.050868812174393596,nan,0.01454981132856242,nan,0.40349908546645563,nan,1.5965009145335443,nan,0.03243438074197852,1.1930018290670885,21,0.1806363284680385,0.05965420231701106,0.1301184187411991,0.7398181435603338,0.9783100132681032,0.0019710560600109893,256000,0.6733123947833798,1.0451424412979886,0.2591228305710655,4.744824744496515,0,10752,40960,21504,329216,0.14711170745979973,0.293571528897719
550,8.9377516630002,0.03853524273745703,0.04243975545942174,nan,0.01394727357292258,nan,0.37345625537289,nan,1.6265437446271098,nan,0.029272879710548594,1.2530874892542196,23,0.17580940446928597,0.0861798921554917,0.1527196140905821,0.7205643327584778,0.9763592375349742,0.002319841910635714,281600,0.6607168705903091,1.0416530593787425,0.2104803985829339,4.563695455763623,0,11776,45056,23552,361984,0.14711170745979973,0.293571528897719
600,9.664561993999996,0.03396078193880232,0.034402285336975515,nan,0.01333155322164032,nan,0.34634180984202545,nan,1.6536581901579746,nan,0.02641975382940087,1.3073163803159489,25,0.029476613103210716,0.07754076335429952,1.091544901664101,0.7493079490349374,0.9794111334737752,0.0020484764769574705,307200,0.6725440247493459,1.0068511862110234,0.21017238908378177,4.7728169624383865,0,12800,49152,25600,394752,0.14711170745979973,0.293571528897719
650,10.449107619000188,0.030479557701489572,0.029913964613987265,nan,0.012425229941739595,nan,0.3218699307585141,nan,1.678130069241486,nan,0.023844214241465878,1.3562601384829716,27,0.10196887209206788,0.09434918607845993,0.6955334079959464,0.7162654367896302,0.9770868728829121,0.0025055251384200647,332800,0.6880072355678133,0.9694886390516064,0.20120026814234176,4.652719735433708,0,13824,53248,27648,427520,0.14711170745979973,0.293571528897719
700,11.195264038000005,0.027514534623087276,0.025435082250558863,nan,0.011698223820195443,nan,0.29978375358327397,nan,1.700216246416726,nan,0.021519957403705714,1.4004324928334517,29,0.17885360880452578,0.07811468861255272,0.2156663180283257,0.7408717583501911,0.9785453263144209,0.0018871270918669795,358400,0.6586118190128489,1.0332482801580798,0.20500193036283001,4.653228409022311,0,14848,57344,29696,460288,0.14711170745979973,0.293571528897719
750,11.99817837899991,0.025751986507041948,0.02288266948856437,nan,0.011248009970448156,nan,0.27985061024568864,nan,1.7201493897543114,nan,0.019422139204123945,1.4402987795086224,31,0.16498129770261566,0.0993036857894751,0.26542589501886216,0.7127852983012399,0.9761705937669306,0.002514728450562494,384000,0.6457311938340453,0.9980703138208329,0.20500193036283001,4.8335531114181185,0,15872,61440,31744,493056,0.14711170745979973,0.293571528897719
800,12.802613284000017,0.023886683392250307,0.0200158103673203,nan,0.01072717756072876,nan,0.2618607411272327,nan,1.7381392588727675,nan,0.01752894926666343,1.4762785177455346,33,0.21591430754237856,0.11052832788384481,0.13367885543518646,0.730471841345736,0.9774934113301766,0.0023348174652482257,409600,0.7122820059617947,0.9490622687064766,0.21624922640627997,4.703605511597853,0,16896,65536,33792,525824,0.14711170745979973,0.293571528897719
850,13.609791336999933,0.021922584897967785,0.016387391392926488,nan,0.010201603900922496,nan,0.2456238753896418,nan,1.7543761246103582,nan,0.015820611100490933,1.508752249220716,35,0.21569410147244278,0.0835514973916639,0.016633927416017727,0.7428975544199622,0.9790678784269506,0.002217266407219246,435200,0.7110945208384346,0.9979034366195034,0.21420302082392487,4.703605511597853,0,17920,69632,35840,558592,0.14711170745979973,0.293571528897719
900,14.36931062299982,0.02129660251994302,0.018138862176928033,nan,0.00967030915015335,nan,0.23097029840306427,nan,1.7690297015969356,nan,0.014277404932646426,1.5380594031938708,37,0.27372983199772594,0.13342853951886036,0.5136990093609717,0.7284735769470547,0.9783702399521679,0.0025633202800767027,460800,0.7086603082300887,0.9421541787188215,0.21420302082392487,4.86334220223528,0,18944,73728,37888,591360,0.14711170745979973,0.293571528897719
