step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.013450889000523603,0.38944486047927884,0.0075178379286582,0.3081420738667267,0.08312697999477028,nan,1.052856637450114,0.9762434323458516,0.9708999302040342,nan,0.1057132749002282,0.1057132749002282,1,0.014818477151777778,0.011133013994218326,0.05688027927919406,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.09243014399999083,0.3444758147981775,0.0062997183297746825,0.30208304033870154,0.05177952125285398,nan,1.1045334495519827,0.9563238084762627,0.9391427419717542,nan,0.10335362420373762,0.2090668991039658,2,0.05116223392752523,0.027405786143318872,0.10923600946984503,1.0,1.0,0.0009765625,6400,512,0,1024,7936,nan,nan
50,0.17164562800007843,0.28229522980117955,0.01614211665528685,0.2499860615474267,0.03465888043651385,nan,1.1686390195044185,0.9286240600453024,0.9027369204502789,nan,0.12821113990487143,0.33727803900883724,3,0.08219474559816309,0.03893577574625676,0.06655468805171642,0.8788537338852487,0.9888258116001448,0.001721363826694092,12800,768,1024,1536,16128,nan,nan
75,0.24888908499997342,0.1823102483554252,0.023219612054844255,0.1530059096068789,0.01898175299197486,nan,1.2386805305963735,0.8962237771213517,0.8650956922822748,nan,0.14008302218390978,0.477361061192747,4,0.06003112094676079,0.04329569839476957,0.08344617057790363,0.8788537338852487,0.9888258116001448,0.001721363826694092,19200,1024,1024,2048,23296,nan,nan
100,0.3437864650004485,0.1697810417965909,0.04842807226758754,0.11642982421273362,0.00717465026383562,nan,1.3113687493014836,0.8618231904665539,0.8268080602319625,nan,0.14537643741022022,0.6227374986029672,5,0.0805404590671972,0.08329979824864991,0.2938225544192055,0.7022766476510357,0.9709323882139433,0.002585387357072373,25600,1280,2048,2560,31488,nan,nan
125,0.4307414390004851,0.15744859214426876,0.03394321757072668,0.1263652542418105,0.007121275574179351,nan,1.378351087723291,0.831192598598217,0.790456313678492,nan,0.13396467684361468,0.7567021754465819,6,0.08073775155007269,0.07550764533035718,0.20669032040823107,0.7022766476510357,0.9709323882139433,0.002585387357072373,32000,1536,2048,3072,38656,nan,nan
150,0.515008317000138,0.16241534725387136,0.03949035768478325,0.1255241621857963,0.00626146838214735,nan,1.4413285960615179,0.8027421709742427,0.7559292329642392,nan,0.12595501667645403,0.882657192123036,7,0.12321085845282401,0.09559677516847923,0.5123730569403875,0.6402547652115613,0.9625683163622234,0.002739390459560109,38400,1792,3072,3584,46848,nan,nan
175,0.597153585000342,0.15268005847594243,0.027382919812751295,0.1394472390462906,0.004278626486504488,nan,1.4984010637955631,0.7784697891427591,0.7231291470616773,nan,0.11414493546809079,0.9968021275911267,8,0.11770374466410133,0.08517176019088513,0.4907604144169615,0.6402547652115613,0.9625683163622234,0.002739390459560109,44800,2048,3072,4096,54016,nan,nan
200,1.4147379140003977,0.14663892159991693,0.026126688187087403,0.13591099223751546,0.005039687181290485,nan,1.5528878819004137,0.7547423148725094,0.6923698032270764,nan,0.10897363620970113,1.1057757638008279,9,0.11029520552073363,0.08157917020355247,0.44137079869825196,0.7769231630797794,0.978927578046285,0.002239210534088299,51200,2304,4096,4608,62208,0.6978050864145682,1.155490691722861
225,1.4973523369999384,0.13925223408333787,0.022695804479208364,0.13512815655488297,0.00593048047044273,nan,1.6039964568862808,0.7319734783897437,0.6640300647239751,nan,0.10221714997173414,1.207992913772562,10,0.09323668555199471,0.06376215099179583,0.394943796613863,0.7769231630797794,0.978927578046285,0.002239210534088299,57600,2560,4096,5120,69376,0.6978050864145682,1.155490691722861
