step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.012463334000130999,0.8194432554590642,0.03853751327286503,0.5325896646627348,0.01697902524775406,0.24218710100352575,0.9948412838040358,0.975213463001617,1.0208808909271907,1.0090643622671565,0.05989050638869431,0.05989050638869431,1,0.02191039705138579,0.011656394471330066,0.012888742827495114,1.0,1.0,0.0009765625,256,0.9774937511371283,1.0,0.7860154085347535,1.5113584501445778,65536,256,0,512,1024,nan,nan
25,0.09301265500016598,0.5394232134212131,0.009439067100895171,0.3240496499440011,0.06524958837594093,0.15304695335928473,0.965527179865523,0.9443009329182487,1.0887033856315802,1.0014685015846478,0.13564498940877923,0.19553549579747354,2,0.02063696589683802,0.0025440312253926243,0.08147978877721207,0.7586668922924891,0.9756149404140279,0.0018259833412438073,6400,0.9771487622080279,1.0,0.7913373089194761,1.5592940986740287,131072,512,1024,1024,8960,nan,nan
50,0.17444492899994657,0.5247831576170433,0.012406148987374086,0.31267940630173024,0.06720711316856595,0.1506263676465665,0.9412351338485967,0.9148221037698768,1.149306467717924,0.9946362946636023,0.1212061641726877,0.31674165997016124,3,0.03157739050181275,0.005961362531529601,0.2684641069269901,0.7565745285305605,0.9757763226815358,0.0018608137523781498,12800,0.964920614144762,1.0,0.7837474343689405,1.9545971923898013,196608,768,2048,1536,17152,nan,nan
75,0.2553597539999828,0.4953249329593356,0.00977034304501808,0.3081959926846165,0.05349400781767054,0.14933878412801319,0.9182857352088534,0.888608493085961,1.2001526234432685,0.9929531482619172,0.10169231145068858,0.4184339714208498,4,0.03550131385491926,0.005735604455905922,0.4215024564506002,0.7648719227197652,0.977395070038225,0.001943288015218252,19200,0.9719289401651147,1.0,0.7943071565968721,1.890303252676958,262144,1024,3072,2048,25344,nan,nan
100,0.3375419099997998,0.4317382606543938,0.010125519404937593,0.27579819247090476,0.040904347375585834,0.13418051876154682,0.9004060180598332,0.8646578902327313,1.2407754697714126,0.9941606219360228,0.08366064000449969,0.5020946114253495,5,0.02614361199998555,0.006203539041470014,0.3754819459580946,0.8015325470252838,0.9810894279765262,0.0020334975029448208,25600,0.976128164570957,0.9999999999999998,0.788729657021576,1.588077449536986,327680,1280,4096,2560,33536,nan,nan
125,0.42562806800015096,0.29346268327894603,0.025833221501892892,0.18581926048009134,0.024157592907292254,0.08421880214933876,0.9065354285233758,0.8402869416559208,1.2630026485559598,0.9901749812647436,0.05671317849617952,0.558807789921529,6,0.027685859612869373,0.017695445522958923,0.26225064335784626,0.770315841605859,0.978768463627813,0.002542756766626645,32000,0.9749069030955573,1.0,0.789654421549883,1.5593759641951095,393216,1536,5120,3072,41728,nan,nan
150,0.5100618789997498,0.2460867634158951,0.0893716036792553,0.12637356579488662,0.005425813432214206,0.05149637610412298,0.960397781499251,0.8152337419862452,1.2441010865599136,0.9802673899545901,0.10772470595175054,0.6665324958732796,7,0.04105749006244147,0.03963961138789128,0.24878009173072324,0.7408117404217374,0.9759272156595188,0.002623046706982644,38400,0.9745782105831918,1.0,0.788032327211648,1.5273521241637502,458752,1792,6144,3584,49920,nan,nan
175,0.597007167999891,0.24346541881908407,0.07521788516840545,0.1311947267298486,0.005648433518254713,0.05856483897652276,1.0033104449603065,0.792262808032638,1.229185363725638,0.9752413832814173,0.08582532692211098,0.7523578227953905,8,0.07557590492984323,0.06672291751272595,0.4521728843473356,0.6735966647826915,0.9677489972694403,0.0027777073412761227,44800,0.9748177677154738,1.0,0.7986352398041755,1.4930512653115395,524288,2048,7168,4096,58112,nan,nan
200,0.688288982999893,0.23153675041286045,0.05519952003596029,0.1397515994368178,0.005782641230402779,0.06105536722773398,1.0347408503071416,0.7719849078414258,1.219005152165666,0.9742690896857665,0.06286081069367011,0.8152186334890607,9,0.058715365892353905,0.05404981804513844,0.39589077020195834,0.6540440235053563,0.964961265869926,0.0028630890410631183,51200,0.9774106955308643,1.0,0.8052551018049335,1.501803406709213,589824,2304,8192,4608,66304,0.6117053965491331,1.0747374780185923
225,0.7707562539999344,0.22591814701693338,0.060923826847875194,0.13156217399089506,0.005258884091695237,0.057154023545728946,1.0674389306185488,0.7521787693956008,1.2080170448687877,0.9723652551170623,0.06539616062281473,0.8806147941118754,10,0.07765106551496223,0.07155330515541977,0.47198059226080213,0.6897315502242627,0.9697630086089939,0.002921420926719878,57600,0.9784223383139972,1.0,0.8142034176180413,1.5308042557829176,655360,2560,9216,5120,74496,0.6117053965491331,1.0747374780185923
