step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,weight_physics,weight_initial,weight_boundary,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.022435370000039256,0.38970563207920483,0.005519052270157972,0.41083328565460303,0.004788587604867463,1.0297253449870332,0.9225282169286023,1.0477464380843646,0.15494356614279547,0.15494356614279547,1,0.0036068036352934554,0.0009191448865770824,0.004359454607681853,1.0,1.0,0.0013020833333333333,192,192,0,384,768,nan,nan
10,0.09989766700027758,0.30392723833317725,0.0025313756653494238,0.29554289756815694,0.044190834452021106,0.9777631799695811,0.843787861722017,1.1784489583084021,0.2614050404480749,0.41634860659087036,2,0.040648440202397426,0.004773499158726087,0.19626839556133566,0.7622174963366003,0.9752274360096826,0.002605542568910079,1920,384,768,768,3840,nan,nan
20,0.16965974200002165,0.27333858901267677,0.004211028461935262,0.28778872673711636,0.03654283024785522,0.958500784630039,0.7749386492278103,1.2665605661421508,0.17622321566749755,0.5925718222583679,3,0.04305455729777997,0.008214938671468313,0.48296925917322603,0.7626268781134905,0.9744760493195597,0.002361675438800426,3840,576,1536,1152,7104,nan,nan
30,0.23882597100009662,0.2419997740711048,0.0015197111604749337,0.303590963105752,0.01633468726711567,0.9481675533602929,0.720759855684361,1.3310725909553465,0.12902404962639102,0.7215958718847589,4,0.01291022316719956,0.0018976084034162746,0.362594810314015,0.8870852495475754,0.989047510698181,0.0020533123013942163,5760,768,2304,1536,10368,nan,nan
40,1.0003894460000993,0.21229082654898898,0.0022798697113406287,0.2782843007775182,0.01723973870096543,0.9570587527555651,0.669958732759974,1.372982514484461,0.10160224584877364,0.8231981177335326,5,0.014163437073306799,0.0026394594106972378,0.1962163978924673,0.8938957728706418,0.9897321040644035,0.002070337190846186,7680,960,3072,1920,13632,0.8675646862747235,1.1008421559624821
50,1.0658071240000027,0.18431702006527448,0.003908782906768654,0.2570946830881389,0.014932782273516784,1.000532810532698,0.6216855162104714,1.3777816732568304,0.09654643309900501,0.9197445508325376,6,0.013983456837497348,0.0038073395351963324,0.13888651336616498,0.9067503091830185,0.9912541052679743,0.002066451832151409,9600,1152,3840,2304,16896,0.8675646862747235,1.1008421559624821
60,1.1312108600000101,0.15929152363633078,0.004757843531523566,0.23752729798948682,0.012621414613393844,1.0596845188450552,0.5769532676806715,1.363362213474273,0.11830341662471444,1.038047967457252,7,0.012290593523456843,0.005449825216671122,0.12833555657781753,0.80076066375372,0.9818466889479462,0.002908694365325987,11520,1344,4608,2688,20160,0.8675646862747235,1.1008421559624821
70,1.1969240380003612,0.13882714712234973,0.0069785361406845756,0.21814231069227932,0.010718263562784856,1.1339267656993683,0.5347158875223942,1.3313573467782371,0.14848449370862637,1.1865324611658785,8,0.020381705659392523,0.01000086083305534,0.20579498797122894,0.734210120071786,0.9726173244678803,0.0031728296239317407,13440,1536,5376,3072,23424,0.8675646862747235,1.1008421559624821
80,1.2640281750000213,0.1251127626054023,0.011676025725869494,0.20351463506161177,0.007882719819001878,1.2234114404936889,0.4949285968220879,1.2816599626842229,0.17896934958864108,1.3655018107545196,9,0.039826251697608055,0.021847465422378518,0.3718688902492024,0.7193104163856471,0.9710970797051308,0.0030167102160212613,15360,1728,6144,3456,26688,0.744849500571618,1.058562536733068
90,1.3282682750000276,0.11514736923684978,0.014351769698016844,0.19650225404066543,0.005016551987836827,1.320066966672768,0.4583872310383576,1.221545802288874,0.1933110523581582,1.5588128631126779,10,0.04608925227452555,0.025959222125983665,0.36108408905537254,0.7184269448186922,0.9716053704239499,0.003142744732376326,17280,1920,6912,3840,29952,0.744849500571618,1.058562536733068
100,1.4088202530001581,0.10934841689958004,0.016115890758096618,0.19551076757956293,0.00287594767069161,1.4207074713590626,0.4252112253724901,1.154081303268447,0.20128100937258925,1.760093872485267,11,0.04991982757078861,0.027847196150230867,0.34757378369575387,0.7224788011549794,0.9729176287233492,0.0034345112335203913,19200,2112,7680,4224,33216,0.744849500571618,1.058562536733068
110,1.471776754000075,0.1034029554337612,0.015359565145789268,0.19431362403551716,0.0031097376921133675,1.5048394428609826,0.39559718310870895,1.0995633740303083,0.16826394300383973,1.9283578154891068,12,0.05354906362494624,0.0299134056522702,0.3743080811878079,0.7397847582953082,0.9748466341487155,0.003112839946183532,21120,2304,8448,4608,36480,0.744849500571618,1.058562536733068
120,1.5561334389999502,0.10018020218894233,0.015410648393856826,0.19601747555808446,0.00336151428040038,1.5753286487890876,0.3691259419853142,1.0555454092255983,0.1409784118562099,2.0693362273453166,13,0.05640838668695457,0.032384610428039494,0.42921812988766544,0.700250478109083,0.9700996820551806,0.0035296045461649253,23040,2496,9216,4992,39744,0.725692571563,0.999449655588087
