step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.018899413000042387,0.7638970279916221,0.03902115726991348,0.5325896646627348,0.016979025247754055,0.18551308836947716,0.9975139934646396,0.97776533159118,1.0169280608154507,1.0077926141287297,0.0494413498883608,0.0494413498883608,1,0.021374739320246153,0.010697198734310598,0.0012602190887529368,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.11272393699999839,0.4936857640031758,0.004559093876164197,0.3278106301986695,0.06244467963275104,0.10958121661743933,0.9632081923173326,0.9511266285343994,1.0829123885525287,1.0027527905957392,0.13196865547415604,0.18141000536251684,2,0.028930793257562017,0.003999500259725602,0.14288612683896035,0.7601119947868367,0.9767727838375201,0.0019473797673764629,6400,512,1024,1024,8960,nan,nan
50,0.22963372500004198,0.48095196026035386,0.008414571324569388,0.31170155960578916,0.068080692006665,0.10718437623664294,0.9343861128208171,0.9251113363732307,1.1430527917880595,0.9974497590178927,0.12028080647106154,0.3016908118335784,3,0.035099015384624864,0.004745375393077556,0.3517825986050165,0.7908402171013692,0.9797972119334649,0.0017862826975845406,12800,768,2048,1536,17152,nan,nan
75,0.32267213300002595,0.45292686530943116,0.007948601281910234,0.30404401864156083,0.0539196705351548,0.107597906715417,0.9098418326080898,0.9018417384132134,1.191599473344869,0.9967169556338277,0.09709336311361905,0.3987841749471974,4,0.03404057269160887,0.003630536719986973,0.39133228439355905,0.8718885239358111,0.9880322702110781,0.0015025001701671305,19200,1024,3072,2048,25344,nan,nan
100,0.4111210940000092,0.39557443398227427,0.008786655148019046,0.2698754148660326,0.04190276628548743,0.09884198238806194,0.8927885675057838,0.8802585414994933,1.228446290194341,0.9985066008003816,0.07727292403205188,0.4760570989792493,5,0.014787581668653307,0.002125468274527696,0.12926946715649557,0.888045635228108,0.989711809575356,0.0015782876785257064,25600,1280,4096,2560,33536,nan,nan
125,0.4987403590000099,0.27421870915543656,0.020456242207474905,0.18567813816788237,0.025726330590513335,0.06457142492699132,0.8954644770126654,0.8584567451492935,1.2492770895194305,0.9968016883186104,0.04701341766394218,0.5230705166431915,6,0.01883304114006002,0.01467062873061696,0.19728805403471145,0.7616739419066962,0.9766767251801967,0.00211033697169201,32000,1536,5120,3072,41728,nan,nan
150,0.588435139000012,0.225457822725807,0.07931924015978353,0.12501090769869438,0.007272224415454189,0.03773305876641965,0.9448797212497143,0.8343898085801555,1.2341126002469547,0.9866178699231754,0.0988304884740977,0.6219010051172892,7,0.03911526939844287,0.043465519397518436,0.21982534935192405,0.7289974320185056,0.9749595446190231,0.0027806119777421603,38400,1792,6144,3584,49920,nan,nan
175,0.6787935490000336,0.22814069840811882,0.07999559655322919,0.12565761277257992,0.005383304636946054,0.04121825110886635,0.9859393540739073,0.813201333023274,1.217543842188154,0.9833154707146646,0.08211926564838601,0.7040202707656752,8,0.09905942382428853,0.09418968159428676,0.5292775530518353,0.6338324234068093,0.9623417844431441,0.002865744992282285,44800,2048,7168,4096,58112,nan,nan
200,0.775443370000005,0.2176670293403239,0.05614888515145443,0.134987365622928,0.005756429637131317,0.04710376506237296,1.0151987166062102,0.7948219173803646,1.2040059318693568,0.9859734341440684,0.0638346519234132,0.7678549226890884,9,0.08475580570507728,0.07507657642610445,0.49670217620268176,0.6372974686303832,0.9620934613982245,0.002831805981793248,51200,2304,8192,4608,66304,0.6068338807597385,0.9064348245288445
225,0.8649383050000097,0.2113505832474306,0.0578295898329496,0.13107446271122453,0.0050808207878159,0.04356604361825212,1.0443023771163324,0.7771942332791391,1.1905890561686012,0.9879143334359272,0.06208911960396213,0.8299440422930505,10,0.08891002909271394,0.08251713412982344,0.49973614545536665,0.6648925960383225,0.966222670041209,0.003049191256173184,57600,2560,9216,5120,74496,0.6068338807597385,0.9064348245288445
250,0.954970544000048,0.19696017335151456,0.04241748305103147,0.13351969334851363,0.0060288802431878,0.04348894567571896,1.0645948784092953,0.7607118516699751,1.1837243738396679,0.9909688960810614,0.046694127876194425,0.876638170169245,11,0.0667148051043214,0.05847088647783471,0.420393197355068,0.7071367685563156,0.9713326918937477,0.002804179106445947,64000,2816,10240,5632,82688,0.6068338807597385,0.9064348245288445
275,1.0476201879999962,0.18199263329700752,0.040550710739486885,0.12472429340807137,0.006584782681754085,0.03779085273902983,1.0850674945220655,0.743937692580273,1.1804906243138518,0.9905041885838096,0.04094523222554025,0.9175834023947852,12,0.048301427862722644,0.046471464328191915,0.32228392053106864,0.7311639698683389,0.9737179212279875,0.0026761890266861835,70400,3072,11264,6144,90880,0.6068338807597385,0.9064348245288445
300,1.1481342860000154,0.17404160947908087,0.040213320831711696,0.11649801170548164,0.007496196660399341,0.036520935476921396,1.1043169303519216,0.7268479500337505,1.1800578193733178,0.9887773002410098,0.03849887165971233,0.9560822740544975,13,0.052539090780921935,0.043705564017941484,0.33864044113870495,0.7741415012337438,0.9785098205401609,0.0026977377707889253,76800,3328,12288,6656,99072,0.6068338807597385,0.9064348245288445
