step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_min,vrba_multiplier_max,vrba_temperature,vrba_local_updates,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.012760015999901952,0.9108833559461242,0.0056486002803627575,0.41369463177028665,0.0050379958485613765,0.48668576662352303,1.0,0.9997942752239345,0.9999886110038738,0.9997976641805306,0.00041944959166106965,0.00041944959166106965,1,0.005774482026111888,0.037906033740730385,0.0014049134118024984,1.0,1.0,0.0009765625,256,1.0,1.0,1.0,1.0,0.9999983350950628,1.0076119005398003,1.0064431177804154,1.009,0.08208764170641052,1,0,0,0,512,768,nan,nan
25,0.1614718470000298,0.8564996061284746,0.00556528790591347,0.3178306882124463,0.11874461180959675,0.41830585728340464,1.0,0.9949122255898533,0.9979150660148828,0.9950222701220323,0.00053428615987694,0.0121504382732317,25,0.010446432476459034,0.03843179119308685,0.3222365616015955,1.0,1.0,0.0009765625,6400,1.0,1.0,1.0,1.0,0.9958111247889893,1.1046516488372606,1.0539504673531612,1.1813248090276611,0.030296496682867883,25,0,0,0,1024,7424,nan,nan
50,0.29877992899992023,0.8025995956143697,0.015929864368279138,0.3145182020193516,0.09883269430215667,0.3808412125746598,1.0,0.9898747708635216,0.994018454066166,0.9901622083886968,0.0005621419192617383,0.0259445666816156,50,0.027010413408104478,0.03597949268973214,0.37518860824231215,1.0,1.0,0.0009765625,12800,1.0,1.0,1.0,1.0,0.98405594412385,1.1653448162302846,1.0861925237970262,1.3741903372397632,0.062135266180001494,50,0,0,0,1536,14336,nan,nan
75,0.4329682910001793,0.6448963521950171,0.08095153733982803,0.24776382366174995,0.055658298541461614,0.2687025309054861,1.0,0.9849586183215913,0.9896554495318076,0.9855700356658039,0.0005338610680759581,0.0398158964807972,75,0.04671163617531579,0.03699682084940995,0.40725568291918185,1.0,1.0,0.0009765625,19200,1.0,1.0,1.0,1.0,0.9760630392511692,1.207619387357361,1.1160867757995507,1.4995603550216985,0.13251641619560442,75,0,0,0,2048,21248,nan,nan
100,0.5694297479999477,0.6448329854544439,0.21431247095036862,0.21175307564704157,0.01934543019089995,0.2075078003366199,1.0,0.9806616124700137,0.9859959100912822,0.9820733799731554,0.00036366111139607415,0.05126909746554875,100,0.057890496446383055,0.05503943991612316,0.5646922364982725,1.0,1.0,0.0009765625,25600,1.0,1.0,1.0,1.0,0.9695536280365658,1.247154230257137,1.1434903020443545,1.6914157547180315,0.1838758563460412,100,0,0,0,2560,28160,nan,nan
125,0.7100245030001133,0.6847398956416217,0.2066494003267632,0.2097651489514735,0.02125952631778171,0.25710741503413626,1.0,0.977459089867055,0.9841603234556633,0.9806440681768213,0.00017380062766336746,0.057736518500460465,125,0.05943769006265519,0.04550691152614026,0.7456389325018218,1.0,1.0,0.0009765625,32000,1.0,1.0,1.0,1.0,0.9576713524632853,1.2856585470942792,1.166621971079305,1.8964853644651098,0.16824373972422185,125,0,0,0,3072,35072,nan,nan
150,0.8506023119998645,0.7344059010144479,0.2644088074868008,0.1818862955038498,0.0183379206003194,0.279933613536161,1.0,0.975095214382377,0.9840402959105119,0.9809303746608163,0.00015320922337702658,0.06102513161390333,150,0.06414896251022656,0.054926283599203006,0.9138560013469578,1.0,1.0,0.0009765625,38400,1.0,1.0,1.0,1.0,0.9395630478768743,1.3226455814274272,1.1889822123840357,2.0851701547969945,0.17507429091121723,150,0,0,0,3584,41984,nan,nan
175,0.9874801159999151,0.7824547550309545,0.28444844910241485,0.1794376436574625,0.018853209290368458,0.31011722618309767,1.0,0.9735167691846317,0.986029298367387,0.9826314320783667,0.00026273510352370355,0.06629363668607402,175,0.07075727355321935,0.07858262119307585,0.9720083357143422,1.0,1.0,0.0009765625,44800,1.0,1.0,1.0,1.0,0.9253306043095028,1.3552390368604457,1.211113791196398,2.186797366583571,0.1781608225424611,175,0,0,0,4096,48896,nan,nan
200,1.1294303740000942,0.8160404512450057,0.3131755773661222,0.171307156426927,0.020610406592355277,0.32051730407912793,1.0,0.9725891823273682,0.9903060732266257,0.9854156759809086,0.00037375013966078896,0.07428224230511815,200,0.09042087443719278,0.11165207976293237,1.0028465461078393,1.0,1.0,0.0009765625,51200,1.0,1.0,1.0,1.0,0.9151797200207261,1.3845245664915629,1.2334200223707055,2.234594319827393,0.18665537939522361,200,0,0,0,4608,55808,0.4837262335419403,1.1171486760954066
225,1.2680986959999245,0.8433741380899568,0.36803999587545044,0.14457387528727267,0.0332283023336244,0.30494508118394203,1.0,0.9722180089351289,0.997120368606449,0.989175489555306,0.0004971338000663295,0.08522752465157823,225,0.09705645098425487,0.13250231274685123,1.0475303246291567,1.0,1.0,0.0009765625,57600,1.0,1.0,1.0,1.0,0.9111248786807602,1.4090674632314721,1.2550330146176791,2.2474659745752565,0.22077240365791412,225,0,0,0,5120,62720,0.4837262335419403,1.1171486760954066
250,1.4097971739997774,0.8467689407151281,0.3442861707580203,0.1696742880338011,0.020233309046998826,0.31909364907626425,1.0,0.9723441400357857,1.0066922168632717,0.9938532354114601,0.0006552906161532146,0.09963009133710898,250,0.09473249573707512,0.13764904487765,1.1138585290021488,1.0,1.0,0.0009765625,64000,1.0,1.0,1.0,1.0,0.9087684749441408,1.4312925857207301,1.2754134835923816,2.25075803253178,0.2037377071868936,250,0,0,0,5632,69632,0.4837262335419403,1.1171486760954066
275,1.5502278620001562,0.8530219535017807,0.36433224601453384,0.15279174949261842,0.020919828979813555,0.3189538635691517,1.0,0.9729466249415192,1.019203827151113,0.9992351783217142,0.0008179647762548425,0.11812612944093781,275,0.09262213097229323,0.156875400815817,1.1622594260670762,1.0,1.0,0.0009765625,70400,1.0,1.0,1.0,1.0,0.9072133047425807,1.4529265686155952,1.295336118858697,2.2516171126717084,0.21252601796954979,275,0,0,0,6144,76544,0.4837262335419403,1.1171486760954066
300,1.6933642459998737,0.8610686041903759,0.3946399138102819,0.13254425807966913,0.022248704562359937,0.31270921176872396,1.0,0.9740510196426682,1.034996106761066,1.0050759178777933,0.0009973342547550113,0.1408635433081189,300,0.09619525424012026,0.18840848545371802,1.1558631957861913,1.0,1.0,0.0009765625,76800,1.0,1.0,1.0,1.0,0.9078233020338276,1.4736449708677863,1.3141660177067471,2.2645162792627986,0.2219177233842951,300,0,0,0,6656,83456,0.4837262335419403,1.1171486760954066
325,1.8340963020000345,0.8734629695377744,0.4035077823460136,0.13019510362919012,0.01829681392286186,0.3200504620302654,1.0,0.975689634462826,1.0545222925456084,1.0111867169500472,0.001184521483540757,0.16813914298507304,325,0.12284945770203246,0.18852214477006518,1.0995946515394637,1.0,1.0,0.0009765625,83200,1.0,1.0,1.0,1.0,0.9100373686272264,1.4932751083261946,1.3327329399860273,2.2661778125372494,0.23400385828591067,325,0,0,0,7168,90368,0.4837262335419403,1.1171486760954066
