step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.01676683999994566,0.5653452371531327,0.05519136840778043,0.4876904960538072,0.02168431779202017,0.013745526197113273,0.9923585075854497,0.9730701735995679,1.0142959481327913,1.0202753706821908,0.06914263762996442,0.06914263762996442,1,0.052024191959634467,0.008908309994642646,0.02872374422440883,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.10375712299992301,0.3996582628709137,0.00508698271486354,0.37891806040168147,0.028437949648174962,0.0037744516699530868,0.9604231537094924,0.9515209623095755,1.0680911290104431,1.0199647549704889,0.10759036175530345,0.17673299938526787,2,0.03832163481962695,0.002496305295204417,0.04785699994551834,0.8496109114665923,0.9863873559486234,0.0018928312920684206,6400,512,1024,1024,8960,nan,nan
50,0.19906555800025671,0.35392904290498545,0.011370352096967148,0.33022434718508914,0.030510691315337873,0.0019971642194841423,0.9396397939793943,0.9295366606197276,1.1234585610809946,1.0073649843198833,0.110734864141103,0.2874678635263709,3,0.03626680564495054,0.00589170281195606,0.12806403749295586,0.859741588243359,0.9875836930228672,0.001689068579727171,12800,768,2048,1536,17152,nan,nan
75,0.2940152820001458,0.24042895430796374,0.015923754261092493,0.22201239453306376,0.019475536309173737,0.0014033499119624254,0.92994225197524,0.9075315894183084,1.1676915991917107,0.994834559414741,0.08846607622143199,0.37593393974780287,4,0.037476000924813235,0.01369182643038678,0.1776478403601621,0.8265318191467868,0.9840735801123812,0.0020704555470241756,19200,1024,3072,2048,25344,nan,nan
100,0.40775197699986165,0.19550246810571328,0.07924848838040235,0.12631721280185385,0.005536353039365235,0.00018247593637499374,0.9694962562944704,0.8863091349612597,1.1811985322292904,0.9629960765149796,0.10612187471362,0.48205581446142287,5,0.1720987787261363,0.14383859036664431,0.6417086709065054,0.629985890882136,0.9617785817226647,0.0032951232598653025,25600,1280,4096,2560,33536,nan,nan
125,0.4974056920000294,0.18648716516396108,0.058633205533465585,0.1402683484812453,0.004822570098440674,0.00025234467113465983,1.0044665673295212,0.8669922763530732,1.1910505922931636,0.937490564024242,0.08964474219784813,0.571700556659271,6,0.10735930706910551,0.09225059529231362,0.4513305485788726,0.6527153622426675,0.9656471071362943,0.003045343256550299,32000,1536,5120,3072,41728,nan,nan
150,0.589091413999995,0.18149016989517017,0.06366582032764737,0.12949215192339036,0.004311624836866113,0.00012603115329120514,1.040593466637757,0.8490008739144898,1.202937166750463,0.9074684926972904,0.09602694753107022,0.6677275041903412,7,0.1478384777894718,0.11894871979281113,0.5252717906316635,0.613260770363481,0.9593797335034883,0.0031534986706814256,38400,1792,6144,3584,49920,nan,nan
175,0.685522912000124,0.17618639552340676,0.04834472479174336,0.1437718527354755,0.0038650438072090746,0.0004062338742365324,1.064104409250994,0.8325931322068535,1.2098585614542967,0.893443897087856,0.06086467463414136,0.7285921788244826,8,0.12949180313549155,0.09860236532200516,0.576054538421371,0.5959764121395542,0.956639250484635,0.0031080266878899584,44800,2048,7168,4096,58112,nan,nan
200,0.7811250719996679,0.18129518621847654,0.056512078681326815,0.14123484341333742,0.003316892370688875,0.0003300334998304104,1.0898353184619358,0.8169851651999275,1.2149002913023577,0.878279225035779,0.06154527811800581,0.7901374569424884,9,0.16766940887480897,0.12398049301795877,0.719405250914931,0.6517562800264972,0.9635809830289216,0.002958733013303504,51200,2304,8192,4608,66304,0.6153159180983938,0.9190263133915665
225,0.8821727659997123,0.17872448409044409,0.04683225083724878,0.15202680817205974,0.0036653346272917126,0.0004147808952676086,1.1085082831907789,0.8023174450823053,1.221403044764198,0.8677712269627178,0.05035143638136674,0.8404888933238551,10,0.14116073804480087,0.10220600477331532,0.6664591282708991,0.6456190175135511,0.9635678841213584,0.0029806444264254854,57600,2560,9216,5120,74496,0.6153159180983938,0.9190263133915665
