step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.021454984000001787,0.3899060219736881,0.005519052270157972,0.41083328565460303,0.004788587604867463,nan,1.0358841855060021,0.923010654157917,1.0411051603360808,nan,0.1539786916841659,0.1539786916841659,1,0.0033635503271913503,0.0006643271486505287,0.016623410552698815,1.0,1.0,0.0013020833333333333,192,192,0,384,768,nan,nan
10,0.09417678499994508,0.30305453651945025,0.0018032994439161627,0.2946998465400406,0.04494775831435813,nan,0.9887457341021355,0.8443179103436471,1.1669363555542174,nan,0.25166239043627314,0.40564108212043903,2,0.033415999044599076,0.0029589733549249247,0.025965167091182954,1.0,1.0,0.0013020833333333333,1920,384,0,768,3072,nan,nan
20,0.22105285599991475,0.27196862037876,0.003493591244419482,0.285731298100709,0.03783648271466816,nan,0.9792126358201401,0.7748777045372581,1.2459096596426016,nan,0.15794660817676864,0.5635876902972077,3,0.03107377171063963,0.005806240350667452,0.052878524583342836,1.0,1.0,0.0013020833333333333,3840,576,0,1152,5568,nan,nan
30,0.3714637739999489,0.24093991840202053,0.0017410039175539567,0.30325190054029383,0.016001569620073056,nan,0.9811394332503488,0.7203710165628007,1.2984895501868503,nan,0.10901337594891491,0.6726010662461226,4,0.006207364586945378,0.0010786682001031047,0.04588612622856915,1.0,1.0,0.0013020833333333333,5760,768,0,1536,8064,nan,nan
40,1.1568403229998694,0.2114633092654507,0.002098758053535645,0.2762507799658581,0.018332872164589953,nan,0.9943016330991507,0.6692296026114533,1.3364687642893958,nan,0.10228282790269472,0.7748838941488173,5,0.010355114915873613,0.0019202238359571893,0.05399133307350007,1.0,1.0,0.0013020833333333333,7680,960,0,1920,10560,0.8648366863936391,1.0946200942867634
50,1.2685961529998622,0.183662829388661,0.0035618027991526457,0.25500417879875426,0.016095890859967536,nan,1.0374000766695388,0.6210668621176008,1.34153306121286,nan,0.09632548098770488,0.8712093751365222,6,0.00867871250362159,0.0021455365003840337,0.07550703833562357,1.0,1.0,0.0013020833333333333,9600,1152,0,2304,13056,0.8648366863936391,1.0946200942867634
60,1.365982350999957,0.15852861521030417,0.0043150740322562475,0.235968457110565,0.013341987534702629,nan,1.0961957778281268,0.5767414688784109,1.3270627532934618,nan,0.11759140231717602,0.9888007774536982,7,0.006833826501199691,0.0034763696037176123,0.0751504202309256,1.0,1.0,0.0013020833333333333,11520,1344,0,2688,15552,0.8648366863936391,1.0946200942867634
70,1.45492843299985,0.1371181560224314,0.005636287289037682,0.21697772594738654,0.011118395081834466,nan,1.1695344693050207,0.5351930580062223,1.2952724726887566,nan,0.14667738295378774,1.135478160407486,8,0.00487806290511807,0.004687957470305874,0.0861083838980326,1.0,1.0,0.0013020833333333333,13440,1536,0,3072,18048,0.8648366863936391,1.0946200942867634
80,1.5971728479999001,0.12012876571755682,0.007822667467772647,0.2002547227657453,0.008798247057702102,nan,1.2559872069257747,0.4959839549827799,1.248028838091445,nan,0.1729054752415079,1.308383635648994,9,0.008719109497772857,0.005643551149659216,0.07945107109433729,1.0,1.0,0.0013020833333333333,15360,1728,0,3456,20544,0.7394784371261536,1.0516315692822507
90,1.7148078200000327,0.10788036337740817,0.010287839906194337,0.18831092282609024,0.006267431505425216,nan,1.3508569161580852,0.4594894975939089,1.1896535862480055,nan,0.18973941846462106,1.498123054113615,10,0.016884772663636943,0.0060821051012582925,0.07519743789728002,1.0,1.0,0.0013020833333333333,17280,1920,0,3840,23040,0.7394784371261536,1.0516315692822507
100,1.8068591429998833,0.09971039914682088,0.012204386725179988,0.18150611783069764,0.004163943071326512,nan,1.448191201955884,0.426150577413708,1.1256582206304078,nan,0.19466857159559747,1.6927916257092126,11,0.024665751443429404,0.006978743163340467,0.07184342682945209,1.0,1.0,0.0013020833333333333,19200,2112,0,4224,25536,0.7394784371261536,1.0516315692822507
110,1.8920983219998107,0.09390234540006856,0.013153532161638478,0.17740041612928914,0.0031859174625123035,nan,1.5404746027885763,0.39600455901264325,1.0635208381987802,nan,0.18456680166538458,1.8773584273745971,12,0.02863627816579864,0.007225304136923605,0.06957854695658774,1.0,1.0,0.0013020833333333333,21120,2304,0,4608,28032,0.7394784371261536,1.0516315692822507
120,1.9785381619999498,0.08894203617967236,0.013128527823965138,0.17525998375635707,0.0029570667778039935,nan,1.6223171082423997,0.3689403620669095,1.0087425296906907,nan,0.1636850109076467,2.041043438282244,13,0.03013039366787334,0.006976269257401163,0.06634835292080751,1.0,1.0,0.0013020833333333333,23040,2496,0,4992,30528,0.6861094313296453,0.9579234892213391
