step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.01930806299969845,1.2808034953949747,0.1519275171884818,0.6038265750505614,0.059819349120600725,0.4694279642241964,0.9874726587701705,1.0057811219077488,1.0218557936840769,0.9848904256380037,0.05527383118365148,0.05527383118365148,1,0.021070117225118076,0.039279105665632266,0.006404143876796174,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.12307880299977114,0.6996237904670051,0.004957507660132827,0.3649522408697631,0.08830214554642882,0.23930528016864036,0.9460975696308142,1.0093682555842889,1.0774976700867076,0.9670365046981891,0.11845802015834173,0.1737318513419932,2,0.019923370435782472,0.03333574597585075,0.0735736160789507,0.8660060091092363,0.9875108748449162,0.0018145053986579282,6400,512,1024,1024,8960,nan,nan
50,0.24863842600007047,0.6909408768992754,0.00686534783216493,0.3567668374250479,0.09081466047960893,0.23279193629290618,0.9079096250421416,1.0114020240715331,1.1304232249538078,0.950265125932517,0.10991864670868912,0.2836504980506823,3,0.04983646114125238,0.04144486457736931,0.3564245679875194,0.8395946295706215,0.9852574222794933,0.0019454774778233153,12800,768,2048,1536,17152,nan,nan
75,0.367342646999532,0.6838493272502422,0.00723368691768766,0.3576953067360492,0.0817923522526266,0.2331206985968091,0.87269720776862,1.0151693032720794,1.1760309632853752,0.9361025256739249,0.0987500350642273,0.3824005331149096,4,0.03819656304445801,0.03941726096243176,0.13357126455530055,0.8597469545506558,0.986876994705458,0.001598795842065153,19200,1024,3072,2048,25344,nan,nan
100,0.514220430000023,0.6709572032603283,0.007633912184278363,0.3543756769152381,0.07232645491964235,0.2327196522396975,0.8402350008552243,1.0200923434737783,1.2151192898198084,0.9245533658511889,0.08802273347226397,0.4704232665871736,5,0.043417014167758256,0.040871954280333175,0.19089713230534222,0.8949022192954819,0.9903811204576854,0.0014991398051865182,25600,1280,4096,2560,33536,nan,nan
125,0.6081801860000269,0.636938817501727,0.00900454378924846,0.333832899335203,0.065100408288426,0.2253801252903082,0.8113591498147167,1.0247545949155632,1.2488221098096635,0.9150641454600564,0.07673014286327995,0.5471534094504535,6,0.04397657407847194,0.04101586668129659,0.1690196402677808,0.8967166518306182,0.9904308283770851,0.0014997281346057747,32000,1536,5120,3072,41728,nan,nan
150,0.7038193219996174,0.5301677912942677,0.010025738679893193,0.26919846537336944,0.05281124583003316,0.19621191745079078,0.7865661039026639,1.0278050888963233,1.2778746750431649,0.9077541321578478,0.06420611842852286,0.6113595278789764,7,0.04585456876356083,0.04095754093310233,0.2046069338922705,0.8302874208464234,0.984656944685471,0.0018583096393660313,38400,1792,6144,3584,49920,nan,nan
175,0.8621267789994818,0.3619382181284937,0.03910962740222142,0.16527105232670372,0.02518210073377484,0.1432997712801072,0.7818288340133643,1.0259015567287442,1.2897509662406847,0.9025186430172064,0.023752582395039967,0.6351121102740164,8,0.05981486665055632,0.055744462797903176,0.35409358422950893,0.7405762752313452,0.9756029547007851,0.0023394751714459257,44800,2048,7168,4096,58112,nan,nan
200,0.9988445729995874,0.3172180041260079,0.12082124674526959,0.1116786796939851,0.006529158864438457,0.10837136259661453,0.808957977759339,1.0195843790087409,1.2736465184385126,0.8978111247934071,0.054258287491949386,0.6893703977659658,9,0.07098543250103535,0.07369000703432939,0.3630847255981007,0.7237000656989736,0.9742828377533759,0.002533006988319226,51200,2304,8192,4608,66304,0.5130269868423448,0.880956463974375
225,1.108657826000126,0.32022061378820643,0.11809567128353565,0.11600084361200795,0.007508412387346583,0.10663717510134986,0.8286077699629175,1.0140927673173408,1.2641972992199482,0.8931021634997933,0.03929958440715686,0.7286699821731226,10,0.11273300872082659,0.0976116748560564,0.5303865601409022,0.6609587170482988,0.9668835825433435,0.0028531449169182056,57600,2560,9216,5120,74496,0.5130269868423448,0.880956463974375
