step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.054246529000010923,78.27767171680162,81.93126402155318,nan,0.03842115309139413,nan,0.9549165308160916,nan,1.0450834691839084,nan,0.09016693836781675,0.09016693836781675,1,0.008939285362648586,0.00017809690342795813,0.03199191043066949,1.0,1.0,0.00048828125,512,1.0,1.0,1.0,1.0,0,512,0,1024,2048,nan,nan
50,0.7660796679997475,27.22950366645189,27.988580310345977,nan,2.522140521939526,nan,0.8711552461554763,nan,1.1288447538445239,nan,0.0816165172459099,0.2576895076890475,3,0.2025122554677301,0.05694733289317172,0.4407494913549209,0.7628831613018088,0.9796724242923153,0.0011453786684909677,25600,0.7271422578137502,0.9895245495344682,0.41649721927432687,4.594121082409982,0,1536,4096,3072,34304,nan,nan
100,1.505516391999663,10.471117175409006,10.535640172292593,nan,1.7347731350993565,nan,0.7955546738316849,nan,1.2044453261683155,nan,0.07365088368543471,0.4088906523366306,5,0.011917006757159204,0.034950626645456145,0.3327716929871198,0.7312676082054018,0.9771699900123477,0.001619233622372929,51200,0.722963354226986,0.9724485839356233,0.32043411810033506,4.594121082409982,0,2560,8192,5120,67072,nan,nan
150,2.237278848999722,5.274085482970037,6.175442328052036,nan,0.6147292289698214,nan,0.7273576163636194,nan,1.2726423836363807,nan,0.06644905499083997,0.5452847672727613,7,0.07499636786687539,0.061142059625900066,0.041272171583225534,0.7239060754321615,0.9768953042789583,0.0019169195217455188,76800,0.7168360665347667,0.9375550680238373,0.2547218307607292,4.949025270484323,0,3584,12288,7168,99840,nan,nan
200,2.970076892999714,0.8982623569334716,0.9300049672574237,nan,0.20914500549620216,nan,0.6658329930939538,nan,1.3341670069060463,nan,0.060001446485605237,0.6683340138120925,9,0.10111651347858058,0.07632426470550083,0.3346802445967516,0.7430852066844083,0.9782601005122772,0.0018242504730356791,102400,0.699939780020114,1.0210109919692165,0.25994227114125584,4.735329325134608,0,4608,16384,9216,132608,nan,nan
250,3.7793847739999364,0.23852236087967327,0.31325418690474827,nan,0.034070671515630285,nan,0.6102832311246619,nan,1.3897167688753385,nan,0.05412618923351464,0.7794335377506766,11,0.060859970691468174,0.03604947951983272,0.48652281305683687,0.7251649546963894,0.9773979492314965,0.0019242314561294257,128000,0.6899209083981951,1.040028410043794,0.26983460839948614,4.576749517760485,0,5632,20480,11264,165376,nan,nan
300,4.5707116229996245,0.1326903818881086,0.1861734174864286,nan,0.01972795106316135,nan,0.5601503108813587,nan,1.4398496891186416,nan,0.04884874130365491,0.879699378237283,13,0.012443334599131453,0.05156970133462465,0.1603230353633323,0.7155820211653774,0.9762015013035771,0.001957144167502783,153600,0.6652980128074282,1.0482379422981696,0.25047214002985757,4.279922306284155,0,6656,24576,13312,198144,nan,nan
350,5.359289961999821,0.09211839426235555,0.13081917402444937,nan,0.016672167724225934,nan,0.5148979436159652,nan,1.485102056384035,nan,0.04409376695885503,0.9702041127680697,15,0.05385144576669155,0.059172535032875014,0.4115090382503228,0.7475607554797911,0.9792422191495557,0.0018787421946037833,179200,0.6623519932448507,1.0652317762410681,0.259897952684762,4.77324812755526,0,7680,28672,15360,230912,nan,nan
400,6.1649550389997785,0.065577829004832,0.08950239702896207,nan,0.015170457178448182,nan,0.4740480972082693,nan,1.5259519027917308,nan,0.03980523298719296,1.0519038055834615,17,0.08591221038807073,0.06696560312167557,0.6968868697816588,0.7590543142215739,0.9797540620262943,0.001572210880088215,204800,0.6838636874527286,1.0261528751667792,0.2545756580046296,4.966607872479756,0,8704,32768,17408,263680,nan,nan
450,6.958895271999609,0.05347551635233223,0.07258656237490445,nan,0.013912268262796627,nan,0.4371757720293685,nan,1.5628242279706317,nan,0.035928358682345285,1.1256484559412634,19,0.08523832932534393,0.07217632123475753,0.32197905296001544,0.7645808334944086,0.9801651896547986,0.0016409754442289052,230400,0.6885528388864461,1.0062037632283145,0.2545756580046296,4.987012675659562,0,9728,36864,19456,296448,nan,nan
