experiment,label,problem,method,seed,status,failure_reason,relative_l2,max_abs_error,controller_weight_tv_per_update,temporal_mean_gradient_distribution_tv,temporal_mean_physics_gradient_log_gap,elapsed_seconds,residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_max,kde_pairwise_distance_evaluations,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_max,bias_concentration_correlation,n_observations,noise_kind,noise_level,run_dir
burgers_long,Burgers — vRBA confirmatoire,burgers,vw,66,succeeded,,0.6028461537030685,1.750204044459862,0.0,0.13224904611564733,0.6031159583570639,15.868393581999953,1357824,0.6045475062836956,1.0,7.769772477389657,,,,,0.5345164212827084,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/vw/seed_00066
burgers_long,Burgers — vRBA confirmatoire,burgers,vw,77,succeeded,,0.43507983158740815,1.0010291430629166,0.0,0.11844013852979653,0.5508342524913965,14.858420977999913,1357824,0.6498044846480936,0.9999999999999998,6.76974449201331,,,,,0.5587610800910389,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/vw/seed_00077
burgers_long,Burgers — vRBA confirmatoire,burgers,vw,88,succeeded,,0.19630086657445517,0.57495218470131,0.0,0.13240319164400782,0.740656746334821,15.140819122000039,1357824,0.6473475282352991,0.9999999999999999,5.831193200330968,,,,,0.5009156767634332,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/vw/seed_00088
burgers_long,Burgers — vRBA confirmatoire,burgers,vw,99,succeeded,,0.5513349218506329,1.683765824255702,0.0,0.14575637556729187,0.6855679467537429,15.04824116099985,1357824,0.5658665000650175,1.0,7.480719970670094,,,,,0.40814747010852154,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/vw/seed_00099
burgers_long,Burgers — vRBA confirmatoire,burgers,vw,111,succeeded,,0.45202413281590625,1.342167259320421,0.0,0.10848326858320281,0.49923106080534263,15.007829809000214,1357824,0.6389141562601578,1.0,8.681790700675528,,,,,0.5129644224307056,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/burgers_confirmatory_long_v1/vw/seed_00111
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,11,succeeded,,0.09258908690685405,0.1745267137643235,0.05884094966836608,0.09327570814079147,0.3090071096994909,2.4727102870001545,197376,,,,,,,,0.15378388825630468,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00011
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,22,succeeded,,0.13980169603713385,0.22528390307547108,0.05940782066836109,0.0996181562147788,0.4411196784811712,2.5765116800002943,197376,,,,,,,,0.3618464356951442,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00022
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,33,succeeded,,0.1000114101157062,0.1549772778469779,0.08885603344260738,0.07462914429112719,0.3344388554923218,2.486162133000107,197376,,,,,,,,0.4366692542734,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00033
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,44,succeeded,,0.13693535044510952,0.2090583714666856,0.06357337338133771,0.07866634476578038,0.3211567453374682,2.6781463530005567,197376,,,,,,,,0.3871404994828607,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00044
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,55,succeeded,,0.11630800889799095,0.18556274290750752,0.06744077584693589,0.11441226317613279,0.5230022538788873,2.697941229999742,197376,,,,,,,,0.2370398073111111,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00055
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,66,succeeded,,0.06675986533966481,0.12755637341233084,0.07106435628735355,0.12006466416187832,0.31524009536535275,2.6461993449993315,197376,,,,,,,,0.27382336540387986,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00066
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,77,succeeded,,0.07601847699226187,0.1343950378985609,0.0773985272538825,0.11996019719174465,0.43581795682662783,2.342052593000517,197376,,,,,,,,0.1510375368070615,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00077
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,88,succeeded,,0.06628723175222241,0.11489573465297165,0.06665020167685351,0.08660196440306064,0.32411442639125804,2.6433434370001123,197376,,,,,,,,0.2016968523911344,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00088
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,99,succeeded,,0.10067389347152297,0.17967436382239688,0.06930218086585781,0.09520646148847076,0.4691807562995193,2.5476211010000043,197376,,,,,,,,0.176174239074581,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00099
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m5,111,succeeded,,0.0887181120914093,0.17721680661736783,0.0653616832917304,0.09268407653503484,0.37063173521394127,2.485371140999632,197376,,,,,,,,0.31486514256605913,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m5/seed_00111
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m6,11,succeeded,,0.09514643404130702,0.17505758607084831,0.05874867640764786,0.09217092286108333,0.3099965451848601,2.513050003999524,197376,,,,,,,,0.3527127303784812,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00011
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m6,22,succeeded,,0.1453003403079338,0.23415312117738796,0.062454299153847204,0.10432500628029884,0.45489974947104483,2.4465264760001446,197376,,,,,,,,0.5797017659634064,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00022
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m6,33,succeeded,,0.1025133185700315,0.15913120726743823,0.09305895799154436,0.06612069552194899,0.287731009174902,2.5099564180000016,197376,,,,,,,,0.4109079932927204,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00033
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m6,44,succeeded,,0.12899082222442546,0.20696018979758846,0.06257248373344954,0.07975022558428872,0.3238247087913859,2.535442612999759,197376,,,,,,,,0.2483034426954507,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00044
allen_cahn,Allen–Cahn — vRBA confirmatoire,allen_cahn,m6,55,succeeded,,0.11784659220214737,0.18280195421532797,0.0638081038015127,0.1202467811355359,0.5485025270222199,2.2369063220003227,197376,,,,,,,,0.14650685046291984,0,none,0.0,/workspace/scratch/a5f0879dfaa7/recoa-pinn/outputs/allen_cahn_screen_v1/m6/seed_00055
