step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.025350250000883534,0.38824964765523506,0.0075178379286582,0.3081420738667267,0.08312697999477028,0.00284562043589388,1.017262901904624,0.9652223285275737,0.9645494189486528,1.0529653506191494,0.14045650504754692,0.14045650504754692,1,0.014615376359279317,0.011421547012534358,0.050188682033573254,1.0,1.0,0.0009765625,256,256,0,512,1024,nan,nan
25,0.17285035600070842,0.35119820974474103,0.00898026179972587,0.3051013608920002,0.051739762439072426,0.009917626537559726,1.0181173476787022,0.9276227471908871,0.9244603001221544,1.1297996050082564,0.15537740032637015,0.29583390537391707,2,0.02762298135874851,0.024046150503863405,0.3249142278156671,0.7401242022189759,0.9741424238030764,0.0020103076935344246,6400,512,1024,1024,8960,nan,nan
50,0.3439620910003214,0.2996798196993767,0.014748572663130866,0.2610518668421027,0.03951799453887232,0.014436194890308365,1.02538511275797,0.8897680411935952,0.8844656113587286,1.2003812346897063,0.15569878952143545,0.4515326948953525,3,0.02025116764827633,0.021910334353691826,0.0479972923720922,0.8624358700619036,0.9872692130134654,0.001759516866772148,12800,768,2048,1536,17152,nan,nan
75,0.5006104000003688,0.18289143639479774,0.024135770158916877,0.1587017812505482,0.022917165918530193,0.0006278108693107061,1.1038980923128292,0.8572417828339506,0.8489339091487295,1.189926215704491,0.15702595910971817,0.6085586540050707,4,0.06268349582595342,0.05083429765926104,0.1536767940712684,0.8109439574391362,0.9823853231490296,0.0020284664970634855,19200,1024,3072,2048,25344,nan,nan
100,0.6224941480004418,0.1668491449856882,0.058166159998857624,0.11279314276586884,0.004168042497416265,0.00017178935989152887,1.2101454015707453,0.823446015510091,0.8114505676411041,1.1549580152780599,0.21249461851583218,0.8210532725209029,5,0.08767154322786395,0.09337543654035182,0.3435351014702133,0.6830733547915425,0.9684466137072912,0.0027077572586513415,25600,1280,4096,2560,33536,nan,nan
125,0.7794821690004028,0.16416634661094368,0.0419008684051833,0.1322219484934536,0.00608875363409928,0.00036956859685527535,1.292500399827696,0.793095128192048,0.775874613337176,1.13852985864308,0.1647099965139016,0.9857632690348045,6,0.11241801690434974,0.10756092909826537,0.5583316758444441,0.611649592757843,0.9579125856310501,0.0030599591069883064,32000,1536,5120,3072,41728,nan,nan
150,0.8945517060001293,0.1595166353609357,0.03580456584106085,0.1391182485070415,0.005190495051263651,0.0005138681419991556,1.359304315683475,0.7649105189625734,0.7420768555939767,1.1337083097599747,0.1336078317115581,1.1193711007463625,7,0.11090521405505371,0.09928386818083779,0.6226087065534269,0.6694389588118785,0.9667741888278376,0.002971899704808714,38400,1792,6144,3584,49920,nan,nan
175,1.0246842800006561,0.15018745300618055,0.028684138161919198,0.14307828348326251,0.004578891192189663,0.0006238757551898293,1.412521543595057,0.7388207740660692,0.7099716992097072,1.1386859831291665,0.11638980256154774,1.2357609033079102,8,0.08714151183263114,0.08238799200619792,0.3659269169711156,0.7358224044367052,0.9750626858592878,0.002973417652192073,44800,2048,7168,4096,58112,nan,nan
200,1.1839871710008083,0.14705648391898268,0.030753346824383992,0.13652898113283582,0.005798855164940835,0.0006200402551654496,1.4624460270486543,0.7136067798093358,0.6801646397262583,1.1437825534157515,0.11004210748036447,1.3458030107882748,9,0.09663781571813877,0.08321746052895436,0.47742210470567004,0.7463349207101418,0.9759958163008697,0.00263895063888936,51200,2304,8192,4608,66304,0.657347052987172,0.9966166242289525
225,1.31667822000054,0.13655057397020634,0.021588465967987643,0.14401830786055425,0.005604506002960547,0.0012982063099786611,1.4858187211256666,0.6894862603816687,0.6517316895284064,1.1729633289642583,0.10510693925103798,1.4509099500393128,10,0.07876804592123732,0.06511001576058464,0.3638622702662735,0.7914891314288688,0.9806241724563096,0.002224936906709162,57600,2560,9216,5120,74496,0.657347052987172,0.9966166242289525
