step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.03454869200004396,84.02788032462486,87.97221440247174,nan,0.02373935012230728,nan,0.9548818393314121,nan,1.045118160668588,nan,0.09023632133717585,0.09023632133717585,1,0.0091782665623859,0.00019920615820770692,0.020085107159219424,1.0,1.0,0.00048828125,512,1.0,1.0,1.0,1.0,0,512,0,1024,2048,nan,nan
50,0.45033071199986807,20.77981297387317,20.390127625659186,nan,2.6733318581386913,nan,0.8711027355120712,nan,1.128897264487929,nan,0.08163490831708564,0.25779452897585775,3,0.03536982695864907,0.003990373824966184,0.0489836804870723,0.7797000377411433,0.9811330604430547,0.0012310696419453385,25600,1.0,1.0,1.0,1.0,0,1536,4096,3072,34304,nan,nan
100,0.8801350910002839,9.073081797620286,9.116296247614985,nan,1.5119522809387727,nan,0.7954896914515532,nan,1.2045103085484468,nan,0.07366774930982867,0.4090206170968935,5,0.03785454541008354,0.05173697022399289,0.05667192247928529,0.7766286831089727,0.9817165280837731,0.0014423260802505487,51200,1.0,1.0,1.0,1.0,0,2560,8192,5120,67072,nan,nan
150,1.3007031100000859,3.6558953298050056,4.482843997665121,nan,0.31085875994129586,nan,0.7272743399202001,nan,1.2727256600797998,nan,0.06645657749663891,0.5454513201595997,7,0.03917176518374137,0.016710872150832168,0.5253498166280467,0.7511022417574761,0.9792465971364529,0.0016607958723670476,76800,1.0,1.0,1.0,1.0,0,3584,12288,7168,99840,nan,nan
200,1.726550433000284,0.573633976397234,0.6193416267887477,nan,0.120914860637799,nan,0.6657031236182629,nan,1.3342968763817369,nan,0.06000303749323721,0.668593752763474,9,0.00781384036920929,0.06901217455328952,0.08390149725599372,0.7371172396177887,0.9778354851126815,0.0016850834155485578,102400,1.0,1.0,1.0,1.0,0,4608,16384,9216,132608,nan,nan
250,2.1561415239998496,0.15848925761805427,0.19962864508113,nan,0.026397712131878956,nan,0.6101325644032638,nan,1.3898674355967355,nan,0.05414274244702555,0.7797348711934717,11,0.05111405515676602,0.09346238776082696,0.3560544173673562,0.7214431828733979,0.9761906992727707,0.0020068952507739696,128000,1.0,1.0,1.0,1.0,0,5632,20480,11264,165376,nan,nan
300,2.589768429000287,0.10360062738878664,0.14301578096945589,nan,0.016328849514585762,nan,0.5599861607263511,nan,1.4400138392736481,nan,0.04885969692643766,0.880027678547297,13,0.14978962736964888,0.08351854368465261,1.4410283828370674,0.7291589692358649,0.9773818315316443,0.0018495868155215148,153600,1.0,1.0,1.0,1.0,0,6656,24576,13312,198144,nan,nan
350,3.010292980000031,0.07108860090288582,0.09673727116286342,nan,0.01433779716916738,nan,0.5147242392323509,nan,1.4852757607676486,nan,0.044102603548529795,0.9705515215352977,15,0.11532785998850412,0.07923045984957443,1.2519853728102226,0.7509525649556359,0.9791290549736258,0.0017822258506326543,179200,1.0,1.0,1.0,1.0,0,7680,28672,15360,230912,nan,nan
400,3.438624667000113,0.0578905889479066,0.08182382632510594,nan,0.012526123750915616,nan,0.4738734507239767,nan,1.5261265492760228,nan,0.039803510843688605,1.052253098552046,17,0.017889857371688925,0.07772681538859462,0.3781364147827256,0.7542147951603121,0.9795714299865178,0.0018122915056735275,204800,1.0,1.0,1.0,1.0,0,8704,32768,17408,263680,nan,nan
450,3.8724807849998797,0.049293727798007836,0.06997200181007883,nan,0.011974288235096761,nan,0.43700259485310505,nan,1.5629974051468944,nan,0.03592567425102233,1.1259948102937893,19,0.020232023443971927,0.06983639907880482,0.8051866119664847,0.7422112565489947,0.9788217714085569,0.0020029586960623306,230400,1.0,1.0,1.0,1.0,0,9728,36864,19456,296448,nan,nan
500,4.295593979999921,0.04350610854046466,0.06187638798972653,nan,0.011605188510183996,nan,0.4037248311203686,nan,1.5962751688796308,nan,0.0324251835798407,1.1925503377592621,21,0.022441424128589904,0.07522328084078399,0.8363068996912328,0.7611345804015147,0.9804623067000415,0.0019163154697270407,256000,1.0,1.0,1.0,1.0,0,10752,40960,21504,329216,0.1359061580489052,0.27785713820648184
550,4.7367248599998675,0.04023541368443974,0.05883206118263597,nan,0.011221999675093094,nan,0.37369021948091496,nan,1.6263097805190847,nan,0.029264224856514642,1.2526195610381696,23,0.052563507198034286,0.0661061646970447,1.454110227812551,0.7765737033378814,0.9817226796621212,0.0017447312509905667,281600,1.0,1.0,1.0,1.0,0,11776,45056,23552,361984,0.1359061580489052,0.27785713820648184
600,5.164725292000185,0.03678448831771773,0.05569303186490679,nan,0.010573358784947305,nan,0.34658430968926623,nan,1.6534156903107335,nan,0.026410972622007256,1.306831380621467,25,0.016439277885904085,0.07036792342101171,1.2827036491974326,0.7960684847848711,0.9832680960514438,0.0017646706027770417,307200,1.0,1.0,1.0,1.0,0,12800,49152,25600,394752,0.1359061580489052,0.27785713820648184
650,5.598772534000091,0.031955603437662794,0.04548003674218651,nan,0.010313987791693928,nan,0.3221182985390877,nan,1.677881701460912,nan,0.023839775547629893,1.355763402921824,27,0.006731296666153186,0.06904914845090866,0.8182797692794757,0.7923870779803466,0.9828679873370613,0.0017585194791530766,332800,1.0,1.0,1.0,1.0,0,13824,53248,27648,427520,0.1359061580489052,0.27785713820648184
700,6.0237226389999705,0.028965288160708792,0.04001929682771295,nan,0.009975557955513895,nan,0.3000349686177795,nan,1.69996503138222,nan,0.021517412730645502,1.3999300627644402,29,0.004847446403483689,0.07049733782997947,0.9670277093388059,0.7758866336158479,0.981722926331996,0.0018062021754983231,358400,1.0,1.0,1.0,1.0,0,14848,57344,29696,460288,0.1359061580489052,0.27785713820648184
750,6.452619830999993,0.027187766139170184,0.037383479424912644,nan,0.009719487462787967,nan,0.28010387019354527,nan,1.7198961298064546,nan,0.01942040334043671,1.4397922596129091,31,0.01512878664491487,0.0839973040679575,1.0014821137345404,0.7719917572704977,0.9810980544565078,0.0019382908997312375,384000,1.0,1.0,1.0,1.0,0,15872,61440,31744,493056,0.1359061580489052,0.27785713820648184
800,6.907509910000044,0.024703432877368373,0.03180440402232769,nan,0.0094177975299873,nan,0.26211376965068217,nan,1.7378862303493177,nan,0.017529482160390908,1.4757724606986353,33,0.03806257134637534,0.07245367505561245,0.3902682819733007,0.780538502980507,0.9817943902853661,0.001904002630705193,409600,1.0,1.0,1.0,1.0,0,16896,65536,33792,525824,0.1359061580489052,0.27785713820648184
850,7.343274370000017,0.02337389902720928,0.02912808892481364,nan,0.009242228664917043,nan,0.24587529196489574,nan,1.7541247080351043,nan,0.01582187360154866,1.5082494160702085,35,0.04070585993223728,0.08049841160721943,1.5471374235197104,0.7553633031318159,0.9797443652845548,0.001966332734377754,435200,1.0,1.0,1.0,1.0,0,17920,69632,35840,558592,0.1359061580489052,0.27785713820648184
900,7.7942991340000845,0.022491337178945008,0.02818368997179887,nan,0.009031484192010782,nan,0.2312197793737596,nan,1.7687802206262404,nan,0.014279706044920598,1.5375604412524808,37,0.07605534708347969,0.10509884653488481,0.30249277495133264,0.7614482522363258,0.9800807804357932,0.0019183438431730738,460800,1.0,1.0,1.0,1.0,0,18944,73728,37888,591360,0.1359061580489052,0.27785713820648184
950,8.220926681000037,0.021133928770934465,0.02450304157268045,nan,0.008862175017072853,nan,0.2179916774218848,nan,1.7820083225781151,nan,0.012889539114886467,1.5640166451562303,39,0.06706111487914922,0.09526640480583162,0.22383265641713104,0.7680539377347516,0.9809707025390288,0.002024678425182155,486400,1.0,1.0,1.0,1.0,0,19968,77824,39936,624128,0.1359061580489052,0.27785713820648184
1000,8.667504756000199,0.01981287768763279,0.02141354059389944,nan,0.008584739391482406,nan,0.20605190328851164,nan,1.7939480967114885,nan,0.0116346749245686,1.5878961934229767,41,0.02937183056267967,0.0856222780341678,0.6573420615130501,0.7688812845575094,0.9811899037112454,0.001861647263921149,512000,1.0,1.0,1.0,1.0,0,20992,81920,41984,656896,0.12037000964837802,0.2605808984044369
1050,9.09230416399987,0.018683604718835588,0.019602209245887924,nan,0.008231609789495291,nan,0.1952742375949835,nan,1.8047257624050166,nan,0.01050099050977113,1.609451524810033,43,0.05290313746371296,0.06214881346923437,0.4234938280613126,0.7550332113679337,0.9803086017786352,0.002180255236758094,537600,1.0,1.0,1.0,1.0,0,22016,86016,44032,689664,0.12037000964837802,0.2605808984044369
1100,9.518565919000139,0.018154282698332847,0.018333880315621248,nan,0.008130541550022463,nan,0.18554706863903847,nan,1.8144529313609616,nan,0.009478243663281177,1.628905862721923,45,0.059663953243605156,0.07373986732114077,0.24908646883454189,0.7726099875616511,0.9814105539078866,0.0017697910573110705,563200,1.0,1.0,1.0,1.0,0,23040,90112,46080,722432,0.12037000964837802,0.2605808984044369
1150,9.953036756000074,0.017792649405973266,0.01867452142574883,nan,0.007948295700080488,nan,0.17676842295747494,nan,1.823231577042525,nan,0.00855380350478152,1.6464631540850498,47,0.06062316494913758,0.09275213554441056,0.31001550929166116,0.7642667367563541,0.9806072040843951,0.0018800259795613834,588800,1.0,1.0,1.0,1.0,0,24064,94208,48128,755200,0.12037000964837802,0.2605808984044369
1200,10.377983440000207,0.01733988484112277,0.0181613899489909,nan,0.007794764202449931,nan,0.16884533878412183,nan,1.831154661215878,nan,0.007720097351041927,1.662309322431756,49,0.09162072700824472,0.11247565914749139,0.1050547221115844,0.7711627903903517,0.9812642379805553,0.002065841357579227,614400,1.0,1.0,1.0,1.0,0,25088,98304,50176,787968,0.12037000964837802,0.2605808984044369
1250,10.815034709999964,0.016560332858522517,0.016549025931842404,nan,0.007552853156129545,nan,0.16169393168954174,nan,1.838306068310458,nan,0.00696837302734879,1.6766121366209161,51,0.06085061457925844,0.09263901075230621,0.24976434848682194,0.7563831749070157,0.9799445327229764,0.001803148885949409,640000,1.0,1.0,1.0,1.0,0,26112,102400,52224,820736,0.12037000964837802,0.2605808984044369
1300,11.231896642000265,0.016172470684957085,0.017670771828961446,nan,0.007279676124563509,nan,0.15524045603269074,nan,1.8447595439673088,nan,0.006288061521632443,1.689519087934618,53,0.10449144517786421,0.10593562830310907,0.15365219184239406,0.7739594975204138,0.9812165596990217,0.0018116886417776407,665600,1.0,1.0,1.0,1.0,0,27136,106496,54272,853504,0.12037000964837802,0.2605808984044369
1350,11.65914569000006,0.015714582992249666,0.016460745855726995,nan,0.007162651666255524,nan,0.14941552875553255,nan,1.8505844712444668,nan,0.005676034323035928,1.7011689424889342,55,0.024554748500773473,0.10504789677927168,0.5515609062218142,0.7663809540623112,0.9800356216248479,0.0018461001565216835,691200,1.0,1.0,1.0,1.0,0,28160,110592,56320,886272,0.12037000964837802,0.2605808984044369
1400,12.075808714000232,0.015220633856839841,0.016677638762644543,nan,0.006905987421074253,nan,0.14415772375122124,nan,1.8558422762487778,nan,0.005122445734484199,1.7116845524975568,57,0.06244718522945207,0.09532170105024337,0.11108861490741888,0.7249931197995727,0.9768880772849454,0.0019443994387855243,716800,1.0,1.0,1.0,1.0,0,29184,114688,58368,919040,0.12037000964837802,0.2605808984044369
1450,12.509398192999925,0.01457978479818394,0.016217649173108376,nan,0.006620939369295319,nan,0.13941299538532653,nan,1.8605870046146724,nan,0.00462314420270632,1.721174009229346,59,0.06161983518644172,0.09351254152504365,0.1456299253621953,0.7647289449286127,0.9801447543829864,0.0018512042099223264,742400,1.0,1.0,1.0,1.0,0,30208,118784,60416,951808,0.12037000964837802,0.2605808984044369
1500,12.941421979000097,0.014346712208860926,0.01663808296499609,nan,0.006487524216220531,nan,0.13513184942507075,nan,1.864868150574928,nan,0.004172326415006727,1.7297363011498572,61,0.06540420216390758,0.10662447757147328,0.07233151267105063,0.7550183970818363,0.9794325189339325,0.001604614170521755,768000,1.0,1.0,1.0,1.0,0,31232,122880,62464,984576,0.10411594797359566,0.2217182044899873
