step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_min,vrba_multiplier_max,vrba_temperature,vrba_local_updates,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.014155755999581743,0.7274408701113997,0.10249693368530549,0.29638465988670204,0.09862061871323399,0.2299503093183435,1.0,1.0000657914952369,0.9999759390100718,0.9998748504731463,0.00021500201201885005,0.00021500201201885005,1,0.15164191571660177,0.15185949884895808,0.025854552207376997,1.0,1.0,0.0009765625,256,1.0,1.0,1.0,1.0,0.9999956187583151,1.0068801167505885,1.005024098747117,1.009,0.3995178450592795,1,0,0,0,512,768,nan,nan
25,0.18653692799989585,0.7885090204811346,0.030629014773216494,0.3134970785593702,0.2658415694306936,0.17908350088859418,1.0,1.0011865725703342,0.9987587275892836,0.9967381227394818,0.00023516533955725283,0.005689722241568718,25,0.16425288639513133,0.1627812942166031,0.13760840878755737,1.0,1.0,0.0009765625,6400,1.0,1.0,1.0,1.0,0.99284149844228,1.094896655802584,1.0495187192012385,1.2192447287329817,0.08819586503796066,25,0,0,0,1024,7424,nan,nan
50,0.3233362149999266,0.6979774116785,0.056474036113990045,0.3132239336440821,0.1941242903744601,0.13537477787915386,1.0,1.001285553037291,0.9963921596049219,0.9931898476924665,0.0002719352472022596,0.011859302491793455,50,0.17966711634350857,0.14871064850308066,0.3001933719765991,1.0,1.0,0.0009765625,12800,1.0,1.0,1.0,1.0,0.9853778447274312,1.155037866449693,1.080170582116711,1.4093096612394485,0.10782229837995638,50,0,0,0,1536,14336,nan,nan
75,0.461206256999958,0.5280766080276288,0.16699430249040165,0.2081861534147774,0.07670528193704261,0.07739467856315452,1.0,1.00053792627902,0.993431628893684,0.9895087305988667,0.00029986055575159654,0.01924857705490235,75,0.19253856614127707,0.09931401367132581,0.41880915649356715,1.0,1.0,0.0009765625,19200,1.0,1.0,1.0,1.0,0.983179472629644,1.203647315003161,1.1123875973049673,1.602975811349645,0.16786368745150526,75,0,0,0,2048,21248,nan,nan
100,0.5990343879998363,0.5183410372840589,0.22489920362638777,0.17197368347913228,0.04384111463330217,0.07914926528860972,1.0,0.9998464372608744,0.9908439886488979,0.9861728185819244,0.00022244439356322587,0.02586361833477624,100,0.2175535390756609,0.13357684759289834,0.47611254725214963,1.0,1.0,0.0009765625,25600,1.0,1.0,1.0,1.0,0.9823197535027861,1.2413792903202099,1.1401608206623433,1.6638534093798187,0.19490187713210855,100,0,0,0,2560,28160,nan,nan
125,0.7539545919999,0.5253283527675524,0.2512681669662833,0.16789437568336613,0.03480702554694829,0.07295284217462107,1.0,0.9999320466832576,0.989291907828896,0.9834148780204957,0.0001588233482084922,0.03039544938673877,125,0.2307215814188802,0.14219721703153984,0.5725194868155794,1.0,1.0,0.0009765625,32000,1.0,1.0,1.0,1.0,0.9790795512853108,1.2754143833432785,1.1691591012632012,1.8405870992627522,0.1980157848679328,125,0,0,0,3072,35072,nan,nan
150,0.8892110659999162,0.5385132527190699,0.2836849425707275,0.16296143046815395,0.03646741983430244,0.056733477814254495,1.0,1.0008397308647916,0.9889880772829398,0.9811524809760798,0.0001474711623932201,0.03396896935876892,150,0.24914249608498326,0.1491338035971143,0.6589081696030317,1.0,1.0,0.0009765625,38400,1.0,1.0,1.0,1.0,0.9734072434790804,1.3070629248640036,1.19603646995722,2.0421564022868175,0.187746162354064,150,0,0,0,3584,41984,nan,nan
175,1.0287669209997148,0.5394339551012042,0.2782029068767391,0.170313493333076,0.031359166978995615,0.06070054016091927,1.0,1.0025013708912598,0.9900871404140498,0.9792866679471133,0.00022061323045807768,0.03859548554531356,175,0.2570148408423203,0.14324710604399177,0.750810754201713,1.0,1.0,0.0009765625,44800,1.0,1.0,1.0,1.0,0.9645751284973472,1.3397153376365498,1.221961941990817,2.2381026382394356,0.15996128916214417,175,0,0,0,4096,48896,nan,nan
200,1.1742876269995577,0.525573731621527,0.2593529799292839,0.1757456623139109,0.03734112598727649,0.053752240944300825,1.0,1.00483091754078,0.9927299974125292,0.9777531084754968,0.00029726295034715466,0.0451014486649296,200,0.2719442027874709,0.13180551640433794,0.8617156916819768,1.0,1.0,0.0009765625,51200,1.0,1.0,1.0,1.0,0.9554384995287556,1.3740953211471638,1.2462003777151058,2.342491065553896,0.14396253415147447,200,0,0,0,4608,55808,0.5142594023660843,0.9024600576937112
225,1.3125154499998644,0.5247507122647511,0.26169281464005467,0.1786196863348825,0.056871390543156264,0.02698105408341441,1.0,1.0077852557788658,0.996985898858932,0.9765236318445492,0.00037351045222810964,0.053541164980365874,225,0.2827715259122686,0.10925750481587963,0.9698292390550749,1.0,1.0,0.0009765625,57600,1.0,1.0,1.0,1.0,0.9483279851005469,1.4075397138573917,1.2680374971524269,2.366156585371484,0.13742036121257992,225,0,0,0,5120,62720,0.5142594023660843,0.9024600576937112
250,1.453375570999924,0.543232393606402,0.2657643742332009,0.1910204821132546,0.06572843215209855,0.018845770704941676,1.0,1.0112909299245632,1.0026956308748747,0.9755571648902497,0.00043609343421358027,0.06372303809630542,250,0.28652481428355464,0.08659922834702058,1.0544190925191153,1.0,1.0,0.0009765625,64000,1.0,1.0,1.0,1.0,0.9392418712676821,1.4427994428662796,1.2881442279454474,2.5292005433353655,0.1246791120987082,250,0,0,0,5632,69632,0.5142594023660843,0.9024600576937112
275,1.614181976999589,0.5610885904867494,0.27062192662656737,0.2002863412131412,0.06285633844069195,0.024283677172581966,1.0,1.015207695444553,1.0096463013839772,0.9748012697891824,0.0004903236201345695,0.07534636922646509,275,0.28982674652828033,0.07311261636873355,1.1082102841729127,1.0,1.0,0.0009765625,70400,1.0,1.0,1.0,1.0,0.928471637453325,1.4748840687276359,1.3067675274707806,2.7137802812827303,0.1268959467719881,275,0,0,0,6144,76544,0.5142594023660843,0.9024600576937112
300,1.754639961999601,0.5801701594749493,0.2907422122616459,0.20400662003373754,0.062376278638524116,0.018449046579294904,1.0,1.019454087719196,1.0176881675814893,0.9741947212660649,0.0005377526014762601,0.08824117622173766,300,0.2887171237046217,0.06747928688244434,1.1401312578488607,1.0,1.0,0.0009765625,76800,1.0,1.0,1.0,1.0,0.9183427577361208,1.5017917692635878,1.3252456913744595,2.8938062926045145,0.1317843462922959,300,0,0,0,6656,83456,0.5142594023660843,0.9024600576937112
325,1.8892797369999244,0.5967544383667215,0.28402529172080376,0.21863569428258647,0.05458646863377102,0.03369549289801193,1.0,1.0239675407384472,1.0267030470553034,0.9736969534399942,0.000581976411344054,0.10226727654087364,325,0.28278174819800983,0.060930503931987755,1.1657676054909485,1.0,1.0,0.0009765625,83200,1.0,1.0,1.0,1.0,0.908356715184149,1.5263406559893902,1.3435314293392104,3.06939144510384,0.12806358291349756,325,0,0,0,7168,90368,0.5142594023660843,0.9024600576937112
350,2.0267879049997646,0.6152195947940039,0.294802404370626,0.22806635322689744,0.051826108910659356,0.0329585198743252,1.0,1.0287016340763246,1.036670044413068,0.9732956964447804,0.0006247926534536097,0.11736962423172959,350,0.272512362820688,0.05377191192317762,1.1885071396809896,1.0,1.0,0.0009765625,89600,1.0,1.0,1.0,1.0,0.8976722978611854,1.5502083982161539,1.3615294552709083,3.2406458036298273,0.12436556830419859,350,0,0,0,7680,97280,0.5142594023660843,0.9024600576937112
375,2.166126953999992,0.6341044966531632,0.29806346075915324,0.2398361443842097,0.04811651823923898,0.03877981089113787,1.0,1.0336298379364464,1.0476042485176713,0.9729849384122465,0.0006682039145876617,0.1335427902289884,375,0.2788440460246329,0.05209457958459775,1.2152517100351021,1.0,1.0,0.0009765625,96000,1.0,1.0,1.0,1.0,0.8853906008101394,1.5745161414047888,1.379301217729049,3.4076766998209664,0.11723610728053654,375,0,0,0,8192,104192,0.5142594023660843,0.9024600576937112
400,2.308254604999547,0.6479270817724698,0.31919833082856525,0.2461152267474869,0.04918352301594719,0.021551849697665385,1.0,1.038746495483486,1.0595550824635362,0.9727596556174497,0.0007141886969806999,0.15083556451668978,400,0.3246686784991925,0.06317907253385359,1.2533277201196769,1.0,1.0,0.0009765625,102400,1.0,1.0,1.0,1.0,0.8703417641801716,1.600491485250831,1.3967354196067252,3.5625694318619012,0.11360098004290253,400,0,0,0,8704,111104,0.5397483552383621,0.9180659533469333
425,2.4463177599996015,0.6492007679289853,0.3057956097871825,0.25536080296045827,0.044100633542350026,0.0303195563133053,1.0,1.0440650661979005,1.0726058748491367,0.9726153498990501,0.0007658745297433045,0.16934923333510443,425,0.2749581391432489,0.04486829417591562,1.2815265194442158,1.0,1.0,0.0009765625,108800,1.0,1.0,1.0,1.0,0.8598525944597283,1.624266119883708,1.4125550701776919,3.634832419448183,0.11291596988356356,425,0,0,0,9216,118016,0.5397483552383621,0.9180659533469333
450,2.5843398839997462,0.6364261514836625,0.3026515741456729,0.2528591270154964,0.04147134056978904,0.023954820506516435,1.0,1.0496148319165306,1.0868400222013497,0.9725464035571469,0.0008201304257257069,0.1892020927478506,450,0.3565792436509451,0.06803760640682079,1.3074570727670283,1.0,1.0,0.0009765625,115200,1.0,1.0,1.0,1.0,0.8532841722580198,1.6450983668711556,1.4282791078277692,3.6493547946724916,0.11437318937140689,450,0,0,0,9728,124928,0.5397483552383621,0.9180659533469333
475,2.734322814999814,0.6192471398766467,0.2990845917199212,0.24653099789731897,0.038285814873437636,0.01827268148918863,1.0,1.0554093067312085,1.1022502691784435,0.9725386412888989,0.0008748499007169563,0.2104225436166366,475,0.32761599636742705,0.05327981227981,1.3245789294365546,1.0,1.0,0.0009765625,121600,1.0,1.0,1.0,1.0,0.8478777865507988,1.6639255213396666,1.4440132846171256,3.6364485510479754,0.11548103774244407,475,0,0,0,10240,131840,0.5397483552383621,0.9180659533469333
500,2.8711873639999794,0.6012374414173934,0.28948379735500496,0.24084605545254417,0.03310010607696798,0.019623158139977476,1.0,1.061424726606731,1.1186859007961734,0.9725785920931471,0.0009198583987665154,0.23291354591413715,500,0.3142659879714778,0.04650250695398102,1.338491557621755,1.0,1.0,0.0009765625,128000,1.0,1.0,1.0,1.0,0.8423979057930132,1.6812874259151167,1.4598561963585286,3.6112139846960205,0.11610648085243197,500,0,0,0,10752,138752,0.5397483552383621,0.9180659533469333
525,3.0058655859998,0.5947309629655944,0.3051184528184608,0.23092814416444135,0.03232747870075362,0.006537525915189035,1.0,1.0675843971103722,1.1358286884941402,0.9726537119720483,0.0009464018742972868,0.2562911239946465,525,0.3805139919384344,0.06261368454775676,1.3617813011942315,1.0,1.0,0.0009765625,134400,1.0,1.0,1.0,1.0,0.8364045314032227,1.6978077404024647,1.4760240564328975,3.581460454385457,0.11746754187704667,525,0,0,0,11264,145664,0.5397483552383621,0.9180659533469333
550,3.1449354789997415,0.5912373682736385,0.28486462392776174,0.23150354705760853,0.023547948507072647,0.03148794875038347,1.0,1.0737803262518022,1.1533432031624697,0.972750684449817,0.000955520991735459,0.28009854028217473,550,0.227198103363375,0.03677026536058868,1.388430310226711,1.0,1.0,0.0009765625,140800,1.0,1.0,1.0,1.0,0.8299651276169164,1.7140734129975521,1.4928798383880968,3.550872727653487,0.11188400382330457,550,0,0,0,11776,152576,0.5397483552383621,0.9180659533469333
575,3.285187372999644,0.5834667763466881,0.30785093522315576,0.2214611471944803,0.02402920123785514,0.008547225733118464,1.0,1.0799291637262425,1.171001698473725,0.9728600171665125,0.0009563235810219339,0.30401520578456576,575,0.41706439645952714,0.07039898913012958,1.4184398247094978,1.0,1.0,0.0009765625,147200,1.0,1.0,1.0,1.0,0.8268352986200178,1.7288613269571367,1.51033924206344,3.5196932609975375,0.12336379715350393,575,0,0,0,12288,159488,0.5397483552383621,0.9180659533469333
600,3.4280686599995533,0.5815017745771425,0.30748486808037495,0.21917827551790656,0.019489297301906582,0.013179562753124102,1.0,1.0859910109531632,1.1887485170034056,0.9729758462575451,0.0009580815095928674,0.32793970063219957,600,0.30410681924329896,0.057784667442407116,1.41035352892304,1.0,1.0,0.0009765625,153600,1.0,1.0,1.0,1.0,0.8278675634875863,1.7414933700908128,1.5252222020580455,3.4882458479413936,0.12717417990875263,600,0,0,0,12800,166400,0.4793063041357733,0.9600782806101991
