step,elapsed_seconds,total_loss,physics_loss,initial_loss,boundary_loss,data_loss,weight_physics,weight_initial,weight_boundary,weight_data,controller_weight_step_l1,controller_weight_tv,controller_updates,gradient_distribution_tv,loss_distribution_tv,physics_gradient_log_gap,sampler_effective_sample_fraction,sampler_entropy_fraction,sampler_max_probability,optimization_residual_evaluations,importance_effective_sample_fraction,importance_weight_mean,importance_weight_min,importance_weight_max,vrba_attention_effective_sample_fraction,vrba_multiplier_mean,vrba_multiplier_min,vrba_multiplier_max,vrba_temperature,vrba_local_updates,kde_pairwise_distance_evaluations,controller_residual_evaluations,sampler_residual_evaluations,diagnostic_residual_evaluations,residual_evaluations,relative_l2,max_abs_error
1,0.06539608399998542,84.87714319522296,84.75672961960687,nan,0.11993280643370008,nan,1.0,nan,1.0040086544848261,nan,0.004008654484826124,0.004008654484826124,1,0.0027955876192977264,0.00013783761767430388,0.008250129671502522,1.0,1.0,0.00048828125,512,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,1024,1536,nan,nan
50,1.2773870949999946,43.024857211816304,37.01918288390958,nan,5.48884971810022,nan,1.0,nan,1.0941590016761087,nan,0.0003494005162509861,0.09415900167610869,50,0.001522624162595354,0.0027740817775648782,0.0030514916068764995,1.0,1.0,0.00048828125,25600,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,3072,28672,nan,nan
100,2.3716458409999177,19.679030520194733,19.19711570996227,nan,0.43508595013685963,nan,1.0,nan,1.1076312854526174,nan,0.00025113982511881794,0.10763128545261735,100,0.042993662713217445,0.002314718366405795,0.24947265839195343,1.0,1.0,0.00048828125,51200,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,5120,56320,nan,nan
150,3.4787040470000647,2.93033269536482,2.8709175193022984,nan,0.053033285563884286,nan,1.0,nan,1.120337452804981,nan,0.0002584978508721747,0.12033745280498098,150,0.07822795379724069,0.00037697209289534045,0.7781421766368741,1.0,1.0,0.00048828125,76800,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,7168,83968,nan,nan
200,4.508009616999971,0.6877789112839698,0.5752707842756809,nan,0.09937320603498392,nan,1.0,nan,1.132177691526637,nan,0.00021050427819413464,0.13217769152663705,200,0.07152388926136774,0.0229156985372303,0.48193863895145317,1.0,1.0,0.00048828125,102400,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,9216,111616,nan,nan
250,5.573332595000011,0.36793490512208366,0.3442961756565842,nan,0.020703757070551325,nan,1.0,nan,1.1417603763870845,nan,0.0001786456036054762,0.1417603763870845,250,0.22660547154270205,0.00493897527383861,1.3064217379323932,1.0,1.0,0.00048828125,128000,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,11264,139264,nan,nan
300,6.50689983999996,0.24306378013732977,0.22856818899531514,nan,0.01260212324243645,nan,1.0,nan,1.150249911316699,nan,0.00016229027691627707,0.15024991131669907,300,0.2896935849540349,0.002008635414329482,1.8029467545774849,1.0,1.0,0.00048828125,153600,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,13312,166912,nan,nan
350,7.633231729000045,0.15932431740348688,0.14741489966135343,nan,0.01028423181487723,nan,1.0,nan,1.1580269636576257,nan,0.0001494487851532167,0.1580269636576257,350,0.17913804433122882,0.001243607625679953,1.5222524780985027,1.0,1.0,0.00048828125,179200,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,15360,194560,nan,nan
400,8.805241260000003,0.10069163924546301,0.09036877464198376,nan,0.008805174724765979,nan,1.0,nan,1.1723634029026728,nan,0.00038195766283211086,0.17236340290267282,400,0.011707239299054602,0.001029508745019711,0.7342241743418171,1.0,1.0,0.00048828125,204800,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,17408,222208,nan,nan
450,9.847575382000059,0.06560628546946164,0.055742629475951724,nan,0.008274571017658092,nan,1.0,nan,1.192044393897966,nan,0.0003939024318408979,0.1920443938979659,450,0.19961386719876975,0.003679090716275743,2.342427720906463,1.0,1.0,0.00048828125,230400,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,0,0,0,0,19456,249856,nan,nan
